   PADA MARKERS	PADAH MARKERS
   badhnāti hi sirājālam $ adho-gāmi śiro-jalam &	baDnAti hi sirA-jAlam $ aDas--gAmi Siro--jalam &
   tato jālandharo bandhaḥ % kaṇṭha-duḥkhaugha-nāśanaḥ // GorS(2)_79 (=HYP	tatas jAlanDaraH banDaH % kaNWa--duHKa-oGa--nASanaH // GorS(2)_79 (=HYP
   jālandhare kṛte bandhe $ kaṇṭha-saṃkoca-lakṣaṇe &	jAlanDare kRte banDe $ kaNWa--saMkoca--lakzaNe &
   pīyūṣaṃ na pataty agnau % na ca vāyuḥ prakupyati // GorS(2)_80 (=1|36, HYP	pIyUzam na patati agnO % na ca vAyuH prakupyati // GorS(2)_80 (=1|36, HYP
   pārṣṇi-bhāgena sampīḍya $ yonim ākuñcayed gudam &	pArzNi-BAgena sampIxya $ yonim AkuQcayet gudam &
   apānam ūrdhvam ākṛṣya % mūla-bandho'bhidhīyate // GorS(2)_81 (=1|37, HYP	apAnam UrDvam AkRzya % mUla-banDaH-aBiDIyate // GorS(2)_81 (=1|37, HYP
   apāna-prāṇayor aikyāt $ kṣayān mūtra-purīṣayoḥ &	apAna--prANayoH EkyAt $ kzayAt mUtra--purIzayoH &
   yuvā bhavati vṛddho'pi % satataṃ mūla-bandhanāt // GorS(2)_82 (=1|38, HYP	yuvA Bavati vRdDaH-api % satatam mUla-banDanAt // GorS(2)_82 (=1|38, HYP
   padmāsanaṃ samāruhya $ sama-kāya-śiro-dharaḥ &	padmAsanam samAruhya $ sama-kAya--Siro-DaraH &
   nāsāgra-dṛṣṭir ekānte % japed oṅkāram avyayam // GorS(2)_83 //	nAsA-agra-dRzwiH ekAnte % japet oFkAram avyayam // GorS(2)_83 //
   bhūr bhuvaḥ svar ime lokāḥ $ soma-sūryāgni-devatāḥ &	BUH BuvaH svar ime lokAH $ soma--sUrya-agni-devatAH &
   yasyā mātrāsu tiṣṭhanti % tat paraṃ jyotir om iti // GorS(2)_84 //	yasyAH mAtrAsu tizWanti % tat param jyotiH om iti // GorS(2)_84 //
   trayaḥ kālās trayo vedās $ trayo lokās trayaḥ sverāḥ &	trayaH kAlAH trayaH vedAH $ trayaH lokAH trayaH sverAH &
   trayo devāḥ sthitā yatra % tat paraṃ jyotir om iti // GorS(2)_85 //	trayaH devAH sTitAH yatra % tat param jyotiH om iti // GorS(2)_85 //
   kriyā cecchā tathā jñānā $ brāhmī raudrī ca vaiṣṇavī &	kriyA ca-icCA taTA jQAnA $ brAhmI rOdrI ca vEzNavI &
   tridhā śaktiḥ sthitā yatra % tat paraṃ jyotir om iti // GorS(2)_86 //	triDA SaktiH sTitAH yatra % tat param jyotiH om iti // GorS(2)_86 //
   ākārāś ca tatho-kāro $ ma-kāro bindu-saṃjñakaḥ &	AkArAH ca taTA-u-kAraH $ ma-kAraH bindu--saMjQakaH &
   tisro mātrāḥ sthitā yatra % tat paraṃ jyotir om iti // GorS(2)_87 //	tisraH mAtrAH sTitAH yatra % tat param jyotiH om iti // GorS(2)_87 //
   vacasā taj jayed bījaṃ $ vapuṣā tat samabhyaset &	vacasA tat jayet bIjam $ vapuzA tat samaByaset &
   manasā tat smaren nityaṃ % tat paraṃ jyotir om iti // GorS(2)_88 //	manasA tat smaret nityam % tat param jyotiH om iti // GorS(2)_88 //
   śucir vāpy aśucir vāpi $ yo japet praṇavaṃ sadā &	SuciH vA-api aSuciH vA-api $ yaH japet praNavam sadA &
   lipyate na sa pāpena % padma-patram ivāmbhasā // GorS(2)_89 //	lipyate na sa pApena % padma--patram iva-amBasA // GorS(2)_89 //
   cale vāte calo bindur $ niścale niścalo bhavet &	cale vAte calaH binduH $ niScale niScalaH Bavet &
   yogī sthāṇutvam āpnoti % tato vāyuṃ nirodhayet // GorS(2)_90 (=1|39, HYP	yogI sTANu-tvam Apnoti % tatas vAyum niroDayet // GorS(2)_90 (=1|39, HYP
   yāvad vāyuḥ sthito dehe $ tāvaj jīvanam ucyate &	yAvat vAyuH sTitaH dehe $ tAvat jIvanam ucyate &
   maraṇaṃ tasya niṣkrāntis % tato vāyuṃ nirodhayet // GorS(2)_91 (=HYP 2.3)	maraNam tasya nizkrAntiH % tatas vAyum niroDayet // GorS(2)_91 (=HYc 2.3)
   yāvad baddho marud dehe $ yāvac cittaṃ nirākulam &	yAvat badDaH marut dehe $ yAvat cittam nirAkulam &
   yāvad dṛṣṭir bhruvor madhye % tāvat kāla-bhayaṃ kutaḥ // GorS(2)_92 (=HYP	yAvat dRzwiH BruvoH maDye % tAvat kAla-Bayam kutas // GorS(2)_92 (=HYP
   ataḥ kāla-bhayād brahmā $ prāṇāyāma-parāyaṇaḥ &	atas kAla-BayAt brahmA $ prANAyAma--parAyaNaH &
   yogino munayaś caiva % tato vāyuṃ nirodhayet // GorS(2)_93 //	yoginaH munayaH ca-eva % tatas vAyum niroDayet // GorS(2)_93 //
   ṣaṭ-triṃśad-aṅgulo haṃsaḥ $ prayāṇaṃ kurute bahiḥ &	zaw-triMSat--aFgulaH haMsaH $ prayANam kurute bahis &
   vāma-dakṣiṇa-mārgeṇa % tataḥ prāṇo'bhidhīyate // GorS(2)_94 (=1|40) //	vAma-dakziNa--mArgeNa % tatas prANaH-aBiDIyate // GorS(2)_94 (=1|40) //
   śuddhim eti yadā sarvaṃ $ nāḍī-cakraṃ malākulam &	SudDim eti yadA sarvam $ nAxI-cakram mala-Akulam &
   tadaiva jāyate yogī % prāṇa-saṃgrahaṇe kṣamaḥ // GorS(2)_95 //	tadA-eva jAyate yogI % prANa--saMgrahaNe kzamaH // GorS(2)_95 //
   baddha-padmāsano yogī $ prāṇaṃ candreṇa pūrayet &	badDa--padmAsanaH yogI $ prANam candreNa pUrayet &
   dhārayitvā yathā-śakti % bhūyaḥ sūryeṇa recayet // GorS(2)_96 (=1|43) //	DArayitvA yaTA-Sakti % BUyas sUryeNa recayet // GorS(2)_96 (=1|43) //
   amṛtaṃ dadhi-saṅkāśaṃ $ go-kṣīra-rajatopamam &	amRtam daDi-saFkASam $ go-kzIra--rajata-upamam &
   dhyātvā candramaso bimbaṃ % prāṇāyāmī sukhī bhavet // GorS(2)_97 (=1|44)	DyAtvA candramasaH bimbam % prANAyAmI suKI Bavet // GorS(2)_97 (=1|44)
   dakṣiṇo śvāsam ākṛṣya $ pūrayed udaraṃ śanaiḥ &	dakziNaH SvAsam AkRzya $ pUrayet udaram SanEs &
   kumbhayitvā vidhānena % puraś candreṇa recayet // GorS(2)_98 (=1|45) //	kumBayitvA viDAnena % puras candreNa recayet // GorS(2)_98 (=1|45) //
   prajvalaj-jvalana-jvālā- $ puñjam āditya-maṇḍalam &	prajvala-j--jvalana--jvAlA $ puQjam Aditya--maNxalam &
   dhyātvā nābhi-sthitaṃ yogī % prāṇāyāme sukhī bhavet // GorS(2)_99 (=1|46)	DyAtvA nABi-sTitam yogI % prANAyAme suKI Bavet // GorS(2)_99 (=1|46)
   prāṇaṃ codiḍayā piben parimitaṃ bhūyo'nyayā recayet $ pītvā piṅgalayā	prANam ca-udixayA pibet parimitam BUyas-anyayA recayet $ pItvA piFgalayA
   samīraṇam atho baddhvā tyajed vāmayā &	samIraNam aTo badDvA tyajet vAmayAH &
   sūrya-candramasor anena vidhinā bimba-dvayaṃ dhyāyataḥ % śuddhā nāḍi-gaṇā	sUrya-candramasoH anena viDinA bimba--dvayam DyAyataH % SudDA nAxi--gaNA
   bhavanti yamino māsa-trayād ūrdhvataḥ // GorS(2)_100 (=HYP 2.10) //	Bavanti yaminaH mAsa-trayAt UrDvatas // GorS(2)_100 (=HYc 2.10) //
   yatheṣṭhaṃ dhāraṇaṃ vāyor $ analasya pradīpanam &	yaTezWam DAraNam vAyoH $ analasya pradIpanam &
   nādābhivyaktir ārogyaṃ % jāyate nāḍi-śodhanāt // GorS(2)_101 //	nAda-aBivyaktiH Arogyam % jAyate nAxi--SoDanAt // GorS(2)_101 //
   iti gorakṣa-śatakaṃ sampūrṇam	iti gorakza-Satakam sampUrNam
