   PADA MARKERS	PADAH MARKERS
   pra(ti)varṇikāya carate aprajānamāno % na hi dharma paṇḍita vināśa karoti	pra(ti)varNikAya carate aprajAnamAnaH % na hi Darma paNxita vinASa karoti
   jātu // Rgs_5.1 //	jAtu // RgH-_5.1 //
   yasmin na rūpa api vedana cāpi saṃjñā $ vijñāna naiva na pi	yasmin na rUpa api vedana ca-api saMjQA $ vijQAna na-eva na pi
   cetanayopalabdhiḥ &	cetanayA-upalabDiH &
   anupādu śūnya na ya jānati sarvadharmān % eṣā sa prajñavarapāramitāya	anupAdu SUnya na yaH jAnati sarva-DarmAn % ezA sa prajQavara-pAramitAya
   caryā // Rgs_5.2 //	caryA // RgH-_5.2 //
   yāvanti gaṅganadivālikatulyakṣetre $ tāvanti sattva arahanti vineya kaścit	yAvanti gaFgana-divAlika-tulya-kzetre $ tAvanti sattva arahanti vineya kaScid-
   yaścaiva prajña ima pāramitā likhitvā % parasattvi pustaku dadeya	yaH-ca-eva prajQaH ima pAramitA liKitvA % para-sattvi pustaku dadeya
   viśiṣṭapuṇyaḥ // Rgs_5.3 //	viSizwa-puNyaH // RgH-_5.3 //
   kiṃ kāraṇaṃ ta iha śikṣita vādiśreṣṭhā $ gamayanti dharma nikhilāniha	kim kAraNam te iha SikzitaH vAdi-SrezWAH $ gamayanti Darma niKilAn-iha
   śūnyatāyām &	SUnyatAyAm &
   yāṃ śrutva śrāvaka spṛśanti vimukti śīghraṃ % pratyekabodhi spṛśayanti ca	yAm Srutva SrAvaka spRSanti vimukti SIGram % pratyeka-boDi spRSayanti ca
   buddhabodhim // Rgs_5.4 //	budDa-boDim // RgH-_5.4 //
   asato 'ṅkurasya drumasaṃbhavu nāsti loke $ kuta śākhapatraphalapuṣpaupādu	asataH aFkurasya druma-saMBavu na-asti loke $ kuta SAKa-patra-Pala-puzpa-OpAdu
   tatra &	tatra &
   vina bodhicitta jinasaṃbhavu nāsti loke % kuta śakrabrahmaphala	vina boDi-citta jina-saMBavu na-asti loke % kuta Sakra-brahma-Pala
   śrāvakaprādubhāvaḥ // Rgs_5.5 //	SrAvaka-prAduBAvaH // RgH-_5.5 //
   ādityamaṇḍalu yadā prabhajāla muñcī $ karmakriyāsu tada sattva	AdityamaNxalu yadA praBajAla muQcI $ karma-kriyAsu tada sattva
   parākramanti &	parAkramanti &
   tatha bodhicitta sada lokavidusya jñāto % jñānena sarvaguṇadharma	taTa boDi-citta sada loka-vidusya jQAtaH % jQAnena sarva-guNa-Darma
   samāgamanti // Rgs_5.6 //	samAgamanti // RgH-_5.6 //
   yatha nopatapta asato bhujagādhipasya $ kuta nadyaprasravu bhavediha	yaTa na-upatapta asataH Bujaga-aDipasya $ kuta nadya-prasravu Bavet-iha
   jambudvīpe &	jambudvIpe &
   asatā nadīya phalapuṣpa na saṃbhaveyuḥ % na ca sāgarāṇa ratanā bhavi	asatA nadIya Pala-puzpa na saMBaveyuH % na ca sAgarANa ratanA Bavi
   naikarūpāḥ // Rgs_5.7 //	na-eka-rUpAH // RgH-_5.7 //
   tatha bodhicitta asatīha tathāgatasya $ kuta jñānaprasravu bhavediha	taTa boDi-citta asati-iha taTAgatasya $ kuta jQAna-prasravu Bavet-iha
   sarvaloke &	sarva-loke &
   jñānasya co asati nāsti guṇāna vṛddhiḥ % na ca bodhi sāgarasamā na ca	jQAnasya caH asati na-asti guNAna vRdDiH % na ca boDi sAgara-samAH na ca
   buddhadharmāḥ // Rgs_5.8 //	budDa-DarmAH // RgH-_5.8 //
   yāvanti loki kvaci jotikaprāṇabhūtā $ obhāsanārtha prabha osarayanti sarve	yAvanti loki kvaci jotika-prANa-BUtAH $ oBAsana-arTa praBaH osarayanti sarve
   varasūryamaṇḍalaviniḥsṛta ekaraśmī % na kalā pi jyotikagaṇe siya	vara-sUrya-maNxala-viniHsRtaH eka-raSmI % na kalA pi jyotika-gaNe siya
   sarvaābhāḥ // Rgs_5.9 //	sarvaA-ABAH // RgH-_5.9 //
   bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ puṇyaparyāyaparivarto nāma pañcamaḥ	BagavatyAm ratna-guNa-saMcaya-gATAyAm puNya-paryAya-parivartaH nAma paQcamaH
   yāvanti śrāvakagaṇāḥ prasavanti puṇyaṃ $ dānaṃ ca śīlamapi	yAvanti SrAvaka-gaNAH prasavanti puNyam $ dAnam ca SIlam-api
   bhāvanasaṃprayuktam &	BAvana-saMprayuktam &
   sa hi bodhisattva anumodana ekacitte % na ca sarvaśrāvakagaṇe siya	sa hi boDisattvaH anumodanaH ekacitte % na ca sarva-SrAvaka-gaNe siya
   puṇyaskandho // Rgs_6.1 //	puNya-skanDaH // RgH-_6.1 //
   ye buddhakoṭiniyutā purimā vyatītā $ ye vā anantabahukṣetrasahasrakoṭayaḥ	ye budDa-kowi-niyutA purimA vyatItAH $ ye vE ananta-bahu-kzetra-sahasra-kowayaH
   tiṣṭhanti ye 'pi parinirvṛta lokanāthā % deśanti dharmaratanaṃ	tizWanti ye api parinirvRta lokanATAH % deSanti Darma-ratanam
   dukhasaṃkṣayāya // Rgs_6.2 //	duKa-saMkzayAya // RgH-_6.2 //
   prathamaṃ upādu varabodhayi cittupādo $ yāvat su dharmakṣayakālu	praTamam upAdu vara-boDayi cittu-pAdaH $ yAvat su Darma-kzaya-kAlu
   vināyakānām &	vinAyakAnAm &
   ekasmi tatra ciya teṣa jināna puṇyaṃ % saha yukta pāramita ye 'pi ca	ekasmi tatra ciya teza jinAna puNyam % saha yukta pAramita ye api ca
   buddhadharmāḥ // Rgs_6.3 //	budDa-DarmAH // RgH-_6.3 //
   yaścaiva buddhatanayāna(ca) śrāvakāṇāṃ $ śaikṣa aśaikṣa kuśalāsrava	yaH-ca-eva budDa-tana-yAna(ca) SrAvakANAm $ SEkza aSEkza kuSala-Asrava
   nāsravāśca &	na-AsravAH-ca &
   paripiṇḍayitva anumodayi bodhisattvo % sarvaṃ ca nāmayi jagārthanidāna	paripiNxayitvaH anumodayi boDisattvaH % sarvam ca nAmayi jagArTa-nidAna
   bodhi // Rgs_6.4 //	boDi // RgH-_6.4 //
   pariṇāmayantu yadi vartati cittasaṃjñā $ tatha bodhisattvapariṇāmana	pariNAmayantu yadi vartati citta-saMjQA $ taTa boDisattva-pariNAmana
   sattvasaṃjñā &	sattva-saMjQA &
   saṃjñāya dṛṣṭisthitu citta trisaṅgayukto % pariṇāmitaṃ na bhavatī	saMjQAya dRzwi-sTitu citta tri-saFga-yuktaH % pariNAmitam na BavatI
   upalabhyamānam // Rgs_6.5 //	upalaByamAnam // RgH-_6.5 //
   saci eva jānati nirudhyati kṣīṇadharmā $ taccaita kṣīṇa pariṇāmayiṣyanti	saci eva jAnati niruDyati kzINa-DarmAH $ tat-ca-eta kzINa pariNAmayizyanti
   yatra &	yatra &
   na ca dharma dharmi pariṇāmayate kadācit % pariṇāmitaṃ bhavati eva	na ca Darma Darmi pariNAmayate kadAcid % pariNAmitam Bavati eva
   prajānamāne // Rgs_6.6 //	prajAnamAne // RgH-_6.6 //
   saci so nimitta kurute na ca mānayāti $ atha ānimitta pariṇāmita bhonti	saci saH nimitta kurute na ca mAnayAti $ aTa Animitta pariNAmita Bonti
   bodhau &	boDO &
   viṣasṛṣṭa bhojanu yathaiva kriyāpraṇīto % tatha śukladharmaupalambha	viza-sRzwa Bojanu yaTA-eva kriyA-praNItaH % taTa Sukla-Darma-OpalamBa
   jinena ukto // Rgs_6.7 //	jinena uktaH // RgH-_6.7 //
   tasmā hu nāmapariṇāmana śikṣitavyā $ yatha te jinā kuśala eva prajānayanti	tasmE hu nAma-pariNAmana SikzitavyAH $ yaTa te jinAH kuSalaH eva prajAnayanti
   yajjātiyo 'yaṃ prabhavo yadalakṣaṇaṃ ca % anumodamī tatha tathā	yat-jAtiyaH ayam praBavaH yat-alakzaNam ca % anumodamI taTa taTA
   pariṇāmayāmi // Rgs_6.8 //	pariNAmayAmi // RgH-_6.8 //
   evaṃ ca puṇya pariṇāmayamāna bodhau $ na ca so hi buddha kṣipate jina	evam ca puNya pariNAma-yamAna boDO $ na ca saH hi budDa kzipate jina
   uktavādī &	ukta-vAdI &
   yāvanti loki upalambhikabodhisattvā % abhibhonti sarvi pariṇāmayamāna śūro	yAvanti loki upalamBika-boDisattvAH % aBiBonti sarvi pariNAmayamAna SUraH-
   // Rgs_6.9 //	// RgH-_6.9 //
   bhagavatyāṃ ratnaguṇasaṃcayagāthāyāmanumodanāparivarto nāma ṣaṣṭhamaḥ //	BagavatyAm ratna-guNa-saMcaya-gATAyAm-anumodanA-parivartaH nAma zazWamaH //
   jātyandhakoṭiniyutānyaviunāyakānāṃ $ mārge akovidu kuto nagarapraveśe &	jAti-anDa-kowi-niyuta-anya-viunAyakAnAm $ mArge akovidu kutas nagara-praveSe &
   vina prajña pañca imi pāramitā acakṣuḥ % avināyakā na prabhavanti spṛśetu	vina prajQa paQca imi pAramitAH acakzuH % avinAyakAH na praBavanti spRSetu
   bodhim // Rgs_7.1 //	boDim // RgH-_7.1 //
   yatrāntarasmi bhavate pragṛhīta prajñā $ tatu labdhacakṣu bhavatī imu	yatra-antarasmi Bavate pragRhIta prajQA $ tatu labDa-cakzu BavatI imu
   nāmadheyam &	nAmaDeyam &
   yatha citrakarmapariniṣṭhita cakṣuhīno % na ca tāva puṇyu labhate akaritva	yaTa citrakarma-parinizWita cakzu-hInaH % na ca tAva puNyu laBate akaritva
   cakṣuḥ // Rgs_7.2 //	cakzuH // RgH-_7.2 //
   yada dharma saṃskṛta asaṃskṛta kṛṣṇaśuklo $ aṇumātru no labhati prajña	yada Darma saMskRta asaMskRta kRzNa-SuklaH $ aNumAtru naH laBati prajQa
   vibhāvamānaḥ &	viBAvamAnaH &
   yada prajñapāramita gacchati saṃkhya loke % ākāśa yatra na pratiṣṭhitu	yada prajQapAramita gacCati saMKya loke % AkASa yatra na pratizWitu
   kiṃci tatra // Rgs_7.3 //	kiMci tatra // RgH-_7.3 //
   saci manyate ahu carāmi jināna prajñāṃ $ mociṣya sattvaniyutāṃ	saci manyate ahu carAmi jinAna prajQAm $ mocizya sattva-niyutAm
   bahurogaspṛṣṭān &	bahu-roga-spRzwAn &
   ayu sattvasaṃjñaparikalpaku bodhisattvo % na ca eṣa prajñavarapāramitāya	ayu sattva-saMjQa-parikalpa-ku boDisattvaH % na ca eza prajQavara-pAramitAya
   caryā // Rgs_7.4 //	caryA // RgH-_7.4 //
   yo bodhisattva varapāramiteti cīrṇo $ paricārikā ya na ca kāṅkṣati	yaH boDisattva vara-pAramitA-iti cIrNaH $ paricArikA yaH na ca kAFkzati
   paṇḍitehi &	paNxitA-ihi &
   saha śrutva tasya puna bheṣyati śāstṛsaṃjñā % so vā laghū anubudhiṣyati	saha Srutva tasya puna Bezyati SAstR-saMjQA % saH vA laGU anubuDizyati
   bodhi śāntām // Rgs_7.5 //	boDi SAntAm // RgH-_7.5 //
   satkṛtya buddhaniyutāṃ paricārikāyāṃ $ na ca prajñapāramita śraddadhitā	satkRtya budDa-niyutAm paricArikAyAm $ na ca prajQapAramita SraddaDitA
   jinānām &	jinAnAm &
   śrutvā ca so imu kṣipiṣyati so 'lpabuddhiḥ % sa kṣipitva yāsyati	SrutvA ca saH imu kzipizyati saH alpabudDiH % sa kzipitva yAsyati
   avīcimatrāṇabhūto // Rgs_7.6 //	avIcima-trANa-BUtaH // RgH-_7.6 //
   tasmā hu śraddadhata eva jināna mātāṃ $ yadi icchathā spṛśitu	tasmE hu SraddaDataH eva jinAna mAtAm $ yadi icCaTA spRSitu
   uttamabuddhajñānam &	uttama-budDa-jQAnam &
   so vāṇijo yatha vrajitvana ratnadvīpaṃ % mūlātu chedana karitva puna	saH vANijaH yaTa vrajitvana ratnadvIpam % mUlAtu Cedana karitva puna
   āgameyā // Rgs_7.7 //	AgameyAH // RgH-_7.7 //
   bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ nirayaparivarto nāma saptamaḥ //	BagavatyAm ratna-guNa-saMcaya-gATAyAm niraya-parivartaH nAma saptamaH //
   rūpasya śuddhi phalaśuddhita veditavyā $ phalarūpaśuddhita	rUpasya SudDi Pala-SudDita veditavyA $ Pala-rUpa-SudDita
   sarvajñataśuddhimāhuḥ &	sarvajQata-SudDim-AhuH &
   sarvajñatāya phalaśuddhita rūpaśuddhī % ākāśadhātusamatāya abhinnachinnāḥ	sarvajQa-tAya Pala-SudDita rUpa-SudDI % AkASa-DAtu-samatAya aBinna-CinnAH
   // Rgs_8.1 //	// RgH-_8.1 //
   traidhātukaṃ samatikrānta na bodhisattvā $ kleśāpanīta upapatti	trEDAtukam samatikrAnta na boDisattvAH $ kleSa-apanItaH upapatti
   nidarśayanti &	nidarSayanti &
   jaravyādhimṛtyuvigatāścyuti darśayanti % prajñāya pāramita yatra caranti	jara-vyADi-mRtyu-vigatAH-cyuti darSayanti % prajQAya pAramita yatra caranti
   dhīrāḥ // Rgs_8.2 //	DIrAH // RgH-_8.2 //
   nāmeva rūpi jagatī ayu paṅkasaktā $ saṃsāracakri bhramate 'nilacakratulye	nAma-iva rUpi jagatI ayu paFka-saktA $ saMsAra-cakri Bramate anila-cakra-tulye
   jānitva bhrāntu jagatī mṛgavāgureva % ākāśa pakṣisadṛśā vicaranti prajñāḥ	jAnitva BrAntu jagatI mRgavAguH-eva % AkASa pakzi-sadRSAH vicaranti prajQAH
   // Rgs_8.3 //	// RgH-_8.3 //
   rūpasmi yo na carate pariśuddhacārī $ vijñāna saṃjña api vedana cetanāyām	rUpasmi yaH na carate pariSudDa-cArI $ vijQAna saMjQa api vedana cetanAyAm
   evaṃ carantu parivarjayi sarvasaṅgāṃ % saṅgādvimucya carate sugatāna	evam carantu parivarjayi sarva-saFgAm % saFgAt-vimucya carate sugatAna
   prajñām // Rgs_8.4 //	prajQAm // RgH-_8.4 //
   bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ viśuddhiparivarto nāmāṣṭamaḥ //	BagavatyAm ratna-guNa-saMcaya-gATAyAm viSudDi-parivartaH nAma-azwamaH //
   evaṃ carantu vidu paṇḍitu bodhisattvo $ saṅgā uchinnu vrajate jagatī	evam carantu vidu paNxitu boDisattvaH $ saFgAH uCinnu vrajate jagatI
   asakto &	asaktaH &
   sūryo va rāhugrahamukta virocamāno % agnīva yukta tṛṇakāṣṭhavanaṃ dahāti	sUryaH va rAhu-graha-mukta virocamAnaH % agnIva yukta tRNa-kAzWa-vanam dahAti
   // Rgs_9.1 //	// RgH-_9.1 //
   prakṛtīya śuddha pariśuddhimi sarvadharmāṃ $ prajñāya pāramita paśyati	prakRtIya SudDa pariSudDimi sarva-DarmAm $ prajQAya pAramita paSyati
   bodhisattvo &	boDisattvaH &
   na ca paśyakaṃ labhati nāpi ca sarvadharmān % eṣā sa prajñavarapāramitāya	na ca paSyakam laBati na-api ca sarva-DarmAn % ezA sa prajQavara-pAramitAya
   caryā // Rgs_9.2 //	caryA // RgH-_9.2 //
   bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ stutiparivarto nāma navamaḥ //	BagavatyAm ratna-guNa-saMcaya-gATAyAm stuti-parivartaH nAma navamaH //
   śakro jinasya paripṛcchati devarājo $ caramāṇa prajña katha yujyati	SakraH jinasya paripRcCati devarAjaH $ caramANa prajQa kaTa yujyati
   bodhisattvo &	boDisattvaH &
   aṇumātra yo na khalu yujyati skandhadhātau % yo eva yujyati(sa	aNumA-atra yaH na Kalu yujyati skanDa-DAtO % yaH eva yujyati(sa
   yujyati)bodhisattvaḥ // Rgs_10.1 //	yujyati)boDisattvaH // RgH-_10.1 //
   cirayānaprasthitu sa vedayitavya sattvo $ bahubuddhakoṭinayutehi	cira-yAna-prasTitu sa vedayitavya sattvaH $ bahu-budDa-kowina-yutA-ihi
   kṛtādhikāro &	kRta-aDikAraH &
   yo śrutva dharmi imi nirmitamāyakalpāṃ % na ca kāṅkṣate ayu prayujyati	yaH Srutva Darmi imi nirmita-mAya-kalpAm % na ca kAFkzate ayu prayujyati
   śikṣamāṇaḥ // Rgs_10.2 //	SikzamANaH // RgH-_10.2 //
   kāntāramārgi puruṣo bahu(bhī)janehi $ gopāla sīma vanasaṃpada paśyate yo &	kAntAra-mArgi puruzaH bahu(BI)-jana-ihi $ gopAla sIma vana-saMpada paSyate yaH &
   āśvāsaprāpta bhavatī na ca tasya trāso % abhyāśa grāmanagarāṇa ime	ASvAsa-prApta BavatI na ca tasya trAsaH % aByASa grAma-nagarANaH ime
   nimittāḥ // Rgs_10.3 //	nimittAH // RgH-_10.3 //
   emeva prajñavarapāramitā jinānāṃ $ śṛṇu tāta yo labhati bodhi gaveṣamāṇaḥ	emeva prajQavara-pAramitA jinAnAm $ SRNu tAta yaH laBati boDi gavezamANaH
   āśvāsaprāpta bhavatī na ca tasya trāso % nārhantabhūmi na pi	ASvAsa-prApta BavatI na ca tasya trAsaH % na-arhanta-BUmi na pi
   pratyayabuddhabhūmī // Rgs_10.4 //	pratyaya-budDa-BUmI // RgH-_10.4 //
   puruṣo hi sāgarajalaṃ vraji paśyanāya $ saci paśyate	puruzaH hi sAgara-jalam vraji paSyanAya $ saci paSyate
   drumavanaspatiśailarājam &	druma-vanaspati-SEla-rAjam &
   athavā na paśyati nimitta nikāṅkṣa bhoti % a(bhyāśa)to mahasamudra na so	aTavA na paSyati nimitta nikAFkza Boti % a(ByA-Sa)taH mahasamudra na saH-
   'tidūre // Rgs_10.5 //	ati-dUre // RgH-_10.5 //
   emeva bodhivaraprasthitu veditavyo $ śruṇamāṇa prajña imi pāramitā jinānām	emeva boDi-vara-prasTitu veditavyaH $ SruNamANa prajQaH imi pAramitA jinAnAm
   yadyāpi saṃmukha na vyākṛtu nāyakeno % tathapi spṛśiṣyati nacireṇa hu	yadya-api saMmuKa na vyAkRtu nAyakena-u % taTapi spRSizyati nacireNa hu
   buddhabodhim // Rgs_10.6 //	budDa-boDim // RgH-_10.6 //
   suvasanti kāli patite tṛṇapatraśākhā $ nacireṇa patraphalapuṣpa	suvasanti kAli patite tRNa-patra-SAKAH $ nacireNa patra-Pala-puzpa
   samāgamanti &	samAgamanti &
   prajñāya pāramita yasyimu hastaprāptā % nacireṇa bodhivara prāpsyati	prajQAya pAramita yasyimu hasta-prAptA % nacireNa boDivara prApsyati
   nāyakānām // Rgs_10.7 //	nAyakAnAm // RgH-_10.7 //
   yatha istri gurviṇi ya ceṣṭati vedanābhi $ jñātavyu kālu ayamasya	yaTaH istri gurviNi yaH cezwati vedanABi $ jQAta-vyu kAlu ayam-asya
   prajāyanāya &	prajAyanAya &
   tatha bodhisattva śruṇamāṇu jināna prajñāṃ % rati chanda vīkṣati	taTa boDisattva SruNam-ANu jinAna prajQAm % rati Canda vIkzati
   spṛśiṣyati bodhi śīghram // Rgs_10.8 //	spRSizyati boDi SIGram // RgH-_10.8 //
   caramāṇu prajñavarapāramitāya yogī $ na ca rūpavṛddhi na ca paśyati	caramANu prajQavara-pAramitAya yogI $ na ca rUpa-vRdDi na ca paSyati
   pārihāṇim &	pArihANim &
   dharmā adharma imu paśyati dharmadhātuṃ % na ca nirvṛtiṃ spṛśati so	DarmAH aDarmaH imu paSyati DarmaDAtum % na ca nirvRtim spRSati saH-
   viharāti prajñām // Rgs_10.9 //	viharAti prajQAm // RgH-_10.9 //
   caramāṇu yo na iha kalpayi buddhadharmāṃ $ bala ṛddhipāda na ca kalpayi	caramANu yaH naH iha kalpayi budDa-DarmAm $ balaH RdDipAda na ca kalpayi
   bodhi śāntām &	boDi SAntAm &
   avikalpakalpavigato 'dhiṣṭhānacārī % eṣā sa prajñavarapāramitāya caryā //	avikalpa-kalpa-vigataH aDizWAna-cArI % ezA sa prajQavara-pAramitAya caryA //
   Rgs_10.10 //	RgH-_10.10 //
   bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ dhāraṇīguṇaparivarto nāma daśamaḥ //	BagavatyAm ratna-guNa-saMcaya-gATAyAm DAraNI-guNa-parivartaH nAma daSamaH //
   buddhaṃ subhūti paripṛcchati vādicandraṃ $ kyantantarāyu bhaviṣyanti guṇe	budDam suBUti paripRcCati vAdi-candram $ kyantantara-Ayu Bavizyanti guNe
   ratānām &	ratAnAm &
   bahu antarāyu bhaviṣyanti bhaṇāti śāsta % tatu alpamātra parikīrtayiṣyāmi	bahu antarAyu Bavizyanti BaNAti SAste % tatu alpa-mAtra parikIrtayizyAmi
   tāvat // Rgs_11.1 //	tAvat // RgH-_11.1 //
   pratibhāna neka vividhāni upapadyiṣyanti $ likhamāna prajña imu pāramitā	pratiBAna neka viviDAni upapadyizyanti $ liKamAna prajQaH imu pAramitA
   jinānām &	jinAnAm &
   yuta śīghra vidyuta yathā parihāyiṣyanti % akaritva artha jagatī imu	yuta SIGra vidyuta yaTA parihAyizyanti % akaritva arTa jagatI imu
   mārakarma // Rgs_11.2 //	mAra-karma // RgH-_11.2 //
   kāṅkṣā ca keṣaci bhaviṣyati bhāṣamāṇe $ na mamātra nāma parikīrtitu	kAFkzA ca kezaci Bavizyati BAzamANe $ na mama-atra nAma parikIrtitu
   nāyakena &	nAyakena &
   na ca jāti bhūmi parikīrtitu nāpi gotraṃ % na ca so śruṇiṣyati kṣipiṣyati	na ca jAti BUmi parikIrtitu na-api gotram % na ca saH SruNizyati kzipizyati
   mārakarma // Rgs_11.3 //	mAra-karma // RgH-_11.3 //
   evaṃ ta mūlamapahāya ajānamāno $ śākhāpalāśa parieṣayiṣyanti mūḍhāḥ &	evam te mUlam-apahAya ajAnamAnaH $ SAKA-palASa pariezayizyanti mUXAH &
   hastiṃ labhitva yatha hastipadaṃ gaveṣe % tatha prajñapāramita śrutva	hastim laBitva yaTa hasti-padam gaveze % taTa prajQapAramite Srutva
   sūtrānta eṣet // Rgs_11.4 //	sUtrAntaH ezet // RgH-_11.4 //
   yatha bhojanaṃ śatarasaṃ labhiyāna kaścit $ mārgeṣu ṣaṣṭiku labhitva sa	yaTa Bojanam Sata-rasam laBiyAna kaScid $ mArgezu zazwiku laBitva sa
   bhojanāgryam &	Bojana-agryam &
   tatha bodhisattva ima pāramitāṃ labhitvā % (a)rhantabhūmi(ta)	taTa boDisattvaH ima pAramitAm laBitvA % (a)rhanta-BUmi(ta)
   gaveṣayiṣyanti bodhim // Rgs_11.5 //	gavezayizyanti boDim // RgH-_11.5 //
   satkārakāma bhaviṣyanti ca lābhakāmāḥ $ sāpekṣacitta	satkAra-kAma Bavizyanti ca lABa-kAmAH $ sa-apekza-citta
   kulasaṃstavasaṃprayuktāḥ &	kula-saMstava-saMprayuktAH &
   choritva dharma kariṣyanti adharmakāryaṃ % patha hitva utpathagatā ima	Coritva Darma karizyanti aDarma-kAryam % paTa hitvaH utpaTa-gatAH ima
   mārakarma // Rgs_11.6 //	mAra-karma // RgH-_11.6 //
   ye cāpi tasmi samaye imu dharma śreṣṭhaṃ $ śruṇanāya chandika	ye ca-api tasmi samaye imu Darma SrezWam $ SruNanAya Candika
   utpādayiṣyanti śraddhām &	utpAdayizyanti SradDAm &
   te dharmabhāṇaka viditvana kāryayuktaṃ % premāpanīta gamiṣyanti	te Darma-BANaka viditvana kArya-yuktam % prema-apanIta gamizyanti
   sudurmanāśca // Rgs_11.7 //	su-durmanAH-ca // RgH-_11.7 //
   imi mārakarma bhaviṣyanti ya tasmi kāle $ anye ca neka vividhā bahu	imi mAra-karma Bavizyanti ye tasmi kAle $ anye ca neka viviDAH bahu
   antarāyā &	antarAyAH &
   yehī samākulikṛtā bahu bhikṣu tatra % prajñāya pāramita etu na dhārayanti	yehI samAkuli-kRtAH bahu Bikzu tatra % prajQAya pAramitaH etu na DArayanti
   // Rgs_11.8 //	// RgH-_11.8 //
   ye te bhavanti ratanā ya anarghaprāptā $ te durlabhā bahupratyarthika	ye te Bavanti ratanA yaH anarGa-prAptA $ te durlaBAH bahu-pratyarTika
   nityakālam &	nityakAlam &
   emeva prajñavarapāramitā jinānāṃ % durlābhu dharmaratanaṃ baddupadravaṃ ca	emeva prajQavara-pAramitA jinAnAm % durlABu Darma-ratanam badt-upadravam ca
   // Rgs_11.9 //	// RgH-_11.9 //
   navayānaprasthita sa sattva parīttabuddhiḥ $ ya imaṃ durlābhu	nava-yAna-prasTita sa sattva parItta-budDiH $ yaH imam durlABu
   dharmaratanaṃ parāpuṇanti &	Darma-ratanam parApuNanti &
   māro 'tra utsuku bhaviṣyati antarāye % buddhā daśaddiśi	mAraH atra utsuku Bavizyati antarAye % budDAH daSat-diSi
   parigrahasaṃprayuktāḥ // Rgs_11.10 //	parigraha-saMprayuktAH // RgH-_11.10 //
   bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ mārakarmaparivarto nāmaikādaśamaḥ //	BagavatyAm ratna-guNa-saMcaya-gATAyAm mAra-karma-parivartaH nAma-ekAdaSamaH //
   mātrāya putra bahu santi gilāni kāye $ te sarvi durmanasa tatra	mAtrAya putra bahu santi gilAni kAye $ te sarvi durmanasa tatra
   prayujyayeyuḥ &	prayujyayeyuH &
   emeva buddha(piṃ) daśaddiśi lokadhātau % ima prajñapāramita mātra	emeva budDa-(piM) daSat-diSi lokaDAtO % ima prajQapAramita mAtra
   samanvāharanti // Rgs_12.1 //	samanvAharanti // RgH-_12.1 //
   ye 'tīta ye 'pi ca daśaddiśi lokanāthā $ itu te prasūta	ye atIta ye api ca daSat-diSi lokanATAH $ itu te prasUta
   bhaviṣyantyanāgatāśca &	Bavizyanti-anAgatAH-ca &
   loka(sya) darśika janetri jināna mātā % parasattvacittacaritāna	loka(sya) darSika janetri jinAna mAtA % para-sattva-citta-caritAna
   nidarśitā(kā) ca // Rgs_12.2 //	nidarSita-a(kA) ca // RgH-_12.2 //
   lokasya yā tathata yā tathatārhatānāṃ / $ pratyekabuddhatathatā tathatā	lokasya yA taTata yA taTatArhatAnAm / $ pratyekabudDa-taTatA taTatA
   jinānām &	jinAnAm &
   ekaiva bhāvavigatā tathatā ananyā % prajñāya pāramita buddha tathāgatena	ekA-eva BAva-vigatA taTatA ananyA % prajQAya pAramita budDa taTAgatena
   // Rgs_12.3 //	// RgH-_12.3 //
   tiṣṭhantu lokavidunāṃ parinirvṛtānāṃ $ [sthita eṣa dharmataniyāma	tizWantu loka-vidunAm parinirvRtAnAm $ [sTitaH eza DarmataniyAma
   śūnyadharmā &	SUnya-DarmA &
   tāṃ bodhisattva tathatāmanubuddhayanti % tasmā hu buddha kṛta nāma	tAm boDisattva taTatAm-anubudDayanti % tasmE hu budDa kRta nAma
   tathāgatebhiḥ // Rgs_12.4 //	taTAgateBiH // RgH-_12.4 //
   ayu gocaro daśabalāna vināyakānāṃ] $ prajñāya pāramita ramyavanāśritānām &	ayu gocaraH daSa-balAna vinAyakAnAn] $ prajQAya pAramita ramya-vana-ASritAnAm &
   dukhitāṃśca sattva triapāya samuddharanti % na pi sattvasaṃjña api teṣu	duKitAn=-ca sattva triapAya samudDaranti % na pi sattva-saMjQa api tezu
   kadāci bhoti // Rgs_12.5 //	kadAci Boti // RgH-_12.5 //
   siṃho yathaiva girikandari niśrayitvā $ nadate achambhi mṛga kṣudraka	siMhaH yaTA-eva giri-kandari niSrayitvA $ nadate aCamBi mRga kzudraka
   trāsayanto &	trAsayantaH &
   tatha prajñapāramitaniśraya narāṇa siṃho % nadate achambhi pṛthutīrthika	taTa prajQapAramita-niSraya narANa siMhaH % nadate aCamBi pRTutIrTika
   trāsayanto // Rgs_12.6 //	trAsayantaH // RgH-_12.6 //
   ākāśaniśrita yathaiva hi sūrya[raśmi] $ tāpetimāṃ dharaṇi darśayate ca	AkASa-niSrita yaTA-eva hi sUrya[raSmi] $ tApa-itimAm DaraNi darSayate ca
   rūpam &	rUpam &
