   PADA MARKERS	PADAH MARKERS
   dvāri jātamaśokaṃ vai % samupāśritya saṃsthitā // SkP_12.3 //	dvAri jAtam-aSokam vE % samupASritya saMsTitA // Sku-_12.3 //
   athāgāccandratilakas $ tridaśārtiharo haraḥ &	aTa-agAt-candratilakaH $ tridaSa-Arti-haraH haraH &
   vikṛtaṃ rūpamāsthāya % hrasvo bāhuka eva ca // SkP_12.4 //	vikRtam rUpam-AsTAya % hrasvaH bAhukaH eva ca // Sku-_12.4 //
   vibhugnanāsiko bhūtvā $ kubjaḥ keśāntapiṅgalaḥ &	viBugna-nAsikaH BUtvA $ kubjaH keSAnta-piFgalaH &
   uvāca vikṛtāsyaśca % devi tvāṃ varayāmyaham // SkP_12.5 //	uvAca vikRta-AsyaH-ca % devi tvAm varayAmi-aham // Sku-_12.5 //
   athomā yogasaṃsiddhā $ jñātvā śaṃkaramāgatam &	aTa-umA yoga-saMsidDAH $ jQAtvA SaMkaram-Agatam &
   antarbhāvaviśuddhā sā % kriyānuṣṭhānalipsayā // SkP_12.6 //	antarBAva-viSudDA sA % kriyA-anuzWAna-lipsayA // Sku-_12.6 //
   tamuvācārghyamānāyya $ madhuparkeṇa caiva hi &	tam-uvAca-arGyam-AnAyya $ maDuparkeNa ca-eva hi &
   sampūjya sasukhāsīnaṃ % brāhmaṇaṃ brāhmaṇapriyā // SkP_12.7 //	sampUjya sa-suKa-AsInam % brAhmaNam brAhmaNa-priyA // Sku-_12.7 //
   devyuvāca	devI-uvAca
   bhagavannasvatantrāsmi $ pitā me 'styaraṇī tathā &	Bagavan=-asvatantrA-asmi $ pitA me asti-araNI taTA &
   tau prabhū mama dāne vai % kanyāhaṃ dvijapuṃgava // SkP_12.8 //	tO praBU mama dAne vE % kanyA-aham dvija-puMgavaH // Sku-_12.8 //
   gatvā yācasva pitaraṃ $ mama śailendramavyayam &	gatvA yAcasva pitaram $ mama SElendram-avyayam &
   sa ceddadāti māṃ vipra % tubhyaṃ tadrucitaṃ mama // SkP_12.9 //	sa ced-dadAti mAm vipra % tuByam tat-rucitam mama // Sku-_12.9 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   tataḥ sa bhagavāndevas $ tathaiva vikṛtaḥ prabhuḥ &	tatas sa BagavAn-devaH $ taTA-eva vikRtaH praBuH &
   uvāca śailarājaṃ tam % umāṃ me yaccha śailarāṭ // SkP_12.10 //	uvAca SElarAjam tam % umAm me yacCa SElarAj // Sku-_12.10 //
   sa taṃ vikṛtarūpeṇa $ jñātvā rudramathāvyayam &	sa tam vikRta-rUpeNa $ jQAtvA rudram-aTa-avyayam &
   bhītaḥ śāpācca vimanā % idaṃ vacanamabravīt // SkP_12.11 //	BItaH SApAt-ca vimanAH % idam vacanam-abravIt // Sku-_12.11 //
   bhagavannāvamanyāmi $ brāhmaṇānbhūmidaivatān &	Bagavat-na-avamanyAmi $ brAhmaNAn-BUmi-dEvatAn &
   manīṣitaṃ tu yatpūrvaṃ % tacchṛṇuṣva mahātapaḥ // SkP_12.12 //	manIzitam tu yat-pUrvam % tat-SRNuzva mahA-tapaH // Sku-_12.12 //
   svayaṃvaro me duhitur $ bhavitā viprapūjitaḥ &	svayaMvaraH me duhituH $ BavitA vipra-pUjitaH &
   varayedyaṃ svayaṃ tatra % sa bhartāsyā bhavediti // SkP_12.13 //	varayet-yam svayam tatra % sa BartA-asyAH Bavet-iti // Sku-_12.13 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   tacchrutvā śailavacanaṃ $ bhagavāngovṛṣadhvajaḥ &	tat-SrutvA SEla-vacanam $ BagavAn-govRza-DvajaH &
   devyāḥ samīpamāgatya % idamāha mahāmanāḥ // SkP_12.14 //	devyAH samIpam-Agatya % idam-Aha mahAmanAH // Sku-_12.14 //
   devi pitrā tavājñaptaḥ $ svayaṃvara iti śrutam &	devi pitrA tava-AjQaptaH $ svayaMvaraH iti Srutam &
   tatra tvaṃ varayitrī yaṃ % sa te bhartā kilānaghe // SkP_12.15 //	tatra tvam varayitrI yam % sa te BartA kila-anaGe // Sku-_12.15 //
   tadāpṛcche gamiṣyāmi $ durlabhā tvaṃ varānane &	tadA-apRcCe gamizyAmi $ durlaBA tvam varAnane &
   rūpavantaṃ samutsṛjya % vṛṇīthā mādṛśaṃ katham // SkP_12.16 //	rUpavantam samutsRjya % vRNITAH mAdRSam kaTam // Sku-_12.16 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   tenoktā sā tadā tatra $ bhāvayantī tadīritam &	tena-uktA sA tadA tatra $ BAvayantI tat-Iritam &
   bhāvaṃ ca rudranihitaṃ % prasādaṃ manasastathā // SkP_12.17 //	BAvam ca rudra-nihitam % prasAdam manasaH-taTA // Sku-_12.17 //
   samprāpyovāca deveśaṃ $ mā te bhūdbuddhiranyathā &	samprApya-uvAca deveSam $ mA te BUt-budDiH-anyaTA &
   ahaṃ tvāṃ varayiṣyāmi % nānyadbhūtaṃ kathaṃcana // SkP_12.18 //	aham tvAm varayizyAmi % na-anyat-BUtam kaTaMcana // Sku-_12.18 //
   atha vā te 'sti saṃdeho $ mayi vipra kathaṃcana &	aTa vA te asti saMdehaH $ mayi vipra kaTaMcana &
   ihaiva tvāṃ mahābhāga % varayāmi manoratham // SkP_12.19 //	iha-eva tvAm mahABAga % varayAmi manoraTam // Sku-_12.19 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   gṛhītvā stabakaṃ sā tu $ hastābhyāṃ tatra saṃsthitam &	gRhItvA stabakam sA tu $ hastAByAm tatra saMsTitam &
   skandhe śambhoḥ samādāya % devī prāha vṛto 'si me // SkP_12.20 //	skanDe SamBoH samAdAya % devI prAha vRtaH asi me // Sku-_12.20 //
   tataḥ sa bhagavāndevas $ tathā devyā vṛtastadā &	tatas sa BagavAn-devaH $ taTA devyAH vRtaH-tadA &
   uvāca tamaśokaṃ vai % vācā saṃjīvayanniva // SkP_12.21 //	uvAca tam-aSokam vE % vAcA saMjIvayan=-iva // Sku-_12.21 //
   yasmāttava supuṣpeṇa $ stabakena vṛto hyaham &	yasmAt-tava su-puzpeNa $ stabakena vRtaH hi-aham &
   tasmāttvaṃ jarayā tyaktaḥ % amaraḥ sambhaviṣyasi // SkP_12.22 //	tasmAt-tvam jarayA tyaktaH % amaraH samBavizyasi // Sku-_12.22 //
   kāmarūpaḥ kāmapuṣpaḥ $ kāmago dayito mama &	kAmarUpaH kAmapuzpaH $ kAmagaH dayitaH mama &
   sarvābharaṇapuṣpāḍhyaḥ % sarvavṛkṣaphalopagaḥ // SkP_12.23 //	sarva-ABaraNa-puzpa-AXyaH % sarva-vRkza-Pala-upagaH // Sku-_12.23 //
   sarvānnabhakṣadaścaiva $ amṛtasrava eva ca &	sarva-anna-Bakza-daH-ca-eva $ amRta-sravaH eva ca &
   sarvagandhaśca devyāstvaṃ % bhaviṣyasi dṛḍhaṃ priyaḥ \	sarva-ganDaH-ca devyAH-tvam % Bavizyasi dRXam priyaH \
   nirbhayaḥ sarvalokeṣu # cariṣyasi sunirvṛtaḥ // SkP_12.24 //	nirBayaH sarva-lokezu # carizyasi su-nirvRtaH // Sku-_12.24 //
   āśramaṃ caivamatyarthaṃ $ citrakūṭeti viśrutam &	ASramam ca-evam-atyarTam $ citrakUwA-iti viSrutam &
   yo 'bhiyāsyati puṇyārthī % so 'śvamedhamavāpsyati \	yaH aBiyAsyati puNya-arTI % saH aSvameDam-avApsyati \
   yatra tatra mṛtaścāpi # brahmalokaṃ gamiṣyati // SkP_12.25 //	yatra tatra mRtaH-ca-api # brahma-lokam gamizyati // Sku-_12.25 //
   yaścātra niyamairyuktaḥ $ prāṇānsamyakparityajet &	yaH-ca-atra niyamEH-yuktaH $ prANAn-samyak-parityajet &
   sa devyāstapasā yukto % mahāgaṇapatirbhavet // SkP_12.26 //	sa devyAH-tapasA yuktaH % mahAgaNapatiH-Bavet // Sku-_12.26 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   evamuktvā tadā deva $ āpṛcchya himavatsutām &	evam-uktvA tadA deva $ ApRcCya himavat-sutAm &
   antardadhe jagatsraṣṭā % sarvabhūtapa īśvaraḥ // SkP_12.27 //	antardaDe jagat-srazwA % sarva-BUtapaH ISvaraH // Sku-_12.27 //
   sāpi devī gate tasmin $ bhagavatyamitātmani &	sA-api devI gate tasmin $ Bagavati-amita-Atmani &
   tata evonmukhī sthitvā % śilāyāṃ saṃviveśa ha // SkP_12.28 //	tatas eva-unmuKI sTitvA % SilAyAm saMviveSa ha // Sku-_12.28 //
   unmukhī sā gate tasmin $ maheṣvāse prajāpatau &	unmuKI sA gate tasmin $ mahA-izvAse prajApatO &
   niśeva candrarahitā % sā babhau vimanāstadā // SkP_12.29 //	niSA-iva candra-rahitAH % sA baBO vimanAH-tadA // Sku-_12.29 //
   atha śuśrāva sā śabdaṃ $ bālasyārtasya śailajā &	aTa SuSrAva sA Sabdam $ bAlasya-Artasya SElajAH &
   sarasyudakasampūrṇe % samīpe cāśramasya ha // SkP_12.30 //	sarasi-udaka-sampUrNe % samIpe ca-ASramasya ha // Sku-_12.30 //
   sa kṛtvā bālarūpaṃ tu $ devadevaḥ svayaṃ śivaḥ &	sa kRtvA bAla-rUpam tu $ devadevaH svayam SivaH &
   krīḍāhetoḥ saromadhye % grāhagrasto 'bhavattadā // SkP_12.31 //	krIxA-hetoH saraH-maDye % grAha-grastaH aBavat-tadA // Sku-_12.31 //
   yogamāyāmathāsthāya $ prapañcodbhavakāraṇam &	yoga-mAyAm-aTa-AsTAya $ prapaQca-udBava-kAraNam &
   tadrūpaṃ saraso madhye % kṛtvedaṃ samabhāṣata \	tad-rUpam sarasaH maDye % kRtvA-idam samaBAzata \
   trātu māṃ kaścidetyeha # grāheṇa hṛtacetasam // SkP_12.32 //	trAtu mAm kaScid-etya-iha # grAheNa hRta-cetasam // Sku-_12.32 //
   dhikkaṣṭaṃ bāla evāham $ aprāptārthamanorathaḥ &	Dik-kazwam bAlaH eva-aham $ aprApta-arTa-manoraTaH &
   yāsyāmi nidhanaṃ vaktre % grāhasyāsya durātmanaḥ // SkP_12.33 //	yAsyAmi niDanam vaktre % grAhasya-asya durAtmanaH // Sku-_12.33 //
   śocāmi na svakaṃ dehaṃ $ grāhagrasto 'pi duḥkhitaḥ &	SocAmi na svakam deham $ grAha-grastaH api duHKitaH &
   yathā śocāmi pitaraṃ % mātaraṃ ca tapasvinīm // SkP_12.34 //	yaTA SocAmi pitaram % mAtaram ca tapasvinIm // Sku-_12.34 //
   māṃ śrutvā grāhavadane $ prāptaṃ nidhanamutsukau &	mAm SrutvA grAha-vadane $ prAptam niDanam-utsukO &
   priyaputrāvekaputrau % prāṇānnūnaṃ vihāsyataḥ // SkP_12.35 //	priya-putrO=-eka-putrO % prANAn-nUnam vihAsyataH // Sku-_12.35 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   śrutvā tu devī taṃ nādaṃ $ viprasyārtasya śobhanā &	SrutvA tu devI tam nAdam $ viprasya-Artasya SoBanA &
   utthāya pradrutā tatra % yatra tiṣṭhatyasau dvijaḥ // SkP_12.36 //	utTAya pradrutA tatra % yatra tizWati-asO dvijaH // Sku-_12.36 //
   sāpaśyadinduvadanā $ bālakaṃ cārurūpiṇam &	sA-apaSyat-indu-vadanA $ bAlakam cAru-rUpiNam &
   grāheṇa grasyamānaṃ taṃ % vepamānamavasthitam // SkP_12.37 //	grAheNa grasyamAnam tam % vepamAnam-avasTitam // Sku-_12.37 //
   so 'pi grāhavaraḥ śrīmān $ dṛṣṭvā devīmupāgatām &	saH api grAha-varaH SrImAn $ dRzwvA devIm-upAgatAm &
   taṃ gṛhītvā drutaṃ yāto % madhyaṃ sarasa eva ha // SkP_12.38 //	tam gRhItvA drutam yAtaH % maDyam sarasaH eva ha // Sku-_12.38 //
   sa kṛṣyamāṇastejasvī $ nādamārtaṃ tadākarot &	sa kRzyamANaH-tejasvI $ nAdam-Artam tadA-akarot &
   athāha devī duḥkhārtā % bālaṃ dṛṣṭvā mahāvratā // SkP_12.39 //	aTa-Aha devI duHKa-ArtA % bAlam dRzwvA mahA-vratAH // Sku-_12.39 //
   grāharāja mahāsattva $ bālakaṃ hyekaputrakam &	grAha-rAja mahA-sattvaH $ bAlakam hi-eka-putrakam &
   visṛjainaṃ mahādaṃṣṭra % kṣipraṃ bhīmaparākrama // SkP_12.40 //	visRja-enam mahA-daMzwraH % kzipram BIma-parAkramaH // Sku-_12.40 //
   grāha uvāca	grAhaH uvAca
   yo devi divase ṣaṣṭhe $ prathamaṃ samupaiti mām &	yaH devi divase zazWe $ praTamam samupEti mAm &
   sa āhāro mama purā % vihito lokakartṛbhiḥ // SkP_12.41 //	saH AhAraH mama purA % vihitaH loka-kartRBiH // Sku-_12.41 //
   so 'yaṃ mama mahābhāge $ ṣaṣṭhe 'hani girīndraje &	saH ayam mama mahABAge $ zazWe ahani girIndraje &
   brahmaṇā vihito nūnaṃ % nainaṃ mokṣye kathaṃcana // SkP_12.42 //	brahmaNA vihitaH nUnam % na-enam mokzye kaTaMcana // Sku-_12.42 //
   devyuvāca	devI-uvAca
   yanmayā himavacchṛṅge $ caritaṃ tapa uttamam &	yat-mayA himavat-SRFge $ caritam tapaH uttamam &
   tena bālamimaṃ muñca % grāharāja namo 'stu te // SkP_12.43 //	tena bAlam-imam muQca % grAha-rAja namaH astu te // Sku-_12.43 //
   grāha uvāca	grAhaH uvAca
   mā vyayaṃ tapaso devi $ kārṣīḥ śailendranandane &	mA vyayam tapasaH devi $ kArzIH SElendra-nandane &
   nainaṃ mocayituṃ śakto % devarājo 'pi sa svayam // SkP_12.44 //	na-enam mocayitum SaktaH % devarAjaH api sa svayam // Sku-_12.44 //
   mahyamīśena tuṣṭena $ śarveṇogreṇa śūlinā &	mahyam-ISena tuzwena $ SarveNa-ugreNa SUlinA &
   amaratvamavadhyatvam % akṣayaṃ balameva ca // SkP_12.45 //	amara-tvam-avaDya-tvam % akzayam balam-eva ca // Sku-_12.45 //
   svayaṃgrahaṇamokṣaśca $ jñānaṃ caivāvyayaṃ punaḥ &	svayaMgrahaNa-mokzaH-ca $ jQAnam ca-eva-avyayam punar &
   dattaṃ tato bravīmi tvāṃ % nāyaṃ mokṣamavāpsyati // SkP_12.46 //	dattam tatas bravImi tvAm % na-ayam mokzam-avApsyati // Sku-_12.46 //
   atha vā te kṛpā devi $ bhṛśaṃ bāle śubhānane &	aTa vA te kRpA devi $ BRSam bAle SuBa-Anane &
   bravīmi yatkuru tathā % tato mokṣamavāpsyati // SkP_12.47 //	bravImi yat-kuru taTA % tatas mokzam-avApsyati // Sku-_12.47 //
   devyuvāca	devI-uvAca
   grāhādhipa vadasvāśu $ yatsatāmavigarhitam &	grAha-aDipa vadasva-ASu $ yat-satAm-avigarhitam &
   tatkṛtaṃ nātra saṃdeho % mānyā me brāhmaṇā dṛḍham // SkP_12.48 //	tat-kRtam na-atra saMdehaH % mAnyAH me brAhmaNAH dRXam // Sku-_12.48 //
   grāha uvāca	grAhaH uvAca
   yatkṛtaṃ vai tapaḥ kiṃcid $ bhavatyā svalpamantaśaḥ &	yat-kRtam vE tapaH kiMcid $ BavatyA su-alpam-antaSas &
   tatsarvaṃ me prayacchasva % tato mokṣamavāpsyati // SkP_12.49 //	tat-sarvam me prayacCasva % tatas mokzam-avApsyati // Sku-_12.49 //
   devyuvāca	devI-uvAca
   janmaprabhṛti yatpuṇyaṃ $ mahāgrāha kṛtaṃ mayā &	janma-praBRti yat-puNyam $ mahA-grAha kRtam mayA &
   tatte sarvaṃ mayā dattaṃ % bālaṃ muñca mamāgrataḥ // SkP_12.50 //	tat-te sarvam mayA dattam % bAlam muQca mama-agratas // Sku-_12.50 //
   sanatkumāra uvāca	sanatkumAraH uvAca
   prajajvāla tato grāhas $ tapasā tena bṛṃhitaḥ &	prajajvAla tatas grAhaH $ tapasA tena bRMhitaH &
   āditya iva madhyāhne % durnirīkṣyastadābhavat // SkP_12.51 //	AdityaH iva maDyAhne % durnirIkzyaH-tadA-Bavat // Sku-_12.51 //
   uvāca cedaṃ tuṣṭātmā $ devīṃ lokasya dhāriṇīm &	uvAca ca-idam tuzwa-AtmA $ devIm lokasya DAriNIm &
   devi kiṃ kṛtametatte % aniścitya mahāvrate \	devi kim kRtam-etat-te % aniScitya mahA-vrate \
   tapaso hyarjanaṃ duḥkhaṃ # tasya tyāgo na śasyate // SkP_12.52 //	tapasaH hi-arjanam duHKam # tasya tyAgaH na Sasyate // Sku-_12.52 //
   gṛhāṇa tapa etacca $ bālaṃ cemaṃ śucismite &	gRhANa tapaH etat-ca $ bAlam ca-imam Suci-smite &
   tuṣṭo 'smi te viprabhaktyā % varaṃ tasmāddadāmi te // SkP_12.53 //	tuzwaH asmi te vipra-BaktyA % varam tasmAt-dadAmi te // Sku-_12.53 //
   sā tvevamuktā grāheṇa $ uvācedaṃ mahāvratā &	sA tu-evam-uktA grAheNa $ uvAca-idam mahA-vratAH &
   suniścitya mahāgrāha % kṛtaṃ bālasya mokṣaṇam \	su-niScitya mahA-grAha % kRtam bAlasya mokzaNam \
   na viprebhyastapaḥ śreṣṭhaṃ # śreṣṭhā me brāhmaṇā matāḥ // SkP_12.54 //	na vipreByaH-tapaH SrezWam # SrezWAH me brAhmaNAH matAH // Sku-_12.54 //
   dattvā cāhaṃ na gṛhṇāmi $ grāhendra viditaṃ hi te &	dattvA ca-aham na gRhNAmi $ grAha-indra viditam hi te &
   na hi kaścinnaro grāha % pradattaṃ punarāharet // SkP_12.55 //	na hi kaScid-naraH grAha % pradattam punar-Aharet // Sku-_12.55 //
   dattametanmayā tubhyaṃ $ nādadāni hi tatpunaḥ &	dattam-etat-mayA tuByam $ na-AdadAni hi tat-punar &
   tvayyeva ramatāmetad % bālaścāyaṃ vimucyatām // SkP_12.56 //	tvayi-eva ramatAm-etat % bAlaH-ca-ayam vimucyatAm // Sku-_12.56 //
   tathoktastāṃ praśasyātha $ muktvā bālaṃ namasya ca &	taTA-uktaH-tAm praSasya-aTa $ muktvA bAlam namasya ca &
   devīmādityasadbhāsaṃ % tatraivāntaradhīyata // SkP_12.57 //	devIm-Aditya-sat-BAsam % tatra-eva-antaraDIyata // Sku-_12.57 //
   bālo 'pi sarasastīre $ mukto grāheṇa vai tadā &	bAlaH api sarasaH-tIre $ muktaH grAheNa vE tadA &
   svapnalabdha ivārthaughas % tatraivāntaradhīyata // SkP_12.58 //	svapna-labDaH iva-arTa-oGaH % tatra-eva-antaraDIyata // Sku-_12.58 //
   tapaso 'tha vyayaṃ matvā $ devī himagirīndrajā &	tapasaH aTa vyayam matvA $ devI himagiri-indra-jAH &
   bhūya eva tapaḥ kartum % ārebhe yatnamāsthitā // SkP_12.59 //	BUyas eva tapaH kartum % AreBe yatnam-AsTitAH // Sku-_12.59 //
   kartukāmāṃ tapo bhūyo $ jñātvā tāṃ śaṃkaraḥ svayam &	kartu-kAmAm tapaH BUyas $ jQAtvA tAm SaMkaraH svayam &
   provāca vacanaṃ vyāsa % mā kṛthāstapa ityuta // SkP_12.60 //	provAca vacanam vyAsa % mA kRTAH-tapaH iti-uta // Sku-_12.60 //
   mahyametattapo devi $ tvayā dattaṃ mahāvrate &	mahyam-etat-tapaH devi $ tvayA dattam mahA-vrate &
   tenaivamakṣayaṃ tubhyaṃ % bhaviṣyati sahasradhā // SkP_12.61 //	tena-evam-akzayam tuByam % Bavizyati sahasraDA // Sku-_12.61 //
   iti labdhvā varaṃ devī $ tapaso 'kṣayyamuttamam &	iti labDvA varam devI $ tapasaH akzayyam-uttamam &
   svayaṃvaramudīkṣantī % tasthau prītimudāyutā // SkP_12.62 //	svayaMvaram-udIkzantI % tasTO prIti-mudA-yutA // Sku-_12.62 //
   idaṃ paṭhedyo hi naraḥ sadaiva $ bālānubhāvācaraṇaṃ hi śambhoḥ &	idam paWet-yaH hi naraH sadA-eva $ bAla-anuBAva-AcaraNam hi SamBoH &
   sa dehabhedaṃ samavāpya pūto % bhavedgaṇastasya kumāratulyaḥ // SkP_12.63	sa dehaBedam samavApya pUtaH % Bavet-gaNaH-tasya kumAra-tulyaH // Sku-_12.63
   iti skandapurāṇe dvādaśamo 'dhyāyaḥ	iti skandapurANe dvAdaSamaH aDyAyaH
   Skandapurana 13	Skanda-pura-naH 13
   sanatkumāra uvāca	sanatkumAraH uvAca
   vistṛte himavatpṛṣṭhe $ vimānaśatasaṃkule &	vistRte himavat-pRzWe $ vimAna-Sata-saMkule &
   abhavatsa tu kālena % śailaputryāḥ svayaṃvaraḥ // SkP_13.1 //	aBavat-sa tu kAlena % SElaputryAH svayaMvaraH // Sku-_13.1 //
   atha parvatarājo 'sau $ himavāndhyānakovidaḥ &	aTa parvata-rAjaH asO $ himavAn-DyAna-kovidaH &
   duhiturdevadevena % jñātvā tadabhimantritam // SkP_13.2 //	duhituH-devadevena % jQAtvA tad-aBimantritam // Sku-_13.2 //
   jānannapi mahāśailaḥ $ samācārakriyepsayā &	jAnan=-api mahA-SElaH $ samAcAra-kriyA-IpsayA &
   svayaṃvaraṃ tato devyāḥ % sarvalokeṣvaghoṣayat // SkP_13.3 //	svayaMvaram tatas devyAH % sarva-lokezu-aGozayat // Sku-_13.3 //
   devadānavasiddhānāṃ $ sarvalokanivāsinām &	deva-dAnava-sidDAnAm $ sarva-loka-nivAsinAm &
   vṛṇuyātparameśānaṃ % samakṣaṃ yena me sutā // SkP_13.4 //	vRNuyAt-parameSAnam % samakzam yena me sutA // Sku-_13.4 //
   tadeva sukṛtaṃ ślāghyaṃ $ mamābhyudayasaṃmatam &	tat-eva sukRtam SlAGyam $ mama-aByudaya-saMmatam &
   iti saṃcintya śailendraḥ % kṛtvā hṛdi maheśvaram // SkP_13.5 //	iti saMcintya SElendraH % kRtvA hRdi maheSvaram // Sku-_13.5 //
   ābrahmakeṣu lokeṣu $ devyāḥ śailendrasattamaḥ &	Abrahmakezu lokezu $ devyAH SElendra-sattamaH &
   kṛtvā ratnākulaṃ deśaṃ % svayaṃvaramacīkarat // SkP_13.6 //	kRtvA ratna-Akulam deSam % svayaMvaram-acIkarat // Sku-_13.6 //
   athaivamāghoṣitamātra eva $ svayaṃvare vyāsa mahīdhraputryāḥ &	aTa-evam-AGozita-mAtre eva $ svayaMvare vyAsa mahIDra-putryAH &
   devādayaḥ sarvajagannivāsāḥ % samāyayurdivyagṛhītaveṣāḥ // SkP_13.7 //	deva-AdayaH sarva-jagat-nivAsAH % samAyayuH-divya-gRhIta-vezAH // Sku-_13.7 //
   praphullapadmāsanasaṃniviṣṭaḥ $ siddhairvṛto yogibhiraprameyaiḥ &	praPulla-padmAsana-saMnivizwaH $ sidDEH-vRtaH yogiBiH-aprameyEH &
   vijñāpitastena mahīdhrarājñā % pitāmahastatra samājagāma // SkP_13.8 //	vijQApitaH-tena mahIDra-rAjQA % pitAmahaH-tatra samAjagAma // Sku-_13.8 //
   akṣṇāṃ sahasraṃ surarāṭ sa bibhrad $ divyāṅgahārasragudāttarūpaḥ &	akzNAm sahasram surarAj sa biBrat $ divya-aFga-hAra-sraj-udAtta-rUpaH &
   airāvataṃ sarvagajendramukhyaṃ % sravanmadāsārakṛtapravāham \	ErAvatam sarva-gaja-indra-muKyam % sravat-mada-AsAra-kRta-pravAham \
   āruhya sarvāmararāṭ sa vajraṃ # bibhratsamāgātpurataḥ surāṇām // SkP_13.9	Aruhya sarva-amara-rAj sa vajram # biBrat-samAgAt-puratas surANAm // Sku-_13.9
   tejaḥpratāpādhikadivyarūpaḥ $ prodbhāsayansarvadiśo vivasvān &	tejaH-pratApa-aDika-divya-rUpaH $ prodBAsayan-sarva-diSaH vivasvAn &
   haimaṃ vimānaṃ sacalatpatākam % āruhya āgāttvaritaṃ javena // SkP_13.10 //	hEmam vimAnam sa-calat-patAkam % Aruhya AgAt-tvaritam javena // Sku-_13.10 //
   maṇipradīptojjvalakuṇḍalaśca $ vahnyarkatejaḥpratime vimāne &	maNi-pradIpta-ujjvala-kuNxalaH-ca $ vahni-arka-tejaH-pratime vimAne &
   samabhyagātkaśyapaviprasūnur % āditya āgādbhaganāmadhārī // SkP_13.11 //	samaByagAt-kaSyapa-viprasUnuH % AdityaH AgAt-Baga-nAma-DArI // Sku-_13.11 //
   pīnāṅgayaṣṭiḥ sukṛtāṅgahāras $ tejobalājñāsadṛśaprabhāvaḥ &	pIna-aFga-yazwiH sukRta-aFga-hAraH $ tejaH-bala-AjQA-sadRSa-praBAvaH &
   daṇḍaṃ samādāya kṛtānta āgād % āruhya bhīmaṃ mahiṣaṃ javena // SkP_13.12	daNxam samAdAya kRtAntaH AgAt % Aruhya BImam mahizam javena // Sku-_13.12
   mahāmahīdhrocchrayapīnagātraḥ $ svarṇādiratnācitacāruveṣaḥ &	mahA-mahIDra-ucCraya-pIna-gAtraH $ svarNa-Adi-ratna-Acita-cAru-vezaH &
   samīraṇaḥ sarvajagadvibhartā % vimānamāruhya samabhyagāddhi // SkP_13.13	samIraNaH sarva-jagat-viBartA % vimAnam-Aruhya samaByagAt-hi // Sku-_13.13
   saṃtāpayansarvasurāsureśāṃs $ tejodhikastejasi saṃniviśya &	saMtApayan-sarva-sura-asura-ISAn $ tejoDikaH-tejasi saMniviSya &
   vahniḥ samabhyetya surendramadhye % jvalanpratasthau varaveṣadhārī //	vahniH samaByetya sura-indra-maDye % jvalan-pratasTO vara-veza-DArI //
   SkP_13.14 //	Sku-_13.14 //
   nānāmaṇiprajvalitāṅgayaṣṭir $ jagaccarandivyavimānamagryam &	nAnA-maNi-prajvalita-aFga-yazwiH $ jagat-caran-divya-vimAnam-agryam &
   āruhya sarvadraviṇādhipeśaḥ % sa rājarājastvarito 'bhyagācca // SkP_13.15	Aruhya sarva-draviNa-aDipa-ISaH % sa rAja-rAjaH-tvaritaH aByagAt-ca // Sku-_13.15
   āpyāyayansarvasurāsureśān $ kāntyā ca veṣeṇa ca cārurūpaḥ &	ApyAyayan-sarva-sura-asura-ISAn $ kAntyA ca vezeNa ca cAru-rUpaH &
   jvalanmahāratnavicitrarūpaṃ % vimānamāruhya śaśī samāgāt // SkP_13.16 //	jvalat-mahA-ratna-vicitra-rUpam % vimAnam-Aruhya SaSI samAgAt // Sku-_13.16 //
   śyāmāṅgayaṣṭiḥ suvicitraveṣaḥ $ sarvasragābaddhasugandhamālī &	SyAma-aFga-yazwiH su-vicitra-vezaH $ sarva-sraj-AbadDa-suganDa-mAlI &
   tārkṣyaṃ samāruhya mahīdhrakalpaṃ % gadādharo 'sau tvaritaṃ sametaḥ //	tArkzyam samAruhya mahIDra-kalpam % gadADaraH asO tvaritam sametaH //
   SkP_13.17 //	Sku-_13.17 //
   tathāśvinau devabhiṣagvarau tu $ ekaṃ vimānaṃ tvarayābhiruhya &	taTA-aSvinO deva-Bizaj-varO tu $ ekam vimAnam tvarayA-aBiruhya &
   manoharāvujjvalacāruveṣāv % ājagmaturdevasadaḥ suvīrau // SkP_13.18 //	manoharO=-ujjvala-cAru-vezO % AjagmatuH-deva-sadaH su-vIrO // Sku-_13.18 //
   śeṣaḥ sahasraṃ sphuradagnivarṇaṃ $ bibhratsphaṭānāṃ jvalanārkatejāḥ &	SezaH sahasram sPurat-agni-varNam $ biBrat-sPawAnAm jvalana-arka-tejAH &
   sārdhaṃ sa nāgairaparairmahātmā % vimānamāruhya samabhyagācca // SkP_13.19	sArDam sa nAgEH-aparEH-mahAtmA % vimAnam-Aruhya samaByagAt-ca // Sku-_13.19
   diteḥ sutānāṃ ca mahāsurāṇāṃ $ vahnyarkaśakrānilatulyabhāsām &	diteH sutAnAm ca mahA-asurANAm $ vahni-arka-Sakra-anila-tulya-BAsAm &
