   BhG 1.1	Bhu 1.1
   dhṛtau yatne cātma-śabdaḥ | triguṇāyāṃ vāsanāyāṃ śīle svarūpe ca	DRtO yatne ca-Atma--SabdaH | triguNAyAm vAsanAyAm SIle svarUpe ca
   prakṛti-śabdaḥ | sattābhiprāya-svabhāva-padārtha-janmasu kriyāsv ātmasu ca	prakRti-SabdaH | satta-aBiprAya--svaBAva--padArTa--janmasu kriyAsu Atmasu ca
   bhāva-śabdaḥ | karmādiṣu triṣu citta-vṛtti-nirodhe ca yoga-śabdaḥ paṭhyate	BAva--SabdaH | karma-Adizu trizu citta-vRtti-niroDe ca yoga--SabdaH paWyate
   | etac chāstraṃ khalu svayaṃ bhagavataḥ sākṣād vacanaṃ sarvataḥ śreṣṭhaṃ	| etat SAstram Kalu svayam BagavataH sAkzAt vacanam sarvatas SrezWam
   gītā sugītā kartavyā kim anyaiḥ śāstra-vistaraiḥ |	gItA sugItA kartavyA kim anyEH SAstra--vistarEH |
   yā svayaṃ padmanābhasya mukha-padmād viniḥsṛtā || iti pādmāt |	yA svayam padmanABasya muKa--padmAt viniHsRtAH || iti pAdmAt |
   dhṛtarāṣṭrādi-vākyaṃ tu tat-saṅgati-lābhāya dvaipāyanena viracitam | tac	DRtarAzwra-Adi--vAkyam tu tat-saFgati--lABAya dvEpAyanena viracitam | tat-
   ca lavaṇākara-nipāta-nyāyena tan-mayam ity upodghātaḥ |	ca lavaNa-Akara--nipAta--nyAyena tan-mayam iti upodGAtaH |
   saṅgrāma-mūrdhni saṃvādo	saFgrAma--mUrDni saMvAdaH-
   yo 'bhūd govinda-pārthayoḥ |	yaH aBUt govinda--pArTayoH |
   tat-saṅgatyai kathāṃ prākhyād	tat-saFgatyE kaTAm prAKyAd
   gītāsu prathame muniḥ ||	gItAsu praTame muniH ||
   iti tāvad bhagavad-arjuna-saṃvādaṃ prastautuṃ kathā nirūpyate|	iti tAvat Bagavat--arjuna--saMvAdam prastOtum kaTA nirUpyate|
   dharmakṣetre ity ādibhiḥ sapta-viṃśatyā | tad-bhagavataḥ pārtha-sārathyaṃ	Darma-kzetre iti AdiBiH sapta--viMSatyA | tad--BagavataH pArTa-sAraTyam
   vidvān dhṛtarāṣṭraḥ sva-putra-vijaye sandihānaḥ sañjayaṃ pṛcchatīty āha |	vidvAn DRtarAzwraH sva-putra--vijaye sandihAnaH saQjayam pRcCati-iti Aha |
   janmejayaṃ prati vaiśampāyanaḥ dhṛtarāṣṭra uvāceti | yuyutsavo yoddhum	janmejayam prati vESampAyanaH DRtarAzwraH uvAca-iti | yuyutsavaH yodDum
   icchavo māmakā mat-putrāḥ pāṇḍavāś ca kurukṣetre samavetāḥ kim akurvateti	icCavaH mAmakAH mat--putrAH pANxavAH ca kurukzetre samavetAH kim akurvata-iti
   nanu yuyutsavaḥ samavetā iti tvam evātthya tato yudherann eva punaḥ kim	nanu yuyutsavaH samavetAH iti tvam eva-AtTya tatas yuDeran eva punar kim
   akurvateti kas te bhāva iti cet, tatrāha - dharmakṣetra iti | "yad anu	akurvatA-iti kaH te BAvaH iti cet, tatra-Aha  Darma-kzetraH iti | "yat anu
   kurukṣetraṃ devānāṃ deva-yajanaṃ sarveṣāṃ bhūtānāṃ brahma-sadanam ity	kurukzetram devAnAm deva--yajanam sarvezAm BUtAnAm brahma-sadanam iti-
   ādi-śravaṇād dharma-prarohi-bhūmi-bhūtaṃ kurukṣetraṃ prasiddham |	Adi--SravaNAt Darma--prarohi--BUmi-BUtam kurukzetram prasidDam |
   tat-prabhāvād vinaṣṭa-vidveṣā mat-putrāḥ kiṃ pāṇḍavebhyas tad-rājyaṃ dātuṃ	tat--praBAvAt vinazwa--vidvezAH mat--putrAH kim pANxaveByaH tad--rAjyam dAtum
   niścikyuḥ | kiṃ vā, pāṇḍavāḥ sadaiva dharma-śīlā dharma-kṣetre tasmin	niScikyuH | kim vA, pANxavAH sadA-eva Darma--SIlAH Darma-kzetre tasmin
   kula-kṣaya-hetukād adharmād bhītā vana-praveśam eva śreyo vimamṛśur iti |	kula--kzaya--hetukAt aDarmAt BItAH vana-praveSam eva SreyaH vimamRSuH iti |
   he sañjayeti vyāsa-prasādād vinaṣṭa-rāga-dveṣas tvaṃ tathyaṃ vadety-arthaḥ	he saQjaya-iti vyAsa--prasAdAt vinazwa--rAga-dvezaH tvam taTyam vada-iti--arTaH
   | pāṇḍavānāṃ māmakatvānuktir dhṛtarāṣṭrasya teṣu droham abhivyanakti |	| pANxavAnAm mAmakatva-anuktiH DRtarAzwrasya tezu droham aBivyanakti |
   dhānya-kṣetrāt tad-virodhināṃ dhānyābhāsānām iva dharma-kṣetrāt	DAnya--kzetrAt tad--viroDinAm DAnya-ABAsAnAm iva Darma-kzetrAt-
   tad-virodhināṃ dharmābhāsānāṃ tvat-putrāṇām apagamo bhāvīti	tad--viroDinAm Darma-ABAsAnAm tu-at-putrANAm apagamaH BAvi-iti
   dharma-kṣetra-śabdena gīr-devyā vyajyate ||1||	Darma-kzetra--Sabdena gIr-devyA vyajyate ||1||
   BhG 1.2	Bhu 1.2
   saṃjaya uvāca	saMjayaH uvAca
   dṛṣṭvā tu pāṇḍavānīkaṃ vyūḍhaṃ duryodhanas tadā |	dRzwvA tu pANxava-anIkam vyUXam duryoDanaH tadA |
   ācāryam upasaṃgamya rājā vacanam abravīt ||2||	AcAryam upasaMgamya rAjA vacanam abravIt ||2||
   Śrīdharaḥ - sañjaya uvāca dṛṣṭvety-ādi | pāṇḍavānām anīkaṃ sainyaṃ vyūḍhaṃ	ŚrIDaraH  saQjayaH uvAca dRzwvA-iti--Adi | pANxavAnAm anIkam sEnyam vyUXam
   vyūha-racanayā adhiṣṭhitaṃ dṛṣṭvā droṇācārya-samīpaṃ gatvā rājā duryodhano	vyUha--racanayA aDizWitam dRzwvA droNa-AcArya--samIpam gatvA rAjA duryoDanaH-
   vakṣyamāṇaṃ vacanam uvāca ||2||	vakzyamANam vacanam uvAca ||2||
   Viśvanāthaḥ - vidita-tad-abhiprāyas tad-āśāṃsitaṃ yuddham eva bhavet |	ViSvanATaH  vidita--tad--aBiprAyaH tad--ASAMsitam yudDam eva Bavet |
   kintu tan-manoratha-pratikulam iti manasi kṛtvā uvāca dṛṣṭveti | vyūḍhaṃ	kintu tan--manoraTa--pratikulam iti manasi kRtvA uvAca dRzwvA-iti | vyUXam
   vyūha-racanayāvasthitam | rājā duryodhanaḥ sāntarbhayam uvāca | paśyaitām	vyUha--racanayA-avasTitam | rAjA duryoDanaH sa-antar-Bayam uvAca | paSya-etAm
   iti navabhiḥ ślokaiḥ ||2||	iti navaBiH SlokEH ||2||
   Baladevaḥ - evaṃ janmāndhasya prajñā-cakṣuṣo dhṛtarāṣṭrasya	BaladevaH  evam janma-anDasya prajQA-cakzuzaH DRtarAzwrasya
   dharma-prajñā-vilopān mohāndhasya mat-putraḥ kadācit pāṇḍavebhyas	Darma--prajQA--vilopAt moha-anDasya mat--putraH kadAcid pANxaveByas
   tad-rājyaṃ dadyād iti vimlāna-cittasya bhāvaṃ vijñāya dharmiṣṭhaḥ sañjayas	tad--rAjyam dadyAt iti vimlAna--cittasya BAvam vijQAya DarmizWaH saQjayas
   tvat-putraḥ kadācid api tebhyo rājyaṃ nārpayuṣyatīti tat-santoṣam	tu-at-putraH kadAcid api teByaH rAjyam na-arpayuzyati-iti tat-santozam
   utpādayann āha dṛṣṭveti | pāṇḍavānām anīkaṃ sainyaṃ vyūḍhaṃ	utpAdayan Aha dRzwvA-iti | pANxavAnAm anIkam sEnyam vyUXam
   vyūha-racanayāvasthitam | ācāryaṃ dhanur-vidyā-pradaṃ droṇam upasaṅgamya	vyUha--racanayA-avasTitam | AcAryam DanuH--vidyA--pradam droNam upasaFgamya
   svayam eva tad-antikaṃ gatvā rājā rāja-nīti-nipuṇaḥ vacanam alpākṣaratvaṃ	svayam eva tad--antikam gatvA rAjA rAja--nIti--nipuNaH vacanam alpa-akzara-tvam
   gambhīrārthatvaṃ saṅkrānta-vacana-viśeṣam | atra svayam	gamBIra-arTa-tvam saFkrAnta---vacana--viSezam | atra svayam
   ācārya-sannidhigamanena pāṇḍava-sainya-prabhāva-darśana-hetukaṃ	AcArya--sanniDi-gamanena pANxava--sEnya--praBAva--darSana--hetukam
   tasyāntar-bhayaṃ guru-gauraveṇa tad-antikaṃ svayam āgatavān asmīti	tasya-antar-Bayam guru--gOraveNa tad--antikam svayam AgatavAn asmi-iti
   bhaya-saṅgopanaṃ ca vyajyate | tad idaṃ rāja-nīti-naipuṇyād iti ca	Baya-saFgopanam ca vyajyate | tat idam rAja-nIti--nEpuNyAt iti ca
   rāja-padena ||2||	rAja--padena ||2||
   BhG 1.3	Bhu 1.3
   paśyaitāṃ pāṇḍuputrāṇām ācārya mahatīṃ camūm |	paSya-etAm pANxu-putrANAm AcArya mahatIm camUm |
   vyūḍhāṃ drupadaputreṇa tava śiṣyeṇa dhīmatā ||3||	vyUXAm drupada-putreNa tava SizyeNa DImatA ||3||
   Śrīdhara: tad eva vacanam āha paśyaitām ity ādibhiḥ navabhiḥ ślokaiḥ |	ŚrIDara: tat eva vacanam Aha paSya-etAm iti AdiBiH navaBiH SlokEH |
   paśyety ādi he ācārya | pāṇḍavānāṃ mahatīṃ vitatāṃ camūṃ senāṃ paśya |	paSya-iti Adi he AcAryaH | pANxavAnAm mahatIm vitatAm camUm senAm paSya |
   tava śiṣyeṇa drupada-putreṇa dhṛṣṭadyumnena vyūḍhāṃ	tava SizyeNa drupada--putreNa DRzwadyumnena vyUXAm
   vyūha-racanayādhiṣṭhitām ||3||	vyUha--racanayA-aDizWitAm ||3||
   Viśvanātha: drupada-putreṇa dhṛṣṭadyumnena tava śiṣyeṇa sva-vadhārtham	ViSvanATa: drupada-putreNa DRzwadyumnena tava SizyeNa sva-vaDa-arTam
   utpanna iti jānatāpi tvayāyam adhyāpita iti tava manda-buddhitvam |	utpannaH iti jAnatA-api tvayA-ayam aDyApitaH iti tava manda--budDi-tvam |
   dhīmateti śatror api tvattaḥ sakāśāt tvad-vadhopāya-vidyā gṛhītety asya	DImatA-iti SatroH api tvattaH sakASAt tvad--vaDopAya-vidyA gRhItA-iti asya
   mahābuddhitvaṃ phal-kāle 'pi paśyeti bhāvaḥ ||3||	mahAbudDi-tvam Pal--kAle api paSya-iti BAvaH ||3||
   Baladeva: tat tādṛśaṃ vacanam āha paśyaitām ity ādinā | priya-śiṣyeṣu	Baladeva: tat tAdRSam vacanam Aha paSya-etAm iti AdinA | priya-Sizyezu
   yudhiṣṭhirādiṣu snehātiśayād ācāryo na yudhyed iti vibhāvya	yuDizWira-Adizu sneha-atiSayAt AcAryaH na yuDyet iti viBAvya
   tat-kopotpādanāya tasmiṃs tad-avajñāṃ vyañjayann āha etām iti | etām	tat-kopa-utpAdanAya tasmin tad--avajQAm vyaQjayan Aha etAm iti | etAm
   atisannihitāṃ prāgalbhyenācāryam atiśūraṃ ca tvām avigaṇayya sthitāṃ	ati-sannihitAm prAgalByena-AcAryam ati-SUram ca tvAm avigaNayya sTitAm
   dṛṣṭvā tad-avajñāṃ pratīhīti, vyūḍhāṃ vyūha-racanayā sthāpitāṃ |	dRzwvA tad--avajQAm pratIhIti, vyUXAm vyUha--racanayA sTApitAm |
   drupada-putreṇeti tvad-vairiṇā drupadena tvad-vadhāya dhṛṣṭadyumnaḥ putro	drupada--putreNa-iti tvad--vEriNA drupadena tvad--vaDAya DRzwadyumnaH putraH-
   yajñāgni-kuṇḍād utpādito 'stīti | tava śiṣyeṇeti tvaṃ sva-śatruṃ jānann	yajQa-agni-kuNxAt utpAditaH asti-iti | tava SizyeNa-iti tvam sva-Satrum jAnan=-
   api dhanur-vidyām adhyāpitavān asīti tava manda-dhītvam | dhīmateti śatros	api DanuH--vidyAm aDyApitavAn asi-iti tava manda--DI-tvam | DImatA-iti Satros
   tvattas tvad-vadhopāyo gṛhīta iti tasya sudhītvam |	tvattaH tvad--vaDa-upAyaH gRhItaH iti tasya suDI-tvam |
   tvad-apekṣyakāritaivāsmākam anartha-hetur iti ||3||	tvad--apekzya-kAritA-eva-asmAkam anarTa--hetuH iti ||3||
   BhG 1.4-6	Bhu 1.4-6
   atra śūrā maheṣvāsā bhīmārjunasamā yudhi |	atra SUrAH mahA-izvAsAH BIma-arjuna-samAH yuDi |
   yuyudhāno virāṭaś ca drupadaś ca mahārathaḥ ||4||	yuyuDAnaH virAwaH ca drupadaH ca mahA-raTaH ||4||
   dhṛṣṭaketuś cekitānaḥ kāśirājaś ca vīryavān |	DRzwaketuH cekitAnaH kASi-rAjaH ca vIryavAn |
   purujit kuntibhojaś ca śaibyaś ca narapuṃgavaḥ ||5||	purujit kuntiBojaH ca SEbyaH ca nara-puMgavaH ||5||
   yudhāmanyuś ca vikrānta uttamaujāś ca vīryavān |	yuDAmanyuH ca vikrAntaH uttamOjAH ca vIryavAn |
   saubhadro draupadeyāś ca sarva eva mahārathāḥ ||6||	sOBadraH drOpadeyAH ca sarve eva mahA-raTAH ||6||
   Śrīdhara: atrety ādi | atra asyāṃ camvām | iṣavo bāṇā asyas te kṣipyante	ŚrIDara: atra-iti Adi | atra asyAm camvAm | izavaH bANAH asyaH te kzipyante
   ebhir iti iṣāsāḥ dhanūṃṣi | mahānta iṣvāso yeṣāṃ te maheṣvāsāḥ |	eBiH iti izAsAH DanUMzi | mahAnte izvAsaH yezAm te mahA-izvAsAH |
   bhīmārjunau tāvad atrātiprasiddhau yoddhārau | tābhyāṃ samāḥ śūrāḥ	BIma-arjunO tAvat atra-ati-prasidDO yodDArO | tAByAm samAH SUrAH
   śauryeṇa kṣātra-dharmeṇopetāḥ santi | tān eva nāmabhir nirdiśati	SOryeNa kzAtra--DarmeNa-upetAH santi | tAn eva nAmaBiH nirdiSati
   yuyudhānaḥ sātyakiḥ | kiṃ ca dhṛṣṭaketur iti | vikrānto yudhāmanyur	yuyuDAnaH sAtyakiH | kim ca DRzwaketuH iti | vikrAntaH yuDAmanyuH-
   nāmaikaḥ | saubhadro 'bhimanyur draupadeyāḥ draupadyāṃ pañcabhyo	nAma-ekaH | sOBadraH aBimanyuH drOpadeyAH drOpadyAm paQcaByaH-
   yudhiṣṭhirādibhyo jātāḥ putrāḥ prativindhyādayaḥ pañca | mahārathādīnāṃ	yuDizWira-AdiByaH jAtAH putrAH prativinDya-AdayaH paQca | mahA-raTa-AdInAm
   lakṣaṇam -	lakzaNam -
   eko daśa sahasrāṇi yodhayed yas tu dhanvinām |	ekaH daSa sahasrANi yoDayet yaH tu DanvinAm |
   śastra-śāstra-pravīṇaś ca mahārtha iti smṛtaḥ ||	Sastra-SAstra-pravINaH ca mahArTaH iti smRtaH ||
   amitān yodhayed yas tu samprokto 'tirathas tu saḥ |	amitAn yoDayet yaH tu samproktaH atiraTaH tu saH |
   caikena yo yudhyet tan-nyūno 'rdha-rathaḥ smṛtaḥ || iti ||4-6||	ca-ekena yaH yuDyet tan-nyUnaH arDa-raTaH smRtaH || iti ||4-6||
   Viśvanātha: atra camvām | mahāntaḥ śatrubhiś chettum aśakyā iṣvāsā	ViSvanATa: atra camvAm | mahAntaH SatruBiH Cettum aSakyA izvAsA
   dhanūṃṣi yeṣāṃ te | yuyudhānaḥ sātyakiḥ | saubhadro 'bhimanyuḥ |	DanUMzi yezAm te | yuyuDAnaH sAtyakiH | sOBadraH aBimanyuH |
   draupadeyā yudhiṣṭhirādibhyaḥ pañcabhyo jātāḥ prativindhyādayaḥ |	drOpadeyAH yuDizWira-AdiByaH paQcaByaH jAtAH prativinDya-AdayaH |
   mahārathādīnāṃ lakṣaṇam -	mahA-raTa-AdInAm lakzaNam -
   eko daśa sahasrāṇi yodhayed yas tu dhanvinām |	ekaH daSa sahasrANi yoDayet yaH tu DanvinAm |
   śastra-śāstra-pravīṇaś ca mahārtha iti smṛtaḥ ||	Sastra-SAstra-pravINaH ca mahArTaH iti smRtaH ||
   amitān yodhayed yas tu samprokto 'tirathas tu saḥ |	amitAn yoDayet yaH tu samproktaH atiraTaH tu saH |
   caikena yo yudhyet tan-nyūno 'rdha-rathaḥ smṛtaḥ || iti ||4-6||	ca-ekena yaH yuDyet tan-nyUnaH arDa-raTaH smRtaH || iti ||4-6||
   Śrīdhara: nanv ekena dhṛṣṭadyumnenādhiṣṭhitālpikā senāsmadīyenaikenaiva	ŚrIDara: nanu ekena DRzwadyumnena-aDizWita-alpikA senA-asmadIyena-ekena-eva
   sujeyā syād atas tvaṃ mā trāsīr iti cet tatrāha atreti | atra camvāṃ	sujeyA syAt atas tvam mA trAsIH iti ced tatra-Aha atra-iti | atra camvAm
   mahāntaḥ śatrubhiś chettum aśakyā iṣvāsāś cāpā yeṣāṃ te | yuddha-kauśalam	mahAntaH SatruBiH Cettum aSakyAH izvAsAH ca-apAH yezAm te | yudDa--kOSalam
   āśaṅkyāha bhīmeti | yuyudhānaḥ sātyakiḥ | mahāratha iti yuyudhānīdānāṃ	ASaFkya-Aha BIma-iti | yuyuDAnaH sAtyakiH | mahA-raTaH iti yuyuDAni-idAnAm
   trayāṇām | nara-puṅgava iti purujid-ādīnāṃ trayāṇām | yudyeti vikrānta iti	trayANAm | nara--puFgavaH iti purujit--A-AdInAm trayANAm | yudyA-iti vikrAntaH iti
   yudhāmanyoḥ | vīryavān ity uttamaujasaś ceti viśeṣaṇam | saubhadro	yuDAmanyoH | vIryavAn iti uttama-ojasaH ca-iti viSezaNam | sOBadraH-
   'bhimanyuḥ | draupadeyā yudhiṣṭhirādibhyaḥ pañcabhyaḥ kramād draupadyāṃ	aBimanyuH | drOpadeyAH yuDizWira-AdiByaH paQcaByaH kramAt drOpadyAm
   jātāḥ prativindhya-śrutasena-śrutakīrti-śatānīka-śrutakarmākhyāḥ	jAtAH prativinDya--Sruta-sena--Sruta-kIrti--SatAnIka--Sruta-karma-AKyAH
   pañca-putrāḥ | ca-śabdād anye ca ghaṭotkacādayaḥ | pāṇḍavās tv	paQca--putrAH | ca--SabdAt anye ca Gawotkaca-AdayaH | pANxavAH tu-
   atikhyātatvāt na gaṇitāḥ | ye ete saptadaśa gaṇitāḥ, ye cānye tat-pakṣīyās	ati-KyAta-tvAt na gaNitAH | ye ete saptadaSa gaNitAH, ye ca-anye tat--pakzIyAH-
   te sarve mahārathā eva | atirathasyāpy upalakṣaṇam etat | tal-lakṣaṇaṃ	te sarve mahA-raTAH eva | atiraTasya-api upalakzaNam etat | tal--lakzaNam
   coktam -	ca-uktam -
   eko daśa sahasrāṇi yodhayed yas tu dhanvinām |	ekaH daSa sahasrANi yoDayet yaH tu DanvinAm |
   śastra-śāstra-pravīṇaś ca mahārtha iti smṛtaḥ ||	Sastra-SAstra-pravINaH ca mahArTaH iti smRtaH ||
   amitān yodhayed yas tu samprokto 'tirathas tu saḥ |	amitAn yoDayet yaH tu samproktaH atiraTaH tu saH |
   caikena yo yudhyet tan-nyūno 'rdha-rathaḥ smṛtaḥ || iti ||4-6||	ca-ekena yaH yuDyet tan-nyUnaH arDa-raTaH smRtaH || iti ||4-6||
   BhG 1.7	Bhu 1.7
   asmākaṃ tu viśiṣṭā ye tān nibodha dvijottama |	asmAkam tu viSizwAH ye tAn niboDa dvijottamaH |
   nāyakā mama sainyasya saṃjñārthaṃ tān bravīmi te ||7||	nAyakAH mama sEnyasya saMjQA-arTam tAn bravImi te ||7||
   Śrīdhara: asmākam iti | nibodha budhyasva | nāyakā netāraḥ | saṃjñārthaṃ	ŚrIDara: asmAkam iti | niboDa buDyasva | nAyakAH netAraH | saMjQA-arTam
   samyag jñānārtham ||7||	samyak jQAna-arTam ||7||
   Viśvanātha: nibodha budhyasva | saṃjñārthaṃ samyag jñānārtham ||7||	ViSvanATa: niboDa buDyasva | saMjQA-arTam samyak jQAna-arTam ||7||
   Baladeva: tarhi kiṃ pāṇḍava-sainyād bhīto 'sīty ācārya-bhāvaṃ	Baladeva: tarhi kim pANxava--sEnyAt BItaH asi-iti AcArya-BAvam
   sambhāvyāntarjātām api bhītim ācchādayan dhārṣṭyenāha - asmākam iti |	samBAvya-antar-jAtAm api BItim AcCAdayan DArzwyena-Aha  asmAkam iti |
   asmākaṃ sarveṣāṃ madhye ye viśiṣṭāḥ paramotkṛṣṭā budhyādi-bala-śālino	asmAkam sarvezAm maDye ye viSizwAH parama-utkRzwA buDya-Adi--bala--SAlinaH-
   nāyakā netāraḥ | tān saṃjñārthaṃ samyak jñānārthaṃ bravīmīti |	nAyakAH netAraH | tAn saMjQA-arTam samyak jQAna-arTam bravImi-iti |
   pāṇḍava-premṇā tvaṃ cen no yotsyase, tadāpi bhīṣmādibhir mad-vijayaḥ	pANxava--premNA tvam ced naH yotsyase, tadA-api BIzma-AdiBiH mad-vijayaH
   setsyaty eveti tat kopotpādanārthaṃ dyotyam ||7||	setsyati eva-iti tat kopa-utpAdana-arTam dyotyam ||7||
   BhG 1.8-9	Bhu 1.8-9
   bhavān bhīṣmaś ca karṇaś ca kṛpaś ca samitiṃjayaḥ |	BavAn BIzmaH ca karNaH ca kRpaH ca samitiMjayaH |
   aśvatthāmā vikarṇaś ca saumadattir jayadrathaḥ ||8||	aSvatTAmA vikarNaH ca sOmadattiH jayadraTaH ||8||
   anye ca bahavaḥ śūrā madarthe tyaktajīvitāḥ |	anye ca bahavaH SUrAH mad-arTe tyakta-jIvitAH |
   nānāśastrapraharaṇāḥ sarve yuddhaviśāradāḥ ||9||	nAnA-Sastra-praharaNAH sarve yudDa-viSAradAH ||9||
   Śrīdhara: tān eṣāha bhavān iti dvābhyām | bhavān droṇaḥ | samitiṃ	ŚrIDara: tAn ezA-Aha BavAn iti dvAByAm | BavAn droNaH | samitim
   saṃgrāmaṃ jayatīti tathā | saumadattiḥ somadattasya putro bhūriśravāḥ |	saMgrAmam jayati-iti taTA | sOmadattiH somadattasya putraH BUriSravAH |
   anye ceti mad-arthe mat-prayojanārthaṃ jīvitaṃ tyaktum adhyavasitā ity	anye ca-iti mad--arTe mat--prayojana-arTam jIvitam tyaktum aDyavasitAH iti-
   arthaḥ | nānā anekāni śastrāni praharaṇa-sādhanāni yeṣāṃ te | yuddhe	arTaH | nAnA anekAni SastrAni praharaNa--sADanAni yezAm te | yudDe
   viśāradā nipuṇā ity arthaḥ ||8-9||	viSAradAH nipuNAH iti arTaH ||8-9||
   Viśvanātha: saumadattir bhūriśravāḥ | tyakta-jīvitā iti jīvita-tyāgenāpi	ViSvanATa: sOmadattiH BUriSravAH | tyakta--jIvitAH iti jIvita--tyAgena-api
   yadi mad-upakāraḥ syāt tadā tad api kartuṃ pravṛttā ity arthaḥ | vastutas	yadi mad-upakAraH syAt tadA tat api kartum pravRttAH iti arTaH | vastutas-
   tu mayaivaite nihatāḥ pūrvam eva nimitta-mātraṃ bhava savyasācin iti	tu mayA-eva-ete nihatAH pUrvam eva nimitta--mAtram Bava savyasAcin iti
   bhagavad-ukter duryodhana-sarasvatī satyam evāha sma || 8-9||	Bagavat--ukteH duryoDana--sarasvatI satyam eva-Aha sma || 8-9||
   Baladeva: bhavān iti | bhavān droṇaḥ | vikarṇo mad-bhrātā kaniṣṭhaḥ |	Baladeva: BavAn iti | BavAn droNaH | vikarNaH mad-BrAtA kanizWaH |
   saumadattir bhūriśravāḥ | samitiñjayaḥ saṃgrāma-vijayīti droṇādīnāṃ	sOmadattiH BUriSravAH | samitiQjayaH saMgrAma-vijayI-iti droNa-AdInAm
   saptānāṃ viśeṣaṇam | nanv etāvanta eva mat-sainye viśiṣṭāḥ kintv	saptAnAm viSezaNam | nanu etAvantaH eva mat--sEnye viSizwAH kintv
   asaṅkhyeyāḥ santīty āha anye ceti | bahavo	asaFKyeyAH santi-iti Aha anye ca-iti | bahavaH-
   jayadratha-kṛtavarma-śalya-prabhṛtayaḥ | tyaktety-ādi karmaṇi niṣṭhā	jayadraTa-kRtavarma--Salya--praBRtayaH | tyaktA-iti--Adi karmaNi nizWA
   jīvitāni tyaktuṃ kṛta-niścayā ity arthaḥ | itthaṃ ca teṣāṃ sarveṣāṃ mayi	jIvitAni tyaktum kRta--niScayAH iti arTaH | itTam ca tezAm sarvezAm mayi
   snehātirekāt śauryātirekād yuddha-pāṇḍityāc ca mad-vijayaḥ siddhyed eveti	sneha-atirekAt SOrya-atirekAt yudDa--pANxityAt ca mad-vijayaH sidDyet eva-iti
   dyotyate ||8-9||	dyotyate ||8-9||
   BhG 1.10	Bhu 1.10
   aparyāptaṃ tad asmākaṃ balaṃ bhīṣmābhirakṣitam |	aparyAptam tat asmAkam balam BIzma-aBirakzitam |
   paryāptaṃ tv idam eteṣāṃ balaṃ bhīmābhirakṣitam ||10||	paryAptam tu idam etezAm balam BIma-aBirakzitam ||10||
   Śrīdhara: tataḥ kiṃ? ata āha - aparyāptam ity ādi | tat tathābhūtaiḥ	ŚrIDara: tatas kiM? atas Aha  aparyAptam iti Adi | tat taTABUtEH
   vīrair yuktam api bhīṣmeṇābhirakṣitam api asmākaṃ balaṃ sainyaṃ aparyāptaṃ	vIrEH yuktam api BIzmeNa-aBirakzitam api asmAkam balam sEnyam aparyAptam
   taiḥ saha yoddhuṃ asamarthaṃ bhāti | idam eteṣāṃ pāṇḍavānāṃ balaṃ	tEH saha yodDum asamarTam BAti | idam etezAm pANxavAnAm balam
   bhīmābhirakṣitam sat paryāptaṃ samarthaṃ bhāti |	BIma-aBirakzitam sat paryAptam samarTam BAti |
   bhīṣmasyobhaya-pakṣapātitvāt asmad-balaṃ pāṇḍava-sainyṃ pratyasamartham |	BIzmasya-uBaya--pakza-pAti-tvAt asmat--balam pANxava--sEnym pratyasamarTam |
   bhīmasyika-pakṣapātitvāt pāṇḍavānāṃ balaṃ samartham ||10||	BImasyika-pakza-pAti-tvAt pANxavAnAm balam samarTam ||10||
   Viśvanātha: aparyāptam aparipūrṇam | pāṇḍavaiḥ saha yoddhuṃ akṣamam ity	ViSvanATa: aparyAptam aparipUrNam | pANxavEH saha yodDum akzamam iti-
   arthaḥ | bhīṣmeṇātisūkṣma-buddhinā śastra-śāstra-pravīṇenābhito rakṣitam	arTaH | BIzmeNa-ati-sUkzma-budDinA Sastra-SAstra--pravINena-aBitas rakzitam
   api bhīṣmasyobhaya-pakṣapātitvāt | eteṣāṃ pāṇḍavānāṃ tu bhīmena	api BIzmasya-uBaya--pakza-pAti-tvAt | etezAm pANxavAnAm tu BImena
   sthūla-buddhinā śastra-śāstrānabhijño 'pi rakṣitam paryāptaṃ paripūrṇam |	sTUla-budDinA Sastra-SAstra-anaBijQaH api rakzitam paryAptam paripUrNam |
   asmābhiḥ saha yuddhe pravīṇam ity arthaḥ ||10||	asmABiH saha yudDe pravINam iti arTaH ||10||
   Baladeva: nanv ubhayoḥ sainyayos taulyāt tavaiva vijayaḥ katham ity	Baladeva: nanu uBayoH sEnyayoH tOlyAt tava-eva vijayaH kaTam iti-
   āśaṅkya sva-sainyādhikyam āha aparyāptam iti | aparyāptam aparimitam	ASaFkya sva--sEnya-ADikyam Aha aparyAptam iti | aparyAptam aparimitam
   asmākaṃ balam | tatrāpi bhīṣmeṇa mahā-buddhimatātirathenābhirakṣitam |	asmAkam balam | tatra-api BIzmeNa mahA-budDi-matA-atiraTena-aBirakzitam |
   eteṣāṃ pāṇḍavānāṃ balaṃ tu paryāptaṃ parimitam | tatrāpi bhīmena	etezAm pANxavAnAm balam tu paryAptam parimitam | tatra-api BImena
   tuccha-buddhinārdharathenābhirakṣitam | ataḥ siddha-vijayo 'ham ||10||	tucCa-budDinA-arDaraTena-aBirakzitam | atas sidDa-vijayaH aham ||10||
   BhG 1.11	Bhu 1.11
   ayaneṣu ca sarveṣu yathābhāgam avasthitāḥ |	ayanezu ca sarvezu yaTABAgam avasTitAH |
