   PADA MARKERS	PADAH MARKERS
   vyatireko bādhabodhād $ iti tacchrutiyuktatā &	vyatirekaH bADa-boDAt $ iti tat-Sruti-yukta-tA &
   asiddhe jñānasāmarthye % so 'siddho dūṣakaḥ katham // MVibhr_95 //	asidDe jQAna-sAmarTye % saH asidDaH dUzakaH kaTam // MViBH-_95 //
   siddhe 'pi siddhasāmarthyam $ asāmarthyaṃ kathaṃ nayet &	sidDe api sidDa-sAmarTyam $ asAmarTyam kaTam nayet &
   nanu ca vyabhicāritve % bādhakajñānasaṃmate // MVibhr_96 //	nanu ca vyaBicAri-tve % bADaka-jQAna-saMmate // MViBH-_96 //
   jñānarūpasya tenaiva $ vihanyeta pramāṇatā &	jQAna-rUpasya tena-eva $ vihanyeta pramANatA &
   artho yathā jñānarūpāt % tathaivety avasīyate // MVibhr_97 //	arTaH yaTA jQAna-rUpAt % taTA-eva-iti avasIyate // MViBH-_97 //
   vyabhicāramater eva $ na tathaiveti gamyate &	vyaBicAra-mateH eva $ na taTA-eva-iti gamyate &
   tat satyaṃ bādhakajñānaṃ % yatra tatra vihanyate // MVibhr_98 //	tat satyam bADaka-jQAnam % yatra tatra vihanyate // MViBH-_98 //
   anyatra tu vighātaḥ syān $ na sākṣān nāpi cārthataḥ &	anyatra tu viGAtaH syAt $ na sAkzAt na-api ca-arTataH &
   anumānaṃ bhavet tac ca % tenāpahṛtagocaram // MVibhr_99 //	anumAnam Bavet tat ca % tena-apahRta-gocaram // MViBH-_99 //
   nodeti jāgrato buddhir $ iti bhāṣye nidarśitam &	na-udeti jAgrataH budDiH $ iti BAzye nidarSitam &
   vyabhicārajñānamātrāt % prāmāṇyasya na naḥ kṣatiḥ // MVibhr_100 //	vyaBicAra-jQAna-mAtrAt % prAmANyasya na naH kzatiH // MViBH-_100 //
   vyabhicāriṇi nāśvāsaḥ $ ........ &	vyaBicAriNi na-ASvAsaH $ ........ &
   ........ % ........ // MVibhr_101 //	........ % ........ // MViBH-_101 //
   tridhāpi vyabhicāreṇa $ prāmāṇyaṃ nopahanyate &	triDA-api vyaBicAreNa $ prAmANyam na-upahanyate &
   uktaṃ nāvyatirekasya % pramāṇatvanimittatā // MVibhr_102 //	uktam na-avyatirekasya % pramANa-tva-nimitta-tA // MViBH-_102 //
   yena syād dhetvabhāvena $ vyabhicāre viparyayaḥ &	yena syAt Detu-aBAvena $ vyaBicAre viparyayaH &
   dhūmādīnām api na tad % varṇyate 'vyabhicārataḥ // MVibhr_103 //	DUma-AdInAm api na tat % varNyate avyaBicArataH // MViBH-_103 //
   bodhād eva tadutpattāv $ aṅgabhāvo 'sya sammataḥ &	boDAt eva tad-utpattO $ aFga-BAvaH asya sammataH &
   tathā hy avyabhicārāṇāṃ % kutaścana nimittataḥ // MVibhr_104 //	taTA hi avyaBicArANAm % kutaScana nimittataH // MViBH-_104 //
   bodhasyānudaye kaścit $ prāmāṇyaṃ nānumanyate &	boDasya-anudaye kaScid $ prAmANyam na-anumanyate &
   ekārthaniyataṃ bodhaṃ % janayad vyabhicāry api // MVibhr_105 //	eka-arTa-niyatam boDam % janayat vyaBicAri api // MViBH-_105 //
   pramāṇam iṣyate cakṣur $ nīle bhāve site bhavat &	pramANam izyate cakzuH $ nIle BAve site Bavat &
   na cāpi vyabhicārasya % sākṣāt prāmāṇyaghātitā // MVibhr_106 //	na ca-api vyaBicArasya % sAkzAt prAmANya-GAti-tAH // MViBH-_106 //
   kvacid dṛṣṭā bhrāntibodhe $ bādhadhīr upaghātikā &	kvacid dRzwA BrAnti-boDe $ bADaDIH upaGAtikAH &
   prameyatvordhvatādīnāṃ % bodha evāvadhārakaḥ // MVibhr_107 //	prameya-tva-UrDvatA-AdInAm % boDaH eva-avaDArakaH // MViBH-_107 //
   nāstīti na pramāṇatvaṃ $ hetvabhāvāc ca nāsty asau &	na-asti-iti na pramANa-tvam $ hetu-aBAvAt ca na-asti asO &
   tadbhāvāc ca pramāṇatvam % akṣāṇāṃ vyabhicāriṇām // MVibhr_108 //	tad-BAvAt ca pramANa-tvam % akzANAm vyaBicAriNAm // MViBH-_108 //
   na cāvadhārite yukto $ dvaividhyāt saṃśayodbhavaḥ &	na ca-avaDArite yuktaH $ dvEviDyAt saMSaya-udBavaH &
   na niścite 'pi hi sthāṇāv % ūrdhvatvena viśerate // MVibhr_109 //	na niScite api hi sTANO % UrDva-tvena viSerate // MViBH-_109 //
   na cāvadhāraṇād eva % tattvato 'navadhāraṇam // MVibhr_110 //	na ca-avaDAraNAt eva % tattvataH anavaDAraNam // MViBH-_110 //
   evaṃ yatas tato naivaṃ $ bhaved atisubhāṣitam &	evam yatas tatas na-evam $ Bavet ati-su-BAzitam &
   utpattyaiva ca vijñānaṃ % tathātvasyāvadhārakam // MVibhr_111 //	utpattyA-eva ca vijQAnam % taTA-tvasya-avaDArakam // MViBH-_111 //
   na cet tathā nānyato 'pi $ tasya prāmāṇyasambhavaḥ &	na ced taTA na-anyatas api $ tasya prAmANya-samBavaH &
   pramāṇatvāpramāṇatve % 'vyatirekaviparyayau // MVibhr_112 //	pramANa-tva-apramANa-tve % avyatireka-viparyayO // MViBH-_112 //
   anaṅge iti moghaiva $ tayor atra vicāraṇā &	anaFge iti moGa-eva $ tayoH atra vicAraNA &
   ato 'vadhāraṇābhāsa- % vyabhicārāt parīkṣaṇam // MVibhr_113 //	atas avaDAraNa-ABAsa % vyaBicArAt parIkzaNam // MViBH-_113 //
   prastutya ..... $ ........ &	prastutya ..... $ ........ &
   hetvabhāve phalābhāva- % niyamo syāt tato gate // MVibhr_114 //	hetu-aBAve Pala-aBAva % niyamaH syAt tatas gate // MViBH-_114 //
   abhāve hetudoṣāṇāṃ $ tathākhyātiviniścayaḥ &	aBAve hetu-dozANAm $ taTA-AKyAti-viniScayaH &
   hetau phalaṃ na niyataṃ % pariṇāmādyapekṣiṇi // MVibhr_115 //	hetO Palam na niyatam % pariNAma-Adi-apekziNi // MViBH-_115 //
   aduṣṭe 'pi tato hetau $ na sphuṭagrahaniścayaḥ &	aduzwe api tatas hetO $ na sPuwa-graha-niScayaH &
   pratyakṣo 'nubhavaḥ sādhyo % na hetor vyabhicāriṇaḥ // MVibhr_116 //	pratyakzaH anuBavaH sADyaH % na hetoH vyaBicAriNaH // MViBH-_116 //
   viparyayaphalābhāvo $ hetvabhāvāt tu yujyate &	viparyaya-Pala-aBAvaH $ hetu-aBAvAt tu yujyate &
   nirodhād yuktakāryasya % viparītasya sādhanāt // MVibhr_117 //	niroDAt yukta-kAryasya % viparItasya sADanAt // MViBH-_117 //
   doṣāṇāṃ nitarāṃ doṣa- $ bhāvo 'bhivyaktim ṛcchati &	dozANAm nitarAm doza $ BAvaH aBivyaktim RcCati &
   kāryātireko jaṭhare % vahnau dṛṣṭaś ca bhasmake // MVibhr_118 //	kArya-atirekaH jaWare % vahnO dRzwaH ca Basmake // MViBH-_118 //
   kāmādyupaplute citte $ dṛṣṭitā smaraṇātmani &	kAma-Adi-upaplute citte $ dRzwitA smaraNa-Atmani &
   sāmānādhikaraṇyenā- % mukhyarūpya pratītitaḥ // MVibhr_119 //	sAmAna-aDikaraNyenA % muKya-rUpya pratItitaH // MViBH-_119 //
   abhinnaikā ca sā saṃvit $ kaṃ pakṣam apabadhatām &	aBinnA-ekA ca sA saMvid $ kam pakzam apabaDatAm &
   śūnyaṃ prakāśate ceti % dvayaṃ vipratiṣedhavat // MVibhr_120 //	SUnyam prakASate ca-iti % dvayam vipratizeDa-vat // MViBH-_120 //
   bhāsane rūpavattvena $ śūnyaivocyeta śūnyatā &	BAsane rUpavat-tvena $ SUnyA-eva-ucyeta SUnyatA &
   sarvarūpaviveko hi % śūnyam ity abhibhāṣyate // MVibhr_121 //	sarva-rUpa-vivekaH hi % SUnyam iti aBiBAzyate // MViBH-_121 //
   parai rūpābhyupagame $ tatra śūnyaiva śūnyadhīḥ &	parEH rUpa-aByupagame $ tatra SUnyA-eva SUnya-DIH &
   abhāvo bhāvarūpeṇa % bhātīti yadi manyate // MVibhr_122 //	aBAvaH BAva-rUpeNa % BAti-iti yadi manyate // MViBH-_122 //
   anyathā khyātir eveṣṭā $ śūnyaṃ tad api cen matam &	anyaTA KyAtiH eva-izwA $ SUnyam tat api ced matam &
   naitad vipratiṣidhyete % śūnyatābhāvarūpate // MVibhr_123 //	na-etat vipratiziDyete % SUnyatA-BAva-rUpate // MViBH-_123 //
   ato 'taddeśakālatva- $ mātraṃ tasyeha śūnyatā &	atas atad-deSa-kAla-tva $ mAtram tasya-iha SUnyatA &
   nanv asti yad yathā vastu % tathā khyātau na vibhramaḥ // MVibhr_124 //	nanu asti yat yaTA vastu % taTA KyAtO na viBramaH // MViBH-_124 //
   na yathāsti tathā khyātau $ śūnyakhyāter na mucyate &	na yaTA-asti taTA KyAtO $ SUnya-KyAteH na mucyate &
   kecid āhuḥ prakāribhyaḥ % prakārā na cakāsati // MVibhr_125 //	kecid AhuH prakAriByaH % prakArAH na cakAsati // MViBH-_125 //
   viviktās te tathā bhānti $ te ca santa iti sthitiḥ &	viviktAH te taTA BAnti $ te ca santaH iti sTitiH &
   anye tanmātraśūnyatvaṃ % manvate nānyathā bhramaḥ // MVibhr_126 //	anye tanmAtra-SUnya-tvam % manvate na-anyaTA BramaH // MViBH-_126 //
   nānyathā dhīr vastuniṣṭhā $ vastvālambād vinā na sā &	na-anyaTA DIH vastu-nizWA $ vastu-AlambAt vinA na sA &
   svayaṃ tu vārttikakṛtā % samādhir iha varṇitaḥ // MVibhr_127 //	svayam tu vArttika-kRtA % samADiH iha varNitaH // MViBH-_127 //
   bhāvāntaram abhāvo 'nyo $ na kaścid anirūpaṇāt &	BAva-antaram aBAvaH anyaH $ na kaScid anirUpaNAt &
   satyaṃ yathāsti na tathā % bhāsane vibhramo mataḥ // MVibhr_128 //	satyam yaTA-asti na taTA % BAsane viBramaH mataH // MViBH-_128 //
   na yenāsti prakāreṇa $ na tu tucchaḥ pratīyate &	na yena-asti prakAreNa $ na tu tucCaH pratIyate &
   tathā katham abhāvyo 'sya % sa hi bhāti tathā ca saḥ // MVibhr_129 //	taTA kaTam aBAvyaH asya % sa hi BAti taTA ca saH // MViBH-_129 //
   bhāvāntaram abhāvo hi $ kayācit tu vyapekṣayā &	BAva-antaram aBAvaH hi $ kayAcid tu vyapekzayA &
   anyathākhyātipakṣe ca % na prakārāntaraṃ na sat // MVibhr_130 //	anyaTA-AKyAti-pakze ca % na prakAra-antaram na sat // MViBH-_130 //
   anyasya ca na tasyeti $ khyātir yuktā mṛṣā ca sā &	anyasya ca na tasya-iti $ KyAtiH yuktA mRzA ca sA &
   prakārāntarasaṃsargo % nanv asann eva bhāsate // MVibhr_131 //	prakAra-antara-saMsargaH % nanu asan eva BAsate // MViBH-_131 //
   saṃvedyaṃ nanyarupatvam $ anyasya .............. &	saMvedyam nanyarupa-tvam $ anyasya .............. &
   bhinnayor atra saṃsargo % na kaścid avabhāsate // MVibhr_132 //	BinnayoH atra saMsargaH % na kaScid avaBAsate // MViBH-_132 //
   anyātmanāparakhyātiḥ $ sa cābhāve 'sya tan mṛṣā &	anya-AtmanA-apara-KyAtiH $ sa ca-aBAve asya tat mRzA &
   abhāvagrāhiṇī buddhir % bhāvāntaram upāśritā // MVibhr_133 //	aBAva-grAhiNI budDiH % BAva-antaram upASritAH // MViBH-_133 //
   tadanyasmāt pṛthaktvena $ nirupākhyo na vidyate &	tat-anyasmAt pRTaktvena $ nirupAKyaH na vidyate &
   ato bhāvāntaraṃ muktvā % tatrābhāvānirūpaṇāt // MVibhr_134 //	atas BAva-antaram muktvA % tatra-aBAva-anirUpaNAt // MViBH-_134 //
   na buddhyā bhāvaśūnyatvaṃ $ mṛṣā ceti vipaścitaḥ &	na budDyA BAva-SUnya-tvam $ mRzA ca-iti vipaScitaH &
   na vai śaśaviṣāṇe 'pi % khyātasya nirupākhyatā // MVibhr_135 //	na vE SaSa-vizANe api % KyAtasya nirupAKya-tA // MViBH-_135 //
   śaśasaṃsargirūpaṃ hi $ viṣāṇaṃ tatra gamyate &	SaSa-saMsargi-rUpam hi $ vizANam tatra gamyate &
   avastu tac ca no yena % khuradharmiṇi vīkṣitam // MVibhr_136 //	avastu tat ca naH yena % Kura-DarmiNi vIkzitam // MViBH-_136 //
   asaṃsṛṣṭasya so 'bhāva $ iti khyātir mṛṣā ca sā &	asaMsRzwasya saH aBAvaH $ iti KyAtiH mRzA ca sA &
   aṅgulyagre hastiyūtham % ity eṣā pratibhā tathā // MVibhr_137 //	aFgulI-agre hasti-yUTam % iti ezA pratiBA taTA // MViBH-_137 //
   svapne 'py avartamānasya $ grahaṇaṃ vartamānavat &	svapne api avartamAnasya $ grahaNam vartamAna-vat &
   nāviśeṣaḥ khapuṣpāc ca % svakāle tasya vastutā // MVibhr_138 //	na-aviSezaH KapuzpAt ca % sva-kAle tasya vastu-tAH // MViBH-_138 //
   tatkālam eva hi jñeyaṃ $ jñānam eva tu saṃprati &	tad-kAlam eva hi jQeyam $ jQAnam eva tu saMprati &
   vartamānatvam apy atra % dṛṣṭam anyatra rūpyate // MVibhr_139 //	vartamAna-tvam api atra % dRzwam anyatra rUpyate // MViBH-_139 //
   anyasyāpy anyathā dṛṣṭiḥ $ parasparavirodhinām &	anyasya-api anyaTA dRzwiH $ paraspara-viroDinAm &
   atyantānanubhūtatvam % asti tatkāritaṃ yataḥ // MVibhr_140 //	atyantAn-anuBUta-tvam % asti tad-kAritam yatas // MViBH-_140 //
   na jñeyaśūnyaṃ vijñānaṃ $ svātmahāniprasaṅgataḥ &	na jQeya-SUnyam vijQAnam $ svAtma-hAni-prasaFgataH &
   nirupākhyād ātmayogād % asvātantryāc ca cetasaḥ // MVibhr_141 //	nirupAKyAt Atma-yogAt % asvAtantryAt ca cetasaH // MViBH-_141 //
   pramāṇavanty adṛṣṭāni $ kalpyante subahūny api &	pramANavanti adRzwAni $ kalpyante su-bahUni api &
   saṃskāracchedahetūnāṃ % tattvaṃ naikāntataḥ sthitam // MVibhr_142 //	saMskAra=-Ceda-hetUnAm % tattvam na-ekAntataH sTitam // MViBH-_142 //
   janmāntarānubhūtaṃ ca $ na smaryata iti sthitam &	janma-antara-anuBUtam ca $ na smaryate iti sTitam &
   tatkarmaphalasaṃbandhaṃ % pratīti pratijānate // MVibhr_143 //	tad-karma-Pala-saMbanDam % prati-iti pratijAnate // MViBH-_143 //
   tathā hy anādau saṃsāre $ karmabhedān smarann api &	taTA hi anAdO saMsAre $ karma-BedAn smaran api &
   anantakṛtakarmatvāt % ko vidyāt kasya kiṃ phalam // MVibhr_144 //	ananta-kRta-karma-tvAt % kaH vidyAt kasya kim Palam // MViBH-_144 //
   svāntasyopaplavaḥ svapne $ smṛtibījasya bodhakaḥ &	svAntasya-upaplavaH svapne $ smRti-bIjasya boDakaH &
   tasya ca jagrato 'bhāvān % nodeti svapnadarśanam // MVibhr_145 //	tasya ca jagrataH aBAvAn % na-udeti svapna-darSanam // MViBH-_145 //
   kāmādyupaplave 'py evaṃ $ kāryādhikyam udāhṛtam &	kAma-Adi-upaplave api evam $ kArya-ADikyam udAhRtam &
   agrāhyam eva gṛhṇāti % svayaṃ kalpayati hy ayam // MVibhr_146 //	agrAhyam eva gRhNAti % svayam kalpayati hi ayam // MViBH-_146 //
   doṣakṣatasya manasas $ tat kāryaṃ ................. &	doza-kzatasya manasaH $ tat kAryam ................. &
   tad adhyārope no gauṇī % tathety adhyavasāyataḥ // MVibhr_147 //	tat aDyArope naH gONI % taTA-iti aDyavasAyataH // MViBH-_147 //
   khyāti sannihite 'śūnyaṃ $ sad bhāvāntaraghaṭṭitam &	KyAti sannihite aSUnyam $ sat BAva-antara-Gawwitam &
   prabhāsatām asattā tu % no śūnyaṃ tad anātmakam // MVibhr_148 //	praBAsatAm asattA tu % no SUnyam tat anAtmakam // MViBH-_148 //
   ........ ........ // MVibhr_149 //	........ ........ // MViBH-_149 //
   evaṃ nirvacanīyā ca $ nāvidyā parihāsyate &	evam nirvacanIyA ca $ na-avidyA parihAsyate &
   avidyātvaṃ yato 'nyasya % sānyarūpaṃ prakāśayet // MVibhr_150 //	avidyA-tvam yatas anyasya % sa-anya-rUpam prakASayet // MViBH-_150 //
   ........ ........ // MVibhr_151 //	........ ........ // MViBH-_151 //
   ........ ........ // MVibhr_152 //	........ ........ // MViBH-_152 //
   ........ ........ // MVibhr_153 //	........ ........ // MViBH-_153 //
   bādhyajñānasya mithyātvaṃ $ nānyathā vyavatiṣṭhate &	bADya-jQAnasya miTyAtvam $ na-anyaTA vyavatizWate &
   tena yāvad bādhanīyaṃ % tāvan mithyeti yujyate // MVibhr_154 //	tena yAvat bADanIyam % tAvat miTyA-iti yujyate // MViBH-_154 //
   bhrāntijñeye ca bāhyatvaṃ $ bādhakair na nirasyate &	BrAnti-jQeye ca bAhya-tvam $ bADakEH na nirasyate &
   na gamyate 'ntarvartitvaṃ % nānirvācyatayā matiḥ // MVibhr_155 //	na gamyate antar-varti-tvam % na-anirvAcya-tayA matiH // MViBH-_155 //
   kiṃ tv ataddeśakālatvaṃ $ gamyate bāhyavastunaḥ &	kim tu atad-deSa-kAla-tvam $ gamyate bAhya-vastunaH &
   tasmān na bāhyavastutvaṃ % mṛṣā bodhān na bādhanāt // MVibhr_156 //	tasmAt na bAhya-vastu-tvam % mRzA boDAt na bADanAt // MViBH-_156 //
   prasaktapratiṣedhātmā $ bādho 'khyātau na yujyate &	prasakta-pratizeDa-AtmA $ bADaH aKyAtO na yujyate &
   sādhayaty anyathā khyātiṃ % bādha eva ca naḥ sphuṭam // MVibhr_157 //	sADayati anyaTA KyAtim % bADaH eva ca naH sPuwam // MViBH-_157 //
   prasañjikā hi nākhyātir $ asmatpakṣe tu yujyate &	prasaQjikA hi na-AKyAtiH $ asmat-pakze tu yujyate &
   na cāgrahaniṣedho 'yaṃ % sarvajñānaprasaṅgataḥ // MVibhr_158 //	na ca-Agraha-nizeDaH ayam % sarva-jQAna-prasaFgataH // MViBH-_158 //
   vivekadhīr niṣedho 'yaṃ $ na pratītyānugamyate &	viveka-DIH nizeDaH ayam $ na pratItya-anugamyate &
   na krame yaugapadye vā % vivekamatir īdṛśī // MVibhr_159 //	na krame yOgapadye vA % viveka-matiH IdRSI // MViBH-_159 //
   avivekagrahe syāc cet $ satyaṃ na tu viviktayoḥ &	aviveka-grahe syAt ced $ satyam na tu viviktayoH &
   agrahe prāptyabhāvena % prāpteḥ pūrvaṃ tu yujyate // MVibhr_160 //	agrahe prApti-aBAvena % prApteH pUrvam tu yujyate // MViBH-_160 //
   dvayor abhāvāt svapne ca % viveko gamyate kayoḥ // MVibhr_161 //	dvayoH aBAvAt svapne ca % vivekaH gamyate kayoH // MViBH-_161 //
   smṛtatvenāvivikte cet $ tathā bādhā vihanyate &	smRta-tvena-avivikte ced $ taTA bADA vihanyate &
   syāt sarvaivaṃvidhā bādhā % paścāt dharmiṇi dharmadhīḥ // MVibhr_162 //	syAt sarvA-evaMviDA bADA % paScAt DarmiNi Darma-DIH // MViBH-_162 //
   tad yuktaṃ bādhakajñānād $ vācoyuktir iyaṃ bhavet &	tat yuktam bADaka-jQAnAt $ vAcoyuktiH iyam Bavet &
   arthe 'nyathāpi saty eṣa % dhiyākāraḥ pratīyate // MVibhr_163 //	arTe anyaTA-api sati eza % DiyAkAraH pratIyate // MViBH-_163 //
   ātmakhyātau sarvam evāntar āhuḥ $ śūnyakhyātau śūnyam eveti kecit &	Atma-KyAtO sarvam eva-antar AhuH $ SUnya-KyAtO SUnyam eva-iti kecid &
   akhyātau no tattvamithyāvibhāgas % tasmād eṣāṃ vibhramāṇāṃ vivekaḥ //	aKyAtO no tattva-miTyA-viBAgaH % tasmAt ezAm viBramANAm vivekaH //
   MVibhr_164 //	MViBH-_164 //
