   BhG 15.1	Bhu 15.1
   indriya-vṛttibhiḥ saṃyuktatvāt | kiṃ ca, adhaś ca ca-śabdād ūrdhvaṃ ca |	indriya-vRttiBiH saMyukta-tvAt | kim ca, aDas ca ca--SabdAt UrDvam ca |
   mūlāny anusantatāni virūḍhāni | mukhyaṃ mūlam īśvara eva | imāni tv	mUlAni anusantatAni virUXAni | muKyam mUlam ISvaraH eva | imAni tu-
   antarālāni mūlāni tat-tad-bhoga-vāsanā-lakṣaṇāni | teṣāṃ kāryam āha	antarAlAni mUlAni tat--tad--Boga--vAsanA--lakzaNAni | tezAm kAryam Aha
   manuṣya-loke karmānubandhīnīti | karmaivānubandhy uttara-kāla-bhāvi yeṣāṃ	manuzya-loke karma-anubanDIni-iti | karma-eva-anubanDi uttara--kAla-BAvi yezAm
   tāni | ūrdhvādho-lokeṣūpabhukta-tat-tad-bhoga-vāsanādibhir hi karma-kṣaye	tAni | UrDva-aDo-lokezu-upaBukta--tat--tad--Boga-vAsanA-AdiBiH hi karma--kzaye
   manuṣya-lokaṃ prāptānāṃ tat-tad-anurūpeṣu karmasu pravṛttir bhavati |	manuzya-lokam prAptAnAm tat-tad--anurUpezu karmasu pravRttiH Bavati |
   tasminn eva hi karmādhikāro nānyeṣu lokeṣu | ato manuṣya-loka ity uktam	tasmin eva hi karma-aDikAraH na-anyezu lokezu | atas manuzya-lokaH iti uktam
   madhusūdanaḥ : tasyaiva saṃsāra-vṛkṣasyāvayava-sambandhiny aparā	maDusUdanaH : tasya-eva saMsAra-vRkzasya-avayava--sambanDinI aparA
   kalpanocyate adhaś ceti | pūrvaṃ hiraṇyagarbhādayaḥ kāryopādhayo jīvāḥ	kalpanA-ucyate aDas ca-iti | pUrvam hiraNyagarBa-AdayaH kArya-upADayaH jIvAH
   śākhā-sthānīyatvenoktāḥ | idānīṃ tu tad-gato viśeṣa ucyate | teṣu ye	SAKA--sTAnIya-tvena-uktAH | idAnIm tu tad--gataH viSezaH ucyate | tezu ye
   kapūya-caraṇā duṣkṛtinas te 'dhaḥ paśv-ādi-yoniṣu prasṛtā vistāraṃ gatāḥ |	kapUya--caraNAH duzkRtinaH te aDas paSu--Adi--yonizu prasRtAH vistAram gatAH |
   ye tu ramaṇīya-caraṇāḥ sukṛtinas ta ūrdhvaṃ devādi-yoniṣu prasṛtā ato	ye tu ramaNIya--caraNAH sukRtinaH te UrDvam deva-Adi--yonizu prasRtAH atas-
   'dhaś ca manuṣyatvād ārabhya viriñci-paryantam ūrdhvaṃ ca tasmād evārabhya	aDas ca manuzya-tvAt AraBya viriQci--paryantam UrDvam ca tasmAt eva-AraBya
   satya-loka-paryantaṃ prasṛtās tasya saṃsāra-vṛkṣasya śākhāḥ | kīdṛśas tāḥ	satya--loka--paryantam prasRtAH tasya saMsAra-vRkzasya SAKAH | kIdRSaH tAH
   ? guṇaiḥ sattva-rajas-tamo bhir dehendriya-viṣayākāra-pariṇatair	? guNEH sattva--rajas-tamaH BiH deha-indriya--vizaya-AkAra--pariNatEH-
   jala-secanair iva pravṛddhāḥ sthūlībhūtāḥ | kiṃ ca, viṣayāḥ śabdādayaḥ	jala--secanEH iva pravRdDAH sTUlIBUtAH | kim ca, vizayAH Sabda-AdayaH
   pravālāḥ pallavā iva yāsāṃ saṃsāra-vṛkṣa-śākhānāṃ tās tathā	pravAlAH pallavAH iva yAsAm saMsAra-vRkza--SAKAnAm tAH taTA
   śākhāgra-sthānīyābhir indriya-vṛttibhiḥ sambandhād rāgādhiṣṭhānatvāc ca	SAKA-agra--sTAnIyABiH indriya-vRttiBiH sambanDAt rAga-aDizWAna-tvAt ca
   |saṃyuktatvāt | kiṃ ca, adhaś ca ca-śabdād ūrdhvaṃ ca mūlāny avāntarāṇi	|saMyukta-tvAt | kim ca, aDas ca ca--SabdAt UrDvam ca mUlAni avAntarANi
   tat-tad-bhoga-janita-rāga-dveṣādi-vāsanā-lakṣaṇāni mūlānīva	tat--tad--Boga--janita--rAga--dveza-Adi--vAsanA--lakzaNAni mUlAni-iva
   dharmādharma-pravṛtti-kārakāṇi tasya saṃsāra-vṛkṣasyānusantatāni	Darma-aDarma--pravRtti-kArakANi tasya saMsAra-vRkzasya-anusantatAni
   anusyūtāni | mukhyaṃ ca mūlaṃ brahmaiveti na doṣaḥ | kīdṛśāny	anusyUtAni | muKyam ca mUlam brahma-eva-iti na dozaH | kIdRSAni-
   avāntara-mūlāni ? karma dharmādharma-lakṣaṇam anubandhuṃ paścāj janayituṃ	avAntara--mUlAni ? karma Darma-aDarma--lakzaNam anubanDum paScAt janayitum
   śīlaṃ yeṣāṃ tāni karmānubandhīni | kutra ? manuṣya-loke manuṣyaś cāsau	SIlam yezAm tAni karma-anubanDIni | kutra ? manuzya-loke manuzyaH ca-asO
   lokaaś cety adhikṛto brāhmaṇyādi-viśiṣṭo deho manuṣya-lokas tasmin	lokaaH ca-iti aDikRtaH brAhmaNI-Adi--viSizwaH dehaH manuzya-lokaH tasmin
   bāhulyena karmānubandhīni | manuṣyāṇāṃ hi karmādhikāraḥ prasiddhaḥ ||2||	bAhulyena karma-anubanDIni | manuzyANAm hi karma-aDikAraH prasidDaH ||2||
   viśvanāthaḥ : adhaḥ paśv-ādi-yoniṣu ūrdhve devādi-yoniṣu prasṛtās tasya	viSvanATaH : aDas paSu--Adi--yonizu UrDve deva-Adi--yonizu prasRtAH tasya
   saṃsāra-vṛkṣasya guṇaiḥ sattvādi-vṛttibhir jala-sekair iva pravṛddhāḥ |	saMsAra-vRkzasya guNEH sattva-Adi--vRttiBiH jala--sekEH iva pravRdDAH |
   viṣayā śabdādayaḥ pravālāḥ pallava-sthānīyā yāsāṃ tāḥ | kiṃ ca tasya mūle	vizayA Sabda-AdayaH pravAlAH pallava---sTAnIyAH yAsAm tAH | kim ca tasya mUle
   sarva-lokair alakṣito mahā-nidhiḥ kaścid astīty anumīyate yam eva	sarva-lokEH alakzitaH mahA-niDiH kaScid asti-iti anumIyate yam eva
   mūla-jaṭābhir avalambya sthitasya tasyāśvattha-vṛkṣasyāpi baṭa-vṛkṣasyeva	mUla-jawABiH avalambya sTitasya tasya-aSvatTa--vRkzasya-api bawa--vRkzasya-iva
   śākhāsv api bāhyā jaṭāḥ santīty āha adhaś ceti | brahma-loka-mūlasyāpi	SAKAsu api bAhyAH jawAH santi-iti Aha aDas ca-iti | brahma-loka--mUlasya-api
   tasyādhaś ca manuṣya-loke karmānubandhīni karmānulambīni mūlāny	tasya-aDas ca manuzya--loke karma-anubanDIni karma-anulambIni mUlAni-
   anusantatāni nirantaraṃ vistṛtāni bhavanti | karma-phalānāṃ yatas tato	anusantatAni nirantaram vistRtAni Bavanti | karma-PalAnAm yatas tatas-
   bhogānte punar manuṣya-janmany eva karmasu pravṛttāni bhavantīty arthaḥ	Boga-ante punar manuzya-janmani eva karmasu pravRttAni Bavanti-iti arTaH
   baladevaḥ : kiṃ cādha iti | tasyokta-lakṣaṇasya saṃsārāśvatthasya śākhā	baladevaH : kim ca-aDas iti | tasya-ukta--lakzaNasya saMsAra-aSvatTasya SAKA
   adha ūrdhvaṃ ca prasṛtāḥ | adho manuṣya-paśv-ādi-yoniṣu duṣkṛtair ūrdhvaṃ	aDas UrDvam ca prasRtAH | aDas manuzya--paSu--Adi--yonizu duzkRtEH UrDvam
   ca deva-gandharvādi-yoniṣu sukṛtair vistṛtāḥ | guṇaiḥ sattvādi-vṛttibhir	ca deva--ganDarva-Adi--yonizu sukRtEH vistRtAH | guNEH sattva-Adi--vRttiBiH-
   ambu-niṣekair iva pravṛddhāḥ sthaulya-bhājaḥ | viṣayāḥ śabda-sparśādayaḥ	ambu--nizekEH iva pravRdDAH sTOlya--BAjaH | vizayAH Sabda-sparSa-AdayaH
   pravālāḥ pallavā yāsāṃ tāḥ | śākhāgra-sthānīyābhiḥ śrotrādi-vṛttibhir	pravAlAH pallavAH yAsAm tAH | SAKA-agra--sTAnIyABiH Srotra-Adi--vRttiBiH-
   yogād rāgādhiṣṭhānatvāc ca śabdādīnāṃ pallava-sthānīyatvam |	yogAt rAga-aDizWAna-tvAt ca Sabda-AdInAm pallava--sTAnIya-tvam |
   tasyāśvatthasyādhaś ca śabdād ūrdhvaṃ cāvāntarāṇi mūlāny anusantatāni	tasya-aSvatTasya-aDas ca SabdAt UrDvam ca-avAntarANi mUlAni anusantatAni
   vistṛtāni santi | tāni ca tat-tad-bhoga-janita-rāga-dveṣādi-vāsanā-rūpāṇi	vistRtAni santi | tAni ca tat--tad--Boga--janita--rAga--dveza-Adi--vAsanA--rUpANi
   dharmādharma-pravṛtti-kāritvān mūla-tulyāny ucyante | mukhyaṃ mūlaṃ tādṛk	Darma-aDarma--pravRtti--kAri-tvAt mUla--tulyAni ucyante | muKyam mUlam tAdRS-
   caturmukhas tat-tad-vāsanās tv avāntara-mūlāni nyagrodhasyaiva	caturmuKaH tat--tad--vAsanAH tu avAntara--mUlAni nyagroDasya-eva
   jaṭopajaṭāvṛndānīti bhāvaḥ | tāni kīdṛśānīty āha manuṣya-loke	jawopajawA-vRndAni-iti BAvaH | tAni kIdRSAni-iti Aha manuzya--loke
   karmānubandhīni yatas tataḥ karma-phala-bhogāvasāne sati punar	karma-anubanDIni yatas tatas karma-Pala--Boga-avasAne sati punar-
   manuṣya-loke karma-hetu-bhūtāni bhavantīty arthaḥ | sa lokaḥ khalu	manuzya-loke karma--hetu-BUtAni Bavanti-iti arTaH | sa lokaH Kalu
   karma-bhūmir iti prasiddham ||2||	karma-BUmiH iti prasidDam ||2||
   BhG 15.3-4	Bhu 15.3-4
   na rūpam asyeha tathopalabhyate	na rUpam asya-iha taTA-upalaByate
   nānto na cādir na ca saṃpratiṣṭhā |	na-antaH na ca-AdiH na ca saMpratizWA |
   aśvattham enaṃ su-virūḍha-mūlam	aSvatTam enam su-virUXa--mUlam
   asaṅga-śastreṇa dṛḍhena chittvā ||3||	asaFga--SastreNa dRXena CittvA ||3||
   tataḥ padaṃ tat-parimārgitavyaṃ	tatas padam tat--parimArgitavyam
   yasmin gatā na nivartanti bhūyaḥ |	yasmin gatAH na nivartanti BUyas |
   tam eva cādyaṃ puruṣaṃ prapadye	tam eva ca-Adyam puruzam prapadye
   yataḥ pravṛttiḥ prasṛtā purāṇī ||4||	yatas pravRttiH prasRtA purANI ||4||
   śrīdharaḥ : kiṃ ca, na rūpam iti | iha saṃsāre sthitaiḥ prāṇibhir asya	SrIDaraH : kim ca, na rUpam iti | iha saMsAre sTitEH prANiBiH asya
   saṃsāra-vṛkṣasya tathordhva-mūlatvādi-prakāreṇa rūpaṃ nopalabhyate | na	saMsAra-vRkzasya taTA-UrDva--mUla-tva-Adi-prakAreNa rUpam na-upalaByate | na
   cānto 'vasānam aparyaptatvāt | na cādir anāditvāt | na ca sampratiṣṭhā	ca-antaH avasAnam aparyapta-tvAt | na ca-AdiH anAdi-tvAt | na ca sampratizWA
   sthitiḥ | kathaṃ tiṣṭhatīti nopalabhyate | yasmād evambhūto 'yaṃ	sTitiH | kaTam tizWati-iti na-upalaByate | yasmAt evamBUtaH ayam
   saṃsāra-vṛkṣo durucchedo 'narthakaraś ca tasmād enaṃ dṛḍhena vairāgyena	saMsAra-vRkzaH durucCedaH anarTa-karaH ca tasmAt enam dRXena vErAgyena
   śastreṇa cchitvā tattva-jñāne yatetety āha aśvattham enam iti sārdhena |	SastreNa cCitvA tattva--jQAne yateta-iti Aha aSvatTam enam iti sArDena |
   enam aśvatthaṃ suvirūḍha-mūlam atyanta-baddha-mūlaṃ santam | asaṅgaḥ	enam aSvatTam su-virUXa--mUlam atyanta-badDa--mUlam santam | asaFgaH
   saṅga-rāhityam ahaṃ-mamatā-tyāgaḥ | tena śastreṇa dṛḍhena samyag-vicāreṇa	saFga-rAhityam ahaM-mamatA--tyAgaH | tena SastreNa dRXena samyak--vicAreNa
   cchittvā pṛthak-kṛtya ||3||	cCittvA pRTak-kRtya ||3||
   tata iti | tataś tasya mūla-bhūtaṃ tat padaṃ vastu parimārgitavyam	tatas iti | tatas tasya mUla-BUtam tat padam vastu parimArgitavyam
   anveṣṭavyaṃ | kīdṛśaṃ, yasmin gatā yat padaṃ prāptāḥ santo bhūyo na	anvezwavyam | kIdRSan, yasmin gatAH yat padam prAptAH santaH BUyas na
   nivartanti nāvartanta ity arthaḥ | anveṣaṇa-prakāram evāha tam eveti |	nivartanti na-Avartante iti arTaH | anvezaNa--prakAram eva-Aha tam eva-iti |
   yata eṣā purāṇī cirantanī saṃsāra-pravṛttiḥ prasṛtā vistṛtā | tam eva	yatas ezA purANI cirantanI saMsAra--pravRttiH prasRtAH vistRtA | tam eva
   cādyaṃ puruṣaṃ prapadye śaraṇaṃ vrajāmi | ity evam	ca-Adyam puruzam prapadye SaraNam vrajAmi | iti evam
   ekānta-bhaktyānveṣṭavyam ity arthaḥ ||4||	ekAnta--BaktyA-anvezwavyam iti arTaH ||4||
   madhusūdanaḥ : yas tv ayaṃ saṃsāra-vṛkṣo varṇita iha saṃsāre sthitaiḥ	maDusUdanaH : yaH tu ayam saMsAra-vRkzaH varNitaH iha saMsAre sTitEH
   prāṇibhir asya saṃsāra-vṛkṣasya tathordhva-mūlatvādi tathā tena prakāreṇa	prANiBiH asya saMsAra-vRkzasya taTA-UrDva--mUla-tva-Adi taTA tena prakAreNa
   rūpaṃ nopalabhyate svapna-marīcy-udaka-māyā-gandharva-nagaravan mṛṣātvena	rUpam na-upalaByate svapna--marIci--udaka-mAyA--ganDarva--nagara-vat mRzA-tvena
   dṛṣṭa-naṣṭa-svarūpatvāt tasya | ata eva tasyānto 'vasānam nopalabhyate |	dRzwa-nazwa--svarUpa-tvAt tasya | atas eva tasya-antaH avasAnam na-upalaByate |
   etāvatā kālena samāptiṃ gamiṣyatīti aparyaptatvāt | na cāsyādir	etAvatA kAlena samAptim gamizyati-iti aparyapta-tvAt | na ca-asya-AdiH-
   upalabhyate | ita ārabhya pravṛtta ity anāditvāt | na ca sampratiṣṭhā	upalaByate | itas AraBya pravRttaH iti anAdi-tvAt | na ca sampratizWA
   sthitir madhyama-sthopalabhyate | ādy-anta-pratiyogikatvāt tasya | yasmād	sTitiH maDyama-sTa-upalaByate | Adi--anta--pratiyogika-tvAt tasya | yasmAt-
   evaṃ-bhūto 'yaṃ saṃsāra-vṛkṣo durucchedaḥ sarvānartha-karaś ca tasmād	evaM-BUtaH ayam saMsAra-vRkzaH durucCedaH sarva-anarTa-karaH ca tasmAt-
   anādy-ajñānena suvirūḍha-mūlam atyanta-baddha-mūlaṃ prāg-uktam aśvatthaṃ	anAdy-a-jQAnena su-virUXa--mUlam atyanta-badDa--mUlam prAk--uktam aSvatTam
   asaṅga-śastreṇa saṅgaḥ spṛhāsaṅgaḥ saṅga-virodhi vairāgyaṃ	asaFga--SastreNa saFgaH spRhA-saFgaH saFga-viroDi vErAgyam
   putra-vitta-lokaiṣaṇā-tyāga-rūpaṃ tad eva śastraṃ	putra--vitta--loka-ezaNA--tyAga---rUpam tat eva Sastram
   rāga-dveṣa-maya-saṃsāra-virodhitvāt, tenāsaṅga-śastreṇa dṛḍhena	rAga--dveza--maya--saMsAra-viroDi-tvA-at, tena-AsaFga-SastreNa dRXena
   paramātma-jñānautsukhya-dṛḍhīkṛtena punaḥ punar vivekābhyāsa-niśitena	paramAtma--jQAna-OtsuKya-dRXIkRtena punar punar viveka-aByAsa--niSitena
   cchittvā sa-mūlam uddhṛtya vairāgya-śama-damādi-sampattyā	cCittvA sa-mUlam udDRtya vErAgya--Sama-damAdi-sampattyA
   sarva-karma-saṃnyāsaṃ kṛtvety etat ||3||	sarva-karma--saMnyAsam kRtvA-iti etat ||3||
   tato gurum upasṛtya tato 'śvatthād ūrdhvaṃ vyavasthitaṃ tad vaiṣṇavaṃ	tatas gurum upasRtya tatas aSvatTAt UrDvam vyavasTitam tat vEzNavam
   padaṃ vedānta-vākya-vicāreṇa parimārgitavyaṃ mārgayitavyam anveṣṭavyaṃ so	padam vedAnta--vAkya--vicAreNa parimArgitavyam mArgayitavyam anvezwavyam saH-
   'nveṣṭabhyaḥ sa vijijñāsitavya iti śruteḥ | tat padaṃ śravaṇādinā	anvezwaByaH sa vijijQAsitavyaH iti SruteH | tat padam SravaNa-AdinA
   jñātavyam ity arthaḥ | kiṃ tat padaṃ yasmin pade gatāḥ praviṣṭā jñānena na	jQAtavyam iti arTaH | kim tat padam yasmin pade gatAH pravizwAH jQAnena na
   nivartanti nāvartante bhūyaḥ punaḥ saṃsārāya | kathaṃ tat parimārgitavyam	nivartanti na-Avartante BUyas punar saMsArAya | kaTam tat parimArgitavyam
   ? ity āha - yaḥ pada-śabdenoktas tam eva cādyam ādau bhavaṃ puruṣaṃ	? iti Aha  yaH pada--Sabdena-uktaH tam eva ca-Adyam AdO Bavam puruzam
   yenedaṃ sarvaṃ pūrṇaṃ taṃ puruṣu pūrṣu vā śayānaṃ prapadye śaraṇaṃ gato	yena-idam sarvam pUrNam tam puruzu pUrzu vA SayAnam prapadye SaraNam gataH-
   'smīty evaṃ tad-eka-śaraṇatayā tad anveṣṭavyam ity arthaḥ | taṃ kaṃ	asmi-iti evam tad--eka-SaraNa-tayA tat anvezwavyam iti arTaH | tam kam
   puruṣaṃ ? yato yasmāt puruṣāt pravṛttir māyā-maya-saṃsāra-vṛkṣa-pravṛttiḥ	puruzam ? yatas yasmAt puruzAt pravRttiH mAyA-maya--saMsAra-vRkza--pravRttiH
   purāṇī cirantany anādir eṣā prasṛtā niḥsṛtaindrajālikād iva māyā-hasty-ādi	purANI cirantani anAdiH ezA prasRtA niHsRta-EndrajAlikAt iva mAyA-a-hasti--a-Adi
   taṃ puruṣaṃ prapadya ity anvayaḥ ||4||	tam puruzam prapadye iti anvayaH ||4||
   viśvanāthaḥ : kiṃ ceha manuṣya-loke 'sya rūpaṃ svarūpaṃ tathā sa-niścayaṃ	viSvanATaH : kim ca-iha manuzya--loke asya rUpam svarUpam taTA sa-niScayam
   nopalabhyate satyo 'yaṃ mithyāyaṃ nityo 'yam iti vādi-mata-vaividhyād iti	na-upalaByate satyaH ayam miTyA-ayam nityaH ayam iti vA-Adi-mata--vEviDyAt iti
   bhāvaḥ | na cānto 'paryantatvān na cādir anāditvān na ca	BAvaH | na ca-antaH aparyanta-tvAt na ca-AdiH anAdi-tvAt na ca
   sampratiṣṭhāśrayaḥ | kiṃ vādhāraḥ ko 'yam ity api nopalabhyate	sampratizWA-ASrayaH | kim vA-ADAraH kaH ayam iti api na-upalaByate
   tattva-jñānābhāvād iti bhāvaḥ | yathā tathāyaṃ bhavatu	tattva--jQAna-aBAvAt iti BAvaH | yaTA taTA-ayam Bavatu
   jīva-mātra-duḥkhaika-nidānasyāsya chedakaṃ śastram asaṅgaṃ jñātvā tenaitaṃ	jIva--mAtra--duHKa-eka-nidAnasya-asya Cedakam Sastram asaFgam jQAtvA tena-etam
   chittvaivāsya mūla-tala-stho mahānidhir anveṣṭavya ity āha aśvattham iti |	CittvA-eva-asya mUla-tala--sTaH mahA-niDiH anvezwavyaH iti Aha aSvatTam iti |
   asaṅgo 'nāsaktiḥ sarvatra vairāgyam iti yāvat tena śastreṇa kuṭhāreṇa	asaFgaH anAsaktiH sarvatra vErAgyam iti yAvat tena SastreNa kuWAreNa
   cchitvā svataḥ pṛthak-kṛtya tatas tasya mūla-bhūtaṃ tat-padaṃ vastu	cCitvA svatas pRTak--kRtya tatas tasya mUla-BUtam tat-padam vastu
   mahā-nidhi-rūpaṃ brahma parimārgitavyam | kīdṛśaṃ tad ata āha yasmin gatā	mahA--niDi--rUpam brahma parimArgitavyam | kIdRSam tat atas Aha yasmin gatA
   yat padaṃ prāptāḥ santo bhūyo na nivartante na cāvartanta ity arthaḥ |	yat padam prAptAH santaH BUyas na nivartante na ca-AvartantaH iti arTaH |
   anveṣaṇa-prakāram āha yata eṣā purāṇī cirantanī saṃsāra-pravṛttiḥ prasṛtā	anvezaNa--prakAram Aha yatas ezA purANI cirantanI saMsAra--pravRttiH prasRtA
   vistṛtā tam evādyaṃ puruṣaṃ prapadye bhajāmīti bhaktyā anveṣṭavyam ity	vistRtA tam eva-Adyam puruzam prapadye BajAmi-iti BaktyA anvezwavyam iti-
   arthaḥ ||3-4||	arTaH ||3-4||
   baladevaḥ : na rūpam iti asyāśvatthasya rūpam iha manuṣya-loke tathā	baladevaH : na rUpam iti asya-aSvatTasya rUpam iha manuzya-loke taTA
   nopalabhyate yathordhva-mūlatvādi-dharmakatayā mayopavarṇitam | na	na-upalaByate yaTA-UrDva--mUla-tva-Adi--Darmaka-tayA mayA-upavarNitam | na
   cāsyānto nāśa upalalabhyate | katham ayaṃ anartha-vrāta-jaṭilo vinaśyed	ca-asya-antaH nASaH upalalaByate | kaTam ayam anarTa-vrAta--jawilaH vinaSyet-
   iti na jñāyate | na cāsyādi-kāraṇam upalabhyate | kuto 'yam īdṛśo jāto	iti na jQAyate | na ca-asya-Adi-kAraNam upalaByate | kutas ayam IdRSaH jAtaH-
   'stīti | na cāsya sampratiṣṭhā samāśrayo 'py upalabhyate | kiṃ samāśrayo	asti-iti | na ca-asya sampratizWA samASrayaH api upalaByate | kim samASrayaH-
   'yaṃ satiṣṭhat iti |	ayam satizWat iti |
   kintu manusyoo 'haṃ putro yajña-dattasya,, pitā ca deva-dattasya,	kintu manusyoaH aham putraH yajQa-dattasya,, pitA ca deva-dattasya,
   tad-anurūpa-karma-kārī sukhī duḥkhī, sāsmin deśe 'smin grāme nivasāmīty	tad--anurUpa-karma-kArI suKI duHKI, sA-asmin deSe asmin grAme nivasAmi-iti-
   etāvad eva vijñāyata ity arthaḥ | yasmād evaṃ durbodho 'nartha-vrate hetuś	etAvat eva vijQAyate iti arTaH | yasmAt evam durboDaH anarTa-vrate hetuH-
   cāyam aśvatthas tasmāt sat-prasaṅga-labdha-vastu-yāthātmya-jñānenainam	ca-ayam aSvatTaH tasmAt sat--prasaFga--labDa---vastu-yATAtmya--jQAnena-enam
   asaṅga-śastreṇa vairāgya-kuṭhāreṇa dṛḍhena vivekābhyāsa-niśitena cchitvā	asaFga--SastreNa vErAgya-kuWAreNa dRXena viveka-aByAsa--niSitena cCitvA
   svataḥ pṛthak-kṛtya tat padaṃ parimārgitavyam iti pareṇānvayaḥ | saṅgo	svatas pRTak--kRtya tat padam parimArgitavyam iti pareNa-anvayaH | saFgaH-
   viṣayābhilāṣas tad-virodhy asaṅgo vairāgyaṃ, tad eva śastraṃ	vizaya-aBilAzaH tad--viroDi asaFgaH vErAgyan, tat eva Sastram
   tad-abhilāṣa-nāśakatvāt suvirūḍha-mūlaṃ pūrvokta-rītyātyantaṃ baddha-mūlam	tad--aBilAza--nASaka-tvAt su-virUXa--mUlam pUrva-ukta--rItyA-atyantam badDa--mUlam
   | tataḥ saṃsārāśvattha-mūlād uparisthitaṃ tat padaṃ parimārgitavyaṃ	| tatas saMsAra-aSvatTa--mUlAt upari-sTitam tat padam parimArgitavyam
   mat-prasaṅga-labdhaiḥ śravaṇādibhiḥ sādhanair anveṣṭavyam |	mat--prasaFga--labDEH SravaNa-AdiBiH sADanEH anvezwavyam |
   tat padaṃ kīdṛśaṃ tatrāha yasminn iti | yasmin gatās taiḥ sādhanair yat	tat padam kIdRSam tatra-Aha yasmin iti | yasmin gatAH tEH sADanEH yat-
   prāptā janās tato na nivartante svargād iva na patanti | mārgaṇa-vidhim	prAptAH janAH tatas na nivartante svargAt iva na patanti | mArgaNa--viDim
   āha tam eveti | yataḥ purāṇī cirantanīyaṃ jagat-pravṛttiḥ prasṛtā vistṛtā	Aha tam eva-iti | yatas purANI cirantanIyam jagat--pravRttiH prasRtA vistRtA
   | tam eva cādyaṃ puruṣaṃ prapadye śaraṇaṃ vrajāmīti prapatti-pūrvakaiḥ	| tam eva ca-Adyam puruzam prapadye SaraNam vrajAmi-iti prapatti--pUrvakEH
   śravaṇādibhis tan-mārgaṇam uktam | yo jagad-dhetur yat-porapattyā	SravaNa-AdiBiH tan--mArgaNam uktam | yaH jagat--DetuH yat-porapattyA
   saṃsāra-nivṛttiḥ sa khalu kṛṣṇa eva ahaṃ sarvasya prabhavaḥ ity ādeḥ |	saMsAra-nivRttiH sa Kalu kRzNaH eva aham sarvasya praBavaH iti AdeH |
   daivī hy eṣā guṇamayī ity ādeś ca tad-ukteḥ | na tad bhāsayata ity ādinā	dEvI hi ezA guNa-mayI iti AdeH ca tad--ukteH | na tat BAsayate iti AdinA
   vyaktībhāvitvāc ca ||3-4||	vyaktIBAvi-tvAt ca ||3-4||
   BhG 15.5	Bhu 15.5
   nirmāna-mohā jita-saṅga-doṣā	nirmAna-mohA jita--saFga-dozA
   adhyātma-nityā vinivṛtta-kāmāḥ |	aDyAtma--nityAH vinivRtta--kAmAH |
   dvandvair vimuktāḥ sukha-duḥkha-saṃjñair	dvandvEH vimuktAH suKa--duHKa--saMjQEH-
   gacchanty amūḍhāḥ padam avyayaṃ tat ||5||	gacCanti amUXAH padam avyayam tat ||5||
   śrīdharaḥ : tat-prāptau sādhanāntarāṇi darśayann āha nirmāneti | nirgatau	SrIDaraH : tat--prAptO sADana-antarANi darSayan Aha nirmAna-iti | nirgatO
   māna-mohau ahaṅkāra-mithyātisiveśau yebhyas te | jitaḥ putrādi-saṅga-rūpo	mAna--mohO ahaFkAra-miTyA-atisiveSO yeByaH te | jitaH putra-Adi--saFga--rUpaH-
   doṣo yais te | adhyātma ātma-jñāne nityāḥ pariniṣṭhitāḥ | viśeṣeṇa	dozaH yEH te | aDyAtmaH Atma--jQAne nityAH parinizWitAH | viSezeNa
   nivṛttaḥ kāmo yebhyas te | sukha-duḥkha-hetutvāt sukha-duḥkha-saṃjñāni	nivRttaH kAmaH yeByaH te | suKa--duHKa--hetutvAt suKa--duHKa--saMjQAni
   śītoṣṇādīni dvandvāni | tair vimuktāḥ | ata evāmūḍhā nivṛtāvidyāḥ santaḥ |	SIta-uzNa-AdIni dvandvAni | tEH vimuktAH | atas eva-amUXAH nivRta-avidyAH santaH |
   tad avyayaṃ padaṃ gacchanti ||5||	tat avyayam padam gacCanti ||5||
   madhusūdanaḥ : parimārgaṇa-pūrvakaṃ vaiṣṇavaṃ padaṃ gacchatām aṅgāntarāṇy	maDusUdanaH : parimArgaNa--pUrvakam vEzNavam padam gacCatAm aFga-antarANi-
   āha nirmāṇeti | māno 'haṅkāro garvaḥ | mohas tv aviveko viparyayo vā |	Aha nirmANa-iti | mAnaH ahaFkAraH garvaH | mohaH tu avivekaH viparyayaH vA |
   tābhyāṃ niṣkrāntā nirmāna-mohāḥ | tau nirgatau yebhyas te vā |	tAByAm nizkrAntAH nirmAna--mohAH | tO nirgatO yeByaH te vA |
   tathāhaṅkārāvivekābhyāṃ rahitā iti yāvat | jita-saṅga-doṣāḥ	taTA-ahaFkAra-avivekAByAm rahitAH iti yAvat | jita--saFga-dozAH
   priyāpriya-saṃvidhāv api rāga-dveṣa-varjitā iti yāvat | adhyātma-nityāḥ	priya-apriya--saMviDO api rAga--dveza--varjitAH iti yAvat | aDyAtma--nityAH
   paramātma-svarūpa-lokcana-tat-parāḥ | vinivṛtta-kāmā viśeṣeto niravaśeṣeṇa	paramAtma--svarUpa--la-ukcana--tat--parAH | vinivRtta--kAmA viSezetaH niravaSezeNa
   nivṛttāḥ kāmā viṣaya-bhogā yeṣāṃ te | viveka-vairāgya-dvārā	nivRttAH kAmAH vizaya--BogAH yezAm te | viveka--vErAgya--dvArA
   tyakta-sarva-karmāṇa ity arthaḥ | dvandvaiḥ śītoṣṇādi-kṣut-pipāsādibhiḥ	tyakta--sarva-karmANaH iti arTaH | dvandvEH SIta-uzNa-Adi--kzut--pipAsA-AdiBiH
