   PADA MARKERS	PADAH MARKERS
   śṛṅgāre ca prasāde ca $ kāntyarthavyaktisaṃgrahaḥ &	SRFgAre ca prasAde ca $ kAnti-arTa-vyakti-saMgrahaH &
   amī daśa guṇāḥ kāvye % puṃsi śauryādayo yathā // JCand_4.10 //	amI daSa guNAH kAvye % puMsi SOrya-AdayaH yaTA // JCand-_4.10 //
   tilakādyam iva strīṇāṃ $ vidagdhahṛdayaṅgamam &	tilaka-Adyam iva strINAm $ vidagDa-hRdayaFgamam &
   vyatiriktam alaṅkāraṃ % prakṛter bhūṣaṇaṃ girām // JCand_4.11 //	vyatiriktam alaFkAram % prakRteH BUzaNam girAm // JCand-_4.11 //
   vicitralakṣaṇo nyāso $ nirvāhaḥ prauḍhir aucitī &	vicitra-lakzaNaH nyAsaH $ nirvAhaH prOXiH OcitI &
   śāstrāntararahasyoktiḥ % saṃgraho dik pradarśitā // JCand_4.12 //	SAstra-antara-rahasya-uktiH % saMgrahaH diS pradarSitAH // JCand-_4.12 //
   mahādevaḥ satrapramukhamakhavidyaikacaturaḥ $ sumitrā	mahAdevaH satra-pramuKa-maKa-vidyA-eka-caturaH $ sumitrA
   tadbhaktipraṇihitamatir yasya pitarau &	tad-Bakti-praNihita-matiH yasya pitarO &
   caturthas tenāsau sukavijayadevena racite % ciraṃ candrāloke sukhayatu	caturTaH tena-asO su-kavi-jaya-devena racite % ciram candrAloke suKayatu
   mayūkhaḥ sumanasaḥ // JCand_4.13 //	mayUKaH sumanasaH // JCand-_4.13 //
   śabdārthayoḥ prasiddhyā vā $ kaveḥ prauḍhivaśena vā &	Sabda-arTayoH prasidDyA vA $ kaveH prOXi-vaSena vA &
   hārādivad alaṅkāraḥ % sanniveśo manoharaḥ // JCand_5.1 //	hAra-Adi-vat alaFkAraH % sanniveSaH manoharaH // JCand-_5.1 //
   svaravyañjanasaṃdoha- $ vyūhāmandohadohadā &	svara-vyaQjana-saMdoha $ vyUhAmandoha-doha-dA &
   gaur jagajjāgradutsekā % chekānuprāsabhāsurā // JCand_5.2 //	gOH jagat-jAgrat-utsekAH % Ceka-anuprAsaBa-asurAH // JCand-_5.2 //
   āvṛttavarṇasampūrṇaṃ $ vṛttyanuprāsavad vacaḥ &	AvRtta-varNa-sampUrNam $ vRtti-anuprAsa-vat vacaH &
   amandānandasandoha- % svacchandāspadamandiram // JCand_5.3 //	amanda-Ananda-sandoha % svacCanda-Aspada-mandiram // JCand-_5.3 //
   lāṭānuprāsabhūr bhinnā- $ -bhiprāyā punaruktatā &	lAwa-anuprAsa-BUH BinnA $ -BiprAyA punar-ukta-tA &
   yatra syān na punaḥ śatror % garjitaṃ taj jitaṃ jitam // JCand_5.4 //	yatra syAt na punar SatroH % garjitam tat jitam jitam // JCand-_5.4 //
   ślokasyārdhe tadardhe vā $ varṇāvṛttir yadi dhruvā &	Slokasya-arDe tad-arDe vA $ varNa-AvRttiH yadi DruvA &
   tadā matā matimatāṃ % sphuṭānuprāsatā satām // JCand_5.5 //	tadA matA matimatAm % sPuwa-anuprAsa-tA satAm // JCand-_5.5 //
   upameyopamānādāv $ arthānuprāsa iṣyate &	upameya-upama-ana-AdO $ arTa-anuprAsaH izyate &
   candanaṃ khalu govinda- % caraṇadvandvavandanam // JCand_5.6 //	candanam Kalu govinda % caraNa-dvandva-vandanam // JCand-_5.6 //
   punaruktapratīkāśaṃ $ punaruktārthasannibham &	punarukta-pratIkASam $ punarukta-arTa-sanniBam &
   aṃśukāntaṃ śaśī kurvann % ambarāntam upaity asau // JCand_5.7 //	aMSuka-antam SaSI kurvan % ambara-antam upEti asO // JCand-_5.7 //
   āvṛttavarṇastabakaṃ $ stavakandāṅkuraṃ kaveḥ &	AvRtta-varNa-stabakam $ stava-kanda-aFkuram kaveH &
   yamakaṃ prathamā dhurya- % mādhuryavacaso viduḥ // JCand_5.8 //	yamakam praTamA Durya % mADurya-vacasaH viduH // JCand-_5.8 //
   kāvyavitpravaraiścitraṃ $ khaḍgabandhādi lakṣyate &	kAvya-vid-pravarEH-citram $ Kaxga-banDa-Adi lakzyate &
   teṣv ādyam ucyate śloka- % dvayīsajjanarañjikā // JCand_5.9 //	tezu Adyam ucyate Sloka % dvayI-sajjana-raQjikAH // JCand-_5.9 //
   kāminīva bhavet khaḍga- $ lekhā cārukarālikā &	kAminI-iva Bavet Kaxga $ leKA cAru-karAlikA &
   kāśmīrasekā raktāṅgī % śatrukaṇṭhāntikāśritā // JCand_5.10 //	kASmI-rasekA rakta-aFgI % Satru-kaNWa-antika-ASritAH // JCand-_5.10 //
   upamā yatra sādṛśya- $ lakṣmīr ullasati dvayoḥ &	upamA yatra sAdRSya $ lakzmIH ullasati dvayoH &
   hṛdaye khelator uccais % tanvaṅgīstanayoriva // JCand_5.11 //	hRdaye KelatoH uccEs % tanvaFgI-stanayoH-iva // JCand-_5.11 //
   upamānopameyatve $ yatraikasyaiva jāgṛtaḥ &	upamAna-upameya-tve $ yatra-ekasya-eva jAgRtaH &
   indur indurivetyādau % bhaved evam ananvayaḥ // JCand_5.12 //	induH induH-iva-ityAdO % Bavet evam ananvayaH // JCand-_5.12 //
   paryāyeṇa dvayos tac ced $ upameyopamā matā &	paryAyeNa dvayoH tat ced $ upameya-upamA matA &
   dharmo 'rtha iva pūrṇaśrīr % artho dharma iva tvayi // JCand_5.13 //	DarmaH arTaH iva pUrNa-SrIH % arTaH DarmaH iva tvayi // JCand-_5.13 //
   vikhyātasyopamānasya $ yatra syād upameyatā &	viKyAtasya-upamAnasya $ yatra syAt upameya-tA &
   indur mukham ivetyādau % syāt pratīpopamā tadā // JCand_5.14 //	induH muKam iva-ityAdO % syAt pratIpa-upamA tadA // JCand-_5.14 //
   upamāne tu līlādi- $ padāḍhye lalitopamā &	upamAne tu lIlA-Adi $ pada-AXye lalita-upamA &
   tvannetrayugalaṃ dhatte % līlāṃ nīlāmbujanmanoḥ // JCand_5.15 //	tvad-netra-yugalam Datte % lIlAm nIla-ambujan-manoH // JCand-_5.15 //
   anekasyārthayugmasya $ sādṛśyaṃ stabakopamā &	anekasya-arTa-yugmasya $ sAdRSyam stabaka-upamA &
   śrito 'smi caraṇau viṣṇor % bhṛṅgas tāmarasaṃ yathā // JCand_5.16 //	SritaH asmi caraNO vizNoH % BRFgaH tAmarasam yaTA // JCand-_5.16 //
   syāt saṃpūrṇopamā yatra $ dvayor api vidheyatā &	syAt saMpUrNa-upamA yatra $ dvayoH api viDeya-tA &
   padmānīva vinidrāṇi % netrāṇy āsann aharmukhe // JCand_5.17 //	padmAni-iva vinidrANi % netrANi Asan ahar-muKe // JCand-_5.17 //
   yatropamānacitreṇa $ sarvathāpy uparajyate &	yatra-upamAna-citreNa $ sarvaTA-api uparajyate &
   upameyamayī bhittis % tatra rūpakam iṣyate // JCand_5.18 //	upameya-mayI BittiH % tatra rUpakam izyate // JCand-_5.18 //
   samānadharmayuksādhyā- $ ropāt sopādhirūpakam &	samAna-Darma-yuj-sADyA $ ropAt sa-upADi-rUpakam &
   utsiktakṣitibhṛllakṣya- % pakṣacchedapurandaraḥ // JCand_5.19 //	utsikta-kziti-BRt-lakzya % pakzacCeda-purandaraH // JCand-_5.19 //
   pṛthakkathitasādṛśyaṃ $ dṛśyaṃ sādṛśyarūpakam &	pRTak-kaTita-sAdRSyam $ dRSyam sAdRSya-rUpakam &
   ullasatpañcaśākhas te % rājate bhujabhūruhaḥ // JCand_5.20 //	ullasat-paQcaSAKaH te % rAjate Buja-BUruhaH // JCand-_5.20 //
   syād aṅgayaṣṭirityevaṃ- $ vidham ābhāsarūpakam &	syAt aFga-yazwiH-iti-evaM $ viDam ABAsa-rUpakam &
   aṅgayaṣṭidhanurvallīty- % ādi rūpitarūpakam // JCand_5.21 //	aFga-yazwi-DanuH-vallI-ity % Adi rUpita-rUpakam // JCand-_5.21 //
   pariṇāmo 'nayor yasminn $ abhedaḥ paryavasyati &	pariNAmaH anayoH yasmin $ aBedaH paryavasyati &
   kāntena pṛṣṭā rahasi % maunam evottaraṃ dadau // JCand_5.22 //	kAntena pRzwA rahasi % mOnam eva-uttaram dadO // JCand-_5.22 //
   bahubhirbahudhollekhād $ ekasyollekhitā matā &	bahuBiH-bahuDA-ulleKAt $ ekasya-ulleKitA matA &
   strībhiḥ kāmaḥ priyaiś candraḥ % kālaḥ śatrubhir aikṣi saḥ // JCand_5.23	strIBiH kAmaH priyEH candraH % kAlaH SatruBiH Ekzi saH // JCand-_5.23
   atathyam āropayituṃ $ tathyāpāstir apahnutiḥ &	ataTyam Aropayitum $ taTyA-apAstiH apahnutiH &
   nāyaṃ sudhāṃśuḥ kiṃ tarhi % vyomagaṅgāsaroruham // JCand_5.24 //	na-ayam suDAMSuH kim tarhi % vyomagaFgA-saroruham // JCand-_5.24 //
   paryastāpahnutir yatra $ dharmamātraṃ niṣidhyate &	paryasta-apahnutiH yatra $ Darma-mAtram niziDyate &
   nāyaṃ sudhāṃśuḥ kiṃ tarhi % sudhāṃśuḥ preyasīmukham // JCand_5.25 //	na-ayam suDAMSuH kim tarhi % suDAMSuH preyasImuKam // JCand-_5.25 //
   bhrāntāpahnutir anyasya $ śaṅkayā tathyanirṇaye &	BrAnta-apahnutiH anyasya $ SaFkayA taTya-nirNaye &
   tāpaṃ tanoti sotkampaṃ % jvaraḥ kiṃ na sakhi smaraḥ // JCand_5.26 //	tApam tanoti sa-utkampam % jvaraH kim na saKi smaraH // JCand-_5.26 //
   chekāpahnutir anyasya $ śaṅkayā tathyanihnave &	Ceka-apahnutiH anyasya $ SaFkayA taTya-nihnave &
   prajalpan matpade lagnaḥ % kāntaḥ kiṃ na hi nūpuraḥ // JCand_5.27 //	prajalpan mad-pade lagnaH % kAntaH kim na hi nUpuraH // JCand-_5.27 //
   kaitavāpahnutir vyakte $ vyājādyair nihnave padaiḥ &	kEtava-apahnutiH vyakte $ vyAja-AdyEH nihnave padEH &
   niryānti smaranārācāḥ % kāntādṛkpātakaitavāt // JCand_5.28 //	niryAnti smara-nArAcAH % kAntAdRS-pAta-kEtavAt // JCand-_5.28 //
   utprekṣonnīyate yatra $ hetvādir nihnutiṃ vinā &	utprekzA-unnIyate yatra $ hetu-AdiH nihnutim vinA &
   tvanmukhaśrīkṛte nūnaṃ % padmair vairāyate śaśī // JCand_5.29 //	tvad-muKa-SrI-kRte nUnam % padmEH vErAyate SaSI // JCand-_5.29 //
   ivādikapadābhāve $ gūḍhotprekṣāṃ pracakṣate &	iva-Adika-pada-aBAve $ gUXa-utprekzAm pracakzate &
   yatkīrtir vibhramaśrāntā % viveśa svarganimnagām // JCand_5.30 //	yad-kIrtiH viBrama-SrAntAH % viveSa svarga-nimnagAm // JCand-_5.30 //
   syāt smṛtibhrāntisaṃdehais $ tad evālaṃkṛtitrayam &	syAt smRti-BrAnti-saMdehEH $ tat eva-alaMkRti-trayam &
   paṅkajaṃ paśyatas tasyā % mukhaṃ me gāhate manaḥ // JCand_5.31 //	paFkajam paSyataH tasyAH % muKam me gAhate manaH // JCand-_5.31 //
   ayaṃ pramattamadhupas $ tvanmukhaṃ veda paṅkajam &	ayam pramatta-maDupaH $ tvad-muKam veda paFkajam &
   paṅkajaṃ vā sudhāṃśur vety % asmākaṃ tu na nirṇayaḥ // JCand_5.32 //	paFkajam vA suDAMSuH vA-iti % asmAkam tu na nirNayaH // JCand-_5.32 //
   mīlitaṃ bahusādṛśyād $ bhedavac cen na lakṣyate &	mIlitam bahu-sAdRSyAt $ Beda-vat ced na lakzyate &
   raso nālakṣi lākṣāyāś % caraṇe sahajāruṇe // JCand_5.33 //	rasaH na-alakzi lAkzAyAH % caraNe sahaja-aruNe // JCand-_5.33 //
   sāmānyaṃ yadi sādṛśyād $ bheda eva na lakṣyate &	sAmAnyam yadi sAdRSyAt $ BedaH eva na lakzyate &
   padmākarapraviṣṭānāṃ % mukhaṃ nālakṣi subhruvām // JCand_5.34 //	padma-Akara-pravizwAnAm % muKam na-alakzi suBruvAm // JCand-_5.34 //
   hetoḥ kuto 'pi vaiśiṣṭyāt $ sphūrtir unmīlitaṃ matam &	hetoH kutas api vESizwyAt $ sPUrtiH unmIlitam matam &
   lakṣitāny udite candre % padmāni ca mukhāni ca // JCand_5.35 //	lakzitAni udite candre % padmAni ca muKAni ca // JCand-_5.35 //
   anumānaṃ ca kāryādeḥ $ kāraṇādyavadhāraṇam &	anumAnam ca kArya-AdeH $ kAraNa-Adi-avaDAraNam &
   asti kiñcid yadanayā % māṃ vilokya smitaṃ manāk // JCand_5.36 //	asti kiQcid yat-anayA % mAm vilokya smitam manAk // JCand-_5.36 //
   arthāpattiḥ svayaṃ sidhyet $ padārthāntaravarṇanam &	arTApattiH svayam siDyet $ padArTa-antara-varNanam &
   sa jitas tvanmukhenenduḥ % kā vārtā sarasīruhām // JCand_5.37 //	sa jitaH tvad-muKena-induH % kA vArtA sarasIruhAm // JCand-_5.37 //
   syāt kāvyaliṅgaṃ vāgartho $ nūtanārthasamarthakaḥ &	syAt kAvya-liFgam vAc-arTaH $ nUtana-arTa-samarTakaH &
   jito 'si manda kandarpa % maccitte 'sti trilocanaḥ // JCand_5.38 //	jitaH asi manda kandarpa % mad-citte asti trilocanaH // JCand-_5.38 //
   alaṅkāraḥ parikaraḥ $ sābhiprāye viśeṣaṇe &	alaFkAraH parikaraH $ sa-aBiprAye viSezaNe &
   sudhāṃśukalitottaṃsas % tāpaṃ haratu vaḥ śivaḥ // JCand_5.39 //	suDAMSu-kalita-uttaMsaH % tApam haratu vaH SivaH // JCand-_5.39 //
   sābhiprāye viśeṣye tu $ bhavet parikarāṅkuraḥ &	sa-aBiprAye viSezye tu $ Bavet parikara-aFkuraH &
   caturṇāṃ puruṣārthānāṃ % dātā devaś caturbhujaḥ // JCand_5.40 //	caturNAm puruza-arTAnAm % dAtA devaH catur-BujaH // JCand-_5.40 //
   akramātiśayoktiś ced $ yugapat kāryakāraṇe &	akramA-atiSaya-uktiH ced $ yugapad kArya-kAraNe &
   āliṅganti samaṃ deva % jyāṃ śarāś ca parāś ca te // JCand_5.41 //	AliFganti samam deva % jyAm SarAH ca parAH ca te // JCand-_5.41 //
   atyantātiśayoktis tat- $ paurvāparyavyatikrame &	atyanta-atiSaya-uktiH tat $ pOrvAparya-vyatikrame &
   agre māno gataḥ paścād % anunītā priyeṇa sā // JCand_5.42 //	agre mAnaH gataH paScAt % anunItA priyeNa sA // JCand-_5.42 //
   capalātiśayoktis tu $ kārye hetuprasaktije &	capala-atiSayoktiH tu $ kArye hetu-prasakti-je &
   yāmīti priyapṛṣṭāyā % valayo 'bhavad ūrmikā // JCand_5.43 //	yAmi-iti priya-pRzwAyAH % valayaH aBavat UrmikA // JCand-_5.43 //
   sambandhātiśayoktiḥ syāt $ tadabhāve 'pi tadvacaḥ &	sambanDa-atiSaya-uktiH syAt $ tad-aBAve api tad-vacaH &
   paśya saudhāgrasaṃsaktaṃ % vibhāti vidhumaṇḍalam // JCand_5.44 //	paSya sODa-agra-saMsaktam % viBAti viDu-maNxalam // JCand-_5.44 //
   bhedakātiśayoktiś ced $ ekasyaivānyatocyate &	Bedaka-atiSaya-uktiH ced $ ekasya-eva-anyatA-ucyate &
   aho anyaiva lāvaṇya- % līlā bālākucasthale // JCand_5.45 //	aho anyA-eva lAvaNya % lIlA bAlAkuca-sTale // JCand-_5.45 //
   rūpakātiśayoktiś ced $ rūpyaṃ rūpakamadhyagam &	rUpaka-atiSaya-uktiH ced $ rUpyam rUpaka-maDya-gam &
   paśya nīlotpaladvandvān % niḥsaranti śitāḥ śarāḥ // JCand_5.46 //	paSya nIlotpala-dvandvAn % niHsaranti SitAH SarAH // JCand-_5.46 //
   prauḍhoktis tadaśaktasya $ tacchaktatvāvakalpanam &	prOXA-uktiH tad-aSaktasya $ tad-Sakta-tva-avakalpanam &
   kalindajātīraruhāḥ % śyāmalāḥ saraladrumāḥ // JCand_5.47 //	kalinda-jAtIH-a-ruhAH % SyAmalAH sarala-drumAH // JCand-_5.47 //
   sambhāvanaṃ yadītthaṃ syād $ ity ūhonyaprasiddhaye &	samBAvanam yadi-itTam syAt $ iti Uhonya-prasidDaye &
   siktaṃ sphaṭikakumbhāntaḥ- % sthitiśvetīkṛtair jalaiḥ \	siktam sPawika-kumBa-antaH % sTiti-SvetIkRtEH jalEH \
   mauktikaṃ cel latāṃ sūte # tatpuṣpais te samaṃ yaśaḥ // JCand_5.48 //	mOktikam ced latAm sUte # tad-puzpEH te samam yaSaH // JCand-_5.48 //
   vāñchitād adhikaprāptir $ ayatnena praharṣaṇam &	vAQCitAt aDika-prAptiH $ ayatnena praharzaNam &
   dīpam uddyotayed yāvat % tāvad abhyudito raviḥ // JCand_5.49 //	dIpam uddyotayet yAvat % tAvat aByuditaH raviH // JCand-_5.49 //
   iṣyamāṇaviruddhārtha- $ samprāptis tu viṣādanam &	izyamANa-virudDa-arTa $ samprAptiH tu vizAdanam &
   dīpam uddyotayed yāvat % tāvan nirvāṇa eva saḥ // JCand_5.50 //	dIpam uddyotayet yAvat % tAvat nirvANaH eva saH // JCand-_5.50 //
   kriyādibhir anekasya $ tulyatā tulyayogitā &	kriyA-AdiBiH anekasya $ tulya-tA tulyayogitAH &
   saṅkucanti sarojāni % svairiṇīvadanāni ca \	saFkucanti sarojAni % svEriNI-vadanAni ca \
   prācīnācalacūḍāgra- # cumbibimbe sudhākare // JCand_5.51 //	prAcIna-acala-cUxa-agra # cumbi-bimbe suDAkare // JCand-_5.51 //
   prastutāprastutānāṃ ca $ tulyatve dīpakaṃ matam &	prastuta-aprastutAnAm ca $ tulya-tve dIpakam matam &
   medhāṃ budhaḥ sudhām indur % bibharti vasudhāṃ bhavān // JCand_5.52 //	meDAm buDaH suDAm induH % biBarti vasuDAm BavAn // JCand-_5.52 //
   āvṛtte dīpakapade $ bhaved āvṛttidīpakam &	AvRtte dIpaka-pade $ Bavet AvRtti-dIpakam &
   dīptyāgnir bhāti bhātīnduḥ % kāntyā bhāti ravis tviṣā // JCand_5.53 //	dIptyA-agniH BAti BAti-induH % kAntyA BAti raviH tvizA // JCand-_5.53 //
   vākyayor arthasāmānye $ prativastūpamā matā &	vAkyayoH arTa-sAmAnye $ prativastUpamA matA &
   tāpena bhrājate sūraḥ % śūraś cāpena rājate // JCand_5.54 //	tApena BrAjate sUraH % SUraH cApena rAjate // JCand-_5.54 //
   ced bimbapratibimbatvaṃ $ dṛṣṭāntas tadalaṃkṛtiḥ &	ced bimba-pratibimba-tvam $ dRzwAntaH tad-alaMkRtiH &
   syān mallapratimallatve % saṅgrāmoddhāmahuṃkṛtiḥ // JCand_5.55 //	syAt malla-pratimalla-tve % saFgrAma-udDAma-huMkRtiH // JCand-_5.55 //
   dṛṣṭāntaś ced bhavanmūrtis $ tan mṛṣṭā daivadurlipiḥ &	dRzwAntaH ced Bavat-mUrtiH $ tat mRzwAH dEva-durlipiH &
   jātā cet prāk prabhā bhānos % tarhi yātā vibhāvarī // JCand_5.56 //	jAtA ced prAk praBA BAnoH % tarhi yAtA viBAvarI // JCand-_5.56 //
   vākyārthayoḥ sadṛśayor $ aikyāropo nidarśanā &	vAkya-arTayoH sadRSayoH $ Ekya-AropaH nidarSanA &
   yā dātuḥ saumyatā seyaṃ % sudhāṃśor akalaṅkatā // JCand_5.57 //	yA dAtuH sOmya-tA sA-iyam % suDAMSoH akalaFkatA // JCand-_5.57 //
   vyatireko viśeṣaś ced $ upamānopameyayoḥ &	vyatirekaH viSezaH ced $ upamAna-upameyayoH &
   śailā ivonnatāḥ santaḥ % kiṃ tu prakṛtikomalāḥ // JCand_5.58 //	SElAH iva-unnatAH santaH % kim tu prakRti-komalAH // JCand-_5.58 //
   sahoktiḥ sahabhāvaś ced $ bhāsate janarañjanaḥ &	sahoktiH sahaBAvaH ced $ BAsate jana-raQjanaH &
   digantam agamad yasya % kīrtiḥ pratyarthibhiḥ saha // JCand_5.59 //	diS-antam agamat yasya % kIrtiH pratyarTiBiH saha // JCand-_5.59 //
   vinoktiś ced vinā kiṃcit $ prastutaṃ hīnam ucyate &	vinA-uktiH ced vinA kiMcid $ prastutam hInam ucyate &
   vidyā hṛdyāpi sāvadyā % binā vinayasampadam // JCand_5.60 //	vidyA hRdyA-api sAvadyAH % binA vinaya-sampadam // JCand-_5.60 //
   samāsoktiḥ parisphūrtiḥ $ prastute 'prastutasya cet &	samAsa-uktiH parisPUrtiH $ prastute aprastutasya ced &
   ayam aindrīmukhaṃ paśya % raktaś cumbati candramāḥ // JCand_5.61 //	ayam EndrImuKam paSya % raktaH cumbati candramAH // JCand-_5.61 //
   khaṇḍaśleṣaḥ padānāṃ ced $ ekaikaṃ pṛthagarthatā &	KaNxa-SlezaH padAnAm ced $ ekEkam pRTak-arTa-tA &
   ucchaladbhūrikīlālaḥ % śuśubhe vāhinīpatiḥ // JCand_5.62 //	ucCalat-BUri-kIlAlaH % SuSuBe vAhinIpatiH // JCand-_5.62 //
   bhaṅgaśleṣaḥ padastomasy- $ -aiva cet pṛthagarthatā &	BaFga-SlezaH pada-stomasy $ -A-eva ced pRTak-arTa-tA &
   ajarāmaratā kasya % nāyodhyeva purī priyā // JCand_5.63 //	ajarA-amara-tA kasya % na-ayoDyA-iva purI priyA // JCand-_5.63 //
   arthaśleṣo 'rthamātrasya $ yady anekārthasaṃśrayaḥ &	arTa-SlezaH arTa-mAtrasya $ yadi aneka-arTa-saMSrayaH &
   kuṭilāḥ śyāmalā dīrghā % kaṭākṣāḥ kuntalāś ca te // JCand_5.64 //	kuwilAH SyAmalAH dIrGAH % kawAkzAH kuntalAH ca te // JCand-_5.64 //
   aprastutapraśaṃsā syāt $ sā yatra prastutānugā &	aprastuta-praSaMsA syAt $ sA yatra prastuta-anugAH &
   kāryakāraṇasāmānya- % viśeṣāder asau matā // JCand_5.65 //	kArya-kAraNa-sAmAnya % viSeza-AdeH asO matA // JCand-_5.65 //
   kamalaiḥ kamalāvāsaiḥ $ kiṃ kiṃ nāsādi sundaram &	kamalEH kamala-AvAsEH $ kim kim nAsA-Adi sundaram &
   apy ambudheḥ paraṃ pāraṃ % prayānti vyavasāyinaḥ // JCand_5.66 //	api ambuDeH param pAram % prayAnti vyavasAyinaH // JCand-_5.66 //
   bhaved arthāntaranyaso $ 'nuṣaktārthāntarābhidhā &	Bavet arTa-antaranyasaH $ anuzakta-arTa-antara-aBiDA &
   hanūmān abdhim atarad % duṣkaraṃ kiṃ mahātmanām // JCand_5.67 //	hanUmAn abDim atarat % duzkaram kim mahAtmanAm // JCand-_5.67 //
   yasmin viśeṣasāmānya- $ viśeṣāḥ sa vikasvaraḥ &	yasmin viSeza-sAmAnya $ viSezAH sa vikasvaraH &
   sa na jigye mahānto hi % durdharṣāḥ kṣmādharā iva // JCand_5.68 //	sa na jigye mahAntaH hi % durDarzAH kzmA-aDarAH iva // JCand-_5.68 //
   kāryādyaiḥ prastutair uktaiḥ $ paryāyoktiṃ pracakṣate &	kArya-AdyEH prastutEH uktEH $ paryAyoktim pracakzate &
   tṛṇāny aṅkurayāmāsa % vipakṣanṛpasadmasu // JCand_5.69 //	tRNAni aFkurayAmAsa % vipakza-nRpa-sadmasu // JCand-_5.69 //
   uktir vyājastutir nindā- $ stutibhyāṃ stutinindayoḥ &	uktiH vyAja-stutiH nindA $ stutiByAm stuti-nindayoH &
   kaste viveko nayasi % svargaṃ pātakino 'pi yat // JCand_5.70 //	kaH-te vivekaH nayasi % svargam pAtakinaH api yat // JCand-_5.70 //
   ākṣepas tu prayuktasya $ pratiṣedho vicāraṇāt &	AkzepaH tu prayuktasya $ pratizeDaH vicAraNAt &
   candra saṃdarśayātmānam % athavāsti priyāmukham // JCand_5.71 //	candra saMdarSaya-AtmAnam % aTavA-asti priyA-muKam // JCand-_5.71 //
   gūḍhākṣepo vidhau vyakte $ niṣedhe cāsphuṭe sati &	gUXa-AkzepaH viDO vyakte $ nizeDe ca-asPuwe sati &
   hara sītāṃ sukhaṃ, kiṃ tu % cintayāntakaḍhaukanam // JCand_5.72 //	hara sItAm suKaM, kim tu % cintaya-antaka-XOkanam // JCand-_5.72 //
   virodho 'nupapattiś ced $ guṇadravyakriyādiṣu &	viroDaH anupapattiH ced $ guNa-dravya-kriyA-Adizu &
   amandacandanasyandaḥ % svacchandaṃ dandahīti mām // JCand_5.73 //	amanda-candana-syandaH % svacCandam dandahi-iti mAm // JCand-_5.73 //
   śleṣādibhūr virodhaś ced $ virodhābhāsatā matā &	Sleza-Adi-BUH viroDaH ced $ viroDa-ABAsa-tA matA &
   apy andhakāriṇānena % jagad etat prakāśate // JCand_5.74 //	api anDakAriNA-anena % jagat etat prakASate // JCand-_5.74 //
   asaṃbhavo 'rthaniṣpattāv $ asaṃbhāvyatvavarṇanam &	asaMBavaH arTa-nizpattO $ asaMBAvya-tva-varNanam &
   ko veda gopaśiśukaḥ % śailam utpāṭayiṣyati // JCand_5.75 //	kaH veda gopa-SiSukaH % SElam utpAwayizyati // JCand-_5.75 //
   vibhāvanā vināpi syāt $ kāraṇaṃ kāryajanma cet &	viBAvanA vinA-api syAt $ kAraNam kArya-janma ced &
   paśya lākṣārasāsiktaṃ % raktaṃ tvaccaraṇadvayam // JCand_5.76 //	paSya lAkzA-rasa-Asiktam % raktam tvad-caraNa-dvayam // JCand-_5.76 //
   viśeṣoktir anutpattiḥ $ kāryasya sati kāraṇe &	viSeza-uktiH anutpattiH $ kAryasya sati kAraNe &
   namantam api dhīmantaṃ % na laṅghayati kaścana // JCand_5.77 //	namantam api DImantam % na laFGayati kaScana // JCand-_5.77 //
   ākhyāte bhinnadeśatve $ kāryahetvor asaṃgatiḥ &	AKyAte Binna-deSa-tve $ kArya-hetvoH asaMgatiH &
   tvadbhaktānāṃ namaty aṅgaṃ % bhaṅgam eti bhavaklamaḥ // JCand_5.78 //	tvad-BaktAnAm namati aFgam % BaFgam eti Bava-klamaH // JCand-_5.78 //
   viṣamaṃ yady anaucityād $ anekānvayakalpanam &	vizamam yadi anOcityAt $ aneka-anvaya-kalpanam &
   kvātitīvraviṣāḥ sarpāḥ % kvāsau candanabhūruhaḥ // JCand_5.79 //	kva-atitIvra-vizAH sarpAH % kva-asO candana-BUruhaH // JCand-_5.79 //
   samam aucityato 'neka- $ vastusambandhavarṇanam &	samam OcityataH aneka $ vastu-sambanDa-varNanam &
   anurūpaṃ kṛtaṃ sadma % hāreṇa kucamaṇḍalam // JCand_5.80 //	anurUpam kRtam sadma % hAreNa kuca-maNxalam // JCand-_5.80 //
   vicitraṃ cet prayatnaḥ syād $ viparītaphalapradaḥ &	vicitram ced prayatnaH syAt $ viparIta-Pala-pradaH &
   namanti santas trailokyād % api labdhuṃ samunnatim // JCand_5.81 //	namanti santaH trElokyAt % api labDum samunnatim // JCand-_5.81 //
   adhikaṃ bodhyam ādhārād $ ādheyādhikavarṇanam &	aDikam boDyam ADArAt $ ADeya-aDika-varNanam &
   yayā vyāptaṃ jagat tasyāṃ % vāci mānti na te guṇāḥ // JCand_5.82 //	yayA vyAptam jagat tasyAm % vAci mAnti na te guNAH // JCand-_5.82 //
   anyonyaṃ nāma yatra syād $ upakāraḥ parasparam &	anyonyam nAma yatra syAt $ upakAraH parasparam &
   triyāmā śaśinā bhāti % śaśī bhāti triyāmayā // JCand_5.83 //	triyAmA SaSinA BAti % SaSI BAti tri-yAmayA // JCand-_5.83 //
   viśeṣaḥ khyātam ādhāraṃ $ vināpy ādheyavarṇanam &	viSezaH KyAtam ADAram $ vinA-api ADeya-varNanam &
   gate 'pi sūrye dīpasthās % tamaś chindanti tatkarāḥ // JCand_5.84 //	gate api sUrye dIpa-sTAH % tamaH Cindanti tad-karAH // JCand-_5.84 //
