   PADA MARKERS	PADAH MARKERS
   sarvakleśamalātitas $ tryadhvānadhvagatiṃ gataḥ &	sarva-kleSa-m-ala-atitas $ tri-aDvAna-Dva-gatim gataH &
   sarvasattvamahānāgo % guṇaśekharaśekharaḥ // Mns_86 //	sarva-sattva-mahA-nAgaH % guNa-SeKara-SeKaraH // Mns_86 //
   sarvopādhivinirmukto $ vyomavartmani susthitaḥ &	sarva-upADi-vinirmuktaH $ vyoma-vartmani susTitaH &
   mahācintāmaṇidharaḥ % sarvaratnottamo vibhuḥ // Mns_87 //	mahA-cintAmaNi-DaraH % sarva-ratna-uttamaH viBuH // Mns_87 //
   mahākalpataruḥ sphīto $ mahābhadraghaṭottamaḥ &	mahAkalpataruH sPItaH $ mahABadra-Gawa-uttamaH &
   sarvasattvārthakṛt kartā % hitaiṣī sattvavatsalaḥ // Mns_88 //	sarva-sattva-arTa-kRt kartA % hita-ezI sattva-vatsalaH // Mns_88 //
   śubhāśubhajñaḥ kālajñaḥ $ samayajñaḥ samayī vibhuḥ &	SuBa-aSuBa-jQaH kAla-jQaH $ samaya-jQaH samayI viBuH &
   sattvendriyajño velajño % vimuktitrayakovidaḥ // Mns_89 //	sattva-indriya-jQaH vela-jQaH % vimukti-traya-kovidaH // Mns_89 //
   guṇī guṇajño dharmajñaḥ $ praśasto maṅgalodayaḥ &	guNI guNa-jQaH Darma-jQaH $ praSastaH maFgala-udayaH &
   sarvamaṅgalamāṅgalyaḥ % kīrtir lakṣmīr yaśaḥ śubhaḥ // Mns_90 //	sarva-maFgala-mAFgalyaH % kIrtiH lakzmIH yaSaH SuBaH // Mns_90 //
   mahotsavo mahāśvāso $ mahānando mahāratiḥ &	mahA-utsavaH mahA-ASvAsaH $ mahAnandaH mahAratiH &
   satkāraḥ satkṛtir bhūtiḥ % pramodaḥ śrīr yaśaspatiḥ // Mns_91 //	satkAraH satkRtiH BUtiH % pramodaH SrIH yaSaspatiH // Mns_91 //
   vareṇyo varadaḥ śreṣṭhaḥ $ śaraṇyaḥ śaraṇottamaḥ &	vareNyaH vara-daH SrezWaH $ SaraNyaH SaraNa-uttamaH &
   mahābhayāriḥ pravaro % niḥśeṣabhayanāśanaḥ // Mns_92 //	mahA-BayAriH pravaraH % niHSeza-Baya-nASanaH // Mns_92 //
   śikhī śikhaṇḍī jaṭilo $ jaṭī mauṇḍī kirīṭimān &	SiKI SiKaNxI jawilaH $ jawI mONxI kirIwimAn &
   pañcānanaḥ pañcaśikhaḥ % pañcacīrakaśekharaḥ // Mns_93 //	paQcAnanaH paQcaSiKaH % paQcacIraka-SeKaraH // Mns_93 //
   mahāvratadharo mauñjī $ brahmacārī vratottamaḥ &	mahAvrata-DaraH mOQjI $ brahmacArI vrata-uttamaH &
   mahātapās taponiṣṭhaḥ % snātako gautamo 'graṇīḥ // Mns_94 //	mahA-tapAH tapaH-nizWaH % snAtakaH gOtamaH agraNIH // Mns_94 //
   brahmavid brāhmaṇo brahmā $ brahmanirvāṇam āptavān &	brahma-vid brAhmaNaH brahmA $ brahma-nirvANam AptavAn &
   muktir mokṣo vimokṣāṅgo % vimuktiḥ śāntatā śivaḥ // Mns_95 //	muktiH mokzaH vimokza-aFgaH % vimuktiH SAnta-tA SivaH // Mns_95 //
   nirvāṇaṃ nirvṛtiḥ śāntiḥ $ śreyo niryāṇam antagaḥ &	nirvANam nirvRtiH SAntiH $ SreyaH niryANam antagaH &
   sukhaduḥkhāntakṛn niṣṭhā % vairāgyam upādhikṣayaḥ // Mns_96 //	suKa-duHKa-anta-kRt nizWA % vErAgyam upADi-kzayaH // Mns_96 //
   ajayo 'nupamo 'vyakto $ nirābhāso nirañjanaḥ &	ajayaH anupamaH avyaktaH $ nirABAsaH niraQjanaH &
   niṣkalaḥ sarvago vyāpī % sūkṣmo bījam anāśravaḥ // Mns_97 //	nizkalaH sarva-gaH vyApI % sUkzmaH bIjam anASravaH // Mns_97 //
   arajo virajo vimalo $ vāntadoṣo nirāmayaḥ &	arajaH virajaH vimalaH $ vAnta-dozaH nirAmayaH &
   suprabuddho vibuddhātmā % sarvajñāḥ sarvavit paraḥ // Mns_98 //	suprabudDaH vibudDa-AtmA % sarvajQAH sarva-vid paraH // Mns_98 //
   vijñānadharmatātīto $ jñān amadvayarūpadhṛk &	vijQAna-Darma-tA-atItaH $ jQAn ama-dvaya-rUpaDRk &
   nirvikalpo nirābhogas % tryadhvasaṃbuddhakāryakṛt // Mns_99 //	nirvikalpaH nirABogaH % tri-aDva-saMbudDa-kArya-kRt // Mns_99 //
   anādinidhano buddha $ ādibuddho niranvayaḥ &	anAdi-niDanaH budDaH $ AdibudDaH niranvayaH &
   jñānaikacakṣur amalo % jñānamūrtis tathāgataḥ // Mns_100 //	jQAna-eka-cakzuH amalaH % jQAna-mUrtiH taTAgataH // Mns_100 //
   vāgīśvaro mahāvādī $ vādirāḍ vādipuṅgavaḥ &	vAgISvaraH mahA-vAdI $ vAdi-rAj vA-Adi-puFgavaH &
   vadatāṃ varo variṣṭho % vādisiṃho 'parājitaḥ // Mns_101 //	vadatAm varaH varizWaH % vAdi-siMhaH aparAjitaH // Mns_101 //
   samantadarśī pramodyas $ tejomālī sudarśanaḥ &	samantadarSI pramodyaH $ tejaH-mAlI sudarSanaH &
   śrīvatsaḥ suprabho dīptir % bhā bhāsurakaradyutiḥ // Mns_102 //	SrIvatsaH supraBaH dIptiH % BAs BAsura-kara-dyutiH // Mns_102 //
   mahābhiṣagvaraḥ śreṣthaḥ $ śalyahartā niruttaraḥ &	mahA-aBizaj-varaH SrezTaH $ Salya-hartA niruttaraH &
   aśeṣabhaiṣajyataruḥ % kleśavyādhir mahāripuḥ // Mns_103 //	aSezaBEzajya-taruH % kleSa-vyADiH mahA-ripuH // Mns_103 //
   trailokyatilakaḥ kāntaḥ $ śrīmān nakṣatramaṇḍalaḥ &	trElokya-tilakaH kAntaH $ SrImAn nakzatra-maNxalaH &
   daśadigvyomaparyyanto % dharmadhvajamahocchrayaḥ // Mns_104 //	daSa-diS-vyoma-paryyantaH % Darma-Dvaja-mahA-ucCrayaH // Mns_104 //
   jagacchatraikavipulo $ maitrīkaruṇamaṇḍalaḥ &	jagat-Satra-eka-vipulaH $ mEtrI-karuNa-maNxalaH &
   padmanṛtyeśvaraḥ śrīmān % ratnacchatro mahāvibhuḥ // Mns_105 //	padma-nRtya-ISvaraH SrImAn % ratna=-CatraH mahA-viBuH // Mns_105 //
   sarvabuddhamahārājaḥ $ sarvabuddhātmabhāvadhṛk &	sarva-budDa-mahA-rAjaH $ sarva-budDa-Atma-BAva-DRk &
   sarvabuddhamahāyogaḥ % sarvabuddhaikaśāsanaḥ // Mns_106 //	sarva-budDa-mahA-yogaH % sarva-budDa-eka-SAsanaH // Mns_106 //
   vajraratnābhiṣekaśrīḥ $ sarvaratnādhipeśvaraḥ &	vajra-ratna-aBizeka-SrIH $ sarva-ratna-aDipa-ISvaraH &
   sarvalokeśvarapatiḥ % sarvavajradharādhipaḥ // Mns_107 //	sarva-loka-ISvara-patiH % sarva-vajraDara-aDipaH // Mns_107 //
   sarvabuddhamahācittaḥ $ sarvabuddhamanogatiḥ &	sarva-budDa-mahA-cittaH $ sarva-budDa-manaH-gatiH &
   sarvabuddhamahākāyaḥ % sarvabuddhasarasvatī // Mns_108 //	sarva-budDa-mahA-kAyaH % sarva-budDa-sarasvatI // Mns_108 //
   vajrasūryo mahāloko $ vajrenduvimalaprabhaḥ &	vajra-sUryaH mahA-lokaH $ vajra-indu-vimala-praBaH &
   virāgādimahārāgo % viśvavarṇojjvalaprabhaḥ // Mns_109 //	virAga-Adi-mahA-rAgaH % viSva-varNa-ujjvala-praBaH // Mns_109 //
   saṃbuddhavajraparyaṅko $ buddhasaṃgītidharmadhṛk &	saMbudDa-vajra-paryaFkaH $ budDa-saMgIti-Darma-DRc &
   buddhapadmodbhavaḥ śrīmān % sarvajñajñānakoṣadhṛk // Mns_110 //	budDa-padmodBavaH SrImAn % sarvajQa-jQAna-koza-DRk // Mns_110 //
   viśvamāyādharo rājā $ buddhavidyādharo mahān &	viSva-mAyA-DaraH rAjA $ budDa-vidyADaraH mahAn &
   vajratīkṣno mahākhaḍgo % viśuddhaḥ paramākṣaraḥ // Mns_111 //	vajra-tIkznaH mahA-KaxgaH % viSudDaH parama-akzaraH // Mns_111 //
   duḥkhacchedamahāyāna- $ vajradharmamahāyudhaḥ &	duHKa=-Ceda-mahAyAna $ vajra-Darma-mahA-AyuDaH &
   jinajig vajragāmbhīryo % vajrabuddhir yathārthavit // Mns_112 //	jinajik vajra-gAmBIryaH % vajra-budDiH yaTArTa-vid // Mns_112 //
   sarvapāramitāpūrī $ sarvabhūmivibhūṣaṇaḥ &	sarva-pAramitA-pUrI $ sarva-BUmi-viBUzaNaH &
   viśuddhadharmanairātmyaḥ % samyagjñānenduhṛtprabhaḥ // Mns_113 //	viSudDa-Darma-nErAtmyaH % samyak-jQAna-indu-hRd-praBaH // Mns_113 //
   māyājālamahodyogaḥ $ sarvatantrādhipaḥ paraḥ &	mAyA-jAla-mahA-udyogaH $ sarva-tantra-aDipaH paraH &
   aśeṣavajraparyaṅko % niḥśeṣajñānakāyadhṛk // Mns_114 //	aSeza-vajra-paryaFkaH % niHSeza-jQAna-kAya-DRk // Mns_114 //
   samantabhadraḥ sumatiḥ $ kṣitigarbho jagaddhṛtiḥ &	samantaBadraH sumatiH $ kzitigarBaH jagat-DRtiH &
   sarvabuddhamahāgarbho % viśvanirmāṇacakradhṛk // Mns_115 //	sarva-budDa-mahA-garBaH % viSva-nirmANa-cakra-DRk // Mns_115 //
   sarvabhāvasvabhāvāgryaḥ $ sarvabhāvasvabhāvavadḥrk &	sarva-BAva-svaBAva-agryaH $ sarva-BAva-svaBAvavat-Hrc &
   anutpādadharmā viśvārthaḥ % sarvadharmasvabhāvadḥrk // Mns_116 //	anutpAda-DarmAH viSva-arTaH % sarva-Darma-svaBAva-dHrc // Mns_116 //
   ekakṣaṇamahāprajñaḥ $ sarvadharmāvabodhadhṛk &	eka-kzaNa-mahA-prajQaH $ sarva-Darma-avaboDa-DRk &
   sarvadharmābhisamayo % bhūtāntamunir agradhīḥ // Mns_117 //	sarva-Darma-aBisamayaH % BUtAnta-muniH agraDIH // Mns_117 //
   stimitaḥ suprasannātmā $ samyaksaṃbuddhabodhidhṛk &	stimitaH su-prasanna-AtmA $ samyaksaMbudDa-boDi-DRS &
   pratyakṣaḥ sarvabuddhānāṃ % jñānārciḥ suprabhāsvaraḥ // Mns_118 //	pratyakzaH sarva-budDAnAm % jQAna-arciH su-praBAsvaraH // Mns_118 //
   iti pratyavekṣaṇajñānagāthāḥ dvācatvāriṃśat |	iti pratyavekzaNa-jQAna-gATAH dvAcatvAriMSat |
   iṣṭārthasādhakaḥ paraḥ $ sarvāpāyaviśodhakaḥ &	izwa-arTa-sADakaH paraH $ sarva-apAya-viSoDakaH &
   sarvasattvottamo nāthaḥ % sarvasattvapramocakaḥ // Mns_119 //	sarva-sattva-uttamaH nATaH % sarva-sattva-pramocakaH // Mns_119 //
   kleśasaṃgrāmaśūraikaḥ $ ajñānaripudarpahā &	kleSa-saMgrAma-SUra-ekaH $ ajQAna-ripu-darpa-hA &
   dhīḥ śṛṅgāradharaḥ śrīmān % vīrabībhatsarūpadhṛk // Mns_120 //	DIH SRFgAra-DaraH SrImAn % vIra-bIBatsa-rUpa-DRk // Mns_120 //
   bāhuduṇḍaśatākṣepaḥ $ padanikṣepanarttanaḥ &	bAhu-duNxa-SatAkzepaH $ pada-nikzepanaRttanaH &
   śrīmacchatabhujābhoga- % gaganābhoganarttanaḥ // Mns_121 //	SrImat-Sata-BujA-Boga % gagana-ABoga-narttanaH // Mns_121 //
   ekapādatalākrānta- $ mahīmaṇḍatale sthitaḥ &	eka-pAda-tala-AkrAnta $ mahI-maNxa-tale sTitaH &
   brahmāṇḍaśikharākrānta- % pādāṅguṣṭhanakhe sthitaḥ // Mns_122 //	brahmANxa-SiKara-AkrAnta % pAdAFguzWa-naKe sTitaH // Mns_122 //
   ekārtho 'dvayadharmārthaḥ $ paramārtho 'vinaśvaraḥ &	eka-arTaH advaya-Darma-arTaH $ parama-arTaH avinaSvaraH &
   nānāvijñaptirūpārthaś % cittavijñānasaṃtatiḥ // Mns_123 //	nAnA-vijQapti-rUpa-arTaH % citta-vijQAna-saMtatiH // Mns_123 //
   aśeṣabhāvārtharatiḥ $ śūnyatāratir agradhīḥ &	aSeza-BAva-arTa-ratiH $ SUnyatA-ratiH agraDIH &
   bhavarāgādyatītaś ca % bhavatrayamahāratiḥ // Mns_124 //	Bava-rAga-Adi-atItaH ca % Bava-traya-mahAratiH // Mns_124 //
   śuddhaḥ śubhrābhradhavalaḥ $ śaraccandrāṃśusuprabhaḥ &	SudDaH SuBra-aBra-DavalaH $ Sarad-candra-aMSu-supraBaH &
   bālārkamaṇḍalacchāyo % mahārāganakhaprabhaḥ // Mns_125 //	bAla-arka-maNxala=-CAyaH % mahArAga-naKa-praBaH // Mns_125 //
   indranīlāgrasaccīro $ mahānīlakacāgradhṛk &	indranIla-agrasat-cIraH $ mahAnIlakaca-agra-DRk &
   mahāmaṇimayūkhaśrīr % buddhanirvāṇabhūṣaṇaḥ // Mns_126 //	mahA-maNi-mayUKa-SrIH % budDa-nirvANa-BUzaNaH // Mns_126 //
   lokadhātuśatākampī $ ṛddhipādamahākramaḥ &	loka-DAtu-SatA-kampI $ RdDi-pAda-mahA-kramaH &
   mahāsmṛtidharas tattvaś % catuḥsmṛtisamādhirāṭ // Mns_127 //	mahA-smRti-DaraH tattvaH % catur-smRti-samADi-rAj // Mns_127 //
   bodhyaṅgakusumāmodas $ tathāgataguṇodadhiḥ &	boDi-aFga-kusuma-AmodaH $ taTAgata-guNa-udaDiH &
   aṣṭāṅgamārganayavit % samyaksaṃbuddhamārgavit // Mns_128 //	azwAFga-mArga-naya-vid % samyaksaMbudDa-mArga-vid // Mns_128 //
   sarvasattvamahāsaṅgo $ niḥsaṅgo gaganopamaḥ &	sarva-sattva-mahA-saFgaH $ niHsaFgaH gagana-upamaH &
   sarvasattvamanojātaḥ % sarvasattvamanojavaḥ // Mns_129 //	sarva-sattva-manaH-jAtaH % sarva-sattva-manojavaH // Mns_129 //
   sarvasattvendriyārthajñaḥ $ sarvasattvamanoharaḥ &	sarva-sattva-indriya-arTa-jQaH $ sarva-sattva-manoharaH &
   pañcaskandhārthatattvajñaḥ % pañcaskandhaviśuddhadhṛk // Mns_130 //	paQca-skanDa-arTa-tattva-jQaH % paQca-skanDa-viSudDa-DRS // Mns_130 //
   sarvaniryāṇakoṭisthaḥ $ sarvaniryāṇakovidaḥ &	sarva-niryANa-kowi-sTaH $ sarva-niryANa-kovidaH &
   sarvaniryāṇamārgasthaḥ % sarvaniryāṇadeśakaḥ // Mns_131 //	sarva-niryANa-mArga-sTaH % sarva-niryANa-deSakaH // Mns_131 //
   dvādaśāṅgabhavotkhāto $ dvādaśākāraśuddhadhṛk &	dvAdaSa-aFga-Bava-utKAtaH $ dvAdaSa-AkAra-SudDa-DRk &
   catuḥsatyanayākāro % aṣṭajñānāvabodhadhṛk // Mns_132 //	catur-satya-naya-AkAraH % azwa-jQAna-avaboDa-DRk // Mns_132 //
   dvādaśākārasatyārthaḥ $ ṣoḍaśākāratattvavit &	dvAdaSa-AkAra-satya-arTaH $ zoxaSa-AkAra-tattva-vid &
   viṃśatyākārasaṃbodhir % vibuddhaḥ sarvavit paraḥ // Mns_133 //	viMSati-AkAra-saMboDiH % vibudDaH sarva-vid paraH // Mns_133 //
   ameyabuddhanirmāṇa- $ kāyakoṭivibhāvakaḥ &	ameya-budDa-nirmANa $ kAya-kowi-viBAvakaH &
   sarvakṣaṇābhisamayaḥ % sarvacittakṣaṇārthavit // Mns_134 //	sarva-kzaNa-aBisamayaH % sarva-cit-takzaNa-arTa-vid // Mns_134 //
   nānāyānanayopāya- $ jagadarthavibhāvakaḥ &	nAnA-yAn-anayA-upAya $ jagat-arTa-viBAvakaH &
   yānatritayaniryāta % ekayānaphale sthithaḥ // Mns_135 //	yAna-tritaya-niryAtaH % eka-yAna-Pale sTiTaH // Mns_135 //
   kleśadhātuviśuddhātmā $ karmadhātukṣayaṃkaraḥ &	kleSa-DAtu-viSudDa-AtmA $ karma-DAtu-kzayaMkaraH &
   oghodadhisamuttīrṇo % yogakāntāraniḥsṛtaḥ // Mns_136 //	oGa-udaDi-samuttIrNaH % yoga-kAntAra-niHsRtaH // Mns_136 //
   kleśopakleśasaṃkleśa- $ suprahīṇasavāsanaḥ &	kleSa-upakleSa-saMkleSa $ su-prahINa-savAsanaH &
   prajñopāyamahākaruṇā % amoghajagadarthakṛt // Mns_137 //	prajQA-upAya-mahA-karuNA % amoGa-jagat-arTa-kRt // Mns_137 //
   sarvasaṃjñāprahīṇārtho $ vijñānārtho nirodhakṛt &	sarva-saMjQA-prahINa-arTaH $ vijQAna-arTaH niroDa-kRt &
   sarvasattvamanoviṣayaḥ % sarvasattvamanogatiḥ // Mns_138 //	sarva-sattva-manaH-vizayaH % sarva-sattva-manaH-gatiH // Mns_138 //
   sarvasattvamano'ntasthas $ taccittasamatāṃ gataḥ &	sarva-sattva-manaH-anta-sTaH $ tad-citta-sama-tAm gataH &
   sarvasattvamanohlādī % sarvasattvamanoratiḥ // Mns_139 //	sarva-sattva-manohlAdI % sarva-sattva-manaH-ratiH // Mns_139 //
   siddhānto vibhramāpetaḥ $ sarvabhrāntivivarjitaḥ &	sidDAntaH viBrama-apetaH $ sarva-BrAnti-vivarjitaH &
   niḥsaṃdigdhamatis tryarthaḥ % sarvārthas triguṇātmakaḥ // Mns_140 //	niHsaMdigDa-matiH tri-arTaH % sarva-arTaH triguNa-AtmakaH // Mns_140 //
   pañcaskandhārthas trikālaḥ $ sarvakṣaṇavibhāvakaḥ &	paQca-skanDa-arTaH tri-kAlaH $ sarva-kzaNa-viBAvakaH &
   ekakṣaṇābhisaṃbuddhaḥ % sarvabuddhasvabhāvadhṛk // Mns_141 //	eka-kzaNa-aBisaMbudDaH % sarva-budDa-svaBAva-DRk // Mns_141 //
   anaṅgakāyaḥ kāyāgryaḥ $ kāyakoṭivibhāvakaḥ &	anaFga-kAyaH kAya-agryaH $ kAya-kowi-viBAvakaH &
   aśeṣarūpasandarśī % ratnaketur mahāmaṇiḥ // Mns_142 //	aSeza-rUpa-sandarSI % ratnaketuH mahA-maNiH // Mns_142 //
   iti samatājñānatathāścaturviṃśatiḥ |	iti samatA-ajQAna-taTAH-caturviMSatiH |
   sarvasaṃbuddhaboddhavyo $ buddhabodhir anuttaraḥ &	sarva-saMbudDa-bodDavyaH $ budDa-boDiH anuttaraH &
   anakṣaro mantrayonir % mahāmantrakulatrayaḥ // Mns_143 //	anakzaraH mantra-yoniH % mahA-mantra-kula-trayaH // Mns_143 //
   sarvamantrārthajanako $ mahābindur anakṣaraḥ &	sarva-mantra-arTa-janakaH $ mahA-binduH anakzaraH &
   pañcākṣaro mahāśūnyo % binduśūnyaḥ ṣaḍakṣaraḥ // Mns_144 //	paQcAkzaraH mahA-SUnyaH % bindu-SUnyaH zaz-akzaraH // Mns_144 //
   sarvākāro nirākāraḥ $ ṣoḍaśārdhārdhabindudhṛk &	sarva-AkAraH nirAkAraH $ zoxaSa-arDa-arDa-bindu-DRk &
   akalaḥ kalanātītaś % caturthadhyānakoṭidhṛk // Mns_145 //	akalaH kalana-atItaH % caturTa-DyAna-kowi-DRS // Mns_145 //
   sarvadhyānakalābhijñāḥ $ samādhikulagotravit &	sarva-DyAna-kalA-aBijQAH $ samADi-kula-gotra-vid &
   samādhikāyaḥ kāyāgryaḥ % sarvasaṃbhogakāyarāṭ // Mns_146 //	samADi-kAyaH kAya-agryaH % sarva-saMBoga-kAya-rAj // Mns_146 //
   nirmāṇakāyaḥ kāyāngryo $ buddhanirmāṇavaṃśadhṛk &	nirmANa-kAyaH kAyAn-gryaH $ budDa-nirmANa-vaMSa-DRk &
   daśadigviśvanirmāṇo % yathāvaj jagadarthakṛt // Mns_147 //	daSa-diS-viSva-nirmANaH % yaTAvat jagat-arTa-kRt // Mns_147 //
   devātidevo devendraḥ $ surendro dānavādhipaḥ &	deva-atidevaH deva-indraH $ sura-indraH dAnava-aDipaH &
   amarendraḥ suraguruḥ % pramathaḥ pramatheśvaraḥ // Mns_148 //	amara-indraH suraguruH % pramaTaH pramaTa-ISvaraH // Mns_148 //
   uttīrṇabhavakāntāra $ ekaḥ śāstā jagadguruḥ &	uttIrNa-Bava-kAntAraH $ ekaH SAstA jagadguruH &
   prakhyātadaśadigloko % dharmadānapatir mahān // Mns_149 //	praKyAta-daSa-diS-lokaH % Darma-dAna-patiH mahAn // Mns_149 //
   maitrīsannahasannaddhaḥ $ karuṇāvarmavarmitaḥ &	mEtrI-sannaha-sannadDaH $ karuNA-varma-varmitaH &
   prajñākhaḍgadhanurbāṇaḥ % kleśājñānaraṇaṃjahaḥ // Mns_150 //	prajQA-Kaxga-DanuH-bANaH % kleSa-ajQAna-raNaMjahaH // Mns_150 //
   mārārir mārajid vīraś $ caturmārabhayāntakṛt &	mArAriH mAra-jit vIraH $ catur-mAra-Baya-anta-kRt &
   sarvamāracamūjetā % saṃbuddho lokanāyakaḥ // Mns_151 //	sarva-mAracam-UjetAH % saMbudDaH loka-nAyakaH // Mns_151 //
   vandyaḥ pūjyo 'bhivādyaś ca $ mānanīyaś ca nityaśaḥ &	vandyaH pUjyaH aBivAdyaH ca $ mAnanIyaH ca nityaSas &
   arcanīyatamo mānyo % namasyaḥ paramo guruḥ // Mns_152 //	arcanIyatamaH mAnyaH % namasyaH paramaH guruH // Mns_152 //
   trailokyaikakramagatir $ vyomaparyyantavikramaḥ &	trElokya-eka-krama-gatiH $ vyoma-paryyanta-vikramaH &
   traividyaḥ śrotriyaḥ pūtaḥ % ṣaḍabhijñaḥ ṣaḍanusmṛtiḥ // Mns_153 //	trEvidyaH SrotriyaH pUtaH % zaxaBijQaH zaz-anusmRtiH // Mns_153 //
   bodhisattvo mahāsattvo $ lokātīto maharddhikaḥ &	boDisattvaH mahAsattvaH $ loka-atItaH mahardDikaH &
   prajñāpāramitāniṣṭhaḥ % prajñātattvatvam āgataḥ // Mns_154 //	prajQApAramitA-nizWaH % prajQA-tattva-tvam AgataH // Mns_154 //
   ātmavit paravit sarvaḥ $ savīryo hy agrapudgalaḥ &	Atma-vid para-vid sarvaH $ sa-vIryaH hi agra-pudgalaH &
   sarvopamām atikrānto % jñeyo jñānādhipaḥ paraḥ // Mns_155 //	sarva-upamAm atikrAntaH % jQeyaH jQAna-aDipaH paraH // Mns_155 //
   dharmadānapatiḥ śreṣṭhaś $ caturmudrārthadeśakaḥ &	Darma-dAna-patiH SrezWaH $ catur-mudrA-arTa-deSakaH &
   paryupāsyatamo jagatāṃ % niryāṇatrayayāyinām // Mns_156 //	paryupAsyatamaH jagatAm % niryANa-traya-yAyinAm // Mns_156 //
   paramārthaviśuddhaśrīs $ trailokyasubhago mahān &	parama-arTa-viSudDa-SrIH $ trElokya-suBagaH mahAn &
   sarvasampatkaraḥ śrīmān % mañjuśrīḥ śrīmatāṃ varaḥ // Mns_157 //	sarva-sampad-karaH SrImAn % maQjuSrIH SrImatAm varaH // Mns_157 //
   iti kṛtyānuṣṭhānajñānagāthāḥ pañcadaśaḥ |	iti kRtya-anuzWAna-jQAna-gATAH paQcadaSaH |
   namas te varadavajrāgrya $ bhūtakoṭe namo 'stu te &	namaH te vara-da-vajrAgryaH $ BUtakowe namaH astu te &
   namas te śūnyatāgarbha % buddhabodhe namostu te // Mns_158 //	namaH te SUnyatA-AgarBa % budDa-boDe namoH-tu te // Mns_158 //
   buddharāga namas te 'stu $ buddhakāma namo namaḥ &	budDa-rAga namaH te astu $ budDa-kAma namaH namaH &
   buddhaprīte namas tubhyaṃ % buddhamoda namo namaḥ // Mns_159 //	budDa-prIte namaH tuByam % budDamoda namaH namaH // Mns_159 //
   buddhasmita namas tubhyaṃ $ buddhahāsa namo namaḥ &	budDasmita namaH tuByam $ budDahAsa namaH namaH &
   buddhavāca namas tubhyaṃ % buddhabhāva namo namaḥ // Mns_160 //	budDa-vAca namaH tuByam % budDa-BAva namaH namaH // Mns_160 //
   abhavodbhava namas tubhyaṃ $ namas te buddhasaṃbhava &	aBavodBava namaH tuByam $ namaH te budDa-saMBavaH &
   gaganodbhava namas tubhyaṃ % namas te jñānasaṃbhava // Mns_161 //	gagana-udBava namaH tuByam % namaH te jQAna-saMBavaH // Mns_161 //
   māyājāla namas tubhyaṃ $ namas te buddhanāṭaka &	mAyA-jAla namaH tuByam $ namaH te budDa-nAwakaH &
   namas te sarvasarvebhyo % jñānakāya namo 'stu te // Mns_162 //	namaH te sarva-sarveByaH % jQAnakAya namaH astu te // Mns_162 //
   iyamasau vajrapāṇeḥ vajradharabhagavato jñānamūrteḥ	iyam-asO vajrapANeH vajraDara-BagavataH jQAna-mUrteH
   sarvatathāgatajñānakāyasya mañjuśrījñānasattvasyāveṇikapariśuddhā	sarva-taTAgata-jQAna-kAyasya maQjuSrI-jQAna-sattvasya-AveNika-pariSudDA
   nāmasaṃgitistavānuttaraprītiprāsādamahodvilya saṅjananārthahṃ,	nAma-saMgitiH-tava-anuttara-prIti-prAsAda-mahA-udvilya saFjanana-arTa-hM,
   kāyavāṅmanoguhyapariśuddhyai,	kAya-vAc-manaH-guhya-pariSudDyE,
   aparipūrṇapariśuddhabhūmiparimitāpuṇyajñānasaṃbhāraparipūripariśuddhyai,	aparipUrNa-pariSudDa-BUmi-parimita-apuNya-jQAna-saMBAra-paripUri-pariSudDyE,
   anadhigatānuttarārthasyādhigamāya, aprāptasya prāptyai,	anaDigata-anuttara-arTasya-aDigamAya, aprAptasya prAptyE,
   yāvatsarvatathāgatasarvadharmanetrīsaṃdhāraṇārthaṃ ca mayā deśitā,	yAvat-sarva-taTAgata-sarva-DarmanetrI-saMDAraNa-arTam ca mayA deSitA,
   saṃprakāśitā, vivṛtā, vibhajitottānikṛtā, adhiṣṭhatā cayaṃ mayā vajrapāṇe	saMprakASitA, vivRtA, viBajita-uttAni-kRtA, aDizWatA cayam mayA vajrapANe
   vajradhara tava santāne citte sarvamantradharmatādhiṣṭhāneneti || Mns_163	vajraDara tava santAne citte sarva-mantra-DarmatA-aDizWAnena-iti || Mns_163
   iti prathamacakrasyeyamanuśaṃsā ekādaśa padāni	iti praTama-cakrasya-iyam-anuSaMsAH ekAdaSa padAni
   atha vajradharaḥ śrīmān $ hṛṣṭatuṣṭaḥ kṛtāñjaliḥ &	aTa vajraDaraH SrImAn $ hRzwa-tuzwaH kRtAQjaliH &
   praṇamya nāthaṃ saṃbuddhaṃ % bhagavantaṃ tathāgataṃ // Mns_*1 //	praNamya nATam saMbudDam % Bagavantam taTAgatam // Mns_*1 //
   anyaiś ca bahubhir nāthair $ guhyendrair vajrapāṇibhiḥ &	anyEH ca bahuBiH nATEH $ guhya-indrEH vajrapANiBiH &
   sa sārddhaṃ krodharājānaiḥ % provācoccair idaṃ vacaḥ // Mns_*2 //	sa sArdDam kroDa-rAjAnEH % provAca-uccEs idam vacaH // Mns_*2 //
   anumodāmahe nātha $ sādhu sādhu subhāṣitam &	anumodAmahe nATa $ sADu sADu suBAzitam &
   kṛto 'smākaṃ mahān arthaḥ % samyaksaṃbodhiprāpakaḥ // Mns_*3 //	kRtaH asmAkam mahAn arTaH % samyaksaMboDi-prApakaH // Mns_*3 //
   jagataś cāpy ānāthasya $ vimuktiphalakāṅkṣiṇaḥ &	jagataH ca-api AnATasya $ vimukti-Pala-kAFkziNaH &
