   oṃ	om
   dravyāśritatvāt, nirguṇatayā ca saṃyogavibhāgau prati	dravya-ASrita-tvAt, nirguNa-tayA ca saMyoga-viBAgO prati
   nirapekṣakāraṇatvābhāvena guṇatvasiddheḥ /	nirapekza-kAraNa-tva-aBAvena guNa-tva-sidDeH /
   na ca vācyaṃ dravyāśrita826tvamevāprasiddhamiti /	na ca vAcyam dravya-ASrita-826tvam-eva-aprasidDam-iti /
   kāryatvāt /	kAryatvAt /
   na hi kāryaṃ 827kiñcidadravyāritamātmānaṃ labhate /	na hi kAryam 827kiQcit-adra-vyAritam-AtmAnam laBate /
   evaṃ sukhādibhyo 'pi dehātiriktapuruṣānumānaṃ veditavyam /	evam suKa-AdiByaH api deha-atirikta-puruza-anumAnam veditavyam /
   ahaṅkārāvalambanena punardehātmavādapratyavasthānam /	ahaFkAra-avalambanena punar-deha-Atma-vAda-pratyavasTAnam /
   naitadevam /	na-etat-evam /
   "ghaṭamahaṃ jānāmī"ti 828jñāturahaṅkārāspadībhūtatvāt"ahaṃ gacchāmyahaṃ	"Gawam-aham jAnAmI"ti 828-jQAtuH-ahaFkAra-AspadIBUta-tvAt"-aham gacCAmi-aham
   sthūlaḥ" ityādāvahvaṅkārasya śarīra eva pravṛttyavivādāccharīrameva	sTUlaH" iti-AdAvahvaFkArasya SarIraH eva pravRtti-avivAdAt-SarIram-eva
   pratyakṣaṃ jñātṛ pratīyate, pratyakṣavirodhe cānumānamātmānaṃ na labhata	pratyakzam jQAtR pratIyate, pratyakza-viroDe ca-anumAnam-AtmAnam na laBata
   iti /	iti /
   vaiśeṣikaguṇo 'pi jñānaṃ829nakāraṇaguṇapūrvakamiti,	vESezika-guNaH api jQAna-M829na-kAraNa-guNa-pUrvakam-iti,
   pārthivaparamāṇuṣvavidyamānamapi jñānaṃ śarīre sambhaviṣyatīti, na	pArTiva-paramANuzu-avidyamAnam-api jQAnam SarIre samBavizyati-iti, na
   śarīrādanyasyānumānam /	SarIrAt-anyasya-anumAnam /
   nanu śarīrasya caitanye mṛtaśarīre 'pi tat syāt /	nanu SarIrasya cEtanye mRta-SarIre api tat syAt /
   na /	na /
   tasya viguṇatvāt /	tasya viguNa-tvAt /
   maraṇena śarīraṃ viguṇamityavivādam /	maraNena SarIram viguNam-iti-avivAdam /
   nanu mamedaṃ śarīramiti dehātirikte 'hvaṅkāro niviśate /	nanu mama-idam SarIram-iti deha-atirikte ahvaFkAraH niviSate /
   na /	na /
   abhede 'pi 830bhedopacāro 'yaṃ"śilāputrakasya śarīrami"tivat /	aBede api 830Beda-upacAraH ayaM"SilAputrakasya SarIram-i"ti-vat /
   anyathā mamā'tmetyapi 831vyavadeśādātmāntaramapyāśrīyeta /	anyaTA mamA-atmA-iti-api 831-vyavadeSAt-Atma-antaram-api-ASrIyeta /
   ye 'pi ca sukhādayaḥ, te"cāhaṃ	ye api ca suKa-AdayaH, te"ca-aham
   sukhī"tyahaṅkāraviṣayasambandhi832tayāvagamyamānāśśarīrasamavāyina eva,	suKI"ti-ahaFkAra-vizaya-sambanDi-8-32tayA-avagamyamAnAH-SarIra-samavAyinaH eva,
   ato na tadvyatirekiṇamātmānamanumāpayitumīśate /	atas na tat-vyatirekiNam-AtmAnam-anumApayitum-ISate /
   śarīravikārahetutvācca teṣāṃ sutarāṃ śarīraguṇatvam1 833na hyatadguṇastaṃ	SarIra-vikAra-hetu-tvAt-ca tezAm sutarAm SarIra-guNa-tvam1 833na hi-atat-guNaH-tam
   guṇinaṃ vikartumutsahate //	guNinam vikartum-utsahate //
   vikriyate hi śarīraṃ 834nayanavikāsamukhaprasādaromaharṣādibhiḥ /	vikriyate hi SarIram 834nayana-vikAsa-muKa-prasAda-roma-harza-AdiBiH /
   sukhādiṣūtpanneṣu tatra śarīre vikārye vikāraṃ prati samavāyikāraṇabhūte,	suKa-Adizu-utpannezu tatra SarIre vikArye vikAram prati samavAyi-kAraNa-BUte,
   tatpratyāsannenaivāsamavāyikāraṇenāpi bhavitu yuktam /	tat-pratyAsannena-eva-asamavAyi-kAraNena-api Bavitu yuktam /
   na ca śakyaṃ vaktuṃ sukhādimadātmasaṃyoga eva śarīrasamaveteṣu	na ca Sakyam vaktum suKa-AdimadAtma-saMyogaH eva SarIra-samavetezu
   vikāreṣvasamavāyikāraṇamastviti, pramāṇābhāvāt /	vikArezu-asamavAyi-kAraNam-astu-iti, pramANa-aBAvAt /
   siddhe hyātmani syādeṣā kalpanā, sādhye tvavyavahitānāmeva kāraṇatociteti,	sidDe hi-Atmani syAt-ezA kalpanA, sADye tu-avyavahitAnAm-eva kAraNatA-ucitA-iti,
   na dehātiriktātmānumāne sukhādīnāṃ 835sāmarthyam /	na deha-atirikta-Atma-anumAne suKa-AdInAm 835sAmarTyam /
   tannirāsaḥ /	tad-nirAsaH /
   atrocyate---syādetadevaṃ yadi dehātirikto nopalabhyate jñātā /	atra-ucyate---syAt-etat-evam yadi deha-atiriktaH na-upalaByate jQAtA /
   "ghaṭamahamupalabha" iti ghaṭasyānubhavitā śarīrātiriktaḥ pratibhāsate /	"Gawam-aham-upalaBa" iti Gawasya-anuBavitA SarIra-atiriktaH pratiBAsate /
   śarīraṃ hi karacaraṇādyavayavayogi836 /	SarIram hi kara-caraNa-Adi-avayava-yogi836 /
   na ca ghaṭādyanubhavasamaye tasyāvabhāso 'nvayī /	na ca Gawa-Adi-anuBava-samaye tasya-avaBAsaH anvayI /
   avaśyañca jñāturavabhāso meyānubhaveṣvanuvartata ityāstheyam /	avaSyaQca jQAtuH-ava-BAsaH meyA-anuBavezu-anuvartate iti-AsTeyam /
   anyathā svaparavedyayoranatiśayaprasaṅgāt837 /	anyaTA sva-para-vedyayoH-anatiSaya-prasaFga-at837 /
   "ahaṃ gacchāmī"ti pratipattisamaye 'pi pratipattā śarīrātiriktaḥ	"aham gacCa-ami-i"ti pratipatti-samaye api pratipattA SarIra-atiriktaH
   838pratipattṛsvabhāvo gantāraṃ dehaṃ pratipadyamānaḥ pratīyata eva /	838pratipattR-svaBAvaH gantAram deham pratipadyamAnaH pratIyate eva /
   tatra lākṣaṇiko 'haṃśabdānuviddhastu śarīre pratyayaḥ /	tatra lAkzaNikaH ahaMSabda-anuvidDaH-tu SarIre pratyayaH /
   mamā'tmetyatrāpi lākṣaṇikaśśarīra eva mamakāraḥ /	mamA-atmA-iti-atra-api lAkzaNikaH-SarIraH eva mamakAraH /
   yasatu cetanaḥ, tatrāsmacchadvo mukhyaḥ /	yasatu cetanaH, tatra-asmad-CadvaH muKyaH /
   na ca śarīraṃ cetanam, 839citisamavāyābhāvāt /	na ca SarIram cetanam, 839citi-samavAya-aBAvAt /
   śarīrātiriktavastvantarasamavāyinī hi cetanā cakāsti /	SarIra-atirikta-vastu-antara-samavAyinI hi cetanA cakAsti /
   nanvātmadharmabhūtā ceccitiḥ, tarhi viṣayāsaṃsparśinī kathaṃ prativiṣayaṃ	nanu-Atma-Darma-BUtA ced-citiH, tarhi vizaya-asaMsparSinI kaTam prativizayam
   vibhajyate /	viBajyate /
   ucyate---pratibhāsasiddhā tāvaccetanasamavāyinī citiḥ /	ucyate----pratiBAsa-sidDA tAvat-cetana-samavAyinI citiH /
   anāgatā---tītasaṃvedane ca vyaktameva viṣayānāśritatvam /	anAgatA----tIta-saMvedane ca vyaktam-eva vizayAn-ASrita-tvam /
   pratikarmapravibhāgastu 840vyavahārānuguṇasvabhāvatvācciteḥ /	pratikarma-praviBAgaH-tu 840-vyavahAra-anuguNa-svaBAva-tvAt-citeH /
   yadvyavahārānuguṇāyā citiḥ, tadīyāsau vyapadiśyata iti, na kiñciddhīnam /	yat-vyavahAra-anuguNAyAH citiH, tadIyAsO vyapadiSyate iti, na kiQcid-hInam /
   pratyabhijñopanyāsaḥ /	pratyaBijQA-upanyAsaH /
   nanvevaṃ prathamadarśane 'pi dehādvyatireke siddhe"'nyedyurdṛṣṭe	nanu-evam praTama-darSane api dehAt-vyatireke sidDe"-anyedyus-dRzwe
   'paredyurahamidamadrākṣami"ti pratyabhijñopanyāso 'narthakaḥ /	aparedyus-aham-idam-adrAkzami"ti pratyaBijQA-upanyAsaH anarTakaH /
   ucyate---vyatirekasiddhāvapi sthiratayā kriyāvattvasiddhaye /	ucyate---vyatireka-sidDO=-api sTira-tayA kriyAvat-tva-sidDaye /
   pratyabhijñopanyastā /	pratyaBijQA-upanyastA /
   asthiratve hi tata eva kādācitkakāryasiddheḥ,tatsiddhaye na kriyānumānaṃ	asTira-tve hi tatas eva kAdAcid-ka-kArya-sidDeH,-tad-sidDaye na kriyA-anumAnam
   kramate /	kramate /
   akriyasya kartṛtavam, bhektṛtvañca 841kālpanikaṃ syāt /	akriyasya kartR-tavam, BektR-tvaQca 841kAlpanikam syAt /
   kartā bhoktā ca yajñāyudhivākyenā'kṣiptassamarthayitavya iti, upayuktaḥ	kartA BoktA ca yajQa-AyuDi-vAkyenA-akziptassamarTayitavyaH iti, upayuktaH
   pratyabhijñopanyāsaḥ /	pratyaBijQA-upanyAsaH /
   yadā cāyamātmā pratyabhijñāyate, tadā 842yo 'sau cidātmā tasya dharmaḥ,	yadA ca-ayam-AtmA pratyaBijQAyate, tadA 842yaH asO cit-AtmA tasya DarmaH,
   nāsau tanmātraprabhavaḥ kadācidudiyāt /	na-asO tanmAtra-praBavaH kadAcid-udiyAt /
   sadā sannihitakāraṇakaṃ hi kāryaṃ na kādācitkaṃ bhavet /	sadA sannihita-kAraNakam hi kAryam na kAdAcid-kam Bavet /
   kāraṇāsannidhānanibandhano hi 843kāryodayavyākṣepaḥ /	kAraNA-sanniDAna-nibanDanaH hi 843kArya-udaya-vyAkzepaH /
   tasmādayamātmā samavāyikāraṇabhūtaḥ kiñcidasamavāyikāraṇabhatamapekṣate /	tasmAt-ayam-AtmA samavAyi-kAraNa-BUtaH kiQcid-asamavAyi-kAraNa-Batam-apekzate /
   tatra kecit--- 844jñānalakṣaṇaṃ vyāpārāntaraṃ	tatra kecit-- 844-jQAna-lakzaNam vyApAra-antaram
   tatsamavetamevāsamavāyikāraṇamāhuḥ /	tad-samavetam-eva-asamavAyi-kAraNam-AhuH /
   845tattvanupapannamiti manyāmahe /	845-tattvanupapannam-iti manyAmahe /
   yatastasyāpi kiñcidasamavāyikāraṇamanusaraṇīyam /	yatas-tasya-api kiQcid-asamavAyi-kAraNam-anusaraNIyam /
   tacca varaṃ citerevāstu, taccā'tmamanassannikarṣākhyam /	tat-ca varam citeH-eva-astu, tat-cA-atma-manassannikarza-AKyam /
   tasya cāsamavāyikāraṇaṃ 846manasa eva parispandaḥ /	tasya ca-asamavAyi-kAraNam 846manasaH eva parispandaH /
   tasyāpyātmamanassannikarṣāntaramātmasamavetaṃ prayatnam, adṛṣṭaṃ	tasya-api-Atma-manas-sannikarza-antaram-Atma-samavetam prayatnam, adRzwam
   vāpekṣamāṇamasamavāyikāraṇam /	vA-apekzamANam-asamavAyi-kAraNam /
   prayatnā-dṛṣṭayoścā'tma-manassannikarṣāntarameveti, anādireṣā	prayatnA--dRzwayoH-cA-atma--manassannikarza-antaram-eva-iti, anAdiH-ezA
   kāryakāraṇaparamparā bījāṅkuravaditi veditavyam /	kArya-kAraNa-paramparA bIja-aFkura-vat-iti veditavyam /
   manasassvīkāre pramāṇopanyāsaḥ /	manasassvIkAre pramANa-upanyAsaH /
   manaso 'bhyupagame ca sakalātmaguṇodaya eva pramāṇam /	manasaH aByupagame ca sakala-Atma-guNa-udayaH eva pramANam /
   buddhi-sukha-duḥkhecchā-dveṣa-prayatnā-dṛṣṭa-saṃskārāṇāṃ navānāmapi	budDi-suKa--duHKa-icCA--dveza--prayatnA--dRzwa--saMskArANAm navAnAm-api
   847vaiśeṣikātmaguṇā7nā848 mātmamanassaṃyogenaivotpatteḥ /	847-vESezika-Atma-guNA7-nA848 mA-Atma-manassaMyogena-eva-utpatteH /
   tatra buddhissvasaṃvedanasiddhā pramiti-smṛtirūpā /	tatra budDi-ssva-saMvedana-sidDA pramiti--smRti-rUpAH /
   sukha-duḥkhecchā-dveṣa-prayatnāstu mānasapratyakṣavedyāḥ /	suKa--duHKa-icCA--dveza--prayatnAH-tu mAnasa-pratyakza-vedyAH /
   na ca duḥkhābhāvamātraṃ sukham /	na ca duHKa-aBAva-mAtram suKam /
   duḥkhābhāvasya 849sukhānupalambharūpatvāt /	duHKa-aBAvasya 849suKa-anupalamBa-rUpa-tvAt /
   850tadviyuktātmopalabdhereva duḥkhānupalambharūpatvāt,	850tad-viyukta-Atma-upalabDeH-eva duHKa-anupalamBa-rUpa-tvAt,
   atmopalambhātiriktasukhopalambhācca /	atma-upalamBa-atirikta-suKa-upalamBAt-ca /
   saṃskārasya tu smṛtilakṣaṇameva kāryaṃ 851gamakam /	saMskArasya tu smRti-lakzaNam-eva kAryam 851gamakam /
   anubhūtaviṣaya eva smṛtirbhavatītyanubhavādhīnaṃ852 kañcidātmano	anuBUta-vizayaH eva smRtiH-Bavati-iti-anuBava-aDInaM852 kaQcid-AtmanaH-
   'tiśayamupakalpayati /	atiSayam-upakalpayati /
   adṛṣṭantu dharmādharmalakṣaṇamāgamaikagamyam /	adRzwantu Darma-aDarma-lakzaNam-Agama-ekagamyam /
   na ca kevalādātma-manassannikarṣādeva rūpādyavagamaḥ,	na ca kevalAt-Atma-manassannikarzAt-eva rUpa-Adi-avagamaH,
   andhādīnāmabhāvāditi, cakṣurādīni bahirindriyāṇyaṅgīkriyante /	anDa-AdInAm-aBAvAt-iti, cakzuH-AdIni bahis-indriyANi-aFgIkriyante /
   pañcadhā ca bāhyarūpādyupalambhalakṣaṇakāryavyavasthāpanātpañca	paQcaDA ca bAhya-rUpa-Adi-upalamBa-lakzaNa-kArya-vyavasTApanAt-paQca
   cakṣurādīni kalpyante /	cakzuH-AdIni kalpyante /
   manaḥprabhṛtīni ṣaḍindriyāṇi yasminnāyatante, tadindriyāyatanaṃ śarīram /	manaH-praBRtIni zaz-indriyANi yasmin-nAyatante, tad-indriya-Ayatanam SarIram /
   śarīratraividhyanirūpaṇam, udbhijjaśarīrasya nirākaraṇañca /	SarIra-trEviDya-nirUpaNam, udBid-ja-SarIrasya nirAkaraNaQca /
   tacca---jarāyujā-ṇḍaja-saṃsvedajabhedabhinnaṃ trividham /	tat-ca----jarA-yu-jA-a-Nxa-ja--saMsveda-ja-Beda-Binnam triviDam /
   udbhijjantu śarīraṃ na bhavatyeva /	udBijjantu SarIram na Bavati-eva /
   853bhogānupalambhāt, tadāyatanaṃ hi tatprayojakam,	853BogAn-upalamBAt, tad-Ayatanam hi tad-prayojakam,
   vṛkṣādikasyendriyāyatanatve pramāṇābhāvāt /	vRkza-Adikasya-indriya-Ayatana-tve pramANa-aBAvAt /
   854yadapi---" /	854yat-api---" /
   śmaśāne jāyate vṛkṣaḥ kaṅkagṛdhraniṣevitaḥ" //	SmaSAne jAyate vRkzaH kaFka-gRDra-nizevitaH" //
   iti 855niṣiddhācaraṇaphalatvasmaraṇādudbhijjaṃ śarīramavabhāti856 /	iti 855nizidDa-AcaraNa-Pala-tva-smaraNAt-udBid-jam SarIram-avaBAti856 /
   tadapyanupapannam /	tat-api-anupapannam /
   857tasminnaṃśe pramāṇābhāvāt /	857tasmin=-aMSe pramANa-aBAvAt /
   smṛternirmūlatayā mukhyārthatvānupapatteḥ /	smRteH-nirmUla-tayA muKya-arTa-tva-anupapatteH /
   na ca veda eva mūlamavakalpate, akāryārthatvāt /	na ca vedaH eva mUlam-avakalpate, akArya-arTa-tvAt /
   858nañvidheḥ niṣidhyamānānuṣṭhāne pratyavāya ityatrār''the	858naQviDeH niziDyamAna-anuzWAne pratyavAyaH iti-atra-Ar-aaTe
   'gamakatvābhāvāt /	agamaka-tva-aBAvAt /
   yadyapi śaṃyvadhikaraṇa mī. da. 3.4.10. siddhāntaparyālocanayā	yadi-api SaMyu-aDikaraNa mI. da. 3.4.10. sidDAnta-paryAlocanayA
   niṣiddhādapi kutaścitpratyavāyodayaḥ, tathāpi	nizidDAt-api kutaScid-pratyavAya-udayaH, taTA-api
   vṛkṣādirūpaśarīraphalatāvasātuṃ na śakyate, phalatayānvayāyogyatvāt /	vRkza-Adi-rUpa-SarIra-Pala-tA-avasAtum na Sakyate, Pala-tayA-anvaya-ayogya-tvAt /
   yasya hyanvayayogyatvamavadhāritam, tasya vākyārthānupraveśitvam, yasya	yasya hi-anvaya-yogya-tvam-avaDAritam, tasya vAkya-arTa-anupraveSi-tvam, yasya
   859tvanvayayogyatvāsambhavaḥ, tasya 860vākyārthānupraveśitāpi	859tu-anvaya-yogyatva-asamBavaH, tasya 860vAkya-arTa-anupraveSitA-api
   nāsti,"vahninā siñcedi"tivat /	nAsti,"vahninA siQcedi"ti-vat /
   yastu vede tathābhūtārthaprayogaḥ, sa gauṇaḥ, lākṣaṇiko vā varṇanīya iti,	yaH-tu vede taTABUta-arTa-prayogaH, sa gONaH, lAkzaNikaH vA varNanIyaH iti,
   atrāpi gauṇyā, lakṣaṇayā vā vṛttyā varṇanīyam /	atra-api gONyA, lakzaNayA vA vRttyA varNanIyam /
   atastrividhameva śarīram /	atas-triviDam-eva SarIram /
   861yatpunarapārthivamayonijaṃ śarīraṃ kevaladharmādhipatyanibandhanaṃ	861yat-punar-apArTivam-ayonijam SarIram kevala-Darma-ADipati-anibanDanam
   kaiścidabhyupagamyate, tat sarvaśarīrāṇāṃ pārthivatvāvyabhicārānnānumātuṃ	kEScid-aByupagamyate, tat sarva-SarIrANAm pArTiva-tva-avyaBicArAt-na-anumAtum
   śakyate /	Sakyate /
   manonirūpaṇam /	manaH-nirUpaNam /
   sarvaśarīreṣu manaḥ, tvakcāviśiṣṭamindriyadvayam /	sarva-SarIrezu manaH, tvakca-aviSizwam-indriya-dvayam /
   manaścāntaśśarīraṃ paramāṇuparimāṇam /	manaH-ca-antar-SarIram paramANu-parimANam /
   tat khalu dravyabhūtaṃ saṃyogaguṇabhāgitayeṣyate /	tat Kalu dravya-BUtam saMyoga-guNa-BAgitayA-izyate /
   dravyañca dvividham---anekadravyam, adravyadravyañceti /	dravyaQca dviviDam----aneka-dravyam, adravya-dravyaQca-iti /
   tatra manaso 'nekadravyatve kalpanāgauravam,	tatra manasaH aneka-dravya-tve kalpanA-gOravam,
   āramyārambhakadravyābhyupagamaprasakteḥ /	Aramya-AramBaka-dravya-aByupagama-prasakteH /
   adravyadravyatve 'pi 862paramamahatvābhyupagama ātmanā saha	adravya-dravya-tve api 862parama-mahatva-aByupagamaH AtmanA saha
   863saṃyogāsambhavaḥ /	863saMyoga-asamBavaH /
   na hi 864paramamahatoraparispandayoranavayavayośca saṃyogopapattiḥ //	na hi 864parama-mahatoH-aparispandayoH-anavayavayoH-ca saMyoga-upapattiH //
   trividha eva saṃyogaḥ---anyatarakarmajaḥ, ubhayakarmajaḥ, saṃyogajaśceti /	triviDaH eva saMyogaH---anyatara-karma-jaH, uBaya-karma-jaH, saMyoga-jaH-ca-iti /
   tasmāt 865paramāṇuparibhāṇaṃ manaḥ /	tasmAt 865paramANu-pariBANam manaH /
   tacca sadakāraṇatvānnityam /	tat-ca sat-akAraNa-tvAt-nityam /
   āśutarasañcāricatat, āśutarendriyādhiṣṭhānadarśanāt /	ASutara-saQcAri-catat, ASutara-indriya-aDizWAna-darSanAt /
   na hi tadanadhiṣṭhitamindriyaṃ svaviṣayamavasāyayitumalam, anyatra	na hi tat-anaDizWitam-indriyam sva-vizayam-avasAyayitum-alam, anyatra
   vyāsaktacittasya viṣayāntarāpratīteḥ /	vyAsakta-cittasya vizaya-antara-apratIteH /
   tasya manaso 'nādirdharmādharmāpekṣaḥ kṣetrajñena saha saṃyogaḥ,	tasya manasaH anAdiH-Darma-aDarma-apekzaH kzetrajQena saha saMyogaH,
   dehāntarasaṃyogaśca tasmādadṛṣṭāpekṣādātmamanassannikarṣādutpannasya	deha-antara-saMyogaH-ca tasmAt-adRzwa-apekzAt-Atma-manas-sannikarzAt-utpannasya
   karmaṇaḥ prasādena /	karmaNaH prasAdena /
   so 'yamātmā bhoktā, bhogāyatanaṃ---śarīram, bhogasādhanāni---indriyāṇi,	saH ayam-AtmA BoktA, Boga-AyatanaM----SarIram, Boga-sADana-ani---indriyANi,
   bhogyāḥ---sukhādayaḥ āntarāḥ, bāhyāśca pṛthivyādayaḥ,	BogyAH-----suKa-AdayaH AntarAH, bAhyAH-ca pRTivI-AdayaH,
   bhuktiśca---vittiḥ---sukhaduḥkhānubhavaḥ, iti pañcasu vidhāsu sarvaṃ	BuktiH-ca---vittiH-----suKa-duHKa-anuBavaH, iti paQcasu viDAsu sarvam
   tattvaṃ parisamāpyate /	tattvam parisamApyate /
   ātmani pramāṇanirūpaṇam /	Atmani pramANa-nirUpaNam /
   kena punaḥ pramāṇenāsyā'tmanaḥ pramitiḥ,866 apramīyamāṇatve cāsya	kena punar pramANena-asya-AatmanaH pramitiH,866 apramIyamANa-tve ca-asya
   sattopagamo nirnibandhanaḥ /	satta-upagamaH nirnibanDanaH /
   tate kecidāhuḥ---mānasaṃ pratyakṣaṃ sukhādiṣvivā'tmani pramāṇamiti /	tate kecid-AhuH---mAnasam pratyakzam suKa-Adizu-ivA-atmani pramANam-iti /
   tadayuktamiti prābhākarāḥ /	tat-ayuktam-iti prABAkarAH /
   na hyekasya kartṛtvam, karmatvañca svāpekṣamupapadyate, svātmani	na hi-ekasya kartR-tvam, karma-tvaQca svApekzam-upapadyate, sva-Atmani
   kriyāvṛttivirodhāt /	kriyA-vRtti-viroDAt /
   na cāhamiti saṃvidvaśenāvirodhaḥ, svayamprakāśatvena,	na ca-aham-iti saMvid-vaSena-aviroDaH, svayam-prakASa-tvena,
   viṣayapratītigocaratvena vā tadupapatteḥ /	vizaya-pratIti-gocara-tvena vA tad-upapatteH /
   viṣayaissahopalambhaniyamaścaivaṃ satyupapannaḥ /	vizayEH-saha-upalamBa-niyamaH-ca-evam sati-upapannaH /
   anye manyante---svaprakāśāya hi pramāṇamaprakāśasvabhāveṣu viṣayeṣva	anye manyante---sva-prakASAya hi pramANam-aprakASa-svaBAvezu vizayezu-a
   pekṣyate, prakāśasvarase svātmani prakāśāpekṣā mudhaiva, saṃvittivat /	pekzyate, prakASa-svarase sva-Atmani prakASa-apekzA muDA-eva, saMvitti-vat /
   saṃvittessvaprakāśatvavicāraḥ /	saMvittessu-aprakASa-tva-vicAraH /
   pramāṇaphalabhūtā hi saṃvinttiravaśyaṃ svayamprakāśābhyupagamanīyā /	pramANa-Pala-BUtAH hi saMvinttiH-avaSyam svayam-prakASa-aByupagamanIyAH /
   anyathotpannāyāmapi tasyāmaprakāśamānāyāṃ viṣayāṇāṃ viditatvāvedane	anyaTA-utpannAyAm-api tasya-Am-a-prakASamAnAyAm vizayANAm vidita-tva-Avedane
   viditatvavyavahāro na syāt, na ca vācyaṃ vyavahārayogyataiva viṣayeṣu	vidita-tva-vyavahAraH na syAt, na ca vAcyam vyavahAra-yogya-tA-eva vizayezu
   puruṣasya saṃvit, sā vyavahāra utpanne phalenānumīyate /	puruzasya saMvit, sA vyavahAraH utpanne Palena-anumIyate /
   yato vyavahārapravṛtterapi purastādviditatvaṃ viṣayāṇāmanusandhīyata iti	yatas vyavahAra-pravRtteH-api purastAt-vidita-tvam vizayANAm-anusanDIyate iti
   867sarvajanasammatametat /	867-sarva-jana-sammatam-etat /
   nāpi mānasapratyakṣasamadhigamanīyā saṃvit /	na-api mAnasa-pratyakza-samaDigamanIyA saMvid /
   svayamprakāśatvenāpyupapattau satyām, tatkalpanāyāṃ pramāṇābhāvāt /	svayam-prakASa-tvena-api-upapattO satyAm, tad-kalpanAyAm pramANa-aBAvAt /
   viṣayeṣu hi sthāyiṣu svayamprakāśeṣvabhyupagamyamāneṣu svāpādidaśāḥ	vizayezu hi sTAyizu svayam-prakASezu-aByupagamyamAnezu svApa-Adi-daSAH
   puruṣāṇāmanupapannāssyuḥ /	puruzANAm-anupapannAssyuH /
   saṃvidi tu svayamprakāśāyāṃ naiṣa doṣa āpadyate, svāpādiṣu tasyā evāsatvāt	saMvidi tu svayam-prakASAyAm na-eza dozaH Apadyate, svApa-Adizu tasyAH eva-asatvAt
   viṣayāstu pratyabhijñābalalabdhasthemānaḥ puruṣāṇāṃ svāpādidaśāyāmapi na	vizayAH-tu pratyaBijQA-bala-labDa-sTemAnaH puruzANAm svApa-Adi-daSAyAm-api na
   santīti na śakyamabhidhātum /	santi-iti na Sakyam-aBiDAtum /
   tataste parāyattaprakāśāḥ /	tatas-te parAyatta-prakASAH /
   saṃvittistu svayamprakāśeti, siddho dṛṣṭāntaḥ /	saMvittiH-tu svayam-prakASa-iti, sidDaH dRzwAntaH /
   868svayamprakāśasya sattopagamo na pramāṇāntarāyattaḥ /	868-svayam-prakASasya satta-upagamaH na pramANa-antara-AyattaH /
   evañca turīye 'pi prakāśo noparamate /	evaQca turIye api prakASaH na-uparamate /
   ata eva ca mokṣasya 869puruṣairneṣyeta /	atas eva ca mokzasya 869puruzEH-nezyeta /
   etadapi prāmāṇikāgragaṇyā na sādhvityāhuḥ /	etat-api prAmANika-agra-gaNyAH na sADu-iti-AhuH /
   svarasaprakāśatve puruṣasya jāgratsvapnaturīyeṣviva suṣuptāvapi	svarasa-prakASa-tve puruzasya jAgrat-svapna-turIyezu-iva suzuptO=-api
   prakāśāpatteḥ, svāpastebhyo na bhidyeta /	prakASa-ApatteH, svApaH-teByaH na Bidyeta /
   na hi svārasikasyocchedaḥ, āvaraṇaṃ vā sambhavati /	na hi svArasikasya-ucCedaH, AvaraNam vA samBavati /
   872yatvidaṃ kenacitpralapyate-svārasikamapi pārthivānāmaṇūnāṃ śyāmatvaṃ	872yatu-idam kenacid-pralapyate-svArasikam-api pArTivAnAm-aNUnAm SyAma-tvam
   pākapadāvedanīyenāgnisaṃyogena nivartata iti /	pAka-padA-vedanIyena-agni-saMyogena nivartate iti /
   tadasat /	tat-asat /
   yadakṛtakaṃ tatsarvamavināśi digādivat /	yat-akRtakam tat-sarvam-avinASi diS-Adi-vat /
   akṛtakaśca śyāmimā pārthivānāmaṇūnāmityanumānagrastattvānnā'daraṇīyam /	akRtakaH-ca SyAm-imA pArTivAnAm-aNUnAm-iti-anumAnagraH-tattvAt-nA-adaraNIyam /
   svārasikatā ca pārthivānāmaṇūnāṃ śyāmatayā na siddhā, lauhityasyeva	svArasikatA ca pArTivAnAm-aNUnAm SyAma-tayA na sidDA, lOhityasya-iva
   tasyāpi pākajatvopagamāt /	tasya-api pAka-ja-tvA-upagamAt /
   sadakāraṇatvameva 873nityatvam /	sat-akAraNa-tvam-eva 873nitya-tvam /
   akāraṇamapi cedanityam, na nityalakṣaṇaṃ 874kiñcidavakalpate /	akAraNam-api ced-anityam, na nitya-lakzaNam 874kiQcit-avakalpate /
   svamatanirūpaṇam /	sva-mata-nirUpaNam /
   tattvavidastvācakṣate---nā'tmā viṣayānanuviddho 'vabhāsate, na ca viṣayā	tattva-vidaH-tvAca-kzate---nA-atmA vizayAn-anuvidDaH avaBAsate, na ca vizayA
   boddharyanavabhāmāne bhāsanta iti tāvat siddham /	bodDari-anavaBAmAne BAsantaH iti tAvat sidDam /
   tatra yadetat viṣayeṣu prāmāṇam, tajjanitaiva yā saṃvit sā puruṣaṃ,	tatra yat-etat vizayezu prAmANam, tad-janitA-eva yA saMvid sA puruzaM,
   svaviṣayāṃśca viṣayīkurvantī samudīyate /	sva-vizayAn=-ca vizayIkurvantI samudIyate /
   tatsaṃvittiphalabhāgitve 'pi puruṣasya na karmatā, kintu kartṛtaiva	tad-saMvitti-Pala-BAgi-tve api puruzasya na karma-tA, kintu kartR-tA-eva
   gantṛvat /	gantR-vat /
