   PADA MARKERS	PADAH MARKERS
   adhyāpako mantradharaḥ $ smṛtimān vedapāragaḥ &	aDyApakaH mantra-DaraH $ smRtimAn vedapAragaH &
   kaiṭābhe sa nirghaṇṭe ca % padavyākaraṇe tathā // MvyC_28 //	kEwABe sa nirGaNwe ca % pada-vyAkaraNe taTA // MvyS_28 //
   tadā brahmāvatī nāma $ tasya bhāryā bhaviṣyati &	tadA brahmAvatI nAma $ tasya BAryA Bavizyati &
   darśanīyā prāsādikā % abhirūpā yaśasvinī // MvyC_29 //	darSanIyA prAsAdikA % aBirUpA yaSasvinI // MvyS_29 //
   tuṣitebhyaś cyavitvā tu $ maitreyo hy agrapudgalaḥ &	tuziteByaH cyavitvA tu $ mEtreyaH hi agra-pudgalaH &
   tasyāḥ kukṣau sa niyataṃ % pratisandhiṃ grahīṣyati // MvyC_30 //	tasyAH kukzO sa niyatam % pratisanDim grahIzyati // MvyS_30 //
   daśa māsāṃś ca nikhilān $ dhārayitvā mahādyutiḥ &	daSa mAsAn ca niKilAn $ DArayitvA mahA-dyutiH &
   supuṣpite ca udyāne % gatvā maitreyamātarā // MvyC_31 //	su-puzpite ca udyAne % gatvA mEtreya-mAtarA // MvyS_31 //
   na niṣaṇṇā na suptāsau $ sthitā sā dharmacāriṇī &	na nizaNNA na suptA-asO $ sTitA sA Darma-cAriNI &
   drumasya śākhām ālambya % maitreyaṃ janayiṣyati // MvyC_32 //	drumasya SAKAm Alambya % mEtreyam janayizyati // MvyS_32 //
   niṣkramiṣyati pārśvena $ dakṣiṇena narottamaḥ &	nizkramizyati pArSvena $ dakziNena nara-uttamaH &
   abhrakūṭād yathā sūryo % nirgataś ca prabhāsate // MvyC_33 //	aBra-kUwAt yaTA sUryaH % nirgataH ca praBAsate // MvyS_33 //
   alipto garbhapaṅkena $ padmaṃ caiva yathāmbhasā &	aliptaH garBa-paFkena $ padmam ca-eva yaTA-amBasA &
   traidhātukam idaṃ sarvaṃ % prabhayā pūrayiṣyati // MvyC_34 //	trEDAtukam idam sarvam % praBayA pUrayizyati // MvyS_34 //
   atha prītas sahasrākṣo $ devarājaś śacīpatiḥ &	aTa prItaH sahasrAkzaH $ devarAjaH SacIpatiH &
   grahīṣyati kumāraṃ taṃ % jāyamānaṃ narottamam // MvyC_35 //	grahIzyati kumAram tam % jAyamAnam narottamam // MvyS_35 //
   śriyā jvalantaṃ maitreyaṃ $ dvātriṃśadvaralakṣaṇam &	SriyA jvalantam mEtreyam $ dvAtriMSat-vara-lakzaNam &
   muñca muñca sahasrākṣa % jātamātro vadiṣyati // MvyC_36 //	muQca muQca sahasrAkzaH % jAta-mAtraH vadizyati // MvyS_36 //
   padāni jātamātras tu $ saptāsau prakramiṣyati &	padAni jAta-mAtraH tu $ sapta-asO prakramizyati &
   pade pade nidhanaṃ ca % padmaṃ padmaṃ bhaviṣyati // MvyC_37 //	pade pade niDanam ca % padmam padmam Bavizyati // MvyS_37 //
   diśaś catasraś codvīkṣya $ vācaṃ pravyāhariṣyati &	diSaH catasraH ca-udvIkzya $ vAcam pravyAharizyati &
   iyaṃ me paścimā jātir % nāsti bhūyaḥ punarbhavaḥ // MvyC_38 //	iyam me paScimA jAtiH % na-asti BUyas punarBavaH // MvyS_38 //
   na punar āgamiṣyāmi $ nirvāsyāmi nirāśravaḥ &	na punar AgamizyAmi $ nirvAsyAmi nirASravaH &
   śītoṣṇavāridhārābhis % snāpayiṣyanti pannagāḥ // MvyC_39 //	SIta-uzNa-vAri-DArABiH % snApayizyanti pannagAH // MvyS_39 //
   divyāmbarāṇi puṣpāṇi $ patiṣyanti nabhastalāt &	divya-ambarANi puzpANi $ patizyanti naBastalAt &
   śvetaṃ tasya surāś chattraṃ % dhārayiṣyanti mūrdhani // MvyC_40 //	Svetam tasya surAH Cattram % DArayizyanti mUrDani // MvyS_40 //
   hṛṣṭaś caiva sahasrākṣo $ devarājo śacīpatiḥ &	hRzwaH ca-eva sahasrAkzaH $ devarAjaH SacIpatiH &
   grahīṣyati taṃ kumāraṃ % dvātriṃśadvaralakṣaṇam \	grahIzyati tam kumAram % dvAtriMSat-vara-lakzaNam \
   śriyā jvalantaṃ maitreyaṃ # mātur haste pradāsyati // MvyC_41 //	SriyA jvalantam mEtreyam # mAtuH haste pradAsyati // MvyS_41 //
   manoramāṃ ca śivikāṃ $ nānāratnavibhuṣitām &	manoramAm ca SivikAm $ nAnA-ratna-viBuzitAm &
   ārūḍhā putrasahitā % vahiṣyate ca devavat // MvyC_42 //	ArUXA putra-sahitA % vahizyate ca deva-vat // MvyS_42 //
   tatas tūryasahasreṣu $ vādyamāneṣu tatpuram &	tatas tUrya-sahasrezu $ vAdyamAnezu tat-puram &
   praviṣṭamātre maitreye % puṣpavarṣaṃ patiṣyati // MvyC_43 //	pravizwa-mAtre mEtreye % puzpa-varzam patizyati // MvyS_43 //
   tasmiṃś ca divase bhāryā $ gurviṇyaḥ prasaviṣyanti &	tasmin ca divase BAryA $ gurviNyaH prasavizyanti &
   sarvās tā janayiṣyanti % putrān kṣemeṇa svastinā // MvyC_44 //	sarvAH tAH janayizyanti % putrAn kzemeNa svastinA // MvyS_44 //
   dṛṣṭvā ca putraṃ subrahmā $ dvātriṃśadvaralakṣaṇam &	dRzwvA ca putram subrahmA $ dvAtriMSat-vara-lakzaNam &
   pratyavekṣya ca mantreṣu % tataḥ prīto bhaviṣyati // MvyC_45 //	pratyavekzya ca mantrezu % tatas prItaH Bavizyati // MvyS_45 //
   gatidvayaṃ kumārasya $ yathā mantreṣu dṛśyate &	gati-dvayam kumArasya $ yaTA mantrezu dRSyate &
   narādhipaś cakravartī % buddho vā dvīpadottamaḥ // MvyC_46 //	narADipaH cakravartI % budDaH vA dvIpada-uttamaH // MvyS_46 //
   sa ca yauvanasaṃprāpto $ maitreyo hy agrapudgalaḥ &	sa ca yOvana-saMprAptaH $ mEtreyaH hi agra-pudgalaH &
   cintayiṣyati dharmātmā % duḥkhitāh khalv imāḥ prajāḥ // MvyC_47 //	cintayizyati Darma-AtmA % duHKitAh Kalu imAH prajAH // MvyS_47 //
   brahmasvaro mahāghoṣo $ hemavarṇo mahādyutiḥ &	brahma-svaraH mahA-GozaH $ hema-varNaH mahA-dyutiH &
   viśālavakṣāḥ pīnāṅgaḥ % padmapattranibhekṣaṇaḥ // MvyC_48 //	viSAla-vakzAH pIna-aFgaH % padma-pattra-niBa-IkzaNaH // MvyS_48 //
   samucchrayeṇa hastāśītis $ tasya kāyo bhaviṣyati &	samucCrayeNa hasta-aSItiH $ tasya kAyaH Bavizyati &
   vistāraṃ viṃśahastāni % tato 'rdham mukhamaṇḍalam // MvyC_49 //	vistAram viMSa-hastAni % tatas arDam muKa-maNxalam // MvyS_49 //
   aśītibhiś caturbhiś ca $ sahasraiḥ sa puraskṛtaḥ &	aSItiBiH caturBiH ca $ sahasrEH sa puraskRtaH &
   māṇavānāṃ ca maitreyo % maṃtrān adhyāpayiṣyati // MvyC_50 //	mANavAnAm ca mEtreyaH % maMtrAn aDyApayizyati // MvyS_50 //
   tataḥ śaṅkho mahārājo $ yūpam ucchrāpayiṣyati &	tatas SaFKaH mahA-rAjaH $ yUpam ucCrApayizyati &
   ṣoḍaśavyāmavistāram % ūrdhvaṃ vyāmasahasrakam // MvyC_51 //	zoxaSa-vyAma-vistAram % UrDvam vyAma-sahasrakam // MvyS_51 //
   sa taṃ yūpaṃ narapatir $ nānāratnavibhūṣitam &	sa tam yUpam narapatiH $ nAnA-ratna-viBUzitam &
   pradāsyati dvijātibhyo % yajñaṃ kṛtvā purassaram \	pradAsyati dvijAtiByaH % yajQam kRtvA purassaram \
   saptaratnamayaṃ yūpaṃ # brāhmaṇebhyaḥ pradāsyati // MvyC_52 //	sapta-ratna-mayam yUpam # brAhmaNeByaH pradAsyati // MvyS_52 //
   taṃ ca ratnamayaṃ yūpaṃ $ dattamātraṃ manoramam &	tam ca ratna-mayam yUpam $ datta-mAtram manoramam &
   brāhmaṇānāṃ sahasrāṇi % vikariṣyanti tatkṣaṇāt // MvyC_53 //	brAhmaNAnAm sahasrANi % vikarizyanti tad-kzaNAt // MvyS_53 //
   tasya yūpasya maitreyo $ dṛṣṭvā cainām anityatām &	tasya yUpasya mEtreyaH $ dRzwvA ca-enAm anitya-tAm &
   kṛtsnaṃ vicintya saṃsāraṃ % pravrajyāṃ rocayiṣyati // MvyC_54 //	kRtsnam vicintya saMsAram % pravrajyAm rocayizyati // MvyS_54 //
   yatrāhaṃ pravrajitveha $ spṛśeyam amṛtaṃ padam &	yatra-aham pravrajitvA-iha $ spRSeyam amRtam padam &
   vimocayeyaṃ janatāṃ % vyādhimṛtyujarābhayāt // MvyC_55 //	vimocayeyam janatAm % vyADi-mRtyu-jarA-BayAt // MvyS_55 //
   aśītibhiś caturbhiś ca $ sahasraiḥ sa puraskṛtaḥ &	aSItiBiH caturBiH ca $ sahasrEH sa puraskRtaH &
   niṣkramiṣyati maitreyaḥ % pravrajyām agrapudgalaḥ // MvyC_56 //	nizkramizyati mEtreyaH % pravrajyAm agra-pudgalaH // MvyS_56 //
   nāgavṛkṣas tadā tasya $ bodhivṛkṣo bhaviṣyati &	nAgavRkzaH tadA tasya $ boDivRkzaH Bavizyati &
   pañcāśadyojanās tasya % ūrdhvaṃ śākhāḥ samudgatāḥ \	paQcASat-yojanAH tasya % UrDvam SAKAH samudgatAH \
   ṣaṭkrośaviṭapāṇy asya # vivṛtāni samantataḥ // MvyC_57 //	zaz-kroSa-viwa-pANi asya # vivRtAni samantataH // MvyS_57 //
   tasya mūle niṣaṇṇo 'sau $ maitreyo dvipadottamaḥ &	tasya mUle nizaNNaH asO $ mEtreyaH dvipada-uttamaH &
   anuttarāṃ ca saṃbodhiṃ % prāpsyati nātra saṃśayaḥ // MvyC_58 //	anuttarAm ca saMboDim % prApsyati na-atra saMSayaH // MvyS_58 //
   aṣṭāṅgopetayā vācā $ tataḥ sa munisattamaḥ &	azwAFga-upetayA vAcA $ tatas sa muni-sattamaH &
   deśayiṣyati saddharmaṃ % sarvaduḥkhāpahaṃ śivam // MvyC_59 //	deSayizyati sadDarmam % sarva-duHKa-apaham Sivam // MvyS_59 //
   duḥkhaṃ duḥkhasamutpādaṃ $ duḥkhasya samatikramam &	duHKam duHKa-samutpAdam $ duHKasya samatikramam &
   āryaṃ cāṣṭāṅgikaṃ mārgaṃ % kṣemaṃ nirvāṇagāminam // MvyC_60 //	Aryam ca-azwa-AFgikam mArgam % kzemam nirvANa-gAminam // MvyS_60 //
   prasannān janatāṃ dṛṣṭvā $ satyāni kathayiṣyati &	prasannAn janatAm dRzwvA $ satyAni kaTayizyati &
   taṃ cāsya dharmaṃ saṃśrutya % pratipadyanti śāsane // MvyC_61 //	tam ca-asya Darmam saMSrutya % pratipadyanti SAsane // MvyS_61 //
   supuṣpite ca udyāne $ sannipāto bhaviṣyati &	su-puzpite ca udyAne $ sannipAtaH Bavizyati &
   pūrṇaṃ ca yojanaṃ śataṃ % parṣat tasya bhaviṣyati // MvyC_62 //	pUrNam ca yojanam Satam % parzad tasya Bavizyati // MvyS_62 //
   tataḥ śrutvā narapatiḥ $ śaṅkho rājā mahāyaśāḥ &	tatas SrutvA narapatiH $ SaFKaH rAjA mahA-yaSAH &
   dattvā dānam asaṃkhyeyaṃ % pravrajyāṃ rocayiṣyati // MvyC_63 //	dattvA dAnam asaMKyeyam % pravrajyAm rocayizyati // MvyS_63 //
   aśītibhiś caturbhiś ca $ sahasraiḥ sa puraskṛtaḥ &	aSItiBiH caturBiH ca $ sahasrEH sa puraskRtaH &
   narādhipo viniṣkramya % pravrajyām upayāsyati // MvyC_64 //	narADipaH vinizkramya % pravrajyAm upayAsyati // MvyS_64 //
   tenaiva ca pramāṇena $ mānavānāṃ puraskṛtaḥ &	tena-eva ca pramANena $ mAnavAnAm puraskRtaH &
   maitreyasya pitā caiva % pravrajyām upayāsyati // MvyC_65 //	mEtreyasya pitA ca-eva % pravrajyAm upayAsyati // MvyS_65 //
   tato gṛhapatiḥ x x $ sudhano nāma viśrutaḥ &	tatas gRhapatiH x x $ suDanaH nAma viSrutaH &
   pravrajiṣyati dharmātmā % sahasraiḥ parivāritaḥ // MvyC_66 //	pravrajizyati Darma-AtmA % sahasrEH parivAritaH // MvyS_66 //
   strīratnam atha śaṅkhasya $ viśākhā nāma viśrutā &	strI-ratnam aTa SaFKasya $ viSAKA nAma viSrutA &
   aśītibhiś caturbhiś ca % sahasraiḥ sā puraskṛtā \	aSItiBiH caturBiH ca % sahasrEH sA puraskRtA \
   nārīṇāṃ saha niṣkramya # pravrajyām upayāsyati // MvyC_67 //	nArINAm saha nizkramya # pravrajyAm upayAsyati // MvyS_67 //
   prāṇināṃ tatra samaye $ sahasrāṇi śatāni ca &	prANinAm tatra samaye $ sahasrANi SatAni ca &
   pravrajyām upayāsyanti % maitreyasyānuśāsane // MvyC_68 //	pravrajyAm upayAsyanti % mEtreyasya-anuSAsane // MvyS_68 //
   tataḥ kāruṇikaḥ śāstā $ maitreyo dvipadottamaḥ &	tatas kAruNikaH SAstA $ mEtreyaH dvipada-uttamaH &
   samitiṃ vyavalokyātha % idam arthaṃ pravakṣyati // MvyC_69 //	samitim vyavalokya-aTa % idam arTam pravakzyati // MvyS_69 //
   sarve te śākyamuninā $ muniśreṣṭhena tāyinā &	sarve te SAkya-muninA $ muni-SrezWena tAyinA &
   arthato lokanāthena % dṛṣṭāḥ saddharmadhātunā \	arTataH lokanATena % dRzwAH sadDarma-DAtunA \
   ropitā mokṣamārgaṇe # vikṣiptā mama śāsane // MvyC_70 //	ropitA mokza-mArgaNe # vikziptAH mama SAsane // MvyS_70 //
   chattradhvajapatākābhir $ gandhamālyānulepanaiḥ &	Cattra-Dvaja-patAkABiH $ ganDa-mAlya-anulepanEH &
   kṛtvā śākyamuneḥ pūjāṃ hy % āgatā mama śāsane // MvyC_71 //	kRtvA SAkya-muneH pUjAm hi % AgatAH mama SAsane // MvyS_71 //
   kuṅkumodakarasena $ candanenānulepanam &	kuFkuma-udaka-rasena $ candanena-anulepanam &
   dattvā śākyamuneḥ stūpe hy % āgatā mama śāsane // MvyC_72 //	dattvA SAkya-muneH stUpe hi % AgatAH mama SAsane // MvyS_72 //
   buddhaṃ dharmaṃ ca saṅghaṃ ca $ gatvā tu śaraṇaṃ sadā &	budDam Darmam ca saFGam ca $ gatvA tu SaraNam sadA &
   kṛtvā tu kuśalaṃ karma % āgatā mama śāsane // MvyC_73 //	kRtvA tu kuSalam karma % AgatAH mama SAsane // MvyS_73 //
   śikṣāpadāni samādāya $ x śākyamuniśāsane &	SikzA-padAni samAdAya $ x SAkya-muni-SAsane &
   pratipālya yathābhūtaṃ hy % āgatā mama śāsane // MvyC_74 //	pratipAlya yaTABUtam hi % AgatAH mama SAsane // MvyS_74 //
   dattvā saṅghe ca dānāni $ cīvarapānabhojanam &	dattvA saFGe ca dAnAni $ cIvara-pAna-Bojanam &
   vicitraṃ glānabhaiṣajyaṃ hy % āgatā mama śāsane // MvyC_75 //	vicitram glAna-BEzajyam hi % AgatAH mama SAsane // MvyS_75 //
   caturdaśīṃ pañcadaśīṃ $ pakṣasyehāṣṭamīṃ tathā &	caturdaSIm paQcadaSIm $ pakzasya-iha-azwamIm taTA &
   prātihārakapakṣaṃ ca % aṣṭāṅgaṃ susamāhitam \	prAtihAraka-pakzam ca % azwAFgam su-samAhitam \
   upavāsam upoṣitvā hy # āgatā mama śāsane // MvyC_76 //	upavAsam upozitvA hi # AgatAH mama SAsane // MvyS_76 //
   prātihāryatrayeṇāsau $ śrāvakān vedayiṣyati &	prAtihArya-trayeNa-asO $ SrAvakAn vedayizyati &
   sarve te hy asravān dharmān % kṣapayiṣyanti x x x // MvyC_77 //	sarve te hi asravAn DarmAn % kzapayizyanti x x x // MvyS_77 //
   prathamaḥ sannipāto 'sya $ śrāvakāṇāṃ bhaviṣyati &	praTamaH sannipAtaH asya $ SrAvakANAm Bavizyati &
   pūrṇāḥ ṣaṇnavatiḥ koṭyaḥ % śrāvakāṇāṃ bhavacchidām // MvyC_78 //	pUrNAH zaNnavatiH kowyaH % SrAvakANAm Bava=-CidAm // MvyS_78 //
   dvitīyaḥ sannipāto 'sya $ śrāvakāṇāṃ bhaviṣyati &	dvitIyaH sannipAtaH asya $ SrAvakANAm Bavizyati &
   pūrṇāś caturnavatiḥ koṭyo % muktānāṃ kleśabandhanāt // MvyC_79 //	pUrNAH caturnavatiH kowyaH % muktAnAm kleSa-banDanAt // MvyS_79 //
   tṛtīyaḥ sannipāto 'sya $ śrāvakāṇāṃ bhaviṣyati &	tRtIyaH sannipAtaH asya $ SrAvakANAm Bavizyati &
   pūrṇā dvānavatiḥ koṭyo % muktānāṃ śāntacetasām // MvyC_80 //	pUrNA dvAnavatiH kowyaH % muktAnAm SAnta-cetasAm // MvyS_80 //
   dharmacakraṃ pravartyātha $ vinīya suramānuṣān &	Darma-cakram pravartya-aTa $ vinIya sura-mAnuzAn &
   sārdhaṃ śrāvakasaṅghena % pure piṇḍaṃ cariṣyati // MvyC_81 //	sArDam SrAvaka-saFGena % pure piNxam carizyati // MvyS_81 //
   tataḥ praviśatas tasya $ ramyāṃ ketumatīpurīm &	tatas praviSataH tasya $ ramyAm ketumatI-purIm &
   māndāravāṇi puṣpāni % patiṣyanti narottame \	mAndAravANi puzpAni % patizyanti narottame \
   devatāḥ prakariṣyanti # tasmin puragate munau // MvyC_82 //	devatAH prakarizyanti # tasmin pura-gate munO // MvyS_82 //
   catvāraś ca mahārājāḥ $ śakraś ca tridaśādhipaḥ &	catvAraH ca mahA-rAjAH $ SakraH ca tridaSa-aDipaH &
   brahmadevagaṇaiḥ sārdhaṃ % pūjāṃ tasya kariṣyati // MvyC_83 //	brahma-deva-gaNEH sArDam % pUjAm tasya karizyati // MvyS_83 //
   utpalakumudapadma- $ puṇḍarīkasugandhikam &	utpala-kumuda-padma $ puNxarIka-suganDikam &
   aguruṃ candanaṃ caiva % divyamālās tathaiva ca // MvyC_84 //	agurum candanam ca-eva % divya-mAlAH taTA-eva ca // MvyS_84 //
   cailakṣepaṃ kariṣyanti $ devaputrā maharddhikāḥ &	cEla-kzepam karizyanti $ deva-putrAH mahardDikAH &
   taṃ lokanātham udvīkṣya % praviśantaṃ purottamam // MvyC_85 //	tam loka-nATam udvIkzya % praviSantam pura-uttamam // MvyS_85 //
   pathi bhūmiḥ sthitā tatra $ mṛdutūlapicūpamā &	paTi BUmiH sTitA tatra $ mRdu-tUla-picUpamA &
   vicitraṃ ca śrutaṃ mālyaṃ % vistariṣyanti te pathi // MvyC_86 //	vicitram ca Srutam mAlyam % vistarizyanti te paTi // MvyS_86 //
   chattradhvajapatākāni $ gandhamālyānulepanaiḥ &	Cattra-Dvaja-patAkAni $ ganDa-mAlya-anulepanEH &
   śrutaiś ca tūryanirghoṣaiḥ % prasannamanaso narāḥ \	SrutEH ca tUrya-nirGozEH % prasanna-manasaH narAH \
   śāstuḥ pūjāṃ kariṣyanti # devaputrā maharddhikāḥ // MvyC_87 //	SAstuH pUjAm karizyanti # deva-putrAH mahardDikAH // MvyS_87 //
   sa ca śakraḥ sahasrākṣo $ devarājo mahādyutiḥ &	sa ca SakraH sahasrAkzaH $ devarAjaH mahA-dyutiH &
   prahṛṣṭaḥ prāñjaliṃ kṛtvā % stoṣyate lokanāyakam // MvyC_88 //	prahRzwaH prAQjalim kRtvA % stozyate loka-nAyakam // MvyS_88 //
   namas te puruṣājanya $ namas te puruṣottama &	namaH te puruza-ajanya $ namaH te puruzottamaH &
   anukampasva janatāṃ % bhagavann agrapudgala // MvyC_89 //	anukampasva janatAm % Bagavan agra-pudgala // MvyS_89 //
   maharddhiko devaputras $ tasya māro bhaviṣyati &	mahardDikaH deva-putraH $ tasya mAraH Bavizyati &
   sa caiva prāñjaliṃ kṛtvā % stoṣyate lokanāyakam // MvyC_90 //	sa ca-eva prAQjalim kRtvA % stozyate loka-nAyakam // MvyS_90 //
   brāhmaṇaparivāreṇa $ brahmā caiva puraskṛtaḥ &	brAhmaNa-parivAreNa $ brahmA ca-eva puraskRtaH &
   kathayiṣyati saddharmaṃ % brahmaghoṣam udīrayan // MvyC_91 //	kaTayizyati sadDarmam % brahmaGozam udIrayan // MvyS_91 //
   ākīrṇā pṛthivī sarvā $ arhadbhiś ca bhaviṣyati &	AkIrNA pRTivI sarvAH $ arhadBiH ca Bavizyati &
   kṣīṇāsravair vāntadoṣaiḥ % prahīṇabhavabandhanaiḥ // MvyC_92 //	kzINa-AsravEH vAnta-dozEH % prahINa-Bava-banDanEH // MvyS_92 //
   hṛṣṭā devā manuṣyāś ca $ gandharvā yakṣarākṣasāḥ &	hRzwAH devAH manuzyAH ca $ ganDarvAH yakza-rAkzasAH &
   śāstuḥ pūjāṃ kariṣyanti % nāgāś cāpi maharddhikāḥ // MvyC_93 //	SAstuH pUjAm karizyanti % nAgAH ca-api mahardDikAH // MvyS_93 //
   te ca nūnaṃ bhaviṣyanti $ akhilāś chinnasaṃcayāḥ &	te ca nUnam Bavizyanti $ aKilAH Cinna-saMcayAH &
   chinnasrotā anādīnā % uttīrnābhavasāgarāḥ \	Cinna-srotAH anAdInAH % uttIrnABava-sAgarAH \
   brahmacaryaṃ cariṣyanti # maitreyasyānuśasane // MvyC_94 //	brahmacaryam carizyanti # mEtreyasya-anuSasane // MvyS_94 //
   te vai nūnaṃ bhaviṣyanti $ amamā aparigrahāḥ &	te vE nUnam Bavizyanti $ amamAH aparigrahAH &
   ajātarūparajatā % aniketā asaṃstavāḥ \	ajAtarUpa-rajatA % aniketAH asaMstavAH \
   brahmacaryaṃ cariṣyanti # maitreyasyānuśasane // MvyC_95 //	brahmacaryam carizyanti # mEtreyasya-anuSasane // MvyS_95 //
   te vai nūnaṃ bhaviṣyanti $ chinnajālaviśaktikāḥ &	te vE nUnam Bavizyanti $ Cinna-jAla-viSaktikAH &
   dhyānāni copasaṃpadya % prītisaukhyasamanvitāḥ \	DyAnAni ca-upasaMpadya % prIti-sOKya-samanvitAH \
   brahmacaryaṃ cariṣyanti # maitreyasyānuśasane // MvyC_96 //	brahmacaryam carizyanti # mEtreyasya-anuSasane // MvyS_96 //
   ṣaṣṭivarṣasahasrāṇi $ maitreyo dvipadottamaḥ &	zazwi-varza-sahasrANi $ mEtreyaH dvipada-uttamaH &
   deśayiṣyati saddharmaṃ % sarvabhūtānukampakam // MvyC_97 //	deSayizyati sadDarmam % sarva-BUta-anukampakam // MvyS_97 //
   śatalakṣasahasrāṇi $ prāṇinaṃ sa vināyakaḥ &	Satalakza-sahasrANi $ prANinam sa vinAyakaH &
   vinayitvā ca saddharmaṃ % tato nirvāṇam eṣyati // MvyC_98 //	vinayitvA ca sadDarmam % tatas nirvANam ezyati // MvyS_98 //
   parinirvṛtasya x x $ tasyaiva x mahāmuneḥ &	parinirvRtasya x x $ tasya-eva x mahA-muneH &
   daśavarṣasahasrāṇi % saddharmaḥ sthāsyate tadā // MvyC_99 //	daSa-varza-sahasrANi % sadDarmaH sTAsyate tadA // MvyS_99 //
   prasādayitvā cittāni $ tasmin śākyamunau jine &	prasAdayitvA cittAni $ tasmin SAkyamunO jine &
   tato drakṣyatha maitreyaṃ % saṃbuddhaṃ dvipadottamam // MvyC_100 //	tatas drakzyaTa mEtreyam % saMbudDam dvipada-uttamam // MvyS_100 //
   idam āścaryakaṃ śrutvā $ imām ṛddhim anuttamām &	idam AScaryakam SrutvA $ imAm RdDim anuttamAm &
   ko vidvān na prasīdeta % atikṛṣṇābhijātikaḥ // MvyC_101 //	kaH vidvAn na prasIdeta % ati-kRzNa-aBijAtikaH // MvyS_101 //
   tasmād ihātmakāmena $ māhātmyam abhikāṅkṣiṇā &	tasmAt iha-Atma-kAmena $ mAhAtmyam aBikAFkziNA &
   saddharmo gurukartavyaḥ % smaratā buddhaśāsanam // MvyC_102 //	sadDarmaH guru-kartavyaH % smaratA budDa-SAsanam // MvyS_102 //
   Maitreyavyākaraṇaṃ samāptam // ye dharmā (etc.) // cīnadeśīvinirgataḥ	MEtreya-vyAkaraNam samAptam // ye DarmAH (et-c.) // cIna-deSI-vinirgataH
   bhikṣu puṇyakīrtir yad atra puṇyaṃ tad bhavatv	Bikzu puNya-kIrtiH yat atra puNyam tat Bavatu-
   ācāryopādhyāyamātāpitṛpūrvaṅgamaṃ krtvā sakalasattvarāśer	AcArya-upADyAya-mAtA-pitR-pUrvaFgamam krtvA sakala-sattva-rASeH-
   anuttarajñānaphalāptaya iti // śrīmad gopāladevarājyasaṃvat 57 phālguna	anuttara-jQAna-Pala-AptayaH iti // SrImat gopAla-deva-rAjya-saMvat 57 PAlguna
   dine 9 Ghosalīgrāme likhati / oṃ hārītī mahāyakṣiṇī hara hara mama	dine 9 GhosalI-grAme liKati / om hArItI mahA-yakziNI hara hara mama
   sarvapāpāni svāhā //	sarva-pApAni svAhA //
   3. Kathmandu Manuscript (complete), ed. Ishigami	3. KaTmandu ManuH-cript (ca-umplete), ed. Ishigami
   Ishigami, Zenno (1989), "Nepāru bon 'Maitreyavyākaraṇa'," Fujita Kḥtatsu	Ishi-gami, ZennaH (1989), "NepAru bon aMEtreya-vyAkaraNa-a," Fujita KHtatsu
   Hakushi Kanreki Kinen Ronbunshū: Indotetsugaku to Bukkyḥ, Kyoto, 295-310.	Hakushi Kanreki Kinet RA-unbunshU: Indotet-sugaku taH BukkyH, Kyoto, 295-310.
   To facilitate searching, sandhis are standardized, misprints removed, some	TaH facilitate searCing, sanDiH are standardized, misprintH removed, some
   mistakes corrected.	mistakeH corret-tet-.
   Oṃ namo maitreyanāthāya //	Om namaH mEtreya-nATAya //
   evaṃ mayā śrutam ekasmiṃ samaye bhagavān rājagṛhe viharati sma / veṇuvane	evam mayA Srutam ekasmim samaye BagavAn rAjagRhe viharati sma / veNu-vane
   kalandakanivāse mahatā bhikṣusaṃghena sārdham ardhatrayodaśabhir	kalandaka-nivAse mahatA Bikzu-saMGena sArDam arDa-trayodaSaBiH-
   bhikṣuśataiḥ //	Bikzu-SatEH //
   atha khalv āyuṣmāñ	aTa Kalu AyuzmAn-
   chāriputra mahāprajño $ dharmasenāpatir vibhuḥ &	CAriputra mahA-prajQaH $ DarmasenApatiH viBuH &
   lokasya anukampārthaṃ % śāstāraṃ paripṛcchati // MvyK_1 //	lokasya anukampA-arTam % SAstAram paripRcCati // MvyK_1 //
   yo 'sāv anāgato buddho $ nirdiṣṭo lokanāyakaḥ &	yaH asO anAgataH budDaH $ nirdizwaH loka-nAyakaH &
   maitreya iti nāmnā 'sau % sūtrapūrvāparāntike // MvyK_2 //	mEtreyaH iti nAmnA asO % sUtra-pUrvA-para-antike // MvyK_2 //
   tasyāhaṃ vistarañ caivaṃ $ śrotum icchāmi nāyaka &	tasya-aham vistaran ca-evam $ Srotum icCAmi nAyakaH &
   ṛddhiñ cāsyānubhāvañ ca % tan me brūhi narottama // MvyK_3 //	RdDin ca-asya-anuBAvan ca % tat me brUhi nara-uttamaH // MvyK_3 //
   athainam avadac chāstā $ vyākariṣyāmy ahaṃ tava &	aTa-enam avadat SAstA $ vyAkarizyAmi aham tava &
   vistaran tasya buddhasya % maitreyasya śṛṇohi me // MvyK_4 //	vistaran tasya budDasya % mEtreyasya SRNohi me // MvyK_4 //
   udadhis tena kālena $ dvātriṃśatśatayojanaḥ &	udaDiH tena kAlena $ dvAtriMSat-Sata-yojanaH &
   śoṣam āyāsyate yasmāc % cakravartī yathā hy asau // MvyK_5 //	Sozam AyAsyate yasmAt % cakravartI yaTA hi asO // MvyK_5 //
   daśayojanasāhasrā $ jambudvīpo bhavaiṣyati &	daSa-yojana-sAhasrA $ jambudvIpaH Bava-ezyati &
