   PADA MARKERS	PADAH MARKERS
   nāgajihvā nāgakarṇī $ vīrā vartulaparṇikā &	nAgajihvA nAgakarNI $ vIrAH vartulaparNikA &
   arkapattrī vaṃśapattrī % tāmraparṇī tatheśvarī \	arkapattrI vaMSapattrI % tAmraparNI taTA-ISvarI \
   indurī devadeveśi # rasabandhakarāḥ priye // Ras_5.20 //	indurI devadeveSi # rasa-banDa-karAH priye // RaH-_5.20 //
   tīvragandharasasparśair $ dravyaiḥ sthāvarajaṅgamaiḥ &	tIvra-ganDa-rasa-sparSEH $ dravyEH sTAvara-jaFgamEH &
   mriyate badhyate caiva % rasaḥ svedanamardanāt // Ras_5.21 //	mriyate baDyate ca-eva % rasaH svedana-mardanAt // RaH-_5.21 //
   sūryāvartaśca kadalī $ vandhyā kośātakī tathā &	sUryAvartaH-ca kadalI $ vanDyA koSAtakI taTA &
   vajrakandodakakaṇā % kākamācī ca śigrukaḥ // Ras_5.22 //	vajrakanda-udaka-kaNA % kAkamAcI ca SigrukaH // RaH-_5.22 //
   devadālī ca deveśi $ drāvikāḥ parikīrtitāḥ &	devadAlI ca deveSi $ drAvikAH parikIrtitAH &
   doṣān haranti yogina % dhātūnāṃ pāradasya ca // Ras_5.23 //	dozAn haranti yoginaH % DAtUnAm pAradasya ca // RaH-_5.23 //
   kākamācī ghanaravaḥ $ kāsamardaḥ kṛtāñjaliḥ &	kAkamAcI Gana-ravaH $ kAsamardaH kRtAQjaliH &
   varāhakarṇī saṭirī % haṃsadāvī śatāvarī // Ras_5.24 //	varAhakarNI sawirI % haMsadAvI SatAvarI // RaH-_5.24 //
   tāmbūlī nāginī brahmī $ haṃsapādī ca lakṣaṇā &	tAmbUlI nAginI brahmI $ haMsapAdI ca lakzaNA &
   arjunī kṣīranālī ca % kāravello 'rkapattrikā \	arjunI kzIranAlI ca % kAravellaH arkapattrikA \
   vyāghrī cavī kuravakaḥ # krāmikāḥ suravandite // Ras_5.25 //	vyAGrI cavI kuravakaH # krAmikAH suravandite // RaH-_5.25 //
   brahmadaṇḍaḥ sudaṇḍaśca $ lohadaṇḍastṛtīyakaḥ &	brahmadaNxaH sudaNxaH-ca $ loha-daNxaH-tRtIyakaH &
   ete rasāyane yogyā % brahmaviṣṇumaheśvarāḥ // Ras_5.26 //	ete rasAyane yogyAH % brahma-vizNu-maheSvarAH // RaH-_5.26 //
   bhūpāṭalī ca kaumārī $ siṃhavallī ca śūkarī &	BUpAwalI ca kOmArI $ siMhavallI ca SUkarI &
   hemaparṇī paṭolī ca % nāgavallī ca bhṛṅgarāṭ \	hemaparNI pawolI ca % nAgavallI ca BRFgarAj \
   ityaṣṭa mūlikāḥ proktāḥ # pañcaratnaṃ śṛṇu priye // Ras_5.27 //	iti-azwa mUlikAH proktAH # paQcaratnam SRNu priye // RaH-_5.27 //
   mantrasiddhāsanā devī $ tathā kaṅkālakhecarī &	mantra-sidDAsanA devI $ taTA kaFkAla-KecarI &
   indirā ca kṣamāpālī % pañcamī tu niśācarī \	indirA ca kzamApAlI % paQcamI tu niSAcarI \
   pañcaratnamidaṃ devi # rasaśodhanajāraṇe // Ras_5.28 //	paQcaratnam-idam devi # rasa-SoDana-jAraNe // RaH-_5.28 //
   rasasya bandhane śastam $ ekaikaṃ suravandite &	rasasya banDane Sastam $ ekEkam suravandite &
   rasāṅkuśena gṛhṇīyāt % pañcaratnāni suvrate \	rasAFkuSena gRhNIyAt % paQcaratnAni suvrate \
   dadāti khecarīṃ siddhiṃ # rasabhairavasaṃgame // Ras_5.29 //	dadAti KecarIm sidDim # rasaBErava-saMgame // RaH-_5.29 //
   trikṣāraṃ ṭaṅkaṇakṣāro $ yavakṣāraśca sarjikā &	trikzAram waFkaNa-kzAraH $ yavakzAraH-ca sarjikA &
   tilāpāmārgakadalī % palāśaśigrumocikāḥ \	tila-apAmArga-kadalI % palASa-Sigru-mocikAH \
   mūlakārdrakaciñcāśca # vṛkṣakṣārāḥ prakīrtitāḥ // Ras_5.30 //	mUlaka-Ardraka-ciQcAH-ca # vRkza-kzArAH prakIrtitAH // RaH-_5.30 //
   amlavetasajambīra- $ luṅgāmlacaṇakāmlakam &	amlavetasa-jambIra $ luFga-amla-caNaka-amlakam &
   nāraṅgaṃ tintiṇīkaṃ ca % cāṅgeryamlagaṇottamāḥ // Ras_5.31 //	nAraFgam tintiNIkam ca % cAFgerI-amlagaNa-uttamAH // RaH-_5.31 //
   sāmudraṃ saindhavaṃ caiva $ cūlikālavaṇaṃ tathā &	sAmudram sEnDavam ca-eva $ cUlikA-lavaNam taTA &
   sauvarcalaṃ ca kācaṃ ca % lavaṇāḥ pañca kīrtitāḥ // Ras_5.32 //	sOvarcalam ca kAcam ca % lavaNAH paQca kIrtitAH // RaH-_5.32 //
   saktukaṃ kālakūṭaṃ ca $ sitamustā tathaiva ca &	saktukam kAlakUwam ca $ sitamustA taTA-eva ca &
   śṛṅgī kṛṣṇaviṣaṃ caiva % pañcaite tu mahāviṣāḥ // Ras_5.33 //	SRFgI kRzNa-vizam ca-eva % paQca-ete tu mahA-vizAH // RaH-_5.33 //
   snuhyarkonmattakaṃ caiva $ karavīraṃ ca lāṅgalī &	snuhI-arka-unmattakam ca-eva $ karavIram ca lAFgalI &
   pañcaivopaviṣā mukhyāḥ % tailāni hy uttamāni vai \	paQca-eva-upavizAH muKyAH % tElAni hi uttamAni vE \
   kusumbhakaṅguṇīnaktā- # tilasarṣapajāni tu // Ras_5.34 //	kusumBa-kaFguNI-naktA # tila-sarzapa-jAni tu // RaH-_5.34 //
   hastyaśvachāganārīṇāṃ $ mūtraṃ gavyaṃ ca pañcamam // Ras_5.35 //	hasti-aSva-CAga-nArINAm $ mUtram gavyam ca paQcamam // RaH-_5.35 //
   pittaṃ pañcavidhaṃ matsya- $ gavāśvanarabarhijam // Ras_5.36 //	pittam paQcaviDam matsya $ gavA-aSvanara-barhi-jam // RaH-_5.36 //
   vasā pañcavidhā matsya- $ meṣāhinarabarhijā // Ras_5.37 //	vasA paQcaviDAH matsya $ meza-ahi-nara-barhi-jAH // RaH-_5.37 //
   kapotacāṣagṛdhrāṇāṃ $ śikhikukkuṭayośca viṭ // Ras_5.38 //	kapota-cAza-gRDrANAm $ SiKi-kukkuwayoH-ca viz // RaH-_5.38 //
   mañjiṣṭhā kuṅkumaṃ lākṣā $ khadiraścāsanaṃ tathā &	maQjizWA kuFkumam lAkzA $ KadiraH-ca-Asanam taTA &
   raktavargastu deveśi % pītavargamataḥ śṛṇu \	raktavargaH-tu deveSi % pItavargam-atas SRNu \
   kusumbhaṃ kiṃśukaṃ rātrī # pataṃgo madayantikā // Ras_5.39 //	kusumBam kiMSukam rAtrI # pataMgaH madayantikAH // RaH-_5.39 //
   śuklavargaḥ sudhākūrma- $ śaṅkhaśuktivarāṭikāḥ // Ras_5.40 //	SuklavargaH suDA-kUrma $ SaFKa-Sukti-varAwikAH // RaH-_5.40 //
   guñjāṭaṅkaṇamadhvājya- $ guḍā drāvaṇapañcakam // Ras_5.41 //	guQjA-waFkaNa-maDu-Ajya $ guxAH drAvaNa-paQcakam // RaH-_5.41 //
   kācaṭaṅkaṇasauvīraṃ $ śodhanatritayaṃ priye // Ras_5.42 //	kAca-waFkaNa-sOvIram $ SoDana-tritayam priye // RaH-_5.42 //
   sarve malaharāḥ kṣārāḥ $ sarve cāmlāḥ prabodhakāḥ &	sarve mala-harAH kzArAH $ sarve ca-amlAH praboDakAH &
   viṣāṇi ca tamoghnāni % snehā mārdavakārakāḥ // Ras_5.43 //	vizANi ca tamaH-GnAni % snehAH mArdava-kArakAH // RaH-_5.43 //
   ityoṣadhigaṇāḥ proktāḥ $ siddhidā rasasaṃgame &	iti-ozaDi-gaNAH proktAH $ sidDi-dAH rasa-saMgame &
   kriyāṃ kurvanti tadyogāt % śaktayaśca mahārasāḥ // Ras_5.44 //	kriyAm kurvanti tad-yogAt % SaktayaH-ca mahArasAH // RaH-_5.44 //
   tanmamācakṣva deveśi $ kimanyacchrotumicchasi // Ras_5.45 //	tat-mama-Acakzva deveSi $ kim-anyat-Srotum-icCasi // RaH-_5.45 //
   Ṣaṣṭhaḥ paṭalaḥ [Abhrakādilakṣaṇasaṃskāranirṇaya]	ṢazWaH pawalaH [a-aBraka-Adi-lakzaNa-saMskAra-nirNaya]
   śrīdevyuvāca	SrI-devI-uvAca
   devadeva mahādeva $ śaktīnāṃ lakṣaṇaṃ katham &	devadeva mahAdeva $ SaktInAm lakzaNam kaTam &
   rasakarmaṇi yogyatve % saṃskāras tasya kathyatām // Ras_6.1 //	rasakarmaNi yogya-tve % saMskAraH tasya kaTyatAm // RaH-_6.1 //
   śrībhairava uvāca	SrI-BEravaH uvAca
   kadācidgirijā devī $ haraṃ dṛṣṭvā manoharam &	kadAcid-girijA devI $ haram dRzwvA manoharam &
   mumoca yattadā vīryaṃ % tajjātaṃ śubhamabhrakam \	mumoca yat-tadA vIryam % tad-jAtam SuBam-aBrakam \
   pītaṃ kṛṣṇaṃ tathā śuklaṃ # raktaṃ bhūmeśca saṃgamāt // Ras_6.2 //	pItam kRzNam taTA Suklam # raktam BUmeH-ca saMgamAt // RaH-_6.2 //
   abhrakaṃ kāntapāṣāṇaṃ $ vajraṃ vaikrāntakaṃ śṛṇu // Ras_6.3 //	aBrakam kAntapAzANam $ vajram vEkrAntakam SRNu // RaH-_6.3 //
   pinākaṃ darduraṃ nāgaṃ $ vajraṃ cābhraṃ caturvidham &	pinAkam darduram nAgam $ vajram ca-aBram caturviDam &
   pināke 'gniṃ praviṣṭe tu % śabdaś ciṭiciṭir bhavet // Ras_6.4 //	pinAke agnim pravizwe tu % SabdaH ciwiciwiH Bavet // RaH-_6.4 //
   dardure 'gniṃ praviṣṭe tu $ śabdaḥ kukkuṭavadbhavet &	dardure agnim pravizwe tu $ SabdaH kukkuwa-vat-Bavet &
   agniṃ praviṣṭaṃ nāgaṃ tu % phūtkāraṃ devi muñcati // Ras_6.5 //	agnim pravizwam nAgam tu % PUtkAram devi muQcati // RaH-_6.5 //
   agniṃ praviṣṭaṃ vajraṃ tu $ vajravattiṣṭhati priye // Ras_6.6 //	agnim pravizwam vajram tu $ vajra-vat-tizWati priye // RaH-_6.6 //
   kuṣṭhapradaṃ pinākābhraṃ $ darduraṃ maraṇapradam &	kuzWa-pradam pinAka-aBram $ darduram maraNa-pradam &
   nāgaṃ dehagataṃ nityaṃ % vyādhiṃ kuryād bhagaṃdaram // Ras_6.7 //	nAgam deha-gatam nityam % vyADim kuryAt BagaMdaram // RaH-_6.7 //
   rase rasāyane caiva $ yojyaṃ vajrābhrakaṃ priye &	rase rasAyane ca-eva $ yojyam vajrABrakam priye &
   anekavarṇabhedena % taccaturvidhamabhrakam // Ras_6.8 //	aneka-varNa-Bedena % tat-caturviDam-aBrakam // RaH-_6.8 //
   raktaṃ pītaṃ ca hemārthe $ kṛṣṇaṃ hemaśarīrayoḥ &	raktam pItam ca hema-arTe $ kRzNam hema-SarIrayoH &
   tārakarmaṇi śuklaṃ ca % kācakiṭṭaṃ sadā tyajet // Ras_6.9 //	tAra-karmaNi Suklam ca % kAca-kiwwam sadA tyajet // RaH-_6.9 //
   ekapattraṃ kṛtaṃ pūrvam $ abhrakaṃ suranāyike &	eka-pattram kRtam pUrvam $ aBrakam sura-nAyike &
   agastyapuṣpatoyena % kumudānāṃ rasena ca // Ras_6.10 //	agastya-puzpa-toyena % kumudAnAm rasena ca // RaH-_6.10 //
   kapitindukajambīra- $ meghanādapunarnavaiḥ &	kapi-tinduka-jambIra $ meGanAda-punarnavEH &
   yavaciñcāranālāmla- % karavīrāruṇotpalaiḥ // Ras_6.11 //	yavaciQcA-AranAla-amla % karavIra-aruNa-utpalEH // RaH-_6.11 //
   vanasūraṇabhūdhātrī- $ bhiṇḍīmūlāmlavetasaiḥ &	vanasUraNa-BUDAtrI $ BiNxImUla-amlavetasEH &
   meṣaśṛṅgīśaśavasā- % śṛṅgatailaśamīrasaiḥ // Ras_6.12 //	mezaSRFgI-SaSavasA % SRFga-tEla-SamI-rasEH // RaH-_6.12 //
   vajravallīkṣīrakanda- $ maricaiḥ sumukhena ca &	vajravallI-kzIrakanda $ maricEH su-muKena ca &
   tridinaṃ svedayed devi % jāyate doṣavarjitam // Ras_6.13 //	tri-dinam svedayet devi % jAyate doza-varjitam // RaH-_6.13 //
   dhānyābhrakaṃ purā kṛtvā $ suślakṣṇaṃ navanītavat &	DAnyABrakam purA kRtvA $ su-SlakzNam navanIta-vat &
   triṃśatpalaṃ vyomarajaḥ % kṣudramatsyapaladvayam // Ras_6.14 //	triMSat-palam vyomarajaH % kzudra-matsya-pala-dvayam // RaH-_6.14 //
   tilacūrṇapalaṃ guñjā- $ tripalaṃ pādaṭaṅkaṇam &	tila-cUrNa-palam guQjA $ tri-palam pAda-waFkaNam &
   godhūmabaddhā tatpiṇḍī % pañcagavyena bhāvitā // Ras_6.15 //	goDUma-badDA tad-piNxI % paQcagavyena BAvitAH // RaH-_6.15 //
   dhamanāt koṣṭhikāyantre $ bhastrābhyāṃ tīvravahninā &	DamanAt kozWikAyantre $ BastrAByAm tIvra-vahninA &
   patatyabhrakasattvaṃ tu % sattvāni nikhilāni ca // Ras_6.16 //	patati-aBraka-sattvam tu % sattvAni niKilAni ca // RaH-_6.16 //
   svedanauṣadhiniryāsa- $ lolitaṃ puṭitaṃ muhuḥ &	svedana-ozaDi-niryAsa $ lolitam puwitam muhur &
   mṛtaṃ tu pañcanicula- % puṭair bahulapotakam // Ras_6.17 //	mRtam tu paQca-nicula % puwEH bahula-potakam // RaH-_6.17 //
   piṇḍitaṃ vyoma niṣkledaṃ $ dattvā sattvaṃ nirañjanam &	piNxitam vyoma nizkledam $ dattvA sattvam niraQjanam &
   umāphalaiśca puṣpaiśca % ṣaṣṭikāmlapariplutaiḥ \	umA-PalEH-ca puzpEH-ca % zazwika-amla-pariplutEH \
   aumadaṇḍavimardena # gamanaṃ dravati sphuṭam // Ras_6.18 //	Oma-daNxa-vimardena # gamanam dravati sPuwam // RaH-_6.18 //
   agnijāraṃ nave kumbhe $ sthāpayitvā dharottaram &	agnijAram nave kumBe $ sTApayitvA Darottaram &
   gaganaṃ dravati kṣipraṃ % muktāphalasamaprabham // Ras_6.19 //	gaganam dravati kzipram % muktAPala-sama-praBam // RaH-_6.19 //
   śatadhā kañcukīcūrṇaṃ $ kañcukīrasabhāvitam &	SataDA kaQcukI-cUrNam $ kaQcukI-rasa-BAvitam &
   drāvayedgaganaṃ devi % lohāni sakalāni ca // Ras_6.20 //	drAvayet-gaganam devi % lohAni sakalAni ca // RaH-_6.20 //
   dhānyāmlake paryyuṣitaṃ $ niculakṣāravāriṇi &	DAnyAmlake paryyuzitam $ nicula-kzAra-vAriNi &
   sthitaṃ taddravatāṃ vāti % nirleparasasannibham // Ras_6.21 //	sTitam tat-drava-tAm vAti % nirlepa-rasa-sanniBam // RaH-_6.21 //
   agastyapuṣpatoyena $ piṣṭvā sūraṇakandake &	agastya-puzpa-toyena $ pizwvA sUraNa-kandake &
   koṣṭhabhūmigataṃ māsaṃ % jāyate rasasannibham // Ras_6.22 //	kozWa-BUmi-gatam mAsam % jAyate rasa-sanniBam // RaH-_6.22 //
   chāgamūtreṇa saṃsiktaṃ $ kapitindukareṇunā &	CAga-mUtreNa saMsiktam $ kapitinduka-reNunA &
   abhrakaṃ vāpitaṃ devi % jāyate jalasannibham // Ras_6.23 //	aBrakam vApitam devi % jAyate jala-sanniBam // RaH-_6.23 //
   kākinīvījacūrṇena $ ghṛṣṭamabhrakajaṃ rajaḥ &	kAkinI-vIja-cUrNena $ GRzwam-aBraka-jam rajaH &
   snuhikṣīreṇa saptāhaṃ % siktaṃ dhmātaṃ drutaṃ bhavet // Ras_6.24 //	snuhi-kzIreNa sapta-aham % siktam DmAtam drutam Bavet // RaH-_6.24 //
   apāmārgasya pañcāṅgam $ abhrakaṃ ca supeṣitam &	apAmArgasya paQcAFgam $ aBrakam ca su-pezitam &
   sthāpayenmṛnmaye pātre % tadbhavet salilaṃ yathā // Ras_6.25 //	sTApayet-mRd-maye pAtre % tat-Bavet salilam yaTA // RaH-_6.25 //
   ghṛṣṭamabhrakacūrṇaṃ tu $ kapālīmaricaiḥ saha &	GRzwam-aBraka-cUrNam tu $ kapAlI-maricEH saha &
   śilayā vāpitaṃ bhūyo 'py % agastyarasasaṃyutam // Ras_6.26 //	SilayA vApitam BUyas api % agastya-rasa-saMyutam // RaH-_6.26 //
   mārjārapādīsvarasa- $ phalamūlāmlamarditam &	mArjArapAdI-svarasa $ Pala-mUla-amla-marditam &
   mātuluṅgaphale nyastaṃ % vrīhimadhye nidhāpayet \	mAtuluFga-Pale nyastam % vrIhi-maDye niDApayet \
   taddravet pakṣamātreṇa # śilāsaindhavayojitam // Ras_6.27 //	tat-dravet pakza-mAtreNa # SilA-sEnDava-yojitam // RaH-_6.27 //
   ekapatrīkṛtaṃ sapta- $ dinaṃ munirase kṣipet &	eka-patrIkRtam sapta $ dinam muni-rase kzipet &
   dārvīmaricasaṃmiśraṃ % maurvīrasapariplutam // Ras_6.28 //	dArvI-marica-saMmiSram % mOrvI-rasa-pariplutam // RaH-_6.28 //
   sauvarccalayuto meghā $ vajravallīrasaplutaḥ &	sOvarccala-yutaH meGAH $ vajravallI-rasa-plutaH &
   śarāvasaṃpuṭe dhmāto % jāyate jalasannibhaḥ // Ras_6.29 //	SarAva-saMpuwe DmAtaH % jAyate jala-sanniBaH // RaH-_6.29 //
   vegāphalasya cūrṇena $ samamabhrakajaṃ rajaḥ &	vegAPalasya cUrNena $ samam-aBraka-jam rajaH &
   bhāvitāṃ kuliśakṣīre % dhmātaṃ dravati tatkṣaṇāt // Ras_6.30 //	BAvitAm kuliSa-kzIre % DmAtam dravati tad-kzaNAt // RaH-_6.30 //
   vajravallīrasaiḥ piṣṭvā $ vyoma sauvarcalānvitam &	vajravallI-rasEH pizwvA $ vyoma sOvarcala-anvitam &
   śarāvasaṃṣuṭe paktvā % dravet salilasannibham // Ras_6.31 //	SarAva-saMzuwe paktvA % dravet salila-sanniBam // RaH-_6.31 //
   gomāṃsasaindhavārkaistu $ munitoyayutaṃ punaḥ &	go-mAMsa-sEnDava-arkEH-tu $ muni-toya-yutam punar &
   kadalīkandakāntaḥsthaṃ % gomayāgnau tryahaṃ dravet // Ras_6.32 //	kadalI-kandaka-antaHsTam % gomaya-agnO tri-aham dravet // RaH-_6.32 //
   kṛṣṇābhrapatraṃ saṃgṛhya $ pīlutailena lepayet &	kRzNa-aBra-patram saMgRhya $ pIlu-tElena lepayet &
   saptāhamātape taptam % āmle kṣiptvā dinatrayam // Ras_6.33 //	sapta-aham-Atape taptam % Amle kziptvA dina-trayam // RaH-_6.33 //
   vajrārkacitrakakṣāraṃ $ tumbīkṣārastathārjunaḥ &	vajra-arka-citraka-kzAram $ tumbIkzAraH-taTA-arjunaH &
   sarjakṣāro yavakṣāra- % ṣṭaṅkaṇaścāṣṭamo bhavet // Ras_6.34 //	sarjakzAraH yavakzAra % zwaFkaNaH-ca-azwamaH Bavet // RaH-_6.34 //
   kṣīrakandarasaṃ caiva $ vajrakandarasaṃ tathā &	kzIrakanda-rasam ca-eva $ vajrakanda-rasam taTA &
   vṛhatītrayasaṃyuktaṃ % kṣāravargañca lepayet // Ras_6.35 //	vRhatI-traya-saMyuktam % kzAravargaQca lepayet // RaH-_6.35 //
   kalkenānena liptaṃ tat $ patrābhraṃ kāṃsyabhājane &	kalkena-anena liptam tat $ patra-aBram kAMsya-BAjane &
   dhamanāt sūryyatāpotthāt % tridinena drutaṃ bhavet // Ras_6.36 //	DamanAt sUryya-tApa-utTAt % tri-dinena drutam Bavet // RaH-_6.36 //
   athavābhrakapatraṃ tu $ kañcukokṣīramadhyagam &	aTavA-aBraka-patram tu $ kaQcukaH-kzIra-maDya-gam &
   bhāvayecca tathā tena % yāvaccūrṇaṃ tato bhavet // Ras_6.37 //	BAvayet-ca taTA tena % yAvat-cUrNam tatas Bavet // RaH-_6.37 //
   grāhayedabhrapatrāṇi $ nikṣipyāmle dinatrayam &	grAhayet-aBra-patrANi $ nikzipya-amle dina-trayam &
   lepayettena kalkena % kāṃsyapātre nidhāpayet \	lepayet-tena kalkena % kAMsya-pAtre niDApayet \
   sūryyatāpena saptāhaṃ # drutiḥ sañjāyate kṣaṇāt // Ras_6.38 //	sUryya-tApena sapta-aham # drutiH san-jAyate kzaNAt // RaH-_6.38 //
   kākāṇḍīphalacūrṇena $ drāvakaiḥ pañcabhistathā &	kAkANxI-Pala-cUrNena $ drAvakEH paQcaBiH-taTA &
   abhrakasya yutaṃ cūrṇaṃ % dhmātaṃ mūṣāgataṃ dravat // Ras_6.39 //	aBrakasya yutam cUrNam % DmAtam mUzA-gatam dravat // RaH-_6.39 //
   bhrāmakaṃ cumbakaṃ caiva $ karṣakaṃ drāvakaṃ tathā &	BrAmakam cumbakam ca-eva $ karzakam drAvakam taTA &
   evaṃ caturvidhaṃ kāntaṃ % romakāntañca pañcamam // Ras_6.40 //	evam caturviDam kAntam % romakAn-taQca paQcamam // RaH-_6.40 //
   ekadvitricatuḥpañca $ sarbbatomukhameva tat &	eka-dvi-tri-catur-paQca $ sarbbatomuKam-eva tat &
   pītaṃ kṛṣṇaṃ tathā raktaṃ % trivarṇaṃ syāt pṛthak pṛthak // Ras_6.41 //	pItam kRzNam taTA raktam % tri-varNam syAt pRTak pRTak // RaH-_6.41 //
   krameṇa devatāstatra $ brahmaviṣṇumaheśvarāḥ // Ras_6.42 //	krameNa devatAH-tatra $ brahma-vizNu-maheSvarAH // RaH-_6.42 //
   sparśavedhi bhavet pītaṃ $ kṛṣṇaṃ śreṣṭhaṃ rasāyane &	sparSaveDi Bavet pItam $ kRzNam SrezWam rasAyane &
   raktavarṇaṃ mahābhāge % rasabandhe praśasyate // Ras_6.43 //	rakta-varNam mahABAge % rasa-banDe praSasyate // RaH-_6.43 //
   bhrāmakaṃ tu kaniṣṭhaṃ syāt $ cumbakaṃ madhyamaṃ priye &	BrAmakam tu kanizWam syAt $ cumbakam maDyamam priye &
   uttamaṃ karṣakaṃ devi % drāvakaṃ cottamottamam // Ras_6.44 //	uttamam karzakam devi % drAvakam ca-uttama-uttamam // RaH-_6.44 //
   bhrāmayellohajātaṃ tu $ tatkāntaṃ bhrāmakaṃ priye &	BrAmayet-loha-jAtam tu $ tat-kAntam BrAmakam priye &
   cumbayeccumbakaṃ kāntaṃ % karṣayet karṣakaṃ priye // Ras_6.45 //	cumbayet-cumbakam kAntam % karzayet karzakam priye // RaH-_6.45 //
   yatsākṣāddrāvayellohaṃ $ takrāntaṃ drāvakaṃ bhavet &	yat-sAkzAt-drAvayet-loham $ takra-antam drAvakam Bavet &
   tadromakāntaṃ sphuṭitāt % yathā romodgamo bhavet // Ras_6.46 //	tad-romakAntam sPuwitAt % yaTA roma-udgamaH Bavet // RaH-_6.46 //
   kaniṣṭhaṃ syādekamukhaṃ $ madhyaṃ dvitrimukhaṃ bhavet &	kanizWam syAt-eka-muKam $ maDyam dvi-tri-muKam Bavet &
   catuḥpañcamukhaṃ śreṣṭham % uttamaṃ sarvatomukham // Ras_6.47 //	catur-paQcamuKam SrezWam % uttamam sarvatomuKam // RaH-_6.47 //
   bhrāmakaṃ cumbakañcaiva $ vyādhināśe praśasyate &	BrAmakam cumba-kaQcA-eva $ vyADi-nASe praSasyate &
   rase rasāyane caiva % karṣakaṃ drāvakaṃ hitam // Ras_6.48 //	rase rasAyane ca-eva % karzakam drAvakam hitam // RaH-_6.48 //
   madonmattagajaḥ sūtaḥ $ kāntamaṅkuśamucyate &	mada-unmatta-gajaH sUtaH $ kAntam-aFkuSam-ucyate &
   kṣetraṃ khātvā grahītavyaṃ % tatprayatnena bhūyasā // Ras_6.49 //	kzetram KAtvA grahItavyam % tat-prayatnena BUyasA // RaH-_6.49 //
   mārutātapavikṣiptaṃ $ varjayet surasundari &	mAruta-Atapa-vikziptam $ varjayet surasundari &
   bahiḥsthitaṃ tvayaskāntaṃ % chāgaraktena bhāvayet // Ras_6.50 //	bahis-sTitam tu-ayaskAntam % CAga-raktena BAvayet // RaH-_6.50 //
   chāgaraktapraliptena $ vāsasā pariveṣṭayet &	CAga-rakta-praliptena $ vAsasA parivezwayet &
   chāgacarmaparīveṣṭya % vinyaset pūrvvavat kṣitau // Ras_6.51 //	CAga-carma-parIvezwyaH % vinyaset pUrvva-vat kzitO // RaH-_6.51 //
   uddhṛtaṃ saptabhirmāsaiḥ $ toyakumbhe vinikṣipet // Ras_6.52 //	udDRtam saptaBiH-mAsEH $ toya-kumBe vinikzipet // RaH-_6.52 //
   raktapuṣpaiḥ sadā pūjyaṃ $ raktamālyānulepanaiḥ &	rakta-puzpEH sadA pUjyam $ rakta-mAlya-anulepanEH &
   pūjitaṃ madyamāṃsaiśca % yojyaṃ rasarasāyane // Ras_6.53 //	pUjitam madya-mAMsEH-ca % yojyam rasa-rasAyane // RaH-_6.53 //
   saṃskṛtaṃ chāgaraktena $ bhrāmakaṃ cumbakaṃ bhavet &	saMskRtam CAga-raktena $ BrAmakam cumbakam Bavet &
   anena kramayogena % drāvakaṃ bhavati priye // Ras_6.54 //	anena krama-yogena % drAvakam Bavati priye // RaH-_6.54 //
   sūtalohasya vakṣyāmi $ saṃskāramatisaukhyadam &	sUtalohasya vakzyAmi $ saMskAram-ati-sOKya-dam &
   jīvadehe praveśe ca % dehasaukhyabalapradam // Ras_6.55 //	jIva-dehe praveSe ca % deha-sOKya-bala-pradam // RaH-_6.55 //
   kāntalohaṃ vinā sūto $ dehe na krāmati kvacit &	kAntaloham vinA sUtaH $ dehe na krAmati kvacid &
   vedhayedvyāpayecchīghraṃ % tailabindurivāmbhasi // Ras_6.56 //	veDayet-vyApayet-SIGram % tEla-binduH-iva-amBasi // RaH-_6.56 //
   na sūtena vinā kānto $ na kāntaḥ sūtavarjitaḥ &	na sUtena vinA kAntaH $ na kAntaH sUta-varjitaH &
   kāntasūtasamāyuktaḥ % prayogo dehadhārakaḥ // Ras_6.57 //	kAnta-sUta-samAyuktaH % prayogaH deha-DArakaH // RaH-_6.57 //
   yavakṣārantu saṃgṛhya $ snigdhabhāṇḍe nidhāpayet &	yavakzArantu saMgRhya $ snigDa-BANxe niDApayet &
   maricābhrakacūrṇena % piṇḍībandhantu kārayet \	marica-aBraka-cUrNena % piNxIbanDantu kArayet \
   kāntalohaṃ draveddhmātaṃ # nātra kāryā vicāraṇā // Ras_6.58 //	kAntaloham dravet-DmAtam # na-atra kAryA vicAraNAH // RaH-_6.58 //
   triṃśaccumbakakāntaṃ ca $ piṣṭvā tu triphalāmbhasā &	triMSat-cumbaka-kAntam ca $ pizwvA tu triPalA-amBasA &
   tenaiva kṣālanaṃ kāryyaṃ % pañcaniṣkaṃ tu ṭaṅkaṇam // Ras_6.59 //	tena-eva kzAlanam kAryyam % paQca-nizkam tu waFkaNam // RaH-_6.59 //
   jīrṇavastre vinikṣipya $ madhusarpiryutaṃ puṭet &	jIrNa-vastre vinikzipya $ maDu-sarpiH-yutam puwet &
   saṃsthāpya māsaparyyantaṃ % tatra śuddhirbhavetpriye // Ras_6.60 //	saMsTApya mAsa-paryyantam % tatra SudDiH-Bavet-priye // RaH-_6.60 //
   sināḍikāyā mūlaṃ tu $ daśaniṣkamitaṃ yutam &	sinAxikAyAH mUlam tu $ daSa-nizka-mitam yutam &
   phalatrayakaṣāyana % khalle tu parimardayet // Ras_6.61 //	Palatraya-kazAyana % Kalle tu parimardayet // RaH-_6.61 //
   trimūṣāsu samaṃ sthāpyam $ aṣṭāṅgulamitāsu ca &	tri-mUzAsu samam sTApyam $ azwa-aFgula-mitAsu ca &
