   BhG 18.1	Bhu 18.1
   atra tv ātma-pratyayeṇa hṛd-rogavattve vādhikāriṇi paramāyā bhakter api	atra tu Atma--pratyayeNa hRd--rogavat-tve vA-aDikAriNi paramAyAH BakteH api
   prathamam eva praveśas tatas tatraiva kāmādīnām apagamaś ca | tathā -	praTamam eva praveSaH tatas tatra-eva kAma-AdInAm apagamaH ca | taTA -
   praviṣṭaḥ karṇa-randhreṇa	pravizwaH karNa-ranDreNa
   svānāṃ bhāva-saroruham |	svAnAm BAva--saroruham |
   dhunoti śamalaṃ kṛṣṇaḥ	Dunoti Samalam kRzNaH
   salilasya yathā śarat || (BhP 2.8.5)	salilasya yaTA Sarad || (Bhj 2.8.5)
   iti ca ity ato bhaktyaiva yadi tādṛśī citta-śuddhiḥ syāt, tadā bhaktaiḥ	iti ca iti atas BaktyA-eva yadi tAdRSI citta-SudDiH syAt, tadA BaktEH
   kathaṃ karma kartavyam iti |	kaTam karma kartavyam iti |
   atha prakṛam anusarāmaḥ - kiṃ ca na kevalaṃ dehādi-vyātiriktasyātmanaḥ	aTa prakRam anusarAmaH  kim ca na kevalam deha-Adi--vyAtiriktasya-AtmanaH
   jñānam eva jñānam, tathātma-tattvam api jñeyam, tādṛśa-jñānāśraya eva	jQAnam eva jQAnam, taTA-Atma--tattvam api jQeyam, tAdRSa--jQAna-ASrayaH eva
   jñānī, kintv etat trike karma-sambandho vartate | tad api sannyāsibhir	jQAnI, kintu etat trike karma-sambanDaH vartate | tat api sannyAsiBiH-
   jñeyam ity āha jñānam iti | atra codanā śabdena vidhir ucyate, yad uktaṃ	jQeyam iti Aha jQAnam iti | atra codanA Sabdena viDiH ucyate, yat uktam
   bhaṭṭaiḥ - codanā copadeśaś ca vidhiś caikārtha-vācina iti | uktaṃ	BawwEH  codanA ca-upadeSaH ca viDiH ca-eka-arTa-vAcinaH iti | uktam
   ślokārdhaṃ svayam eva vyācaṣṭe karaṇam iti yaj jñānaṃ tat karaṇa-kārakam |	Sloka-arDam svayam eva vyAcazwe karaNam iti yat jQAnam tat karaNa-kArakam |
   jñāyate 'neneti jñānam iti vyutpatteḥ | yaj jñeyaṃ jīvātma-tattvaṃ, tad	jQAyate anena-iti jQAnam iti vyutpatteH | yat jQeyam jIvAtma--tattvaM, tat-
   eva karma-kārakam | yas tasya parijñātā sa kartā iti trividhaḥ karaṇaṃ	eva karma--kArakam | yaH tasya parijQAtA sa kartA iti triviDaH karaNam
   karma kartā iti trividhaṃ kārakam ity arthaḥ |	karma kartA iti triviDam kArakam iti arTaH |
   karma-saṅgrahaḥ karmaṇā niṣkāma-karmānuṣṭhānenaiva saṅgṛhyata iti	karma-saFgrahaH karmaNA nizkAma--karma-anuzWAnena-eva saFgRhyate iti
   karma-codanā pada-vyākhyā | jñānatvaṃ jñeyatvaṃ jñātṛtvaṃ caitat trayaṃ	karma---codanA pada--vyAKyA | jQAna-tvam jQeya-tvam jQAtR-tvam ca-etat trayam
   niṣkāma-karmānuṣṭhāna-mūlakam iti bhāvaḥ ||18-19||	nizkAma-karma-anuzWAna--mUlakam iti BAvaH ||18-19||
   Baladeva : jñāna-kāṇḍavat karma-kāṇḍe 'pi jñānādi-trayam asti | tac ca	Baladeva : jQAna--kANxa-vat karma--kANxe api jQAna-Adi-trayam asti | tat ca
   saniṣṭhena karmaṭhena bodhyam iti upadiśati jñānam iti | jñānaṃ jñeyam	sanizWena karmaWena boDyam iti upadiSati jQAnam iti | jQAnam jQeyam
   parijñātety evaṃ trika-yuktā karma-codanā jyotiṣṭomādi-karma-vidhiḥ codanā	parijQAtA-iti evam trika-yuktA karma--codanA jyotizwoma-Adi-karma--viDiH codanA
   copadeśaś ca vidhiś caikārtha-vācina ity abhiyuktokteḥ | tat trikaṃ svayam	ca-upadeSaH ca viDiH ca-eka-arTa-vAcinaH iti aBiyukta-ukteH | tat trikam svayam
   eva vyākhyāti karaṇam iti | yaj jñānaṃ tat karaṇaṃ jñāyate 'nena iti	eva vyAKyAti karaNam iti | yat jQAnam tat karaNam jQAyate anena iti
   nirukteḥ karaṇa-kārakam ity arthaḥ | yaj-jñeyaṃ kartavyaṃ jyotiṣṭomādi tat	nirukteH karaNa-kArakam iti arTaH | yat--jQeyam kartavyam jyotizwoma-Adi tat-
   karma-kārakam | yas tu tasya parito 'nuṣṭhānena jñātā, sa karteti	karma--kArakam | yaH tu tasya paritas anuzWAnena jQAtA, sa kartA-iti
   kartṛ-kārakam | evaṃ karma-saṅgraho jyotiṣṭomādi karma-vidhis trividhaḥ	kartR--kArakam | evam karma-saFgrahaH jyotizwoma-Adi karma-viDiH triviDaH
   karaṇādi-kāraka-traya-sādhyaś codanā-saṅgraha-śabdayor aikyārthaḥ || 18 ||	karaNa-Adi--kAraka-traya--sADyaH codanA--saFgraha--SabdayoH Ekya-arTaH || 18 ||
   BhG 18.19	Bhu 18.19
   jñānaṃ karma ca kartā ca tridhaiva guṇabhedataḥ |	jQAnam karma ca kartA ca triDA-eva guNa-BedataH |
   procyate guṇasaṃkhyāne yathāvac chṛṇu tāny api ||19||	procyate guNa-saMKyAne yaTAvat SRNu tAni api ||19||
   Śrīdharaḥ - tataḥ kiṃ ? ata āha jñānam iti | guṇāḥ samyak kārya-bhedena	ŚrIDaraH  tatas kim ? atas Aha jQAnam iti | guNAH samyak kArya--Bedena
   khyāyate pratipādyante 'sminn iti guṇa-saṅkhyānaṃ sāṅkhya-śāstram | tasmin	KyAyate pratipAdyante asmin iti guNa--saFKyAnam sAFKya-SAstram | tasmin
   jñānaṃ ca karma ca kartā ca pratyekaṃ sattvādi-guṇa-bhedena tridhaivocyate	jQAnam ca karma ca kartA ca pratyekam sattva-Adi--guNa--Bedena triDA-eva-ucyate
   | tāny api jñānādīni vakṣyamāṇāni yathāvat śṛṇu | tridhaivety eva-kāro	| tAni api jQAna-AdIni vakzyamANAni yaTAvat SRNu | triDA-eva-iti eva-kAraH-
   guṇa-trayopādhi-vyatirekeṇātmanaḥ svataḥ karmāṇi pratiṣedhārthaḥ |	guNa--traya-upADi--vyatirekeNa-AtmanaH svatas karmANi pratizeDa-arTaH |
   caturdeśe 'dhyāye tatra sattvaṃ nirmalatvād ity ādinā guṇānāṃ	catur-deSe aDyAye tatra sattvam nirmala-tvAt iti AdinA guNAnAm
   bandhakatva-prakāro nirūpitaḥ | saptadaśe 'dhyāye yajante sāttvikā devān	banDaka-tva--prakAraH nirUpitaH | saptadaSe aDyAye yajante sAttvikAH devAn
   ity ādinā guṇa-kṛta-trividha-svabhāva-nirūpaṇena rajas-tamaḥ-svabhāvaṃ	iti AdinA guNa-kRta--triviDa--svaBAva--nirUpaNena rajas-tamaH-svaBAvam
   parityajya sāttvikāhārādi-sevayā sāttvikaḥ svabhāvaḥ sampādanīya ity uktam	parityajya sAttvika-AhAra-Adi-sevayA sAttvikaH svaBAvaH sampAdanIyaH iti uktam
   | iha tu kriyā-kāraka-phalādīnām ātma-sambandho nāstīti darśayituṃ	| iha tu kriyA-kAraka-Pala-AdInAm Atma-sambanDaH na-asti-iti darSayitum
   sarveṣāṃ triguṇātmakatvam ucyate iti viśeṣo jñātavyaḥ ||19||	sarvezAm triguNa-Atmaka-tvam ucyate iti viSezaH jQAtavyaH ||19||
   Baladevaḥ - jñānam iti guṇa-saṅkhyāne guṇa-nirūpake śāstre caturdaśe tatra	BaladevaH  jQAnam iti guNa--saFKyAne guNa--nirUpake SAstre caturdaSe tatra
   sattvaṃ nirmalatvād ity ādinā guṇānāṃ bandhakatā-prakāraḥ | saptadaśe	sattvam nirmala-tvAt iti AdinA guNAnAm banDaka-tA--prakAraH | saptadaSe
   yajante sāttvikā devān ity ādinā guṇa-kṛta-svabhāva-bhedaś coktaḥ | iha tu	yajante sAttvikAH devAn iti AdinA guNa-kRta--svaBAva--BedaH ca-uktaH | iha tu
   guṇa-saṃjñānāṃ jñānādīnāṃ traividhyam ucyata iti bodhyam ||19||	guNa--saMjQAnAm jQAna-AdInAm trEviDyam ucyate iti boDyam ||19||
   BhG 18.20	Bhu 18.20
   sarvabhūteṣu yenaikaṃ bhāvam avyayam īkṣate |	sarva-BUtezu yena-ekam BAvam avyayam Ikzate |
   avibhaktaṃ vibhakteṣu taj jñānaṃ viddhi sāttvikam ||20||	aviBaktam viBaktezu tat jQAnam vidDi sAttvikam ||20||
   Śrīdharaḥ - tatra jñānasya sāttvikādi-traividhyam āha sarva-bhūteṣv iti	ŚrIDaraH  tatra jQAnasya sAttvika-Adi-trEviDyam Aha sarva-BUtezu iti
   tribhiḥ | sarveṣu bhūteṣu brahmādi-sthāvarās teṣu vibhakteṣu parasparaṃ	triBiH | sarvezu BUtezu brahma-Adi-sTAvarAH tezu viBaktezu parasparam
   vyavṛtteṣv avibhaktam anusyutam ekam avyayaṃ nirvikāraṃ bhāvaṃ	vyavRttezu aviBaktam anusyutam ekam avyayam nirvikAram BAvam
   paramātma-tattvaṃ yena jñānenekṣata ālocayati taj jñānaṃ sāttvikaṃ viddhi	paramAtma--tattvam yena jQAnena-IkzataH Alocayati tat jQAnam sAttvikam vidDi
   Viśvanāthaḥ - sāttvikaṃ jñānam āha -- sarva-bhūteṣv iti | ekaṃ bhāvam ekam	ViSvanATaH  sAttvikam jQAnam Aha - sarva-BUtezu iti | ekam BAvam ekam
   eva jīvātmānaṃ nānā-vidha-phala-bhogārthaṃ krameṇa sarva-bhūteṣu	eva jIva-AtmAnam nAnA-viDa--Pala---Boga-arTam krameNa sarva-BUtezu
   manuṣya-deva-tiryag-ādiṣu vartamānam avyayaṃ naśvareṣv api teṣv anaśvaraṃ	manuzya-deva-tiryak--A-Adizu vartamAnam avyayam naSvarezu api tezu anaSvaram
   vibhakteṣu parasparaṃ vibhinneṣv apy avibhaktam eka-rūpaṃ yena	viBaktezu parasparam viBinnezu api aviBaktam eka-rUpam yena
   karma-sambandhinā jñānenekṣate tat sāttvikaṃ jñānam ||20||	karma--sambanDinA jQAnena-Ikzate tat sAttvikam jQAnam ||20||
   Baladevaḥ - sāttvika-jñānam āha -- sarveti | sarva-bhūteṣu	BaladevaH  sAttvika--jQAnam Aha - sarva-iti | sarva-BUtezu
   deva-manuṣyādiṣu deheṣu nānā-karma-phala-bhogāt krameṇa vartamāna-bhāvaṃ	deva--manuzya-Adizu dehezu nAnA-karma--Pala--BogAt krameNa vartamAna-BAvam
   jīvātmānaṃ yenaikaṃ vīkṣyate | avyayaṃ naśvareṣu teṣv anaśvaraṃ vibhakteṣu	jIva-AtmAnam yena-ekam vIkzyate | avyayam naSvarezu tezu anaSvaram viBaktezu
   mitho-bhinneṣu teṣv avibhaktam eka-rūpaṃ ca yena taṃ vīkṣyate taj jñānaṃ	miTo-Binnezu tezu aviBaktam eka-rUpam ca yena tam vIkzyate tat jQAnam
   sāttvikam aupaniṣad-aviviktātma-jñānaṃ tad ity arthaḥ ||20||	sAttvikam Opanizad--a-vivikta-Atma--jQAnam tat iti arTaH ||20||
   BhG 18.21	Bhu 18.21
   pṛthaktvena tu yaj jñānaṃ nānābhāvān pṛthagvidhān |	pRTaktvena tu yat jQAnam nAnABAvAn pRTagviDAn |
   vetti sarveṣu bhūteṣu taj jñānaṃ viddhi rājasam ||21||	vetti sarvezu BUtezu tat jQAnam vidDi rAjasam ||21||
   Śrīdhara : rājasa-jñānam āha pṛthaktveneti | pṛthaktvena tu yaj jñānam ity	ŚrIDara : rAja-sa--jQAnam Aha pRTaktvena-iti | pRTaktvena tu yat jQAnam iti-
   asyaiva vivaraṇam | sarveṣu bhūteṣu nānā-bhāvān vastuta evānekān	asya-eva vivaraNam | sarvezu BUtezu nAnA--BAvAn vastutas eva-anekAn
   kṣetrajñān pṛthag-vidhān sukhitva-duḥkhitvādi-rūpeṇa vilakṣaṇān yena	kzetrajQAn pRTak--viDAn suKi-tva--duHKi-tvA-Adi---rUpeNa vilakzaNAn yena
   jñānena vetti taj jñānaṃ rājasaṃ viddhi ||21||	jQAnena vetti tat jQAnam rAjasam vidDi ||21||
   Viśvanātha : rājasaṃ jñānam āha sarva-bhūteṣu jīvātmanaḥ pṛthaktvena yaj	ViSvanATa : rAjasam jQAnam Aha sarva-BUtezu jIva-AtmanaH pRTaktvena yaj
   jñānam iti | deha-nāśa evātmano nāśa ity asurāṇāṃ matam | ataeva pṛthak	jQAnam iti | deha-nASaH eva-AtmanaH nASaH iti asurANAm matam | ataeva pRTak-
   pṛthag deheṣu pṛthak pṛthag evātmeti tathā śāstra-karaṇāt pṛthag-vidhān	pRTak dehezu pRTak pRTak eva-AtmA-iti taTA SAstra-karaNAt pRTak--viDAn
   nānābhāvān nānābhiprāyān | ātmā sukha-duḥkhāśraya iti |	nAnABAvAt nAnA-aBiprAyAn | AtmA suKa--duHKa-ASrayaH iti |
   sukha-duḥkhādyanāśraya itii jaḍa iti cetana iti vyāpaka iti | aūu-svarūpa	suKa--duHKa-Adi-anASrayaH itii jaxaH iti cetanaH iti vyApakaH iti | aUu--svarUpa
   iti | aneka iti ityādi kalpān yena eka ityādi veda tad rājasam ||21||	iti | anekaH iti ityAdi kalpAn yena ekaH ityAdi veda tat rAjasam ||21||
   Baladeva : rājasa-jñānam āha pṛthaktveneti | sarveṣu bhūteṣu	Baladeva : rAja-sa--jQAnam Aha pRTaktvena-iti | sarvezu BUtezu
   deva-manuṣyādi-deheṣu jīvātmanaḥ pṛthaktvena yaj jñānaṃ deha-vināśa	deva--manuzya-Adi-dehezu jIva-AtmanaH pRTaktvena yat jQAnam deha--vinASa
   evātma-vināśa iti yaj jñānam ity arthaḥ | yena ca nānā-vidhān bhāvān	eva-Atma--vinASaH iti yat jQAnam iti arTaH | yena ca nAnA-viDAn BAvAn
   abhiprāyān vetti | deha evātmeti dehād anyo deha-parimāṇa ātmeti |	aBiprAyAn vetti | dehaH eva-AtmA-iti dehAt anyaH deha--parimANaH AtmA-iti |
   kṣaṇika-vijñānam ātmeti nityāvajñāna-mātra-vibhur ātmeti | dehād anyo	kzaNika-vijQAnam AtmA-iti nitya-avajQAna--mAtra--viBuH AtmA-iti | dehAt anyaH-
   nava-viśeṣa-guṇāśrayo 'jaḍo vibhur ātmety evaṃ	nava--viSeza--guNa-ASrayaH ajaxaH viBuH AtmA-iti evam
   lokāyatika-jaina-bauddha-māyi-tārkikādi-vādān yena jānāti tad rājasaṃ	lokAyati-ka-ja-ena-bOdDa--mAyi-tArkikA-Adi--vAdAn yena jAnAti tat rAja-sam
   jñānam ||21||	jQAnam ||21||
   BhG 18.22	Bhu 18.22
   yat tu kṛtsnavad ekasmin kārye saktam ahetukam |	yat tu kRtsna-vat ekasmin kArye saktam ahetukam |
   atattvārthavad alpaṃ ca tat tāmasam udāhṛtam ||22||	atattva-arTavat alpam ca tat tAmasam udAhRtam ||22||
   Śrīdhara : tāmasaṃ jñānam āha yad iti | ekasmin kārye dehe pratimādau yā	ŚrIDara : tAmasam jQAnam Aha yat iti | ekasmin kArye dehe pratimA-AdO yA
   kṛtsnavat paripūrṇavat sattama etāvān eva ātmeśvaro yā ity	kRtsna-vat paripUrNa-vat sattamaH etAvAn eva Atma-ISvaraH yAH iti-
   abhiniveśa-yuktam ahaitukaṃ nirupapattikaṃ | atattvārthavat	aBiniveSa--yuktam ahEtukam nirupapattikam | atattva-arTa-vat
   paramārthāvalambana-śūnyam | ataevālpaṃ tuccham | alpa-viṣayatvāt |	parama-arTa-avalambana--SUnyam | ataeva-alpam tucCam | alpa-vizaya-tvAt |
   alpa-phalatvāc ca | yad evambhūtaṃ jñānaṃ tat tāmasam udāhṛtam ||22||	alpa--Pala-tvAt ca | yat evamBUtam jQAnam tat tAmasam udAhRtam ||22||
   Viśvanātha : tāmasaṃ jñānam āha yat tu jñānam ahaitukam autpattikam eva	ViSvanATa : tAmasam jQAnam Aha yat tu jQAnam ahEtukam Otpattikam eva
   ataeva ekasmin kārye laukika eva snāna-bhojana-pāna-strī-sambhoge	ataeva ekasmin kArye lOkikaH eva snAna--Bojana--pAna--strI--samBoge
   tat-sādhane ca karmaṇi saktam | na tu vaidike karmaṇi yajña-dānādau |	tat--sADane ca karmaNi saktam | na tu vEdike karmaNi yajQa--dAna-AdO |
   ataevātattvārthavat tatra tattva-rūpo 'rthaḥ ko 'pi nāstīty arthaḥ | alpaṃ	ataeva-atattva-arTa-vat tatra tattva--rUpaH arTaH kaH api na-asti-iti arTaH | alpam
   paśūnām iva yat kṣudraṃ tat tāmasaṃ jñānam | dehādy-atiriktatvena	paSUnAm iva yat kzudram tat tAmasam jQAnam | deha-Adi--atirikta-tvena
   tat-padārtha-jñānaṃ sāttvikam | nānāvāda-pratipādakaṃ	tat-padArTa--jQAnam sAttvikam | nAnA-vAda--pratipAdakam
   nyāyādi-śāstra-jñānaṃ rājasam | snāna-bhojanādi-vyavahārika-jñānaṃ tāmasam	nyAya-Adi-SAstra--jQAnam rAjasam | snAna--Bojana-Adi--vyavahArika-jQAnam tAmasam
   iti saṅkṣepaḥ ||22||	iti saFkzepaH ||22||
   Baladeva : tāmasaṃ jñānam āha yat tv iti | yat tu jñānam ahaitukaṃ	Baladeva : tAmasam jQAnam Aha yat tu iti | yat tu jQAnam ahEtukam
   svābhāvikaṃ na tu śāstrād dhetor jñānam | ataevaikasmin laukike	svABAvikam na tu SAstrAt DetoH jQAnam | ataeva-ekasmin lOkike
   snānaa-bhojana-yoṣita-prasaṅgādau kārye | na tu vaidike yāga-dānādau	snAna-a-Bojana-yozita--prasaFga-AdO kArye | na tu vEdike yAga--dAna-AdO
   saktaṃ kṛtsnavat pūrṇaṃ nāto 'dhikam astīty arthaḥ | ataevātattvārthavad	saktam kRtsna-vat pUrNam na-atas aDikam asti-iti arTaH | ataeva-atattva-arTa-vat-
   yatra tattva-rūpo 'rtho nāsti | alpaṃ paśv-ādi-sādhāraṇyāt tucchaṃ tal	yatra tattva--rUpaH arTaH na-asti | alpam paSu--Adi-sADAraNyAt tucCam tal
   laukika-snāna-bhojanādi-jñānaṃ tāmasam ||22||	lOkika-snAna--Bojana-Adi-jQAnam tAmasam ||22||
   BhG 18.23	Bhu 18.23
   niyataṃ saṅgarahitam arāgadveṣataḥ kṛtam |	niyatam saFga-rahitam arAga-dvezataH kRtam |
   aphalaprepsunā karma yat tat sāttvikam ucyate ||23||	aPala-prepsunA karma yat tat sAttvikam ucyate ||23||
   Śrīdhara: idānīṃ trividhaṃ karmāha - niyatam iti tribhiḥ | niyataṃ	ŚrIDara: idAnIm triviDam karma-Aha  niyatam iti triBiH | niyatam
   nityatayā vihitam | saṅga-rahitam abhiniveśa-śūnyam | arāga-dveṣataḥ	nitya-tayA vihitam | saFga--rahitam aBiniveSa--SUnyam | arAga-dvezataH
   putrādi-prītyā vāśatru-dveṣeṇa vā yat kṛtaṃ na bhavati | phalaṃ prāptum	putra-Adi--prItyA vA-aSatru--dvezeNa vA yat kRtam na Bavati | Palam prAptum
   icchatīti phala-prepsuḥ | tad-vilakṣaṇena niṣkāmeṇa kartrā yat kṛtaṃ karma	icCati-iti Pala--prepsuH | tad--vilakzaNena nizkAmeNa kartrA yat kRtam karma
   tat sāttvikam ucyate ||23||	tat sAttvikam ucyate ||23||
   Viśvanātha: trividhaṃ jñānam uktvā trividhaṃ karmāha - niyataṃ nityatayā	ViSvanATa: triviDam jQAnam uktvA triviDam karma-Aha  niyatam nitya-tayA
   vihitaṃ saṅga-rahitam abhiniveśa-śūnyam ataevārāga-dveṣato rāga-dveṣābhyāṃ	vihitam saFga--rahitam aBiniveSa--SUnyam ataeva-arAga-dvezataH rAga--dvezAByAm
   vinaiva kṛtam aphalepsunā phalākāṅkṣā-rahitenaiva kartrā kṛtaṃ karma yat	vinA-eva kRtam aPala-IpsunA Pala-AkAFkzA--rahitena-eva kartrA kRtam karma yat-
   sāttvikam ||23||	sAttvikam ||23||
   Baladevaḥ: atha karma-traividhyam āha - niyatam iti tribhiḥ | niyataṃ	BaladevaH: aTa karma-trEviDyam Aha  niyatam iti triBiH | niyatam
   sva-varṇāśrama-vihitam | saṅga-rahitam kartṛtvābhiniveśa-varjitam |	sva--varNa-ASrama--vihitam | saFga--rahitam kartR-tva-aBiniveSa--varjitam |
   arāga-dveṣataḥ kṛtaṃ kīrtau rāgād akīrtau dveṣāc ca yan na kṛtaṃ, kintv	arAga-dvezataH kRtam kIrtO rAgAt akIrtO dvezAt ca yat na kRtaM, kintv
   īśvarārcanatayivāphala-prepsunā phalecchā-śūnyena yat karma kṛtaṃ tat	ISvara-arcanatayivA-Pala--prepsunA Pala-icCA--SUnyena yat karma kRtam tat-
   sāttvikam ||23||	sAttvikam ||23||
   BhG 18.24	Bhu 18.24
   yat tu kāmepsunā karma sāhaṃkāreṇa vā punaḥ |	yat tu kAma-IpsunA karma sa-ahaMkAreNa vA punar |
   kriyate bahulāyāsaṃ tad rājasam udāhṛtam ||24||	kriyate bahula-AyAsam tat rAjasam udAhRtam ||24||
   Śrīdhara: rājasaṃ karmāha yad iti | yat tu karma kāmepsunā phalaṃ prāptum	ŚrIDara: rAjasam karma-Aha yat iti | yat tu karma kAma-IpsunA Palam prAptum
   icchatā sāhaṅkāreṇa mat-samaḥ[*ENDNOTE] ko 'nyaḥ śrotriyo 'stīty evaṃ	icCatA sa-ahaFkAreNa mat--samaH[*ENDNOTE] kaH anyaH SrotriyaH asti-iti evam
   nirūḍhāhaṅkāra-yuktena ca kriyate | yac ca punar bahulāyāsam	nirUXa-ahaFkAra--yuktena ca kriyate | yat ca punar bahula-AyAsam
   atikleśa-yuktaṃ tat karma rājasam udāhṛtam ||24||	ati-kleSa--yuktam tat karma rAjasam udAhRtam ||24||
   Viśvanātha: kāmepsunālpāhaṅkāravatety arthaḥ | sāhaṅkāreṇātyahaṅkāravatety	ViSvanATa: kAma-IpsunA-alpa-ahaFkAravatA-iti arTaH | sa-ahaFkAreNa-ati-ahaFkAravatA-iti-
   arthaḥ ||24||	arTaH ||24||
   Baladevaḥ: yat kāmepsunā phalākāṅkṣiṇā sāhaṅkāreṇa kartṛtvābhiniveśinā	BaladevaH: yat kAma-IpsunA Pala-AkAFkziNA sa-ahaFkAreNa kartR-tva-aBiniveSinA
   janena bahulāyāsam atikleśa-yuktaṃ karma kriyate tad rājasam ||24||	janena bahula-AyAsam ati-kleSa--yuktam karma kriyate tat rAjasam ||24||
   BhG 18.25	Bhu 18.25
   anubandhaṃ kṣayaṃ hiṃsām anapekṣya ca pauruṣam |	anubanDam kzayam hiMsAm anapekzya ca pOruzam |
   mohād ārabhyate karma yat tat tāmasam ucyate ||25||	mohAt AraByate karma yat tat tAmasam ucyate ||25||
   Śrīdhara: tāmasaṃ karmāha anubandham iti | anubadhyata iti anubandhaḥ	ŚrIDara: tAmasam karma-Aha anubanDam iti | anubaDyate iti anubanDaH
   paścād-bhāvi śubhāśubham | kṣayaṃ vitta-vyayam | hiṃsāṃ para-pīḍām |	paScAt--BAvi SuBa-aSuBam | kzayam vitta--vyayam | hiMsAm para--pIxAm |
   pauruṣaṃ ca sva-sāmarthyam anapekṣyāparyālocya kevalaṃ mohād eva yat	pOruzam ca sva--sAmarTyam anapekzya-aparyAlocya kevalam mohAt eva yat-
   karmārabhyate tat tāmasam ucyate ||25||	karma-AraByate tat tAmasam ucyate ||25||
   Viśvanātha: anu karmānuṣṭhānānantaram āyatyāṃ bhāvinaṃ bandhaṃ	ViSvanATa: anu karma-anuzWAna-anantaram AyatyAm BAvinam banDam
   rāja-dasyu-yama-dūtādibhir bandhanaṃ | kṣayaṃ dharma-jñānādy-apacayam |	rAja--dasyu-yama-dUta-AdiBiH banDanam | kzayam Darma--jQAna-Adi--a-pacayam |
   hiṃsāṃ svasya nāśaṃ ca anapekṣyāparyālocya pauruṣaṃ	hiMsAm svasya nASam ca anapekzya-aparyAlocya pOruzam
   vyavahārika-puruṣa-mātra-kartavyaṃ karma mohād ajñānād eva yad ārabhyate	vyavahArika-puruza--mAtra--kartavyam karma mohAt ajQAnAt eva yat AraByate
   tat tāmasam ||25||	tat tAmasam ||25||
   Baladevaḥ: anu karmānuṣṭhānānantaram bandhaṃ rāja-dūta-yama-dūta-kṛtam |	BaladevaH: anu karma-anuzWAna-anantaram banDam rAja--dUta-yama-dUta-kRtam |
   kṣayaṃ dharmādi-vināśam | hiṃsāṃ prāṇi-pīḍām | pauruṣaṃ sabalaṃ cānavekṣya	kzayam Darma-Adi--vinASam | hiMsAm prANi--pIxAm | pOruzam sa-balam ca-anavekzya
   yat karma mohād ārabhyate tat tāmasam ||25||	yat karma mohAt AraByate tat tAmasam ||25||
   BhG 18.26	Bhu 18.26
   muktasaṅgonahaṃvādī dhṛtyutsāhasamanvitaḥ |	mukta-saFgonahaMvAdI DRti-utsAha-samanvitaH |
   siddhyasiddhyor nirvikāraḥ kartā sāttvika ucyate ||26||	sidDi-asidDyoH nirvikAraH kartA sAttvikaH ucyate ||26||
   Śrīdhara: kartāraṃ trividham āha mukta-saṅga iti tribhiḥ | mukta-saṅgas	ŚrIDara: kartAram triviDam Aha mukta-saFgaH iti triBiH | mukta-saFga-s
   tyaktābhiniveśaḥ | anahaṃvādī garvokti-rahitaḥ | dhṛtir dhairyam | utsāha	tyakta-aBiniveSaH | anahaMvAdI garvokti--rahitaH | DRtiH DEryam | utsAha
   udyamaḥ | tābhyāṃ samanvitaḥ saṃyuktaḥ | ārabdhasya karmaṇaḥ siddhāv	udyamaH | tAByAm samanvitaH saMyuktaH | ArabDasya karmaNaH sidDO=-
   asiddhau ca nirvikāro harṣa-viṣāda-śūnyaḥ | evambhūtaḥ kartā sāttvika	asidDO ca nirvikAraH harza--vizAda--SUnyaH | evamBUtaH kartA sAttvika
   ucyate ||26||	ucyate ||26||
   Viśvanātha: trividhaṃ karmoktam | trividhaṃ kartāram āha mukta-saṅga iti	ViSvanATa: triviDam karma-uktam | triviDam kartAram Aha mukta-saFgaH iti
   Baladevaḥ: atha kartṛ-traividhyam āha mukteti tribhiḥ | mukta-saṅgaḥ	BaladevaH: aTa kartR-trEviDyam Aha muktA-iti triBiH | mukta-saFgaH
   kartṛtvābhiniveśa-phalecchā-śūnyaḥ | anahaṃvādī garvokti- śūnyaḥ | dhṛtir	kartR-tva-aBiniveSa--Pala-icCA-SUnyaH | anahaMvAdI garva-ukti SUnyaH | DRtiH-
   ārabdha-karma-pūrti-paryantāvarjanīya-duḥkha-sahiṣṇutā | utsāhas	ArabDa--karma--pUrti--paryantO=-arjanIya--duHKa--sahizNu-tA | utsAhas
   tad-anuṣṭhānodyata-cittatā tābhyāṃ samanvitaḥ | ānuṣaṅgika-phalasya	tad--anuzWAna-udyata-citta-tA tAByAm samanvitaH | AnuzaFgika--Palasya
   siddhāv asiddhau ca nirvikāro sukhena duḥkhena ca rahitaḥ | īdṛśaḥ kartā	sidDO asidDO ca nirvikAraH suKena duHKena ca rahitaH | IdRSaH kartA
   sāttvikaḥ ||26||	sAttvikaH ||26||
   BhG 18.27	Bhu 18.27
   rāgī karmaphalaprepsur lubdho hiṃsātmakośuciḥ |	rAgI karma-Pala-prepsuH lubDaH hiMsA-Atmaka-uSuciH |
   harṣaśokānvitaḥ kartā rājasaḥ parikīrtitaḥ ||27||	harza-Soka-anvitaH kartA rAjasaH parikIrtitaH ||27||
   Śrīdhara: rājasaṃ kartāram āha rāgīti | rāgī putrādiṣu prītimān |	ŚrIDara: rAjasam kartAram Aha rAgI-iti | rAgI putra-Adizu prItimAn |
   karma-phala-prepsuḥ karma-phala-kāmī | lubdhaḥ parasvābhilāṣī | hiṃsātmako	karma--Pala--prepsuH karma-Pala--kAmI | lubDaH para-sva-aBilAzI | hiMsA-AtmakaH-
