   PADA MARKERS	PADAH MARKERS
   svātī nāma kṣitipatisutā sevituṃ devamasyāḥ % svairālāpaistava pika girāṃ	svAtI nAma kzitipati-sutA sevitum devam-asyAH % svEra-AlApEH-tava pika girAm
   kāpi śikṣā bhavitrī // Kok_1.47 //	kA-api SikzA BavitrI // Kok-_1.47 //
   tāmāyāntīṃ stanabharaparitrastabhugnāvalagnāṃ $ svedacchedacchuritavadanāṃ	tAm-AyAntIm stana-Bara-paritrasta-Bugna-avalagnAm $ sveda=-Ceda=-Curita-vadanAm
   śroṇibhāreṇa khinnām &	SroNi-BAreNa KinnAm &
   kiñciccañcūkalitakalikāśīthubhāreṇa siñceś % cañcaccillīcalanasubhagān	kiQcid-caQcU-kalita-kalikA-SITu-BAreNa siQceH % caQcat-cillI-calana-suBagAn
   lapsyase 'syāḥ kaṭākṣān // Kok_1.48 //	lapsyase asyAH kawAkzAn // Kok-_1.48 //
   kañcitkālaṃ dhutakisalayācchādanaṃ saprakampaṃ $	kaQcid-kAlam Duta-kisalaya-AcCAdanam sa-prakampam $
   pratyākhyātabhramarataruṇā mañjarī bhujyamānā &	pratyAKyAta-Bramara-taruNA maQjarI BujyamAnAH &
   yātrodyukte subhaga bhavati vyañjayedātmasādaṃ %	yAtrA-udyukte suBaga Bavati vyaQjayet-Atma-sAdam %
   muktāścyotanmadhurasamiṣānmuñcatī bāṣpaleśam // Kok_1.49 //	muktAH-cyotan-maDura-samizAn-muQcatI bAzpa-leSam // Kok-_1.49 //
   digyātavyā yadapi bhavato dakṣiṇā rakṣaṇārthaṃ $ matprāṇānāṃ punarapi	digyAtavyAH yat-api BavataH dakziNA rakzaNa-arTam $ mad-prANAnAm punar-api
   sakhe paścimāmeva yāyāḥ &	saKe paScimAm-eva yAyAH &
   dhūtārāmaṃ mukuṭataṭinīmārutaistatra śambhoḥ % sampadgrāmaṃ yadi na	DUta-ArAmam mukuwa-tawinI-mArutEH-tatra SamBoH % sampad-grAmam yadi na
   bhajase janmanā kiṃ bhṛtena // Kok_1.50 //	Bajase janmanA kim BRtena // Kok-_1.50 //
   saudhaistuṅgairhasadiva sudhākṣālitai rājatādriṃ $ tejorāśeḥ praviśa	sODEH-tuFgEH-hasat-iva suDA-kzAlitEH rAjata-adrim $ tejaH-rASeH praviSa
   bhavanaṃ dhūrjaṭerūrjitaṃ tat &	Bavanam DUrjaweH-Urjitam tat &
   pārśve pārśve paricitanamaskārajātaśramāṇāṃ % kṣmādevānāṃ	pArSve pArSve paricita-namaskAra-jAta-SramANAm % kzmA-devAnAm
   kṣaṇamanubhavaṃstālavṛntasya līlām // Kok_1.51 //	kzaNam-anuBavan=-tAlavRntasya lIlAm // Kok-_1.51 //
   utkīrṇānāṃ kanakavalabhīṣūdgato viṣkirāṇāṃ $ tyaktāśaṅkaṃ praṇama giriśaṃ	utkIrNAnAm kanaka-valaBIzu-udgataH vizkirANAm $ tyakta-ASaFkam praNama giriSam
   dhyānaniṣkampagātraḥ &	DyAna-nizkampa-gAtraH &
   kaṇṭhacchāyā pratiphalati kiṃ bharturityadriputryā % nidhyātaḥ san	kaNWa=-CAyA pratiPalati kim BartuH-iti-adri-putryA % niDyAtaH san
   kutukanibhṛtairnetrapātaiḥ pavitraiḥ // Kok_1.52 //	kutuka-niBRtEH-netra-pAtEH pavitrEH // Kok-_1.52 //
   śrīnandibhrūniyamitamithorodhamābaddhasevān $ brahmendrādyān kvacana	SrI-nandi-BrU-niyamita-miTas-roDam-AbadDa-sevAn $ brahma-indra-AdyAn kvacana
   vibudhān sādaraṃ vīkṣamāṇaḥ &	vibuDAn sa-Adaram vIkzamANaH &
   gāyantīnāṃ kvacidapi sakhe komalān kinnarīṇāṃ % vīṇārāvānupaśṛṇu	gAyantInAm kvacid-api saKe komalAn kinnarINAm % vINA-rAvAn-upaSRNu
   bhavatkūjitenāviśiṣṭān // Kok_1.53 //	Bavat-kUjitena-aviSizwAn // Kok-_1.53 //
   divyaiśvaryaṃ diśasi bhajatāṃ vartase bhikṣamāṇo $ gaurīmaṅke vahasi	divya-ESvaryam diSasi BajatAm vartase BikzamANaH $ gOrIm-aFke vahasi
   bhasitaṃ pañcabāṇaṃ cakartha &	Basitam paQcabANam cakarTa &
   kṛtsnaṃ vyāpya sphurasi bhuvanaṃ mṛgyase cāgamāntaiḥ % kaste tattvaṃ	kRtsnam vyApya sPurasi Buvanam mRgyase ca-Agama-antEH % kaH-te tattvam
   prabhavati paricchettumāścaryasindho // Kok_1.54 //	praBavati paricCettum-AScarya-sinDaH // Kok-_1.54 //
   itthaṃ stutvā bahirupavanopāntamākandaśṛṅge $ yāvadbhānurvrajati caramaṃ	itTam stutvA bahis-upavana-upAnta-mAkanda-SRFge $ yAvat-BAnuH-vrajati caramam
   bhūdharaṃ tāvadāssva &	BUDaram tAvat-Assva &
   drakṣyasyanvaksaphalanayanaṃ tāṇḍavānīndumauler %	drakzyasi-anvaksa-Pala-nayanam tANxavAni-indumOleH %
   lāsyakrīḍālalitagirijāpāṅgasambhāvitāni // Kok_1.55 //	lAsya-krIxA-lalita-girija-apAFga-samBAvitAni // Kok-_1.55 //
   tasmin kāle balimahajuṣāṃ vāravāmālakānāṃ $ sthālīcakre stanataṭadhṛte	tasmin kAle bali-maha-juzAm vAravAmAlakAnAm $ sTAlI-cakre stana-tawa-DRte
   sānurāge hṛdīva &	sa-anurAge hRdi-iva &
   bimbavyājādviśati bhavati syādamuṣyeti śaṅke % spaṣṭāṅkasya	bimba-vyAjAt-viSati Bavati syAt-amuzya-iti SaFke % spazwa-aFkasya
   kṣaṇamudayagasyendubimbasya lakṣmīḥ // Kok_1.56 //	kzaNam-udaya-gasya-indu-bimbasya lakzmIH // Kok-_1.56 //
   viṣvakkīrṇairiva paśupateḥ kandharākāntipuñjair $ vītāloke jagati	vizvak-kIrNEH-iva paSupateH kanDarA-kAnti-puQjEH $ vIta-Aloke jagati
   timirairvyomanīlābjabhṛṅgaiḥ &	timirEH-vyoma-nIla-abja-BRFgEH &
   viśrāntaḥ san kvacana vipule vṛkṣaśākhākuṭumbe % tāṃ tatraiva kṣapaya	viSrAntaH san kvacana vipule vRkza-SAKA-kuwumbe % tAm tatra-eva kzapaya
   rajanīṃ śrāntavisrastapakṣaḥ // Kok_1.57 //	rajanIm SrAnta-visrasta-pakzaH // Kok-_1.57 //
   velāvātāścaramajaladhervīcimāndolayantaḥ $ stokonnidraiḥ kumudamukulaiḥ	velA-vAtAH-carama-jalaDeH-vIcim-An-dolayantaH $ stoka-unnidrEH kumuda-mukulEH
   pītamuktāḥ sarassu &	pIta-muktAH sarassu &
   svedāṅkūrān suratajanitān subhruvāṃ corayantaḥ % seviṣyante niśi parabhṛta	sveda-aFkUrAn surata-janitAn suBruvAm corayantaH % sevizyante niSi paraBRta
   tvāṃ sukhena prasuptam // Kok_1.58 //	tvAm suKena prasuptam // Kok-_1.58 //
   prāptonmeṣe prathamaśikhariprasthadāvāgnikalpe $ bālāśokastabakarucire	prApta-unmeze praTama-SiKari-prasTa-dAva-agni-kalpe $ bAla-aSoka-stabaka-rucire
   bhānavīye mayūkhe &	BAnavIye mayUKe &
   prasthātuṃ tvaṃ punarapi sakhe prakramethāḥ prabhāte % svātmakleśaḥ	prasTAtum tvam punar-api saKe prakrameTAH praBAte % sva-Atma-kleSaH
   suhṛdupakṛtau tvādṛśānāṃ sukhāya // Kok_1.59 //	suhRd-upakRtO tvAdRSAnAm suKAya // Kok-_1.59 //
   padmopāntāduṣasi ramaṇe prāpnuvatyeva pārśvaṃ $ madhye mārajvaraparavaśāṃ	padma-upAntAt-uzasi ramaNe prApnuvati-eva pArSvam $ maDye mAra-jvara-para-vaSAm
   vīkṣamāṇo rathāṅgīm &	vIkzamANaH raTAFgIm &
   dūraṃ prāpte mayi vidhivaśāddūyamānāṃ sakhīṃ te % smāraṃ smāraṃ	dUram prApte mayi viDi-vaSAt-dUyamAnAm saKIm te % smAram smAram
   dviguṇagamanotsāha eva dhruvaṃ syāḥ // Kok_1.60 //	dviguNa-gamana-utsAhaH eva Druvam syAH // Kok-_1.60 //
   dṛṣṭvā devaṃ parisarajuṣaṃ śambare bālakṛṣṇaṃ $ lopāmudrāsakhatilakitaṃ	dRzwvA devam parisara-juzam Sambare bAla-kRzNam $ lopAmudrA-saKa-tilakitam
   diṅmukhaṃ bhūṣayiṣyan &	diFmuKam BUzayizyan &
   kolānelāvanasurabhilān yāhi yatra prathante % velātītaprathitavacasaḥ	kola-anelAvana-suraBilAn yAhi yatra praTante % velA-atIta-praTita-vacasaH
   śaṅkarādyāḥ kavīndrāḥ // Kok_1.61 //	SaFkara-AdyAH kavi-indrAH // Kok-_1.61 //
   unmajjadbhiḥ punariva javāt pakṣavadbhirgirīndrair $ vṛndairnāvāṃ	unmajjadBiH punar-iva javAt pakzavadBiH-giri-indrEH $ vRndEH-nAvAm
   bhujapaṭalikoḍḍāmarairgāhyamānam &	Buja-pawalikA-uxxAmarEH-gAhyamAnam &
   lakṣmījāneḥ śayanasadanaṃ puṣpavāṭaṃ purāreḥ % pākasthānaṃ nikhilamarutāṃ	lakzmI-jAneH Sayana-sadanam puzpa-vAwam purA-areH % pAka-sTAnam niKila-marutAm
   paśya vārānnidhānam // Kok_1.62 //	paSya vArAn-niDAnam // Kok-_1.62 //
   muktājālairdhavalapulinaṃ vīcimālāvikīrṇaiḥ $ kūlādhvānaṃ	muktA-jAlEH-Davala-pulinam vIci-mAlA-vikIrNEH $ kUla-aDvAnam
   kusumitatarusnigdhamālambamānaḥ &	kusumita-taru-snigDam-AlambamAnaH &
   deśāddeśaṃ vrajasi kutukottānamugdhānanānāṃ % vāmākṣīṇāṃ nayanaculakaiḥ	deSAt-deSam vrajasi kutuka-uttAna-mugDa-AnanAnAm % vAma-akzINAm nayana-culakEH
   sādaraṃ pīyamānaḥ // Kok_1.63 //	sa-Adaram pIyamAnaH // Kok-_1.63 //
   kuryāt prītiṃ tava nayanayoḥ kukkuṭakroḍanāma $ prāsādāgrollikhitagaganaṃ	kuryAt prItim tava nayanayoH kukkuwakroxa-nAmaH $ prAsAda-agra-ulliKita-gaganam
   pattanaṃ tat pratītam &	pattanam tat pratItam &
   yaddorvīryadraḍhimakaradībhūtarājanyavīrāḥ % śūrāgraṇyaḥ	yat-dos-vIrya-draXima-karadIBUta-rAjanya-vIrAH % SUra-agraNyaH
   śikharijaladhisvāminaḥ pālayanti // Kok_1.64 //	SiKari-jalaDi-svAminaH pAlayanti // Kok-_1.64 //
   gehe gehe navanavasudhākṣālitaṃ yatra saudhaṃ $ saudhe saudhe	gehe gehe nava-nava-suDA-kzAlitam yatra sODam $ sODe sODe
   surabhikusumaiḥ kalpitaṃ kelitalpam &	suraBi-kusumEH kalpitam keli-talpam &
   talpe talpe rasaparavaśaṃ kāminīkāntayugmaṃ % yugme yugme sa khalu viharan	talpe talpe rasa-para-vaSam kAminI-kAnta-yugmam % yugme yugme sa Kalu viharan
   viśvavīro manobhūḥ // Kok_1.65 //	viSva-vIraH manoBUH // Kok-_1.65 //
   vyarthaṃ karṇe navakuvalayaṃ vidyamāne kaṭākṣe $ bhāro hāraḥ	vyarTam karNe nava-kuvalayam vidyamAne kawAkze $ BAraH hAraH
   stanakalaśayorbhāsure mandahāse &	stana-kalaSayoH-BAsure manda-hAse &
   yatra snigdheṣvapi kacabhareṣveṇaśābekṣaṇānāṃ % mādyadbhṛṅge sati parimale	yatra snigDezu-api kaca-Barezu-eNa-SAba-IkzaNAnAm % mAdyat-BRFge sati parimale
   maṅgalāya prasūnam // Kok_1.66 //	maFgalAya prasUnam // Kok-_1.66 //
   yatra jñātvā kṛtanilayanāmindirāmātmakanyāṃ $ manye snehākulitahṛdayo	yatra jQAtvA kRta-nilayanAm-indirAm-Atma-kanyAm $ manye sneha-Akulita-hRdayaH-
   vāhinīnāṃ vivoḍhā &	vAhinInAm vivoXA &
   tattaddvīpāntaraśatasamānītaratnaughapūrṇaṃ % naukājālaṃ muhurupaharan	tad-tad-dvIpa-antara-Sata-samAnIta-ratna-oGa-pUrNam % nOkA-jAlam muhur-upaharan
   vīcibhiḥ śliṣyatīva // Kok_1.67 //	vIciBiH Slizyati-iva // Kok-_1.67 //
   tatsaudhāgreṣvaruṇadṛṣadāṃ sāndrasindūrakalpaṃ $ tejaḥpuñjaṃ kisalayadhiyā	tad-sODa-agrezu-aruNa-dRzadAm sAndra-sindUra-kalpam $ tejaH-puQjam kisalaya-DiyA
   carvituṃ mārabhethāḥ &	carvitum mAraBeTAH &
   dṛṣṭvā vātāyanavinihitairlocanābjaistaruṇyo %	dRzwvA vAtAyana-vinihitEH-locana-abjEH-taruNyaH %
   valgadvakṣoruhamupacitairhastatālairhaseyuḥ // Kok_1.68 //	valgat-vakzoruham-upacitEH-hasta-tAlEH-haseyuH // Kok-_1.68 //
   kṛṣṭvā dṛṣṭiṃ kathamapi tataḥ kautukānāṃ nidānād $ uḍḍīyethāḥ pathi	kRzwvA dRzwim kaTam-api tatas kOtukAnAm nidAnAt $ uxxIyeTAH paTi
   viṭapināṃ puṣpamādhvīṃ lihānaḥ &	viwapinAm puzpa-mADvIm lihAnaH &
   hāraṃ hāraṃ madanapṛtanākāhalaiḥ kaṇṭhanādair % utkaṇṭhānāṃ	hAram hAram madana-pRtanA-kAhalEH kaNWa-nAdEH % utkaNWAnAm
   janapadamṛgīlocanānāṃ manāṃsi // Kok_1.69 //	janapada-mRgI-locanAnAm manAMsi // Kok-_1.69 //
   brahmābhyāsapraśamitakalīn prāpya dīprān prakāśān $ śvetāraṇyaṃ vraja	brahma-aByAsa-praSamita-kalIn prApya dIprAn prakASAn $ SvetAraNyam vraja
   bahumataṃ dhāma mṛtyuñjayasya &	bahu-matam DAma mRtyuQjayasya &
   dṛṣṭvā dūre sakṛdapi janā yanna paśyantyavaśyaṃ % mṛtyorvaktraṃ	dRzwvA dUre sakRt-api janAH yat-na paSyanti-avaSyam % mRtyoH-vaktram
   niṭilaghaṭitabhrūkuṭīkaṃ kadācit // Kok_1.70 //	niwila-Gawita-BrU-kuwIkam kadAcid // Kok-_1.70 //
   sevyaṃ śambhoraruṇamurasastāḍanāddaṇdapāṇeḥ $ pādāmbhojaṃ	sevyam SamBoH-aruNam-urasaH-tAxanAt-daNdapANeH $ pAda-amBojam
   śikharitanayāpāṇisaṃvāhayogyam &	SiKari-tanayA-pANi-saMvAha-yogyam &
   yenākrānte sati giripatau loṣṭamānāsyacakraś % cakrandādhaḥkṛtabhujavano	yena-AkrAnte sati giripatO lozwa-mAna-Asya-cakraH % cakranda-aDas-kRta-Buja-vanaH-
   rakṣasāṃ cakravartī // Kok_1.71 //	rakzasAm cakravartI // Kok-_1.71 //
   pārśve yasya pravahati nilā nāma kallolinī sā $ sandhyānṛttabhramiṣu	pArSve yasya pravahati nilA nAma kallolinI sA $ sanDyA-nRtta-Bramizu
   patitā mastakājjāhnavīva &	patitA mastakAt-jAhnavI-iva &
   nāvākṣetrapraṇayi ramayākrāntadormadhyamāste % kūle yasyāḥ	nAvA-kzetra-praNayi ramayA-AkrAnta-dos-maDyam-Aste % kUle yasyAH
   kuvalayadalaśyāmalaṃ dhāma kiñcit // Kok_1.72 //	kuvalaya-dala-SyAmalam DAma kiQcid // Kok-_1.72 //
   sākaṃ kāntairmilati lalitaṃ keralīnāṃ kadambe $ matpreyasyāḥ priyasakha	sAkam kAntEH-milati lalitam keralInAm kadambe $ mad-preyasyAH priya-saKa
   mahāmāghasevāgatāyāḥ &	mahA-mAGa-sevA-AgatAyAH &
   pāyaṃ pāyaṃ mukhaparimalaṃ mohanaṃ yatra mattāḥ % prāyo 'dyāpi	pAyam pAyam muKa-parimalam mohanam yatra mattAH % prAyas adya-api
   bhramarakalabhā naiva jighranti padmān // Kok_1.73 //	Bramara-kalaBAH na-eva jiGranti padmAn // Kok-_1.73 //
   śaivālaughacchuritakamalā saikatasraṃsihaṃsā $ nītā kārśyaṃ	SEvAla-oGa=-Curita-kamalA sEkata-sraMsi-haMsA $ nItA kArSyam
   tapanakiraṇairvāsareṣveṣu sindhuḥ &	tapana-kiraNEH-vAsarezu-ezu sinDuH &
   ākīrṇāsyāmalakanikaraiḥ śroṇivibhraṃśikāñcīṃ % manye dīnāṃ virahadaśayā	AkIrNa-asya-Amalaka-nikarEH SroNi-viBraMSi-kAQcIm % manye dInAm viraha-daSayA
   preyasīṃ me 'nuyāyāt // Kok_1.74 //	preyasIm me anuyAyAt // Kok-_1.74 //
   śāstā tasyā yadi taṭapathaiḥ śambarakroḍavāsī $ tiṣṭhannaśve javini	SAstA tasyAH yadi tawa-paTEH Sambara-kroxa-vAsI $ tizWan=-aSve javini
   mṛgayākautukī sañcareta &	mRgayA-kOtukI saQcareta &
   lumpestasya śramajalakaṇān komalaiḥ pakṣavātair % bhūyāt prītyai laghu ca	lumpeH-tasya Srama-jala-kaNAn komalEH pakza-vAtEH % BUyAt prItyE laGu ca
   samaye sevanaṃ hi prabhūṇām // Kok_1.75 //	samaye sevanam hi praBUNAm // Kok-_1.75 //
   sarvotkṛṣṭā jagati viditāḥ keraleṣu dvijendrā $ vallīkauṇyostadapi mahimā	sarva-utkRzwA jagati viditAH keralezu dvijendrAH $ vallIkONyoH-tat-api mahimA
   kāpi madhyaśritānām &	kA-api maDya-SritAnAm &
   tatrāpyasyāḥ salilapavanā yatra yatra prathante % teṣāṃ teṣāmatiśayajuṣaḥ	tatra-api-asyAH salila-pavanAH yatra yatra praTante % tezAm tezAm-atiSaya-juzaH
   śīlavidyānubhāvāḥ // Kok_1.76 //	SIla-vidyA-anuBAvAH // Kok-_1.76 //
   īṣṭe teṣāṃ stutiṣu na guruḥ kā kathālpīyasāṃ no $ bhrātarbhūyaḥ śṛṇu	Izwe tezAm stutizu na guruH kA kaTA-alpIyasAm naH $ BrAtar-BUyas SRNu
   parimitaṃ prastutādyāvaśeṣam &	parimitam prastuta-Adya-avaSezam &
   tāmuttīrṇaḥ saritamamṛtasyandimākandavṛndān % deśān pūtān pata	tAm-uttIrNaH saritam-amRta-syandi-mAkanda-vRndAn % deSAn pUtAn pata
   guṇagaṇairnetranārāyaṇīyaiḥ // Kok_1.77 //	guNa-gaNEH-netra-nArAyaNIyEH // Kok-_1.77 //
   yaḥ prākpāṇigrahaṇasamaye śambhunā sānukampaṃ $ haste kṛtvā kathamapi	yaH prAc-pANigrahaNa-samaye SamBunA sa-anukampam $ haste kRtvA kaTam-api
   śanairaśmapṛṣṭhe nyadhāyi &	SanEs-aSma-pRzWe nyaDAyi &
   draṣṭavyo 'sau kisalayamṛdurmuktipuryālayāyāḥ % kātyāyanyā	drazwavyaH asO kisalaya-mRduH-mukti-puryAlayAyAH % kAtyAyanyA
   mahiṣamathanoḍḍāmaraḥ pādapadmaḥ // Kok_1.78 //	mahiza-maTana-uxxAmaraH pAda-padmaH // Kok-_1.78 //
   kiñcitpūrvaṃ raṇakhalabhuvi śrīmadadhyakṣayethās $	kiQcid-pUrvam raNa-Kala-Buvi SrImat-aDyakzayeTAH $
   tanmīmāṃsādvayakulaguroḥ sadma puṇyaṃ maharṣeḥ &	tat-mImAMsA-dvaya-kula-guroH sadma puNyam mahA-RzeH &
   vidvadvṛnde vivaditumanasyāgate yatra śaśvad- %	vidvat-vRnde vivaditu-manasi-Agate yatra SaSvad %
   vyākhyāśālāvalabhinilayastiṣṭhate kīrasaṅghaḥ // Kok_1.79 //	vyAKyA-SAla-avalaBi-nilayaH-tizWate kIra-saFGaH // Kok-_1.79 //
   śāstravyākhyā hariharakathā satkriyābhyāgatānām $ ālāpo vā yadi saha	SAstra-vyAKyA hari-hara-kaTA satkriyA-aByAgatAnAm $ AlApaH vA yadi saha
   budhairākṣipedasya cetaḥ &	buDEH-Akzipet-asya cetaH &
   tadvisrabdhadvijaparivṛte niṣkuṭādrau niṣaṇṇaḥ % kokūyethāḥ sa khalu	tad-visrabDa-dvija-parivRte nizkuwa-adrO nizaNNaH % kokUyeTAH sa Kalu
   madhurāṃ sūktimākarṇya tuṣyet // Kok_1.80 //	maDurAm sUktim-AkarNya tuzyet // Kok-_1.80 //
   ślāghyacchandasthitimayi mayā śobhane 'rthe niyuktaṃ $ śrāvyaṃ śabdaiḥ	SlAGya=-Canda-sTiti-mayi mayA SoBane arTe niyuktam $ SrAvyam SabdEH
   sarasasumanobhājamabhrāntavṛttim &	sarasa-sumanaH-BAjam-aBra-anta-vRttim &
   dūraprāptyā praśithilamiva tvāṃ sakhe kāvyakalpaṃ % dhīmān paśyet sa yadi	dUra-prAptyA praSiTilam-iva tvAm saKe kAvya-kalpam % DImAn paSyet sa yadi
   nanu te śuddha eva pracāraḥ // Kok_1.81 //	nanu te SudDaH eva pracAraH // Kok-_1.81 //
   pārśvādasya pracalitavataḥ pāvanānāharantaḥ $ kundasvacchān	pArSvAt-asya pracalitavataH pAvanAn-AharantaH $ kunda-svacCAn
   vṛṣapatimukhāsaktaromanthaphenān &	vRzapati-muKa-Asakta-romanTa-PenAn &
   chindyustāpaṃ tava vṛṣapurīsaṅginaḥ śaṅkarāṅka- %	CindyuH-tApam tava vRza-purI-saFginaH SaFkara-aFka %
   krīḍadgaurīkacataralanodgandhayo gandhavāhāḥ // Kok_1.82 //	krIxat-gOrI-kaca-taralana-udganDayaH ganDavAhAH // Kok-_1.82 //
   pūrvo bhāgaḥ stanabharanataḥ prekṣyate ceccalākṣaḥ $ paścādbhāgo	pUrvaH BAgaH stana-Bara-nataH prekzyate ced-cala-akzaH $ paScAt-BAgaH-
   lalitacikuro dṛśyate no nitambī &	lalita-cikuraH dRSyate naH nitambI &
   itthaṃ gauryā yugapadubhayaṃ draṣṭukāmo 'ṣṭamūrtir % mūrtidvandvaṃ vahati	itTam gOryAH yugapad-uBayam drazwu-kAmaH azwamUrtiH % mUrti-dvandvam vahati
   bhagavān yaḥ sa muktyai niṣevyaḥ // Kok_1.83 //	BagavAn yaH sa muktyE nizevyaH // Kok-_1.83 //
   bhūṣābhogiśvasitapavanaiḥ phālanetre pradīpte $	BUzA-Bogi-Svasita-pavanEH PAla-netre pradIpte $
   svinnasyendoramṛtapṛṣatairūrjitaṃ nirgaladbhiḥ &	svinnasya-indoH-amRta-pRzatEH-Urjitam nirgaladBiH &
   maulau yasya druhiṇaśirasāṃ maṇḍalaṃ maṇḍapāntaḥ % kṣmādevānāṃ	mOlO yasya druhiNa-SirasAm maNxalam maNxapa-antaH % kzmA-devAnAm
   śrutipadajuṣāṃ saṃśayānucchinatti // Kok_1.84 //	Sruti-pada-juzAm saMSayAn-ucCinatti // Kok-_1.84 //
   dvāropāntasthitikṛdaṇimāpāṅgadattehitārthair $	dvAra-upAnta-sTiti-kRt-aNimA-apAFgadatta-Ihita-arTEH $
   āśāpālairnibiḍitabahiḥprāṅgaṇaṃ sevamānaiḥ &	ASApAlEH-nibixita-bahis-prAFgaNam sevamAnEH &
   tasyādūre kanakabhavanaṃ pakṣapātāt praviṣṭaḥ % sampanmūrtiṃ praṇama	tasya-adUre kanaka-Bavanam pakzapAtAt pravizwaH % sampad-mUrtim praNama
   girijāṃ sā hi viśvasya mātā // Kok_1.85 //	girijAm sA hi viSvasya mAtA // Kok-_1.85 //
   saṃsarpadbhistanurucibharaiḥ saṅgamagrāmaśaures $ tāpiñchābhaiḥ	saMsarpadBiH-tanu-ruci-BarEH saFgamagrAma-SOreH $ tApin-SABEH
   stabakitatalaṃ gāhamāno vihāyaḥ &	stabakita-talam gAhamAnaH vihAyaH &
   tulyacchāyasmṛtanavatamālāvalīvāsasaukhyo % manye lokaiḥ kṣaṇamiva	tulya=-CAya-smRta-navata-mAlA-valI-vAsa-sOKyaH % manye lokEH kzaNam-iva
   pṛthaṅno vibhāviṣyase tvam // Kok_1.86 //	pRTak-naH viBAvizyase tvam // Kok-_1.86 //
   kālīvāsaṃ bhaja pathi mahat kānanaṃ yatra śaśvat $ sevāyāte tridaśanikare	kAlIvAsam Baja paTi mahat kAnanam yatra SaSvat $ sevA-AyAte tridaSa-nikare
   śrāddhadevaupavāhyam &	SrAdDadeva-OpavAhyam &
   bhūtairbhedyo balimahiṣa ityudbhaṭaiḥ kṛṣṭaśṛṅge % rajjugrāhaṃ rudati	BUtEH-BedyaH bali-mahizaH iti-udBawEH kRzwa-SRFge % rajju-grAham rudati
   vijayā rūḍhahāsaṃ ruṇaddhi // Kok_1.87 //	vijayA rUXa-hAsam ruNadDi // Kok-_1.87 //
   ramyāṃ harmyadhvajapaṭamarudvījitabradhnayugyām $ agre	ramyAm harmya-Dvaja-pawa-marut-vIjita-braDna-yugyAm $ agre
   paśyāñjanakhalapurīmāśritāṃ śaṅkareṇa &	paSya-aQjana-Kala-purIm-ASritAm SaFkareNa &
   yatrāśliṣṭo varayuvatibhiścumbati svinnagaṇḍaṃ % cūrṇīvātaḥ priya iva	yatra-ASlizwaH vara-yuvatiBiH-cumbati svinna-gaNxam % cUrNI-vAtaH priyaH iva
   ratiśrāntamāsyāravindam // Kok_1.88 //	rati-SrAntam-Asya-aravindam // Kok-_1.88 //
   sā ca prekṣyā saridanupadaṃ yatra kalmāṣitāyāṃ $	sA ca prekzyA sarit-anupadam yatra kalmAzitAyAm $
   majjanmāhodayapuravadhūkaṇṭhakastūrikābhiḥ &	majjan-mAhodaya-pura-vaDU-kaNWa-kastUrikABiH &
   raktāḥ padmāḥ kuvalayavanīsāmyamāpadyamānā % vijñāyante	raktAH padmAH kuvala-yavanI-sAmyam-ApadyamAnAH % vijQAyante
   sphuṭamahimadhāmodaye jṛmbhamāṇe // Kok_1.89 //	sPuwa-mahima-DAma-udaye jRmBamANe // Kok-_1.89 //
   cārusvacchā śapharanayanā cakravākastanaśrīḥ $ kallolabhrūḥ kamalavadanā	cAru-su-acCA SaPara-nayanA cakravAka-stana-SrIH $ kallola-BrUH kamala-vadanA
   kamraśaivālakeśā &	kamra-SEvAla-keSAH &
   saṃsevyā syāt sarasamadhurā sānukūlāvatīrṇair % durgāhānyairiti hi saraṇiḥ	saMsevyA syAt sarasa-maDurA sa-anukUla-avatIrNEH % durgAha-anyEH-iti hi saraNiH
   kāpi gāmbhīryabhājām // Kok_1.90 //	kA-api gAmBIrya-BAjAm // Kok-_1.90 //
   tvayyākāśe subhaga taṭinīṃ lambamāne salīlaṃ $ bimbaṃ dṛṣṭvā payasi	tvayi-AkASe suBaga tawinIm lambamAne sa-lIlam $ bimbam dRzwvA payasi
   maṇibhaṅgāmale kampamānam &	maNi-BaFga-amale kampamAnam &
   vīcīvegapracaladasitāmbhojinīgucchabuddhyā % kūjaṃ kūjaṃ madhuramalayaḥ	vIcI-vega-pracalat-asita-amBojinI-gucCa-budDyA % kUjam kUjam maDuram-alayaH
   kokila vyālaperan // Kok_1.91 //	kokila vyAlaperan // Kok-_1.91 //
   tīraṃ tasyāḥ prati gatavato dakṣiṇaṃ tatkṣaṇaṃ te $ deśaḥ	tIram tasyAH prati gatavataH dakziNam tad-kzaNam te $ deSaH
   sarvātiśayivibhavo dṛkpathetaḥ pratheta &	sarva-atiSayi-viBavaH dRS-paTetas praTeta &
   tāṃ jānīyā diśi diśi jayantākhyayā khyāyamānāṃ %	tAm jAnIyAH diSi diSi jayanta-AKyayA KyAyamAnAm %
   pratyādiṣṭatridivanagaraprābhavāṃ prāpyabhūmim // Kok_1.92 //	pratyAdizwa-tridiva-nagara-prABavAm prApya-BUmim // Kok-_1.92 //
   bālodyānaiḥ samadamahilābhuktavallīnikuñjaiḥ $	bAla-udyAnEH sa-mada-mahilA-Bukta-vallI-nikuQjEH $
   kelīhaṃsakṣubhitanagarabhrāntabhṛṅgaiḥ sarobhiḥ &	kelI-haMsa-kzuBita-nagara-BrAnta-BRFgEH saroBiH &
