   PADA MARKERS	PADAH MARKERS
   khaṇḍaṃ pādodaye nyūnaṃ % mṛtyur māsacatuṣṭayāt // VMv_1.85 //	KaNxam pAda-udaye nyUnam % mRtyuH mAsa-catuzwayAt // VMu-_1.85 //
   akasmāt puruṣaṃ paśyet $ kṛṣṇapiṅgalavarṇakam &	akasmAt puruzam paSyet $ kRzNa-piFgala-varNakam &
   varṣatrayātyayān mṛtyur % yadi bhrāntyā na kalpitaḥ // VMv_1.86 //	varza-traya-atyayAt mRtyuH % yadi BrAntyA na kalpitaH // VMu-_1.86 //
   dvimāsamṛtyur hṛtpādau $ snātamātrasya śuṣyataḥ &	dvi-mAsa-mRtyuH hRd-pAdO $ snAta-mAtrasya SuzyataH &
   trirātramṛtyur durgandho % jāyate vikṛtākṛtiḥ // VMv_1.87 //	tri-rAtra-mRtyuH durganDaH % jAyate vikRta-AkRtiH // VMu-_1.87 //
   kharārkadivase toyair $ āpūrya mukhakoṭaram &	Kara-arka-divase toyEH $ ApUrya muKa-kowaram &
   pratyahaṃ phūtkṛtaṃ kurvan % kramāt tanmadhyasaṃsthitam // VMv_1.88 //	pratyaham PUtkRtam kurvan % kramAt tad-maDya-saMsTitam // VMu-_1.88 //
   paśyed indradhanuś citraṃ $ dīrghāyuḥ puruṣaḥ sadā &	paSyet indraDanuH citram $ dIrGa-AyuH puruzaH sadA &
   ṣaḍmāsāyur na tat paśyed % iti karmavicitratā // VMv_1.89 //	zaz-mAsa-AyuH na tat paSyet % iti karma-vicitra-tA // VMu-_1.89 //
   kharārkadivase paśyet $ puro gaganamadhyataḥ &	Kara-arka-divase paSyet $ puras gagana-maDyatas &
   muktāhārān ivālūnān % muktāphalavibhūṣaṇān // VMv_1.90 //	mukta-AhArAn iva-AlUnAn % muktAPala-viBUzaNAn // VMu-_1.90 //
   indranīlamaṇicchāyān $ keśoṇḍukasamākṛtīn &	indranIla-maNi=-CAyAn $ keSoNxuka-sama-AkRtIn &
   dṛśyadeśaṃ parityajya % deśāntaravisarpiṇaḥ // VMv_1.91 //	dRSya-deSam parityajya % deSa-antara-visarpiNaH // VMu-_1.91 //
   nāgān anekaśaḥ paśyet $ saṃyatān iva saṃtatam &	nAgAn anekaSas paSyet $ saMyatAn iva saMtatam &
   teṣām adṛṣṭau ṣaḍmāsān % maraṇaṃ parikīrtitam // VMv_1.92 //	tezAm adRzwO zaz-mAsAn % maraNam parikIrtitam // VMu-_1.92 //
   prabhāte vātha sāyāhne $ jyotsnāyāṃ vā ciraṃ puraḥ &	praBAte vA-aTa sAyAhne $ jyotsnAyAm vA ciram puras &
   vitatya bāhū svacchāyāṃ % dṛṣṭvā paśyec chanair nabhaḥ // VMv_1.93 //	vitatya bAhU svacCAyAm % dRzwvA paSyet SanEs naBaH // VMu-_1.93 //
   tatrāpi dṛśyate chāyā $ dhavalā nararūpiṇī &	tatra-api dRSyate CAyA $ DavalA nara-rUpiNI &
   śiraso 'darśanāt tasya % mṛtyuḥ syād varṣamadhyataḥ // VMv_1.94 //	SirasaH adarSanAt tasya % mRtyuH syAt varza-maDyatas // VMu-_1.94 //
   putrabhāryāvināśaḥ syād $ vāmapāṇer adarśanāt &	putra-BAryA-vinASaH syAt $ vAma-pANeH adarSanAt &
   dakṣiṇādarśanāt pitṛ- % bhrātrādīnāṃ mahīyasām // VMv_1.95 //	dakziNA-darSanAt pitR % BrAtR-AdInAm mahIyasAm // VMu-_1.95 //
   jānūpari sthitau bāhū $ kṛtvā mūrdhni tathāñjalim &	jAnu-upari sTitO bAhU $ kRtvA mUrDni taTA-aQjalim &
   rambhāphalanibhāṃ chāyāṃ % lakṣayen madhyatas tayoḥ // VMv_1.96 //	ramBA-Pala-niBAm CAyAm % lakzayet maDyatas tayoH // VMu-_1.96 //
   yadā tv ekaṃ dalaṃ tatra $ vikāsi parilakṣyate &	yadA tu ekam dalam tatra $ vikAsi parilakzyate &
   tasyām eva tithau nūnaṃ % ṣaḍmāsān maraṇaṃ bhavet // VMv_1.97 //	tasyAm eva tiTO nUnam % zaz-mAsAt maraNam Bavet // VMu-_1.97 //
   sūryamārgagate vāyau $ lakṣaṇīyam idaṃ trayam &	sUrya-mArga-gate vAyO $ lakzaNIyam idam trayam &
   śrotre śirasi netre ca % śabdo dhūmo dyutis tathā // VMv_1.98 //	Srotre Sirasi netre ca % SabdaH DUmaH dyutiH taTA // VMu-_1.98 //
   karṇau pidhāya sudṛḍhaṃ $ gambhīro gulgulo dhvaniḥ &	karNO piDAya su-dRXam $ gamBIraH gulgulaH DvaniH &
   na śrūyate pañcadinaṃ % daśa pañcadaśāthavā // VMv_1.99 //	na SrUyate paQca-dinam % daSa paQcadaSa-aTavA // VMu-_1.99 //
   viṃśatiṃ divasān yāvat $ pañcaviṃśatim eva vā &	viMSatim divasAn yAvat $ paQcaviMSatim eva vA &
   bāṇābdhiguṇanetrendu- % varṣair mṛtyur yathākramam // VMv_1.100 //	bANa-abDi-guNa-netra-indu % varzEH mRtyuH yaTAkramam // VMu-_1.100 //
   eṣām apy antarāleṣu $ śodhyāḥ ṣoḍaśa vāsarāḥ &	ezAm api antarAlezu $ SoDyAH zoxaSa vAsarAH &
   varṣasyaiva caturthāṃśaiḥ % kramaśaś cābhivardhitaiḥ // VMv_1.101 //	varzasya-eva caturTa-aMSEH % kramaSas ca-aBivarDitEH // VMu-_1.101 //
   mastakopari niryāntīṃ $ saptāhaṃ dhūmamālikām &	mastaka-upari niryAntIm $ sapta-aham DUma-mAlikAm &
   yo na paśyati tasya syān % mṛtyur varṣatrayāvadheḥ // VMv_1.102 //	yaH na paSyati tasya syAt % mRtyuH varza-traya-avaDeH // VMu-_1.102 //
   svanetrayoś caturdikṣu $ dṛśyante 'ṅgulipīḍanāt &	sva-netrayoH catur-dikzu $ dRSyante aFguli-pIxanAt &
   mārjāranetratulyāni % jyotīṃṣi jhaṭitikramāt // VMv_1.103 //	mArjAra-netra-tulyAni % jyotIMzi Jawiti-kramAt // VMu-_1.103 //
   apīḍane 'pi taddṛṣṭau $ mṛtyuḥ syāc chatavāsaraiḥ &	apIxane api tad-dRzwO $ mRtyuH syAt Sata-vAsarEH &
   etat sāmānyato jñeyaṃ % viśeṣas tv ayam ucyate // VMv_1.104 //	etat sAmAnyatas jQeyam % viSezaH tu ayam ucyate // VMu-_1.104 //
   candrasyādhas tathordhvaṃ ca $ karṇanāsopakaṇṭhayoḥ &	candrasya-aDas taTA-UrDvam ca $ karNa-nAsA-upakaNWayoH &
   naṣṭe jyotiṣi mṛtyuḥ syāt % ṣaṭtrinetrendumāsataḥ // VMv_1.105 //	nazwe jyotizi mRtyuH syAt % zaz-tri-netra-indu-mAsataH // VMu-_1.105 //
   sūrye 'pi yadi candrasya $ kramaḥ syāt pūrvavat tadā &	sUrye api yadi candrasya $ kramaH syAt pUrvavat tadA &
   digbāṇaguṇanetreṣu % dineṣu maraṇaṃ bhavet // VMv_1.106 //	digbANa-guNa-netrezu % dinezu maraNam Bavet // VMu-_1.106 //
   svarūpasya viparyāsāt $ ṣaḍmāsān maraṇaṃ bhavet &	svarUpasya viparyAsAt $ zaz-mAsAt maraNam Bavet &
   pañcamāsād bhaven mṛtyur % nāsāgrasya vināśataḥ // VMv_1.107 //	paQca-mAsAt Bavet mRtyuH % nAsA-agrasya vinASataH // VMu-_1.107 //
   bādhirye śrotrayor mṛtyuś $ caturmāsātyayād bhavet &	bADirye SrotrayoH mRtyuH $ catur-mAsa-atyayAt Bavet &
   svasthendriyasya patane % mṛtyur māsatrayād bhavet // VMv_1.108 //	svasTa-indriyasya patane % mRtyuH mAsa-trayAt Bavet // VMu-_1.108 //
   bhrūmadhye jyotiṣo 'dṛṣṭau $ dvimāsād yamadarśanam &	BrU-maDye jyotizaH adRzwO $ dvi-mAsAt yama-darSanam &
   ekamāsātyayān mṛtyur % vṛṣaṇe golakakṣayāt // VMv_1.109 //	eka-mAsa-atyayAt mRtyuH % vRzaNe golaka-kzayAt // VMu-_1.109 //
   parākṣṇoḥ pratibimbasyā- $ dṛṣṭau pakṣād vināśanam &	parAkzNoH pratibimbasyA $ dRzwO pakzAt vinASanam &
   jihvāyā aparāvṛttau % daśāhān mṛtyusaṃgamaḥ // VMv_1.110 //	jihvAyAH aparAvRttO % daSa-ahAt mRtyu-saMgamaH // VMu-_1.110 //
   nābher viparyayān mṛtyuḥ $ pañcāhād upaśliṣyati &	nABeH viparyayAt mRtyuH $ paQca-ahAt upaSlizyati &
   pārśvadvayasyākṛṣṭau tu % mṛtyuḥ syād vāsaratrayāt // VMv_1.111 //	pArSva-dvayasya-AkRzwO tu % mRtyuH syAt vAsara-trayAt // VMu-_1.111 //
   samastagātrastabdhatve $ mṛtyur ekāhiko bhavet &	samasta-gAtra-stabDa-tve $ mRtyuH ekAhikaH Bavet &
   lalāṭasthatrirekhāṇāṃ % nāśān mṛtyur ahastrayāt // VMv_1.112 //	lalAwa-sTa-tri-reKANAm % nASAn mRtyuH ahar-trayAt // VMu-_1.112 //
   svasthasya lālājihvā cen $ niḥsparśā dravavarjitā &	svasTasya lAlA-jihvA ced $ niHsparSAH drava-varjitAH &
   yāvat pañcadinaṃ mṛtyuḥ % pañcāśaddivasais tathā // VMv_1.113 //	yAvat paQca-dinam mRtyuH % paQcASat-divasEH taTA // VMu-_1.113 //
   amlāditvaṃ ca rasato $ nīlāditvaṃ ca varṇataḥ &	amla-Adi-tvam ca rasataH $ nIla-Adi-tvam ca varNataH &
   vikāraḥ śukramūtrāṇāṃ % ṣaḍmāsān mṛtyudarśanāt // VMv_1.114 //	vikAraH Sukra-mUtrANAm % zaz-mAsAt mRtyu-darSanAt // VMu-_1.114 //
   yugapatpañcadhāraṃ vā $ vāmāvartaṃ vigandhi ca &	yugapad-paQca-DAram vA $ vAmAvartam viganDi ca &
   mūtraṃ yasya bhaven mṛtyus % tasya ṣaḍmāsamadhyataḥ // VMv_1.115 //	mUtram yasya Bavet mRtyuH % tasya zaz-mAsa-maDyatas // VMu-_1.115 //
   kṛṣṇe vā yadi vā śukle $ pakṣe reto 'tikṛṣṇakam &	kRzNe vA yadi vA Sukle $ pakze retaH ati-kRzNakam &
   mṛtyuḥ ṣaḍmāsato no cet % tenaiva syāt pratikriyā // VMv_1.116 //	mRtyuH zaz-mAsataH no ced % tena-eva syAt pratikriyA // VMu-_1.116 //
   kṛṣṇabhāgaṃ parityajya $ gṛhītvā śuklabhāgakam &	kRzNa-BAgam parityajya $ gRhItvA Sukla-BAgakam &
   candre prabhañjane vāti % praveśāt syāt pratikriyā // VMv_1.117 //	candre praBaQjane vAti % praveSAt syAt pratikriyA // VMu-_1.117 //
   sthiratve 'pi svadehasya $ tacchāyā cañcalā yadi &	sTira-tve api sva-dehasya $ tad-CAyA caQcalA yadi &
   caturmāsād bhaven mṛtyur % ity āgamavicakṣaṇāḥ // VMv_1.118 //	catur-mAsAt Bavet mRtyuH % iti Agama-vicakzaNAH // VMu-_1.118 //
   dakṣiṇāśāgatāṃ chāyām $ ātmano yadi paśyati &	dakziNa-ASa-AgatAm CAyAm $ AtmanaH yadi paSyati &
   adyaiva mṛtyur asmākam % iti paśyed anityatām // VMv_1.119 //	adya-eva mRtyuH asmAkam % iti paSyet anitya-tAm // VMu-_1.119 //
   nirarthako visaṃvādī $ mithyetyādi prakāśanāt &	nirarTakaH visaMvAdI $ miTyA-ityAdi prakASanAt &
   svapno 'py asatyaḥ sarveṣāṃ % nātaḥ śraddhā na yujyate // VMv_1.120 //	svapnaH api asatyaH sarvezAm % na-atas SradDA na yujyate // VMu-_1.120 //
   devatādarśitaḥ svapnaḥ $ satyasvapno 'tha yo naraḥ &	devatA-darSitaH svapnaH $ satya-svapnaH aTa yaH naraH &
   sa svapne pratyayaṃ kṛtvā % mṛtyuliṅgāni paśyatu // VMv_1.121 //	sa svapne pratyayam kRtvA % mRtyu-liFgAni paSyatu // VMu-_1.121 //
   kiṃśukaṃ kovidāraṃ ca $ puṣpitaṃ karavīrakam &	kiMSukam kovidAram ca $ puzpitam karavIrakam &
   yo 'bhirohati svapnānte % sa syāt ṣaḍmāsamṛtyukaḥ // VMv_1.122 //	yaH aBirohati svapna-ante % sa syAt zaz-mAsa-mRtyukaH // VMu-_1.122 //
   vihārayaṣṭiṃ svapnānte $ yo 'bhirohati mānavaḥ &	vihAra-yazwim svapna-ante $ yaH aBirohati mAnavaH &
   vālukābhasmarāśiṃ vā % maraṇaṃ tasya pūrvavat // VMv_1.123 //	vAlukA-Basma-rASim vA % maraNam tasya pUrvavat // VMu-_1.123 //
   gardabhaṃ yaḥ samārūḍhaḥ $ prayāyād dakṣiṇāṃ diśam &	gardaBam yaH samArUXaH $ prayAyAt dakziNAm diSam &
   bhūyaś ca na nivarteta % tadvat tasyāpi jīvitam // VMv_1.124 //	BUyas ca na nivarteta % tadvat tasya-api jIvitam // VMu-_1.124 //
   yaś cāpi vānarārūḍhaḥ $ prayāyād dakṣiṇāṃ diśam &	yaH ca-api vAnara-ArUXaH $ prayAyAt dakziNAm diSam &
   tatrasthaś ca vibudhyeta % mṛtyuḥ syāt tasya pūrvavat // VMv_1.125 //	tatrasTaH ca vibuDyeta % mRtyuH syAt tasya pUrvavat // VMu-_1.125 //
   daṇḍaṃ vā caityayūpaṃ vā $ naro yas tv abhirohati &	daNxam vA cEtya-yUpam vA $ naraH yaH tu aBirohati &
   vālmīkaṃ pāṃśurāśiṃ vā % ṣaḍmāsān na sa jīvati // VMv_1.126 //	vAlmIkam pAMSu-rASim vA % zaz-mAsAt na sa jIvati // VMu-_1.126 //
   kālī kumārī saṃkruddhā $ yā tu badhnāti bandhanaiḥ &	kAlI kumArI saMkrudDA $ yA tu baDnAti banDanEH &
   kālarātrī tu sā jñeyā % saptāhān mṛtyukārikā // VMv_1.127 //	kAlarAtrI tu sA jQeyA % sapta-ahAt mRtyu-kArikAH // VMu-_1.127 //
   kṛṣṇavastrā tu yā nārī $ kālī kāmayate naraṃ &	kRzNa-vastrA tu yA nArI $ kAlI kAmayate naram &
   karavīramālā svapne % yāty asau yamamaṇḍalam // VMv_1.128 //	karavIra-mAlA svapne % yAti asO yama-maNxalam // VMu-_1.128 //
   tamo vā praviśet svapne $ śvabhraṃ vā cārakaṃ tathā &	tamaH vA praviSet svapne $ SvaBram vA cArakam taTA &
   vṛkṣād vā prapatet svapne % sa mṛtyor antike sthitaḥ // VMv_1.129 //	vRkzAt vA prapatet svapne % sa mRtyoH antike sTitaH // VMu-_1.129 //
   vṛkṣaṃ tṛṇaṃ vā kāṣṭhaṃ vā $ viphalaṃ yas tu paśyati &	vRkzam tRNam vA kAzWam vA $ viPalam yaH tu paSyati &
   suptaḥ śīrṣe śarīre vā % ṣaḍmāsān na sa jīvati // VMv_1.130 //	suptaH SIrze SarIre vA % zaz-mAsAt na sa jIvati // VMu-_1.130 //
   yo vānararathārūḍho $ gacchet pūrvāṃ diśaṃ naraḥ &	yaH vAnara-raTa-ArUXaH $ gacCet pUrvAm diSam naraH &
   pratibuddho vijānīyād % rātrir eṣā mamāntimā // VMv_1.131 //	pratibudDaH vijAnIyAt % rAtriH ezA mama-antimAH // VMu-_1.131 //
   śvakākagṛdhragomāyu- $ rakṣaḥpretapiśācakaiḥ &	Sva-kAka-gRDra-gomAyu $ rakzaH-preta-piSAcakEH &
   bhakṣyate prohyate cāpi % kharapotryuṣṭrasaurabhaiḥ // VMv_1.132 //	Bakzyate prohyate ca-api % Kara-potrI-uzwra-sOraBEH // VMu-_1.132 //
   ekābdavigame nūnaṃ $ maraṇaṃ tasya nirdiśet &	eka-abda-vigame nUnam $ maraNam tasya nirdiSet &
   svapnadṛṣṭanimittānāṃ % śāntir māyopamā matiḥ // VMv_1.133 //	svapna-dRzwa-nimittAnAm % SAntiH mAyA-upamA matiH // VMu-_1.133 //
   lohadaṇḍadharaṃ kṛṣṇaṃ $ naraṃ kṛṣṇaparicchadam &	loha-daNxa-Daram kRzNam $ naram kRzNa-paricCadam &
   prasuptenāgrato dṛṣṭvā % trimāsān mṛtyur āpyate // VMv_1.134 //	prasuptena-agratas dRzwvA % tri-mAsAt mRtyuH Apyate // VMu-_1.134 //
   raktagandhapraliptāṅgaṃ $ raktamālyavibhūṣitam &	rakta-ganDa-pralipta-aFgam $ rakta-mAlya-viBUzitam &
   tailābhyaktam atibhītaṃ % muṇḍitaṃ raktavāsasam // VMv_1.135 //	tEla-aByaktam ati-BItam % muNxitam rakta-vAsasam // VMu-_1.135 //
   kharam āruhya vegena $ vrajantaṃ dakṣiṇāṃ diśam &	Karam Aruhya vegena $ vrajantam dakziNAm diSam &
   ātmānam īdṛśaṃ svapne % paśyet ṣaḍmāsamṛtyukaḥ // VMv_1.136 //	AtmAnam IdRSam svapne % paSyet zaz-mAsa-mRtyukaH // VMu-_1.136 //
   raktamālyāni gandhāṃś ca $ raktāmbaram athāpi vā &	rakta-mAlyAni ganDAn ca $ rakta-ambaram aTa-api vA &
   yaḥ svapne labhate tasya % mṛtyuḥ syād aṣṭamāsataḥ // VMv_1.137 //	yaH svapne laBate tasya % mRtyuH syAt azwa-mAsataH // VMu-_1.137 //
   saṃkhyātītāni bāhyāni $ mṛtyuliṅgāni tāni kaḥ &	saMKyA-atItAni bAhyAni $ mRtyu-liFgAni tAni kaH &
   ekavaktreṇa śaknoti % vaktuṃ varṣaśatair api // VMv_1.138 //	eka-vaktreNa Saknoti % vaktum varza-SatEH api // VMu-_1.138 //
   etāni mṛtyoḥ pratipādakāni $ liṅgāni bāhyāni yathoditāni &	etAni mRtyoH pratipAdakAni $ liFgAni bAhyAni yaTA-uditAni &
   vijñāya tāni tvaritaṃ vidheyo % mantrādibhir vañcana eva yatnaḥ //	vijQAya tAni tvaritam viDeyaH % mantra-AdiBiH vaQcanaH eva yatnaH //
   VMv_1.139 //	VMu-_1.139 //
   || iti śrīpaṇḍitavāgīśvarakīrtiviracite mṛtyuvañcanopadeśe prathamaḥ	|| iti SrI-paNxita-vAgISvara-kIrti-viracite mRtyu-vaQcana-upadeSe praTamaH
   paricchedaḥ ||	paricCedaH ||
   idānīm āntaraṃ mṛtyor $ lakṣaṇaṃ kathyate sphuṭam &	idAnIm Antaram mRtyoH $ lakzaNam kaTyate sPuwam &
   tac ca vāyūdayāj jñeyaṃ % vāyur ghrāṇāsyagocaraḥ // VMv_2.1 //	tat ca vAyu-udayAt jQeyam % vAyuH GrANa-Asya-gocaraH // VMu-_2.1 //
   bāhyalakṣaṇamātrān na $ mṛtyoḥ samyag viniścayaḥ &	bAhya-lakzaNa-mAtrAt na $ mRtyoH samyak viniScayaH &
   yāvad ādhyātmikaṃ samyag % lakṣaṇaṃ naiva niścitam // VMv_2.2 //	yAvat ADyAtmikam samyak % lakzaNam na-eva niScitam // VMu-_2.2 //
   ubhayor niścayān mṛtyur $ niścitaḥ syāt parisphuṭam &	uBayoH niScayAt mRtyuH $ niScitaH syAt parisPuwam &
   bāhye buddhiviparyāso % rogāder api saṃskṛteḥ // VMv_2.3 //	bAhye budDi-viparyAsaH % roga-AdeH api saMskRteH // VMu-_2.3 //
   puṣyādimāsasaṃkrāntau $ pūrṇamāsyādiparvasu &	puzya-Adi-mAsa-saMkrAntO $ pUrNamAsya-Adi-parvasu &
   sāmānyalakṣaṇaṃ mṛtyor % lakṣayet prātarāditaḥ // VMv_2.4 //	sAmAnya-lakzaNam mRtyoH % lakzayet prAtarAditaH // VMu-_2.4 //
   nirūpakanaro yatra $ dine kālaṃ nirūpayet &	nirUpaka-naraH yatra $ dine kAlam nirUpayet &
   tad ārabhya dinaṃ mṛtyur % mitakālātyayād bhavet // VMv_2.5 //	tat AraBya dinam mRtyuH % mita-kAla-atyayAt Bavet // VMu-_2.5 //
   samaprakṛtiyuktānāṃ $ sarvaprāṇabhṛtāṃ sadā &	sama-prakRti-yuktAnAm $ sarva-prANaBRtAm sadA &
   nāsikādakṣiṇetare % puṭe pratyekam āśritaḥ // VMv_2.6 //	nAsikA-dakziNa-itare % puwe pratyekam ASritaH // VMu-_2.6 //
   vāyur vahati yāmārdhaṃ $ sūryaśītāṃśusaṃjñake &	vAyuH vahati yAma-arDam $ sUrya-SItAMSu-saMjQake &
   ato viparyayāt kalpyaṃ % maraṇādi manīṣibhiḥ // VMv_2.7 //	atas viparyayAt kalpyam % maraNa-Adi manIziBiH // VMu-_2.7 //
   pratipadaṃ samārabhya $ śuklāṃ vahati candragaḥ &	pratipadam samAraBya $ SuklAm vahati candragaH &
   dināni trīṇi pavanaḥ % tataḥ sūrye dinatrayam // VMv_2.8 //	dinAni trINi pavanaH % tatas sUrye dina-trayam // VMu-_2.8 //
   dinatrayaṃ punaś candre $ tataḥ sūrye dinatrayam &	dina-trayam punar candre $ tatas sUrye dina-trayam &
   krameṇānena niyamād % yāvat pañcadaśī sitā // VMv_2.9 //	krameNa-anena niyamAt % yAvat paQcadaSI sitA // VMu-_2.9 //
   evaṃ kṛṣṇaṃ samārabhya $ sūrye vahati mārutaḥ &	evam kRzNam samAraBya $ sUrye vahati mArutaH &
   dināni trīṇi pūrvavad % yāvat pañcadaśītarā // VMv_2.10 //	dinAni trINi pUrvavat % yAvat paQcadaSI-itarAH // VMu-_2.10 //
   kramasyāsya viparyāsāt $ tribhiḥ pakṣaiḥ suniścitāt &	kramasya-asya viparyAsAt $ triBiH pakzEH su-niScitAt &
   ṣaḍbhir māsair bhaven mṛtyur % dharmam eva smaret tataḥ // VMv_2.11 //	zaxBiH mAsEH Bavet mRtyuH % Darmam eva smaret tatas // VMu-_2.11 //
   pakṣadvayaviparyāsāt $ suhṛdbandhuvipad bhavet &	pakza-dvaya-viparyAsAt $ suhRd-banDu-vipad Bavet &
   ekapakṣaviparyāsād % dāruṇavyādhisaṃbhavaḥ // VMv_2.12 //	eka-pakza-viparyAsAt % dAruNa-vyADi-saMBavaH // VMu-_2.12 //
   ekadvitricatuḥpañca- $ ṣaḍdināni viparyayāt &	eka-dvi-tri-catur-paQca $ zaz-dinAni viparyayAt &
   vahed vāyur yadi tadā % kalyudvegādi jāyate // VMv_2.13 //	vahet vAyuH yadi tadA % kali-udvega-Adi jAyate // VMu-_2.13 //
   trimārgago bhaved vāyuḥ $ prakṛteḥ parivarjanāt &	tri-mArga-gaH Bavet vAyuH $ prakRteH parivarjanAt &
   madhyāhnāt parato mṛtyuḥ % pratīkāravivarjitaḥ // VMv_2.14 //	maDyAhnAt paratas mRtyuH % pratIkAra-vivarjitaH // VMu-_2.14 //
   saṃkrāntirahito vāyur $ ubhayor api mārgayoḥ &	saMkrAnti-rahitaH vAyuH $ uBayoH api mArgayoH &
   vahed yasya daśāhāni % saṃkrāntau mriyate hi saḥ // VMv_2.15 //	vahet yasya daSa-ahAni % saMkrAntO mriyate hi saH // VMu-_2.15 //
   viṣuvatkṣaṇasaṃprāptau $ spandete yasya locane &	vizuvat-kzaNa-saMprAptO $ spandete yasya locane &
   tasya nāśaṃ vijānīyād % ahorātrān na saṃśayaḥ // VMv_2.16 //	tasya nASam vijAnIyAt % ahorAtrAt na saMSayaH // VMu-_2.16 //
   itaś cetaś ca bahudhā $ yasyārdhapraharaṃ vahet &	itas ca-itas ca bahuDA $ yasya-arDa-praharam vahet &
   vāyus tasya vijānīyāt % pūjanaṃ lābham eva ca // VMv_2.17 //	vAyuH tasya vijAnIyAt % pUjanam lABam eva ca // VMu-_2.17 //
   saṃkrāntipañcakaṃ yasya $ samatītya mukhe vahet &	saMkrAnti-paQcakam yasya $ samatItya muKe vahet &
   vāyus tasyārthanāśaḥ syād % udvego vā bhayādi vā // VMv_2.18 //	vAyuH tasya-arTa-nASaH syAt % udvegaH vA Baya-Adi vA // VMu-_2.18 //
   vāmanāsāpuṭe vāyuḥ $ saṃkrāntīś ca trayodaśa &	vAma-nAsA-puwe vAyuH $ saMkrAntIH ca trayodaSa &
   samatītya vahed yasya % tasya rogādi jāyate // VMv_2.19 //	samatItya vahet yasya % tasya roga-Adi jAyate // VMu-_2.19 //
   puṭadvayaṃ parityajya $ yadā vaktreṇa gacchati &	puwa-dvayam parityajya $ yadA vaktreNa gacCati &
   tad ahar jīvitaṃ tasya % yadi vajrasamo 'py asau // VMv_2.20 //	tat ahar jIvitam tasya % yadi vajra-samaH api asO // VMu-_2.20 //
   mārgaśīrṣasya saṃkrānti- $ kālam ārabhya mārutaḥ &	mArgaSIrzasya saMkrAnti $ kAlam AraBya mArutaH &
   pañcāhaṃ ced vahet sūrye % mṛtyur aṣṭādaśābdataḥ // VMv_2.21 //	paQca-aham ced vahet sUrye % mRtyuH azwAdaSa-abdataH // VMu-_2.21 //
   aśvayuṅmāsasaṃkrānti- $ kālam ārabhya mārutaḥ &	aSvayuj-mAsa-saMkrAnti $ kAlam AraBya mArutaH &
   pañcāhaṃ ced vahen mṛtyur % bhavet pañcadaśābdataḥ // VMv_2.22 //	paQca-aham ced vahet mRtyuH % Bavet paQcadaSa-abdataH // VMu-_2.22 //
   śrāvaṇasyāpi ced evaṃ $ mṛtyur dvādaśavarṣataḥ &	SrAvaNasya-api ced evam $ mRtyuH dvAdaSa-varzataH &
   jyeṣṭhe 'pi ced bhaved evaṃ % mṛtyuḥ syān navavarṣataḥ // VMv_2.23 //	jyezWe api ced Bavet evam % mRtyuH syAt nava-varzataH // VMu-_2.23 //
   caitramāsasya saṃkrānti- $ kālam ārabhya ced vahet &	cEtra-mAsasya saMkrAnti $ kAlam AraBya ced vahet &
   pañcāhaṃ māruto mṛtyuḥ % ṣaḍbhir varṣais tadā bhavet // VMv_2.24 //	paQca-aham mArutaH mRtyuH % zaxBiH varzEH tadA Bavet // VMu-_2.24 //
   māghamāsasya saṃkrānteḥ $ pañcāhaṃ ced vahen marut &	mAGa-mAsasya saMkrAnteH $ paQca-aham ced vahet marut &
   varṣatrayātyayān mṛtyur % iti kālavicakṣaṇāḥ // VMv_2.25 //	varza-traya-atyayAt mRtyuH % iti kAla-vicakzaNAH // VMu-_2.25 //
   sarvatra dvitricaturo $ vāyuś ced divasān vahet &	sarvatra dvi-tri-caturaH $ vAyuH ced divasAn vahet &
   abdabhāgais tu te śodhyā % yathāvad anupūrvaśaḥ // VMv_2.26 //	abda-BAgEH tu te SoDyAH % yaTAvat anupUrvaSas // VMu-_2.26 //
   evam eva vahec candre $ vāyuś cen mṛtyuvarjitāḥ &	evam eva vahet candre $ vAyuH ced mRtyu-varjitAH &
   vyādhidurbhikṣakāntāra- % śokarājādyupadravāḥ // VMv_2.27 //	vyADi-durBikza-kAntAra % Soka-rAja-Adi-upadravAH // VMu-_2.27 //
   sāmānyakālasaṃbodhaḥ $ sphuṭo 'yam upadarśitaḥ &	sAmAnya-kAla-saMboDaH $ sPuwaH ayam upadarSitaH &
   viśeṣakālabodhāya % gatir anyā pradarśyate // VMv_2.28 //	viSeza-kAla-boDAya % gatiH anyA pradarSyate // VMu-_2.28 //
   samasaptagate sūrye $ janmarkṣe candramā yadi &	sama-sapta-gate sUrye $ janma-Rkze candramAH yadi &
   kālo 'sau pauṣṇanāmeti % mṛtyunirṇayakārakaḥ // VMv_2.29 //	kAlaH asO pOzNanAma-iti % mRtyu-nirNaya-kArakaH // VMu-_2.29 //
   yatra rāśau naro jātas $ tasmād yaḥ saptamo 'paraḥ &	yatra rASO naraH jAtaH $ tasmAt yaH saptamaH aparaH &
   samasapta iti khyātas % tatrārkaḥ samasaptagaḥ // VMv_2.30 //	samasaptaH iti KyAtaH % tatra-arkaH sama-sapta-gaH // VMu-_2.30 //
   rāśau tatraiva candraś cej $ janmanakṣatrago bhavet &	rASO tatra-eva candraH ced $ janma-nakzatra-gaH Bavet &
