   PADA MARKERS	PADAH MARKERS
   dagdhvā sahānujo rāmaś % cakre tasyodakakriyām // RmUD_84*3.24 //	dagDvA sahAnujaH rAmaH % cakre tasya-udaka-kriyAm // RmUD_84*3.24 //
   ātmano 'bhibhavaṃ paścāt $ kurvatīṃ pathi lakṣmaṇaḥ &	AtmanaH aBiBavam paScAt $ kurvatIm paTi lakzmaNaH &
   ayomukhīṃ cakārāśu % kṛttaśravaṇanāsikām // RmUD_85*3.25 //	ayaH-muKIm cakAra-ASu % kRtta-SravaNa-nAsikAm // RmUD_85*3.25 //
   gṛhītau tau kabandhena $ bhujau tasya nyakṛntatām &	gRhItO tO kabanDena $ BujO tasya nyakRntatAm &
   tatas tu yācitau tena % taddehaṃ dehatuś ca tau // RmUD_86*3.26 //	tatas tu yAcitO tena % tat-deham dehatuH ca tO // RmUD_86*3.26 //
   sa tu divyākṛtir bhūtvā $ rāmaṃ sītopalabdhaye &	sa tu divya-AkRtiH BUtvA $ rAmam sItA-upalabDaye &
   sugrīvam ṛṣyamūkasthaṃ % yāhīty uktvā divaṃ yayau // RmUD_87*3.27 //	sugrIvam RzyamUka-sTam % yAhi-iti uktvA divam yayO // RmUD_87*3.27 //
   tataḥ prīto raghuśreṣṭhaḥ $ śabaryāśramam abhyayāt &	tatas prItaH raGu-SrezWaH $ SabaryASramam aByayAt &
   tayābhipūjitaḥ paścāt % pampāṃ prāpa salakṣmaṇaḥ // RmUD_88*3.28 //	tayA-aBipUjitaH paScAt % pampAm prApa sa-lakzmaNaH // RmUD_88*3.28 //
        iti śrīrāmodante āraṇyakāṇḍaḥ samāptaḥ || RmUD_*3.c ||	iti SrI-rAmodante AraNya-kANxaH samAptaH || RmUD_*3.t ||
        atha kiṣkindhākāṇḍaḥ || RmUD_*4.a ||	aTa kizkinDA-kANxaH || RmUD_*4.aH ||
   hanūmān atha sugrīva- $ nirdiṣṭo rāmalakṣmaṇau &	hanUmAn aTa sugrIva $ nirdizwaH rAma-lakzmaNO &
   prāpya jñātvā tu vṛttāntaṃ % tena tau samayojayat // RmUD_89*4.1 //	prApya jQAtvA tu vRttAntam % tena tO samayojayat // RmUD_89*4.1 //
   tato rāmasya vṛttāntaṃ $ sugrīvāya nivedya saḥ &	tatas rAmasya vRttAntam $ sugrIvAya nivedya saH &
   sakhyaṃ ca kārayām āsa % tayoḥ pāvakasaṃnidhau // RmUD_90*4.2 //	saKyam ca kArayAm Asa % tayoH pAvaka-saMniDO // RmUD_90*4.2 //
   pratijajñe tadā rāmo $ haniṣyāmīti vālinam &	pratijajQe tadA rAmaH $ hanizyAmi-iti vAlinam &
   darśayiṣyāmi vaidehīm % ity anyena ca saṃśrutam // RmUD_91*4.3 //	darSayizyAmi vEdehIm % iti anyena ca saMSrutam // RmUD_91*4.3 //
   sugrīveṇātha rāmāya $ bhrātṛvairasya kāraṇam &	sugrIveNa-aTa rAmAya $ BrAtR-vEH-asya kAraNam &
   niveditam aśeṣaṃ ca % balādhikyaṃ ca tasya tat // RmUD_92*4.4 //	niveditam aSezam ca % bala-ADikyam ca tasya tat // RmUD_92*4.4 //
   tat kṣaṇaṃ dundubheḥ kāyaṃ $ sugrīveṇa pradarśitam &	tat kzaNam dunduBeH kAyam $ sugrIveNa pradarSitam &
   sudūraṃ preṣayām āsa % pādāṅguṣṭhena rāghavaḥ // RmUD_93*4.5 //	su-dUram prezayAm Asa % pAdAFguzWena rAGavaH // RmUD_93*4.5 //
   punaś ca darśitāṃs tena $ sālān sapta raghūttamaḥ &	punar ca darSitAn tena $ sAlAn sapta raGUttamaH &
   bāṇenaikena ciccheda % sārdhaṃ tasyānuśaṅkayā // RmUD_94*4.6 //	bANena-ekena cicCedaH % sArDam tasya-anuSaFkayA // RmUD_94*4.6 //
   kiṣkindhāṃ prāpya sugrīvas $ tato rāmasamanvitaḥ &	kizkinDAm prApya sugrIvaH $ tatas rAma-samanvitaH &
   jagarjātīva saṃhṛṣṭaḥ % kopayan vānarādhipam // RmUD_95*4.7 //	jagarja-ati-iva saMhRzwaH % kopayan vAnara-aDipam // RmUD_95*4.7 //
   vālī niṣkramya sugrīvaṃ $ samare 'pīḍayad bhṛśam &	vAlI nizkramya sugrIvam $ samare apIxayat BRSam &
   so 'pi saṃbhagnasarvāṅgaḥ % prādravad rāghavāntikam // RmUD_96*4.8 //	saH api saMBagna-sarva-aFgaH % prAdravat rAGava-antikam // RmUD_96*4.8 //
   kṛtacihnas tu rāmeṇa $ punar eva sa vālinam &	kRta-cihnaH tu rAmeNa $ punar eva sa vAlinam &
   raṇāyāhvayata kṣipraṃ % tasthau rāmas tirohitaḥ // RmUD_97*4.9 //	raNAya-Ahvayata kzipram % tasTO rAmaH tirohitaH // RmUD_97*4.9 //
   hemamālī tato vālī $ tārayābhihitaṃ hitam &	hemamAlI tatas vAlI $ tArayA-aBihitam hitam &
   nirasya kupito bhrātrā % raṇaṃ cakre sudāruṇam // RmUD_98*4.10 //	nirasya kupitaH BrAtrA % raNam cakre su-dAruNam // RmUD_98*4.10 //
   bāṇena vālinaṃ rāmo $ viddhvā bhūmau nyapātayat &	bANena vAlinam rAmaH $ vidDvA BUmO nyapAtayat &
   so 'pi rāma iti jñātvā % tyaktvā dehaṃ divaṃ yayau // RmUD_99*4.11 //	saH api rAmaH iti jQAtvA % tyaktvA deham divam yayO // RmUD_99*4.11 //
   paścāt tapantaṃ sugrīvaṃ $ samāśvāsya raghūttamaḥ &	paScAt tapantam sugrIvam $ samASvAsya raGUttamaH &
   vānarāṇām adhipatiṃ % cakārāśritavatsalaḥ // RmUD_100*4.12 //	vAnarANAm aDipatim % cakAra-ASrita-vatsalaH // RmUD_100*4.12 //
   tato mālyavataḥ pṛṣṭhe $ rāmo lakṣmaṇasaṃyutaḥ &	tatas mAlyavataH pRzWe $ rAmaH lakzmaNa-saMyutaH &
   uvāsa caturo māsān % sītāvirahaduḥkhitaḥ // RmUD_101*4.13 //	uvAsa caturaH mAsAn % sItA-viraha-duHKitaH // RmUD_101*4.13 //
   atha rāmasya nirdeśāl $ lakṣmaṇo vānarādhipam &	aTa rAmasya nirdeSAt $ lakzmaNaH vAnara-aDipam &
   ānayat plavagaiḥ sārdhaṃ % hanūmatpramukhair girim // RmUD_102*4.14 //	Anayat plavagEH sArDam % hanUmat-pramuKEH girim // RmUD_102*4.14 //
   sugrīvo rāghavaṃ dṛṣṭvā $ vacanāt tasya vānarān &	sugrIvaH rAGavam dRzwvA $ vacanAt tasya vAnarAn &
   nyayuṅkta sītām anveṣṭum % āśāsu catasṛṣv api // RmUD_103*4.15 //	nyayuFkta sItAm anvezwum % ASAsu catasRzu api // RmUD_103*4.15 //
   tato hanumataḥ pāṇau $ dadau rāmo 'ṅgulīyakam &	tatas hanumataH pANO $ dadO rAmaH aFgulIyakam &
   viśvāsāya tu vaidehyās % tad gṛhītvā sa niryayau // RmUD_104*4.16 //	viSvAsAya tu vEdehyAH % tat gRhItvA sa niryayO // RmUD_104*4.16 //
   tato hanūmatpramukhā $ vānarā dakṣiṇāṃ diśam &	tatas hanUmat-pramuKAH $ vAnarAH dakziNAm diSam &
   gatvā sītāṃ vicinvantaḥ % parvataṃ vindhyam āpnuvan // RmUD_105*4.17 //	gatvA sItAm vicinvantaH % parvatam vinDyam Apnuvan // RmUD_105*4.17 //
   samayātikramāt tatra $ cakruḥ prāyopaveśanam &	samaya-atikramAt tatra $ cakruH prAya-upaveSanam &
   te 'tra sampātinā proktāṃ % sītāvārttāṃ ca śuśruvuḥ // RmUD_106*4.18 //	te atra sampAtinA proktAm % sItA-vArttAm ca SuSruvuH // RmUD_106*4.18 //
   tataḥ prāpur udanvantam $ aṅgadādyāḥ plavaṅgamāḥ &	tatas prApuH udanvantam $ aFgada-AdyAH plavaFgamAH &
   taṃ vilaṅghayituṃ teṣāṃ % na kaś cid abhavat kṣamaḥ // RmUD_107*4.19 //	tam vilaFGayitum tezAm % na kaH cit aBavat kzamaH // RmUD_107*4.19 //
   svaprabhāvapraśaṃsābhis $ tadā jāmbavaduktibhiḥ &	sva-praBAva-praSaMsABiH $ tadA jAmbavat-uktiBiH &
   saṃvardhito mahendrādrim % ārurohānilātmajaḥ // RmUD_108*4.20 //	saMvarDitaH mahA-indra-adrim % Aruroha-anilAtmajaH // RmUD_108*4.20 //
        iti śrīrāmodante kiṣkindhākāṇḍaḥ samāptaḥ || RmUD_*4.c ||	iti SrI-rAmodante kizkinDA-kANxaH samAptaH || RmUD_*4.t ||
        atha sundarakāṇḍaḥ || RmUD_*5.a ||	aTa sundara-kANxaH || RmUD_*5.aH ||
   abhivandyātha sakalān $ amarān pavanātmajaḥ &	aBivandya-aTa sakalAn $ amarAn pavanAtmajaH &
   pupluve ca gires tasmād % vilaṅghayitum arṇavam // RmUD_109*5.1 //	pupluve ca gireH tasmAt % vilaFGayitum arNavam // RmUD_109*5.1 //
   sa samullaṅghya mainākaṃ $ surasām abhivandya ca &	sa samullaFGya mEnAkam $ surasAm aBivandya ca &
   nihatya siṃhikāṃ nītyā % pāraṃ prāpa mahodadheḥ // RmUD_110*5.2 //	nihatya siMhikAm nItyA % pAram prApa mahA-udaDeH // RmUD_110*5.2 //
   laṅkādhidevatāṃ jitvā $ tāṃ praviśyānilātmajaḥ &	laFkA-aDidevatAm jitvA $ tAm praviSya-anilAtmajaH &
   sītāṃ vicinvann adrākṣīn % nidrāṇaṃ niśi rāvaṇaṃ // RmUD_111*5.3 //	sItAm vicinvan adrAkzIn % nidrANam niSi rAvaNam // RmUD_111*5.3 //
   apaśyaṃs tatra vaidehīṃ $ vicinvānas tatas tataḥ &	apaSyan tatra vEdehIm $ vicinvAnaH tatas tatas &
   aśokavanikāṃ gatvā % kāṃ cid ārtāṃ dadarśa saḥ // RmUD_112*5.4 //	aSoka-vanikAm gatvA % kAm cit ArtAm dadarSa saH // RmUD_112*5.4 //
   pādapaṃ kaṃ cid āruhya $ tatpalāśaiḥ susaṃvṛtaḥ &	pAdapam kam cit Aruhya $ tad-palASEH su-saMvRtaH &
   āste sma mārutis tatra % sīteyam iti tarkayan // RmUD_113*5.5 //	Aste sma mArutiH tatra % sItA-iyam iti tarkayan // RmUD_113*5.5 //
   rāvaṇas tu tadābhyetya $ maithilīṃ madanārditaḥ &	rAvaNaH tu tadA-aByetya $ mETilIm madana-arditaH &
   bhāryā bhava mamety evaṃ % bahudhā samayācata // RmUD_114*5.6 //	BAryA Bava mama-iti evam % bahuDA samayAcata // RmUD_114*5.6 //
   ahaṃ tvadvaśagā na syām $ ity eṣā taṃ nirākarot &	aham tvad-vaSa-gAH na syAm $ iti ezA tam nirAkarot &
   kāmamanyuparītātmā % rāvaṇo 'pi tadā yayau // RmUD_115*5.7 //	kAma-manyu-parIta-AtmA % rAvaNaH api tadA yayO // RmUD_115*5.7 //
   nirgate rāvaṇe sītāṃ $ pralapantīṃ sa mārutiḥ &	nirgate rAvaNe sItAm $ pralapantIm sa mArutiH &
   uktvā rāmasya vṛttāntaṃ % pradadau cāṅgulīyakam // RmUD_116*5.8 //	uktvA rAmasya vRttAntam % pradadO ca-aFgulIyakam // RmUD_116*5.8 //
   tat samādāya vaidehī $ vilapya ca bhṛśaṃ punaḥ &	tat samAdAya vEdehI $ vilapya ca BRSam punar &
   cūḍāmaṇiṃ dadau tasya % kare jagrāha so 'pi tam // RmUD_117*5.9 //	cUxAmaNim dadO tasya % kare jagrAha saH api tam // RmUD_117*5.9 //
   mā viṣādaṃ kṛthā devi $ rāghavo rāvaṇaṃ raṇe &	mA vizAdam kRTAH devi $ rAGavaH rAvaNam raNe &
   hatvā tvāṃ neṣyatīty enām % āśvāsya sa viniryayau // RmUD_118*5.10 //	hatvA tvAm na-izyati-iti enAm % ASvAsya sa viniryayO // RmUD_118*5.10 //
   nītimān so 'pi saṃcintya $ babhañjopavanaṃ ca tat &	nItimAn saH api saMcintya $ baBaQja-upavanam ca tat &
   akṣādīni ca rakṣāṃsi % bahūni samare 'vadhīt // RmUD_119*5.11 //	akza-AdIni ca rakzAMsi % bahUni samare avaDIt // RmUD_119*5.11 //
   tataḥ śakrajitā yuddhe $ baddhaḥ pavananandanaḥ &	tatas Sakra-jitAH yudDe $ badDaH pavana-nandanaH &
   pratāpaṃ raghunāthasya % rāvaṇāya nyavedayat // RmUD_120*5.12 //	pratApam raGu-nATasya % rAvaNAya nyavedayat // RmUD_120*5.12 //
   rakṣodīpitalāṅgūlaḥ $ sa tu laṅkām aśeṣataḥ &	rakzaH-dIpita-lAFgUlaH $ sa tu laFkAm aSezatas &
   dagdhvā sāgaram uttīrya % vānarān samupāgamat // RmUD_121*5.13 //	dagDvA sAgaram uttIrya % vAnarAn samupAgamat // RmUD_121*5.13 //
   sa gatvā vānaraiḥ sākaṃ $ rāghavāyātmanā kṛtam &	sa gatvA vAnarEH sAkam $ rAGavAya-AtmanA kRtam &
   nivedayitvā sakalaṃ % dadau cūḍāmaṇiṃ ca tam // RmUD_122*5.14 //	nivedayitvA sakalam % dadO cUxAmaNim ca tam // RmUD_122*5.14 //
        iti śrīrāmodante sundarakāṇḍaḥ samāptaḥ || RmUD_*5.c ||	iti SrI-rAmodante sundara-kANxaH samAptaH || RmUD_*5.t ||
        atha yuddhakāṇḍaḥ || RmUD_*6.a ||	aTa yudDa-kANxaH || RmUD_*6.aH ||
   athāsaṃkhyaiḥ kapigaṇaiḥ $ sugrīvapramukhaiḥ saha &	aTa-asaMKyEH kapi-gaNEH $ sugrIva-pramuKEH saha &
   niryayau rāghavas tūrṇaṃ % tīraṃ prāpa mahodadheḥ // RmUD_123*6.1 //	niryayO rAGavaH tUrNam % tIram prApa mahA-udaDeH // RmUD_123*6.1 //
   tadā vibhīṣaṇo bhrātrā $ tyakto rāmam upāgamat &	tadA viBIzaNaH BrAtrA $ tyaktaH rAmam upAgamat &
   laṅkādhipatye 'bhyaṣiñcad % enaṃ ramo 'rimardanaḥ // RmUD_124*6.2 //	laFkA-ADipatye aByaziQcat % enam ramaH ari-mardanaH // RmUD_124*6.2 //
   dattamārgaḥ samudreṇa $ tatra setuṃ nalena saḥ &	datta-mArgaH samudreNa $ tatra setum nalena saH &
   kārayitvā tena gatvā % suvelaṃ prāpa parvatam // RmUD_125*6.3 //	kArayitvA tena gatvA % suvelam prApa parvatam // RmUD_125*6.3 //
   tato rāghavanirdiṣṭā $ nīlamukhyāḥ plavaṅgamāḥ &	tatas rAGava-nirdizwAH $ nIla-muKyAH plavaFgamAH &
   rurudhuḥ sarvato laṅkāṃ % vṛkṣapāṣāṇapāṇayaḥ // RmUD_126*6.4 //	ruruDuH sarvatas laFkAm % vRkza-pAzANa-pANayaH // RmUD_126*6.4 //
   rāvaṇasya niyogena $ nirgatān yudhi rākṣasān &	rAvaNasya niyogena $ nirgatAn yuDi rAkzasAn &
   prahastapramukhān hatvā % nedus te siṃhavikramāḥ // RmUD_127*6.5 //	prahasta-pramuKAn hatvA % neduH te siMha-vikramAH // RmUD_127*6.5 //
   sugrīvaś ca hanūmāṃś ca $ tathā rāghavalakṣmaṇau &	sugrIvaH ca hanUmAn ca $ taTA rAGava-lakzmaNO &
   rākṣasān subahūn yuddhe % jaghnur bhīmaparākramāḥ // RmUD_128*6.6 //	rAkzasAn su-bahUn yudDe % jaGnuH BIma-parAkramAH // RmUD_128*6.6 //
   rāvaṇis tu tadābhyetya $ samare rāmalakṣmaṇau &	rAvaNiH tu tadA-aByetya $ samare rAma-lakzmaNO &
   nanāha nāgapāśena % nāgāris tau vyamocayat // RmUD_129*6.7 //	nanAha nAga-pASena % nAgAriH tO vyamocayat // RmUD_129*6.7 //
   rāvaṇo 'pi tato yuddhe $ rāghaveṇa parājitaḥ &	rAvaNaH api tatas yudDe $ rAGaveNa parAjitaH &
   kumbhakarṇaṃ prabodhyāśu % rāmaṃ hantuṃ nyayuṅkta ca // RmUD_130*6.8 //	kumBakarNam praboDya-ASu % rAmam hantum nyayuFkta ca // RmUD_130*6.8 //
   rakṣobhiḥ saha niryāya $ bhakṣayantaṃ plavaṅgamān &	rakzoBiH saha niryAya $ Bakzayantam plavaFgamAn &
   sahānugaṃ kumbhakarṇaṃ % jaghānāśu sa rāghavaḥ // RmUD_131 //	saha-anugam kumBakarNam % jaGAna-ASu sa rAGavaH // RmUD_131 //
   indrajit punar apy ājau $ sānujaṃ ca raghūttamam &	indrajit punar api AjO $ sa-anujam ca raGUttamam &
   amohayad vānarāṃś ca % brahmāstreṇāstrakovidaḥ // RmUD_132 //	amohayat vAnarAn ca % brahmAstreNa-astra-kovidaH // RmUD_132 //
   tadaiva gatvā hanumān $ ānīyauṣadhiparvatam &	tadA-eva gatvA hanumAn $ AnIya-ozaDi-parvatam &
   tān sarvān bodhayitvāśu % tatsthāne 'sthāpayac ca tam // RmUD_133 //	tAn sarvAn boDayitvA-ASu % tad-sTAne asTApayat ca tam // RmUD_133 //
   tato nikumbhilāṃ gatvā $ saumitriḥ savibhīṣaṇaḥ &	tatas nikumBilAm gatvA $ sOmitriH sa-viBIzaNaH &
   niṣiddhyendrajito homaṃ % saṃyuge taṃ jaghāna ca // RmUD_134 //	nizidDyA-indrajitaH homam % saMyuge tam jaGAna ca // RmUD_134 //
   tac chrutvā rāvaṇaḥ kruddho $ niryāya śaravṛṣṭibhiḥ &	tat SrutvA rAvaNaH krudDaH $ niryAya Sara-vRzwiBiH &
   plavaṅgamān pīḍayitvā % rāmeṇa yuyudhe bhṛśaṃ // RmUD_135 //	plavaFgamAn pIxayitvA % rAmeNa yuyuDe BRSam // RmUD_135 //
   rāmo 'pi suciraṃ tena $ kṛtvā yuddhaṃ sudāruṇaṃ &	rAmaH api su-ciram tena $ kRtvA yudDam su-dAruNam &
   brahmāstreṇa jaghānainaṃ % brahmadattavaraṃ ripum // RmUD_136 //	brahmAstreNa jaGAna-enam % brahma-datta-varam ripum // RmUD_136 //
   tadā śakrādayo devā $ hṛṣṭā rāvaṇanigrahāt &	tadA Sakra-AdayaH devAH $ hRzwAH rAvaNa-nigrahAt &
   raghūttamasyottamāṅge % puṣpavṛṣṭim akurvata // RmUD_137 //	raGUttamasya-uttamAFge % puzpa-vRzwim akurvataH // RmUD_137 //
   rākṣasānām adhipatiṃ $ kṛtvā rāmo vibhīṣaṇam &	rAkzasAnAm aDipatim $ kRtvA rAmaH viBIzaNam &
   agnipraveśasaṃśuddhāṃ % parijagrāha maithilīm // RmUD_138 //	agnipraveSa-saMSudDAm % parijagrAha mETilIm // RmUD_138 //
   purandaravareṇāśu $ jīvayitvā plavaṅgamān &	purandara-vareNa-ASu $ jIvayitvA plavaFgamAn &
   atoṣayad raghuśreṣṭho % vividhair dhanasaṃcayaiḥ // RmUD_139 //	atozayat raGu-SrezWaH % viviDEH Dana-saMcayEH // RmUD_139 //
   tataḥ puṣpakam āruhya $ sasītaḥ sahalakṣmaṇaḥ &	tatas puzpakam Aruhya $ sa-sItaH sahalakzmaNaH &
   niryayau vānaraiḥ sākaṃ % rāmo rakṣo'dhipena ca // RmUD_140 //	niryayO vAnarEH sAkam % rAmaH rakzaH-aDipena ca // RmUD_140 //
   ayodhyāṃ praty asau gacchan $ preṣayitvānilātmajam &	ayoDyAm prati asO gacCan $ prezayitvA-anilAtmajam &
   bharatasya mataṃ jñātvā % nandigrāmam upāgamat // RmUD_141 //	Baratasya matam jQAtvA % nandigrAmam upAgamat // RmUD_141 //
   bhrātṛbhiḥ saha saṃgamya $ veṣaṃ saṃtyajya tāpasaṃ &	BrAtRBiH saha saMgamya $ vezam saMtyajya tApasam &
   ayodhyāṃ prāviśad rāmaḥ % prītair bandhujanaiḥ saha // RmUD_142 //	ayoDyAm prAviSat rAmaH % prItEH banDu-janEH saha // RmUD_142 //
   vasiṣṭho 'tha dvijaiḥ sākaṃ $ mantrisāmantasaṃnidhau &	vasizWaH aTa dvijEH sAkam $ mantri-sAmanta-saMniDO &
   sītayā sahitaṃ rāmam % abhyaṣiñcad yathāvidhi // RmUD_143 //	sItayA sahitam rAmam % aByaziQcat yaTAviDi // RmUD_143 //
   āhlādayañ jagat sarvaṃ $ paurṇamāsyāṃ śaśī yathā &	AhlAdayan jagat sarvam $ pOrNamAsyAm SaSI yaTA &
   ayodhyām avasad rāmaḥ % sītayā sahitaś ciram // RmUD_144 //	ayoDyAm avasat rAmaH % sItayA sahitaH ciram // RmUD_144 //
        tato vānarasaṃghāṃś ca $ bhakṣayantaṃ niśācaram &	tatas vAnara-saMGAn ca $ Bakzayantam niSAcaram &
        aindreṇāstreṇa rāmo 'pi % nijaghāna raṇe bhṛśam // RmUD_*6.9 //	EndreNa-astreNa rAmaH api % nijaGAna raNe BRSam // RmUD_*6.9 //
        tato rāvaṇasaṃdiṣṭau $ devāntakanarāntakau &	tatas rAvaNa-saMdizwO $ devAntaka-narAntakO &
        hanūmadaṅgadābhyāṃ tu % nihatau raṇamūrdhani // RmUD_*6.10 //	hanUmat-aFgadAByAm tu % nihatO raNa-mUrDani // RmUD_*6.10 //
        athātikāyam āyāntaṃ $ ratham āruhya vāhinīm &	aTa-atikAyam AyAntam $ raTam Aruhya vAhinIm &
        ardayantaṃ mahākāyaṃ % lakṣmaṇaś cāvadhīc charaiḥ // RmUD_*6.11 //	ardayantam mahA-kAyam % lakzmaNaH ca-avaDIt SarEH // RmUD_*6.11 //
        tato rāvaṇasaṃdiṣṭaḥ $ śakrajid rāghavau raṇe &	tatas rAvaNa-saMdizwaH $ Sakra-jit rAGavO raNe &
        brahmāstreṇa ca tau baddhvā % vānarāṃś cāvadhīc charaiḥ // RmUD_*6.12	brahmAstreNa ca tO badDvA % vAnarAn ca-avaDIt SarEH // RmUD_*6.12
        atha jāmbavato vākyād $ gatvā cauṣadhiparvatam &	aTa jAmbavataH vAkyAt $ gatvA ca-ozaDi-parvatam &
        mārutiś cauṣadhīs tatrā- % dṛṣṭvā kopaṃ cakāra saḥ // RmUD_*6.13 //	mArutiH ca-ozaDIH tatrA % dRzwvA kopam cakAra saH // RmUD_*6.13 //
        bhūdharaṃ taṃ samutpaṭya $ gṛhītvā punar āgataḥ &	BUDaram tam samutpawya $ gRhItvA punar AgataH &
        tāsāṃ gandhena vai sarvān % rāghavādīn ajīvayat // RmUD_*6.14 //	tAsAm ganDena vE sarvAn % rAGava-AdIn ajIvayat // RmUD_*6.14 //
        rāvaṇaḥ kapibhir dagdhāṃ $ purīṃ vīkṣya ruṣānvitaḥ &	rAvaNaH kapiBiH dagDAm $ purIm vIkzya ruzA-anvitaH &
        nyayuṅkta kumbhakarṇasya % putrau hantuṃ ca rāghavau // RmUD_*6.15 //	nyayuFkta kumBakarNasya % putrO hantum ca rAGavO // RmUD_*6.15 //
        athārdayantau tat sainyaṃ $ vīkṣya tau balaśālinau &	aTa-ardayantO tat sEnyam $ vIkzya tO bala-SAlinO &
        kumbhaṃ rāmo 'vadhīd bāṇair % nikumbhaṃ cātmajo raveḥ // RmUD_*6.16	kumBam rAmaH avaDIt bANEH % nikumBam ca-AtmajaH raveH // RmUD_*6.16
        tataḥ kharātmajaṃ tena $ rāvaṇena pracoditam &	tatas Kara-Atmajam tena $ rAvaNena pracoditam &
        pīḍayantaṃ kapīn bāṇair % jaghānāstreṇa rāghavaḥ // RmUD_*6.17 //	pIxayantam kapIn bANEH % jaGAna-astreNa rAGavaH // RmUD_*6.17 //
        tataḥ saṃtaptahṛdayo $ rāvaṇo yuddhadurmadam &	tatas saMtapta-hRdayaH $ rAvaNaH yudDa-durmadam &
        pracodayām āsa sutam % yuddhe hantuṃ sa rāghavau // RmUD_*6.18 //	pracodayAm Asa sutam % yudDe hantum sa rAGavO // RmUD_*6.18 //
        nagarān niryayau tūrṇam $ indrajit samitiñjayaḥ &	nagarAt niryayO tUrNam $ indrajit samitiQjayaH &
        māyāsītāṃ vinikṣipya % sarveṣāṃ mohanāya vai // RmUD_*6.19 //	mAyA-AsItAm vinikzipya % sarvezAm mohanAya vE // RmUD_*6.19 //
        vānareṣv api paśyatsu $ hanūmatpramukheṣu ca &	vAnarezu api paSyatsu $ hanUmat-pramuKezu ca &
        jaghāna sītāṃ khaḍgena % śitena samitiñjayaḥ // RmUD_*6.20 //	jaGAna sItAm Kaxgena % Sitena samitiQjayaH // RmUD_*6.20 //
        yuddhaṃ tyaktvā tataḥ sarvair $ vānaraiḥ sa parīvṛtaḥ &	yudDam tyaktvA tatas sarvEH $ vAnarEH sa parIvRtaH &
        duḥkhito hanumāṃs tatra % yatra ramo 'vrajal laghu // RmUD_*6.21 //	duHKitaH hanumAn tatra % yatra ramaH avrajat laGu // RmUD_*6.21 //
        upagamyābravīd rāmaṃ $ hanūmān nikhilaṃ tadā &	upagamya-abravIt rAmam $ hanUmAn niKilam tadA &
        śrutvā vṛttāntam akhilaṃ % rāmo moham avāpa saḥ // RmUD_*6.22 //	SrutvA vRttAntam aKilam % rAmaH moham avApa saH // RmUD_*6.22 //
        vibhīṣaṇo 'tha saṃprāpya $ dṛṣṭvā rāmaṃ ca mūrchitam &	viBIzaNaH aTa saMprApya $ dRzwvA rAmam ca mUrCitam &
        viṣaṇṇān vānarān vācā % sāntvayann idam abravīt // RmUD_*6.23 //	vizaNNAn vAnarAn vAcA % sAntvayan idam abravIt // RmUD_*6.23 //
        mithyā viṣādaṃ saṃtyajya $ jagannāyaka he prabho &	miTyA vizAdam saMtyajya $ jagat-nAyaka he praBo &
        śṛṇu me 'bhihitaṃ vākyaṃ % jñātvā rāvaṇimānasam // RmUD_*6.24 //	SRNu me aBihitam vAkyam % jQAtvA rAvaNi-mAnasam // RmUD_*6.24 //
        durātmanā kṛtā māyā $ rākṣasendrasutena vai &	durAtmanA kRtA mAyA $ rAkzasa-indra-sutena vE &
        nikumbhilāyāṃ homaṃ tu % kṛtaṃ tenādhunā kila // RmUD_*6.25 //	nikumBilAyAm homam tu % kRtam tena-aDunA kila // RmUD_*6.25 //
        lakṣmaṇaṃ preṣayādyaiva $ mayā saha samantriṇā &	lakzmaNam prezaya-adya-eva $ mayA saha sa-mantriNA &
        kṛte home tatra ripur % ajeyo bhavati dhruvam // RmUD_*6.26 //	kRte home tatra ripuH % ajeyaH Bavati Druvam // RmUD_*6.26 //
        uvāca rāmaḥ saumitriṃ $ rākṣasendrasutaṃ jahi &	uvAca rAmaH sOmitrim $ rAkzasa-indra-sutam jahi &
        gaccheti śīghraṃ suhṛdā % rāvaṇasyānujena saḥ // RmUD_*6.27 //	gacCa-iti SIGram suhRdA % rAvaNasya-anujena saH // RmUD_*6.27 //
        lakṣmaṇas tu tadā rāmam $ āmantrya savibhīṣaṇaḥ &	lakzmaNaH tu tadA rAmam $ Amantrya sa-viBIzaNaH &
        nikumbhilāṃ prāpa tūrṇam % indrajid yatra vartate // RmUD_*6.28 //	nikumBilAm prApa tUrNam % indrajit yatra vartate // RmUD_*6.28 //
        adarśayad bhrātṛputraṃ $ dharmātmā sa vibhīṣaṇaḥ &	adarSayat BrAtR-putram $ Darma-AtmA sa viBIzaNaH &
        lakṣmaṇo bhedayām āsa % rākṣasāñ śarasaṃcayaiḥ // RmUD_*6.29 //	lakzmaNaH BedayAm Asa % rAkzasAn Sara-saMcayEH // RmUD_*6.29 //
        kṛtvā ciraṃ tatra yuddham $ aindreṇāstreṇa vai ruṣā &	kRtvA ciram tatra yudDam $ EndreNa-astreNa vE ruzA &
        śiraś ciccheda saumitrir % daśānanasutasya hi // RmUD_*6.30 //	SiraH cicCeda sOmitriH % daSAnana-sutasya hi // RmUD_*6.30 //
        sa sutasya vadhaṃ śrutvā $ rāvaṇaḥ sokakarśitaḥ &	sa sutasya vaDam SrutvA $ rAvaNaH soka-karSitaH &
