   PADA MARKERS	PADAH MARKERS
   * arkakṣīram || 10	* arka-kzIram || 10
   * palāśaparpaṭaḥ || 11	* palASa-parpawaH || 11
   * citrakakvāthaḥ || 12	* citraka-kvATaH || 12
   * vajrakandaḥ || 13	* vajrakandaH || 13
   * kaṭutumbā || 14	* kawutumbAH || 14
   * bīaṅkaḥ || 15	* bIaFkaH || 15
   * triphalākvāthaḥ || 16	* triPalA-kvATaH || 16
   * punaścitrakakvāthaḥ || 17	* punar-citraka-kvATaH || 17
   * aśvagandhā || 18	* aSvaganDA || 18
   * nāhi || 19	* na-ahi || 19
   * aṅkudhya || 20	* aFkuDya || 20
   * atra citrakakvātho dvivelaṃ vidyate 'to dvādaśabhir auṣadhair ekādaśaiva	* atra citraka-kvATaH dvi-velam vidyate atas dvAdaSaBiH OzaDEH ekAdaSA-eva
   iti sūtaśodhanasaṃskāras tṛtīyaḥ || 21]	iti sUta-SoDana-saMskAraH tRtIyaH || 21]
   kvāthena trikaṭoḥ kṣuṇṇaṃ $ prākṛtaṃ śodhitaṃ rasam &	kvATena trikawoH kzuNNam $ prAkRtam SoDitam rasam &
   rasenāsannadūdhilyās % tathārdrāyā rasena ca // Rsdhy_43 //	rasena-Asanna-dUDilyAH % taTA-ArdrAyAH rasena ca // RsDi-_43 //
   kākamācīrasenaivaṃ $ devadālīrasena ca &	kAkamAcI-rasena-evam $ devadAlI-rasena ca &
   śuṣkaṃ śuṣkaṃ punaḥ kṣuṇṇaṃ % saṃmardyāmardya śoṣayet // Rsdhy_44 //	Suzkam Suzkam punar kzuNNam % saMmardya-Amardya Sozayet // RsDi-_44 //
   auṣadhasyauṣadhasyānte $ kṣālayet kāñjikena ca &	OzaDasya-OzaDasya-ante $ kzAlayet kAQjikena ca &
   pratyauṣadhaṃ dinānīha % sapta saptaiva mardayet // Rsdhy_45 //	pratyOzaDam dinAni-iha % sapta sapta-eva mardayet // RsDi-_45 //
   mūrchitotthāpanaṃ sūte $ kāryaṃ pañcabhir auṣadhaiḥ &	mUrCita-utTApanam sUte $ kAryam paQcaBiH OzaDEH &
   tejasvī jāyate 'vaśyaṃ % mūrchitotthitapāradaḥ // Rsdhy_46 //	tejasvI jAyate avaSyam % mUrCita-utTita-pAradaH // RsDi-_46 //
   * pūrvarītyā śodhitaḥ pāradaḥ khalve prathamaṃ trikaṭukvāthena pūrvavat	* pUrva-rItyA SoDitaH pAradaH Kalve praTamam trikawu-kvATena pUrvavat-
   saptadināni sampiṣya śoṣayet || 1	sapta-dinAni sampizya Sozayet || 1
   * tataḥ kāñjikena kṣālanīyaḥ || 2	* tatas kAQjikena kzAlanIyaH || 2
   * evaṃ bhūmidūdhelyā rasena tata ārdrarasena || 3	* evam BUmi-dUDelyAH rasena tatas Ardra-rasena || 3
   * tadanu karmāīrasena || 4	* tadanu karmAI-rasena || 4
   * paścād devadālīrasena || 5	* paScAt devadAlI-rasena || 5
   * sapta sapta dināni mṛditvā śoṣayitvā kāñjikena dhāvanīyaḥ || 6	* sapta sapta dinAni mRditvA SozayitvA kAQjikena DAvanIyaH || 6
   * evaṃ ca kṛte 'sau mūrchitotthitaḥ pārada ityucyate tejasvī ca bhavati ||	* evam ca kRte asO mUrCita-utTitaH pAradaH iti-ucyate tejasvI ca Bavati ||
   * iti mūrchitotthāpanasaṃskāraś caturthaḥ || 8]	* iti mUrCita-utTApana-saMskAraH caturTaH || 8]
   kajjalābho yadā sūto $ vihāyaghanacāpalan &	kajjala-ABaH yadA sUtaH $ vihAya-Gana-cApalan &
   saṃmūrchitas tadā jñeyo % nānāvarṇo 'pi tat kvacit // Rsdhy_47 //	saMmUrCitaH tadA jQeyaH % nAnA-varNaH api tat kvacid // RsDi-_47 //
   utthāpayen nirudhyātha $ pātrasampuṭamadhyagam &	utTApayet niruDya-aTa $ pAtra-sampuwa-maDya-gam &
   punas tan mūrchayet sūtaṃ % kañcukīr nāśayet tataḥ // Rsdhy_48 //	punar tat mUrCayet sUtam % kaQcukIH nASayet tatas // RsDi-_48 //
   evam etat krameṇaitat $ saptavārāṃs tu mūrchayet &	evam etat krameNa-etat $ sapta-vArAn tu mUrCayet &
   itthaṃ saṃmūrchitaḥ sūto % doṣaśūnyaḥ prajāyate // Rsdhy_49 //	itTam saMmUrCitaH sUtaH % doza-SUnyaH prajAyate // RsDi-_49 //
   * anyamatamathotthāpanam || 1]	* anya-matam-aTa-utTApanam || 1]
   āranālamṛte sūtam $ utthāpyaṃ rasadhīmatā &	AranAlam-Rte sUtam $ utTApyam rasa-DImatA &
   mūrchitotthitasūtasya % catuḥṣaṣṭipalāni ca // Rsdhy_50 //	mUrCita-utTita-sUtasya % catuHzazwi-palAni ca // RsDi-_50 //
   palāni tāmracūrṇasya $ khalve prakṣipya ṣoḍaśa &	palAni tAmra-cUrNasya $ Kalve prakzipya zoxaSa &
   nimbukaṃ ca rasaṃ kṣiptvā % lūnaṃ dvātriṃśadaṃśakam // Rsdhy_51 //	nimbukam ca rasam kziptvA % lUnam dvAtriMSat-aMSakam // RsDi-_51 //
   tāvat saṃmardayed yāvat $ pīṭhī syān mṛkṣaṇopamā &	tAvat saMmardayet yAvat $ pIWI syAt mRkzaNa-upamA &
   * mūrchitotthitapāradasya palāni 64 sarvottamatāmracūrṇasya palāni 16	* mUrCita-utTita-pAradasya palAni 64 sarva-uttama-tAmra-cUrNasya palAni 16
   dvātriṃśattame bhāge lavaṇaṃ palāni 9 ityarthaḥ || 1	dvAtriMSattame BAge lavaNam palAni 9 iti-arTaH || 1
   * sarva sarve ekīkṛtya nimbukarasena sammṛdya mṛkṣaṇopamā pīṭhī kāryā || 2	* sarva sarve ekIkRtya nimbuka-rasena sammRdya mRkzaNa-upamA pIWI kAryA || 2
   * ayamatrāmnāyaḥ || 3	* ayam-atra-AmnAyaH || 3
   * yāvanmātro rasastasya caturthe bhāge tāmracūrṇaṃ dvātriṃśattamabhāge	* yAvanmAtraH rasaH-tasya caturTe BAge tAmra-cUrNam dvAtriMSattama-BAge
   lavaṇam || 4	lavaNam || 4
   * nimbukarasaś ca takhā kṣepyo yathā sarvamauṣadhaṃ majjati || 5	* nimbuka-rasaH ca taKA kzepyaH yaTA sarvam-OzaDam majjati || 5
   * adhike doṣo nahi hīne tu doṣaḥ || 6	* aDike dozaH na-hi hIne tu dozaH || 6
   * śuṣke śuṣke punaḥ kṣepyaḥ || 7	* Suzke Suzke punar kzepyaH || 7
   * mardanaṃ ca tāvad yāvan mṛkṣaṇopamā pīṭhī || 8]	* mardanam ca tAvat yAvat mRkzaNa-upamA pIWI || 8]
   muktvā kaṭāhabundhe tāṃ % pradadyād vastrasampuṭam \	muktvA kawAha-bunDe tAm % pradadyAt vastra-sampuwam \
   vastrāntāni mṛdā limpej # jāritānīva bundhake // Rsdhy_52 //	vastra-antAni mRdA limpet # jAritAni-iva bunDake // RsDi-_52 //
   sajalasthālikāvaktre $ kaṭāhaṃ pradhvaraṃ kṣipet &	sa-jala-sTAlikA-vaktre $ kawAham praDvaram kzipet &
   kaṇṭhaṃ kaṭāhabandhaṃ ca % limped vastraṃ mṛdā tathā // Rsdhy_53 //	kaNWam kawAha-banDam ca % limpet vastram mRdA taTA // RsDi-_53 //
   chāṇakāni kaṭāhātte $ yāmārdhaṃ jvālayedyathā &	CANakAni kawAhAt-te $ yAma-arDam jvAlayet-yaTA &
   jalamadhye raso yāti % tāmraṃ tiṣṭhati bundhake // Rsdhy_54 //	jala-maDye rasaH yAti % tAmram tizWati bunDake // RsDi-_54 //
   saptavāramidaṃ kāryaṃ $ śuddhaṃ syād rasapātanam &	sapta-vAram-idam kAryam $ SudDam syAt rasa-pAtanam &
   sūkṣmadoṣā vilīyate % mūrchitotthitapātane // Rsdhy_55 //	sUkzma-dozAH vilIyate % mUrCita-utTita-pAtane // RsDi-_55 //
   * ghaṭārdhasadṛśe kaṭāhe'dho mṛttikāyāḥ kuṇḍalī kāryate tac ca	* Gawa-arDa-sadRSe kawAhe-aDas mRttikAyAH kuNxalI kAryate tat ca
   kaṭāhabundham ityucyate || 1	kawAha-bunDam iti-ucyate || 1
   * tataḥ pūrvakṛtāṃ tāṃ pīṭhīṃ tatra kaṭāhabundhe kṣiptvopari	* tatas pUrva-kRtAm tAm pIWIm tatra kawAha-bunDe kziptvA-upari
   ācchādanārthaṃ sabalacikkaṇavastrasampuṭaṃ tāḍayitvā tasya vastrasya	AcCAdana-arTam sa-bala-cikkaNa-vastra-sampuwam tAxayitvA tasya vastrasya
   prāntān kuṇḍalīṃ paritaś cikkaṇamṛdā tathā limpedyathā jaṭitā iva te	prAntAn kuNxalIm paritas cikkaNa-mRdA taTA limpet-yaTA jawitAH iva te
   bhaveyuḥ || 2	BaveyuH || 2
   * tatastaṃ kaṭāhaṃ jalārdhapūrṇasthālikāmukhopari pradhvaraṃ muktvā	* tatas-tam kawAham jala-arDa-pUrNa-sTAlikA-muKa-upari praDvaram muktvA
   sthālīkaṇṭhakaṭāhabundhakasaṃyogasthāne karpaṭamṛdaṃ dṛḍhaṃ dattvā	sTAlI-kaNWa-kawAha-bunDaka-saMyoga-sTAne karpawa-mRdam dRXam dattvA
   kaṭāhamadhye chāṇakāni ghaṭīcatuṣkaṃ yāvaj jvālyante || 3	kawAha-maDye CANakAni GawI-catuzkam yAvat jvAlyante || 3
   * tato'gnitāpena raso vastratantuchidrair	* tatas-agni-tApena rasaH vastra-tantu-CidrEH-
   viniḥsṛtyādhaḥsthālikāsthitajalamadhye yāti || 4	viniHsRtya-aDas-sTAlikA-sTita-jala-maDye yAti || 4
   * tāmraṃ punarbudhaka eva vilagya tiṣṭhati || 5	* tAmram punar-buDakaH eva vilagya tizWati || 5
   * tataḥ punarapi pūrvavat tāmracūrṇapāradapīṭhīṃ kṛtvā	* tatas punar-api pUrvavat tAmra-cUrNa-pArada-pIWIm kRtvA
   kaṭāhabundhasajalasthālikāyantreṇa pūrvavadraso jale pātyate || 6	kawAha-bunDa-sajala-sTAlikAyantreNa pUrvavat-rasaH jale pAtyate || 6
   * evaṃ saptavāraṃ rasapātane kṛte kuṇṭhatvajaḍatvādayaḥ sūkṣmadoṣā yānti	* evam sapta-vAram rasa-pAtane kRte kuNWa-tva-jaxa-tva-AdayaH sUkzma-dozAH yAnti
   * iti mūrchitotthāpitasūtasya pātanasaṃskāraḥ pañcamaḥ || 8]	* iti mUrCita-utTApita-sUtasya pAtana-saMskAraH paQcamaH || 8]
   khalvena sahitaṃ sūtaṃ $ mardayec ca dinatrayam &	Kalvena sahitam sUtam $ mardayet ca dina-trayam &
   pūrvavatpātayettaṃ tu % adhordhvaṃ tiryagaṃ ca tat // Rsdhy_56 //	pUrvavat-pAtayet-tam tu % aDorDvam tiryagam ca tat // RsDi-_56 //
   evaṃ pātanayantreṇa $ saptavāraṃ tu pātayet &	evam pAtanayantreNa $ sapta-vAram tu pAtayet &
   sūtamabhraṃ dvayaṃ mardyaṃ % kāñjikena samantataḥ // Rsdhy_57 //	sUtam-aBram dvayam mardyam % kAQjikena samantataH // RsDi-_57 //
   sthālikātalamadhye'pi $ sthāpyaṃ tat kṛtagolakam &	sTAlikA-tala-maDye-api $ sTApyam tat kRta-golakam &
   triphalārājikāvahni- % viṣaśigrusamāṃśakaiḥ // Rsdhy_58 //	triPalA-rAjikA-vahni % viza-Sigru-sama-aMSakEH // RsDi-_58 //
   ūrdhvasthālīṃ samālipya $ kartavyaṃ sampuṭaṃ varam &	UrDva-sTAlIm samAlipya $ kartavyam sampuwam varam &
   saṃdhau ca mṛtsnayāveṣṭya % ḍamaruṃ yantramuttamam // Rsdhy_59 //	saMDO ca mRtsnayA-Avezwya % xamarum yantram-uttamam // RsDi-_59 //
   kāryā cāsyordhvabhāge 'pi $ kuṇḍalī vihitā parā &	kAryA ca-asya-UrDva-BAge api $ kuNxalI vihitA parA &
   tadadho jvālayedagniṃ % mandaṃ mandaṃ triyāmakam // Rsdhy_60 //	tad-aDas jvAlayet-agnim % mandam mandam tri-yAmakam // RsDi-_60 //
   adhaḥ sthālīṃ parityajya $ cordhvasthālyāṃ parivrajet &	aDas sTAlIm parityajya $ ca-UrDva-sTAlyAm parivrajet &
   kāsīsaṃ saindhavaṃ sūtaṃ % tattulyaṃ ca dināvadhi \	kAsIsam sEnDavam sUtam % tad-tulyam ca dina-avaDi \
   kāsīsasya hy abhāvena # dātavyā phullatūrikā // Rsdhy_61 //	kAsIsasya hi aBAvena # dAtavyA Pulla-tUrikA // RsDi-_61 //
   stokaṃ stokaṃ kṣipetkhalve $ trayamekatra mardayet &	stokam stokam kzipet-Kalve $ trayam-ekatra mardayet &
   pratyekaṃ śataniṣkaṃ syād % ūnaṃ naivādhikaṃ kvacit // Rsdhy_62 //	pratyekam Sata-nizkam syAt % Unam na-eva-aDikam kvacid // RsDi-_62 //
   sthālīsampuṭayantreṇa $ dinaṃ caṇḍāgninā pacet &	sTAlI-sampuwa-yantreNa $ dinam caNxa-agninA pacet &
   ūrdhvalagnaṃ tu taṃ śuddhaṃ % pāradaṃ cāharet śubham // Rsdhy_63 //	UrDva-lagnam tu tam SudDam % pAradam ca-Aharet SuBam // RsDi-_63 //
   pattrāṇi tāmrasya laghūni piṣṭīṃ $ kṛtvā rasena triguṇena bhāṇḍe &	pattrANi tAmrasya laGUni pizwIm $ kRtvA rasena triguNena BANxe &
   ........... % ........... // Rsdhy_64 //	........... % ........... // RsDi-_64 //
   tāmrāt sūtaṃ rasāttāmraṃ $ pātanāya pṛthakkṛtam &	tAmrAt sUtam rasAt-tAmram $ pAtanAya pRTak-kRtam &
   dvayaṃ tathaiva sampiṣya % pīṭhī kāryā ca pūrvavat // Rsdhy_65 //	dvayam taTA-eva sampizya % pIWI kAryA ca pUrvavat // RsDi-_65 //
   tāṃ tāmrasūtayoḥ pīṭhīṃ $ sthālikāyāṃ kṣipetpunaḥ &	tAm tAmra-sUtayoH pIWIm $ sTAlikAyAm kzipet-punar &
   sthālīṃ cādhomukhīṃ tv anyāṃ % limped vastramṛdā mukhe // Rsdhy_66 //	sTAlIm ca-aDomuKIm tu anyAm % limpet vastramRdA muKe // RsDi-_66 //
   yantro ḍamarukākhyo'sau $ tathā vidyādharābhidhaḥ &	yantraH xamaruka-AKyaH-asO $ taTA vidyADara-aBiDaH &
   upari sthālikābundhe % dātavyaṃ gomayaṃ tataḥ // Rsdhy_67 //	upari sTAlikA-bunDe % dAtavyam gomayam tatas // RsDi-_67 //
   adhaḥ sthālyāstvadho bundhe $ yāmaṃ mṛdvagninā pacet &	aDas sTAlyAH-tu-aDas bunDe $ yAmam mRdu-agninA pacet &
   sūto yātyuparisthālyās % tāmraṃ tatraiva tiṣṭhati // Rsdhy_68 //	sUtaH yAti-upari-sTAlyAH % tAmram tatra-eva tizWati // RsDi-_68 //
   saptavelamidaṃ kāryaṃ $ sūtotthāpanamucyate &	sapta-velam-idam kAryam $ sUta-utTApanam-ucyate &
   vyāpako jāyate svacchaḥ % pātitotthāpito rasaḥ // Rsdhy_69 //	vyApakaH jAyate svacCaH % pAtita-utTApitaH rasaH // RsDi-_69 //
   * pūrvasmin yoge pātanasaṃskārārthaṃ tāmrātsūtaḥ sūtāc ca tāmraṃ pṛthak	* pUrvasmin yoge pAtana-saMskAra-arTam tAmrAt-sUtaH sUtAt ca tAmram pRTak-
   saptavārakṛtam || 1	sapta-vAra-kRtam || 1
   * ihāpi yoge tadeva kariṣyate paraṃ tatra pātanāyehaiva	* iha-api yoge tat-eva karizyate param tatra pAtanAya-iha-eva
   pātitasyotthāpanāyeti viśeṣaḥ || 2	pAtitasya-utTApanAya-iti viSezaH || 2
   * tac caivam || 3	* tat ca-evam || 3
   * rasapala66 tāmracūrṇapala16 lavaṇapala2 sarvaṃ nimbukarase mṛditvā	* rasa-pala66 tAmra-cUrNa-pala16 lavaNa-pala2 sarvam nimbuka-rase mRditvA
   pūrvavatpīṭhīṃ kṛtvā sthālikāyāṃ kṣiptvopari ca madhye mukhasthālīṃ dattvā	pUrvavat-pIWIm kRtvA sTAlikAyAm kziptvA-upari ca maDye muKa-sTAlIm dattvA
   dvayormukhayoge karpaṭamṛttikayā lipyate || 4	dvayoH-muKa-yoge karpawamRttikayA lipyate || 4
   * eṣa ḍamarukanāmā vidyādharanāmā ca yantra ucyate || 5	* eza xamaruka-nAmA vidyADara-nAmA ca yantraH ucyate || 5
   * tato yā upari sthālī tasyā bundhe bāhyapārśve gomayaṃ	* tatas yA upari sTAlI tasyAH bunDe bAhya-pArSve gomayam
   dattvādhastanasthabundhādho yāmamātraṃ mṛduvahnir jvālanīyaḥ || 6	dattvA-aDastana-sTa-bunDa-aDas yAma-mAtram mRdu-vahniH jvAlanIyaH || 6
   * tataḥ sūta uḍḍīyoparitanasthālyāṃ yāti || 7	* tatas sUtaH uxxIya-uparitana-sTAlyAm yAti || 7
   * tāmraṃ cādhaḥ sthālyāṃ tiṣṭhati || 8	* tAmram ca-aDas sTAlyAm tizWati || 8
   * evaṃ punaḥ punaḥ saptavāraṃ sūtotthāpane kṛte raso vyāpako bhavati || 9	* evam punar punar sapta-vAram sUta-utTApane kRte rasaH vyApakaH Bavati || 9
   * vyāpako nāma tīkṣṇaḥ prasaraṇaśīlaś ca || 10	* vyApakaH nAma tIkzNaH prasaraNa-SIlaH ca || 10
   * iti pātitarasasyotthāpanasaṃskāraḥ ṣaṣṭhaḥ || 11]	* iti pAtita-rasasya-utTApana-saMskAraH zazWaH || 11]
   śigruvṛkṣasya pattrāṇi $ vāriṇā vartayedyathā &	Sigru-vRkzasya pattrANi $ vAriNA vartayet-yaTA &
   jāyate'timṛduḥ piṇḍaḥ % kuryātpiṇḍasya kulhaḍīm // Rsdhy_70 //	jAyate-ati-mRduH piNxaH % kuryAt-piNxasya kulhaxIm // RsDi-_70 //
   tāmraṃ tyaktvotthitaṃ sūtaṃ $ luṇaṃ dvātriṃśadaṃśakam &	tAmram tyaktvA-utTitam sUtam $ luNam dvAtriMSat-aMSakam &
   kṛtaprākkulhaḍīmadhye % ākṣipettaṃ samagrakam // Rsdhy_71 //	kRta-prAk-kulhaxI-maDye % Akzipet-tam samagrakam // RsDi-_71 //
   āranālaṃ kṣipetsthālyāṃ $ rasaṃ nimbukasambhavam &	AranAlam kzipet-sTAlyAm $ rasam nimbuka-samBavam &
   kaṇṭhe kāṣṭhaṃ ca badhnīyād % vastre prākkṛtakulhaḍīm // Rsdhy_72 //	kaNWe kAzWam ca baDnIyAt % vastre prAk-kRta-kulhaxIm // RsDi-_72 //
   kāṣṭhe vastraṃ ca badhnīyān $ na spṛśetkāñjikaṃ yathā &	kAzWe vastram ca baDnIyAn $ na spRSet-kAQjikam yaTA &
   pihitāyāṃ tathā sthālyāṃ % mṛdvagnir jvālayedadhaḥ // Rsdhy_73 //	pihitAyAm taTA sTAlyAm % mRdu-agniH jvAlayet-aDas // RsDi-_73 //
   pratyahaṃ tv aṣṭayāmaṃ ca $ kāryaṃ saptadināni vai &	pratyaham tu azwa-yAmam ca $ kAryam sapta-dinAni vE &
   pratyahaṃ śigrupattraiś ca % kāryā kulhaḍikā navā // Rsdhy_74 //	pratyaham Sigru-pattrEH ca % kAryA kulhaxikA navAH // RsDi-_74 //
   naṣṭaṃ naṣṭaṃ cāranālaṃ $ prakṣipen nūtanaṃ muhuḥ &	nazwam nazwam ca-AranAlam $ prakzipet nUtanam muhur &
   dolāyantreṇa kartavyā % rasasya svedane vidhiḥ // Rsdhy_75 //	dolAyantreNa kartavyA % rasasya svedane viDiH // RsDi-_75 //
   svedanair vahnir utpanno $ raso jāto bubhukṣitaḥ &	svedanEH vahniH utpannaH $ rasaH jAtaH buBukzitaH &
   sampraty ūrdhvaraso 'tyarthaṃ % sahate 'gniṃ vipācane // Rsdhy_76 //	samprati UrDva-rasaH atyarTam % sahate agnim vipAcane // RsDi-_76 //
   * śigrunāmno vṛkṣasya pattrāṇi gāḍhaṃ mṛkṣaṇopamānāni vartayitvā teṣāṃ	* Sigru-nAmnaH vRkzasya pattrANi gAXam mRkzaNa-upamAnAni vartayitvA tezAm
   piṇḍena kulhaḍīṃ kṛtvā tasyāṃ kulhaḍikāyāṃ pūrvavidhinā tāmraṃ	piNxena kulhaxIm kRtvA tasyAm kulha-xikAyAm pUrva-viDinA tAmram
   parityajyodgīnaṃ rasaṃ tathā dvātriṃśattamena bhāgena lavaṇaṃ ca kṣiptvā	parityajya-udgInam rasam taTA dvAtriMSattamena BAgena lavaNam ca kziptvA
   tāṃ kulhaḍīṃ vastre baddhvā tadvastraṃ davarakeṇa kāṣṭhe baddhvā	tAm kulhaxIm vastre badDvA tat-vastram davarakeNa kAzWe badDvA
   tatkāṣṭhaṃ sthālyāḥ kaṇṭhe kaṃcana paṭṭaṃ baddhvā sthālīmadhye	tad-kAzWam sTAlyAH kaNWe kaMcana pawwam badDvA sTAlI-maDye
   tribhāganimbukarasasahitakāñjikaṃ kṣiptvā kāñjikopari ñūbamānā tathā	tri-BAga-nimbuka-rasa-sahita-kAQjikam kziptvA kAQjika-upari QUbamAnA taTA
   vastraṃ baddhvā kulhaḍī moktavyā yathā kāñjikaṃ na lagati kevalaṃ bāṣpo	vastram badDvA kulhaxI moktavyA yaTA kAQjikam na lagati kevalam bAzpaH-
   lagati || 1	lagati || 1
   * tato'horātraṃ sthālyā adho'gnirjvālanīyaḥ || 2	* tatas-ahorAtram sTAlyAH aDas-agniH-jvAlanIyaH || 2
   * tataḥ punarapi śigrupattrair navāṃ kulhaḍīṃ kṛtvā dolāyantreṇa	* tatas punar-api Sigru-pattrEH navAm kulhaxIm kRtvA dolAyantreNa
   tathaivāhorātraṃ rasaḥ svedanīyaḥ || 3	taTA-eva-ahorAtram rasaH svedanIyaH || 3
   * yadi cāgretanaṃ kāñjikaṃ śuṣyati tathā punarnavaṃ kāñjikaṃ kṣepyam || 4	* yadi ca-agretanam kAQjikam Suzyati taTA punar-navam kAQjikam kzepyam || 4
   * evaṃ saptabhirdinaiḥ saptabhiḥ kulhaḍībhiḥ saptavāraṃ svedito rasaḥ	* evam saptaBiH-dinEH saptaBiH kulhaxIBiH sapta-vAram sveditaH rasaH
   sampratyūrdhvaṃ pacyamāno 'tyarthamagniṃ sahate || 5	samprati-UrDvam pacyamAnaH atyarTam-agnim sahate || 5
   * ityutthāpitarasasya svedanasaṃskāraḥ saptamaḥ || 6	* iti-utTApita-rasasya svedana-saMskAraH saptamaH || 6
   * granthāntare svedanam || 7]	* granTa-antare svedanam || 7]
   rājikālavaṇavahnimūlakai $ rūṣaṇā ikayutaiḥ kalāśakaiḥ &	rAjikA-lavaNa-vahni-mUlakEH $ rUzaNA ika-yutEH kalASakEH &
   pāradasya mṛduvahnitastvidaṃ % svedanaṃ tuṣajalena tanyate // Rsdhy_77 //	pAradasya mRdu-vahnitaH-tu-idam % svedanam tuza-jalena tanyate // RsDi-_77 //
   kāñjikauṣadhapattrāntaḥ $ poṭalīmadhyalambanaḥ &	kAQjika-OzaDa-pattra-antar $ powalI-maDya-lambanaH &
   culhāgnau svedyate svedyaṃ % yatredaṃ dolayantrakam // Rsdhy_78 //	culha-agnO svedyate svedyam % yatra-idam dolayantrakam // RsDi-_78 //
   vastraṃ catuṣpuṭaṃ kṛtvā $ khagenāpi puṭīkṛtam &	vastram catuzpuwam kRtvA $ Kagena-api puwIkRtam &
   svedyaṃ sūtaṃ ca mandāgnau % yathā nopakṣayaṃ vrajet // Rsdhy_79 //	svedyam sUtam ca manda-agnO % yaTA na-upakzayam vrajet // RsDi-_79 //
   vyoṣārdraśigrukandaśca $ mayūramūlakāsurī &	vyoza-Ardra-Sigru-kandaH-ca $ mayUra-mUlaka-AsurI &
   kāñjikena ca saṃsvedyaṃ % sūtaṃ buddhimatā dinam // Rsdhy_80 //	kAQjikena ca saMsvedyam % sUtam budDimatA dinam // RsDi-_80 //
   gomahiṣyāś ca meṣāṇāṃ $ kharamūtraiśca pañcabhiḥ &	go-mahizyAH ca mezANAm $ Kara-mUtrEH-ca paQcaBiH &
   pañcabhirlavaṇaiḥ kṣāraiḥ % svedanīyaṃ raseśvaram // Rsdhy_81 //	paQcaBiH-lavaNEH kzArEH % svedanIyam raseSvaram // RsDi-_81 //
   cāṅgerī kāñjikaṃ nimbu- $ jambīrabījapūrakaiḥ &	cAFgerI kAQjikam nimbu $ jambIra-bIjapUrakEH &
   rasaiḥ saṃsvedanīyaṃ ca % pāradaṃ mukhavāñchayā // Rsdhy_82 //	rasEH saMsvedanIyam ca % pAradam muKa-vAQCayA // RsDi-_82 //
   uttarasyāṃ bhavetsthūlo $ raktasaindhavakhoṭakaḥ &	uttarasyAm Bavet-sTUlaH $ rakta-sEnDava-KowakaH &
   tadgarbhe randhrakaṃ kṛtvā % sūtaṃ ca sveditaṃ kṣipet // Rsdhy_83 //	tad-garBe ranDrakam kRtvA % sUtam ca sveditam kzipet // RsDi-_83 //
   tataśca caṇakakṣāraṃ $ dattvā copari naimbukam &	tatas-ca caNaka-kzAram $ dattvA ca-upari nEmbukam &
   rasaṃ prakṣipya dātavyas % tādṛk saindhavakhoṭakaḥ // Rsdhy_84 //	rasam prakzipya dAtavyaH % tAdRS sEnDava-KowakaH // RsDi-_84 //
   gartāṃ kṛtvātha bhūgarbhe $ kṣiptvā saindhavasampuṭam &	gartAm kRtvA-aTa BU-garBe $ kziptvA sEnDava-sampuwam &
   dhūlim aṣṭāṅguliṃ dattvā % kārīṣaṃ dinasaptakam // Rsdhy_85 //	DUlim azwa-aFgulim dattvA % kArIzam dina-saptakam // RsDi-_85 //
   vahniṃ saṃjvālya tadgrāhyaṃ $ kṣālayetkāñjikena ca &	vahnim saMjvAlya tat-grAhyam $ kzAlayet-kAQjikena ca &
   ayaṃ niyāmako nāma % saṃskāro hy aṣṭamaḥ smṛtaḥ // Rsdhy_86 //	ayam niyAmakaH nAma % saMskAraH hi azwamaH smRtaH // RsDi-_86 //
   caṇakakṣāranāśe ca $ cūrṇaṃ syān navasārajam &	caNaka-kzAra-nASe ca $ cUrNam syAt navasAra-jam &
   sājīkṣārasya tannāśe % kṣāro jhījaraṭasya ca // Rsdhy_87 //	sAjI-kzArasya tad-nASe % kzAraH JIjarawasya ca // RsDi-_87 //
   hiṅgupūṣā ca tannāśe $ tathairaṇḍaphailāni ca &	hiFgu-pUzA ca tad-nASe $ taTA-eraNxa-PElAni ca &
   pūṣā dattvā ca pratyekaṃ % prakṣipen naimbukaṃ rasam // Rsdhy_88 //	pUzA dattvA ca pratyekam % prakzipet nEmbukam rasam // RsDi-_88 //
   atīvāgnisaho jātaḥ $ pārado'sau niyāmakaḥ &	atIva-agni-sahaH jAtaH $ pAradaH-asO niyAmakaH &
   * annārthaṃ rasanā lolā niḥśaṅkaṃ saṃskṛtaḥ sadā || 1	* anna-arTam rasanA lolAH niHSaFkam saMskRtaH sadA || 1
   * uttarasyāṃ diśi yaḥ sthūlo raktaḥ saindhavakhoṭako niṣpadyate || 2	* uttarasyAm diSi yaH sTUlaH raktaH sEnDava-KowakaH nizpadyate || 2
   * tasya madhyāt kīye chidraṃ ca vidhāya sveditaṃ rasaṃ tatra kṣiptvopari	* tasya maDyAt kIye Cidram ca viDAya sveditam rasam tatra kziptvA-upari
   caṇakakṣāro deyastata upari svalpo nimbukarasaḥ kṣepyaḥ || 3	caNaka-kzAraH deyaH-tatas upari su-alpaH nimbuka-rasaH kzepyaH || 3
   * tatastasya chidrasyācchādanāyopari tādṛśa eva raktasaindhavakhoṭako	* tatas-tasya Cidrasya-AcCAdanAya-upari tAdRSaH eva rakta-sEnDava-KowakaH-
   deyaḥ || 4	deyaH || 4
   * atra ceyaṃ buddhiḥ || 5	* atra ca-iyam budDiH || 5
