   PADA MARKERS	PADAH MARKERS
   brahmātha prāha bhūpendraṃ $ śṛṇu rājan samāhitaḥ &	brahmA-aTa prAha BUpa-indram $ SRNu rAjan samAhitaH &
   atiguhyaṃ mahad vākyaṃ % paramaṃ kathayāmi te // NCit_1.88 //	ati-guhyam mahat vAkyam % paramam kaTayAmi te // NCit-_1.88 //
   sṛṣṭerādau samāyātā $ vedā yajñāśca bhūpate &	sRzweH-AdO samAyAtAH $ vedAH yajQAH-ca BUpate &
   tataḥ prajā mayā sṛṣṭā % upadiṣṭāśca tā mayā // NCit_1.89 //	tatas prajAH mayA sRzwAH % upadizwAH-ca tAH mayA // NCit-_1.89 //
   caityānāṃ karaṇāyaiva $ citraṃ saṃlikhyate yataḥ &	cEtyAnAm karaNAya-eva $ citram saMliKyate yatas &
   vedāccitraṃ prajātaṃ vai % tasmād jñeyaṃ tathaiva tat // NCit_1.90 //	vedAt-citram prajAtam vE % tasmAt jQeyam taTA-eva tat // NCit-_1.90 //
   ādau saṃlikhitatvācca $ citramityucyate tataḥ &	AdO saMliKita-tvAt-ca $ citram-iti-ucyate tatas &
   carācarayutā vṛkṣā % jaṅgamāśca yathāsthitāḥ \	cara-acara-yutAH vRkzAH % jaFgamAH-ca yaTA-sTitAH \
   tathā pralikhanātteṣāṃ # taccitramiti kathyate // NCit_1.91 //	taTA praliKanAt-tezAm # tat-citram-iti kaTyate // NCit-_1.91 //
   girīṇāṃ sumeruḥ śreṣṭhaḥ $ aṇḍajānāṃ khagādhipaḥ &	girINAm sumeruH SrezWaH $ aNxa-jAnAm Kaga-aDipaH &
   yathā nareṣu bhūpendras % tathā citraṃ kalāsu vai // NCit_1.92 //	yaTA narezu BUpa-indraH % taTA citram kalAsu vE // NCit-_1.92 //
   patanti sāgare nadyaḥ $ samudrā ratnamāśritāḥ &	patanti sAgare nadyaH $ samudrAH ratnam-ASritAH &
   nakṣatraiścāśritaḥ sūryo % bramhā ṝṣyāśrayo yathā \	nakzatrEH-ca-ASritaH sUryaH % bramhAH LzyASrayaH yaTA \
   tathaiva citrakarmaṇi # kalāḥ sarvāḥ samāśritāḥ // NCit_1.93 //	taTA-eva citrakarmaNi # kalAH sarvAH samASritAH // NCit-_1.93 //
   himālayo yathā śreṣṭho $ nageṣu sakaleṣu ca &	himAlayaH yaTA SrezWaH $ nagezu sakalezu ca &
   gaṅgā nadiṣu śreṣṭhaiva % graheṣu somabhāskarau // NCit_1.94 //	gaFgA nadizu SrezWA-eva % grahezu soma-BAskarO // NCit-_1.94 //
   sameṣu vainateyaśca $ mahendro devavṛndake &	samezu vEnateyaH-ca $ mahA-indraH deva-vRndake &
   tathā śreṣṭhaṃ bhaveccitraṃ % sarvāsu hi kalāsu ca // NCit_1.95 //	taTA SrezWam Bavet-citram % sarvAsu hi kalAsu ca // NCit-_1.95 //
   nagnajid gaccha tasmāt tvaṃ $ viśvakarma samīpataḥ &	nagnajit gacCa tasmAt tvam $ viSvakarma samIpatas &
   lakṣaṇavidhimānaṃ ca % tubhyaṃ sa upadekṣyati // NCit_1.96 //	lakzaNa-viDi-mAnam ca % tuByam saH upadekzyati // NCit-_1.96 //
   upadeśamanusṛtya $ brahmaṇo bhūpatistataḥ &	upadeSam-anusRtya $ brahmaNaH BUpatiH-tatas &
   viśvakarmasamīpe tu % prasanno hyagamad drutam // NCit_1.97 //	viSvakarma-samIpe tu % prasannaH hi-agamat drutam // NCit-_1.97 //
   dṛṣṭo 'sau viśvakarmā ca $ rājñā namaskṛtastathā &	dRzwaH asO viSvakarmA ca $ rAjQA namaskRtaH-taTA &
   ātithyaṃ vidhivat kṛtvā % rājñe so 'dadadāsanam // NCit_1.98 //	AtiTyam viDivat kRtvA % rAjQe saH adadat-Asanam // NCit-_1.98 //
   rājāha viśvakarman bho $ brahmajñayā hyupasthitaḥ &	rAjA-Aha viSvakarman Bo $ brahma-jQayA hi-upasTitaH &
   citrasya lakṣaṇaṃ karma % upadiśatu me prabho // NCit_1.99 //	citrasya lakzaNam karma % upadiSatu me praBo // NCit-_1.99 //
   vidhirvā parimāṇaṃ vā $ kīdṛśaṃ vā bhavettathā &	viDiH-vA parimANam vA $ kIdRSam vA Bavet-taTA &
   upadiśatu kārtsnyena % rahasyaṃ saprakārakam // NCit_1.100 //	upadiSatu kArtsnyena % rahasyam sa-prakArakam // NCit-_1.100 //
   evamukte narendreṇa $ viśvakarmā mudānvitaḥ &	evam-ukte narendreNa $ viSvakarmA mudA-anvitaH &
   citraśilpasya śāstraṃ tu % tasmai rājñe hyupādiśat // NCit_1.101 //	citra-Silpasya SAstram tu % tasmE rAjQe hi-upAdiSat // NCit-_1.101 //
   ekāgramanasā tattu $ śrūyatāṃ yad madbhāṣitaṃ &	ekAgra-manasA tat-tu $ SrUyatAm yat mad-BAzitam &
   parimāṇaṃ tathāsthānaṃ % varṇopāyau yathāyatham // NCit_1.102 //	parimANam taTA-sTAnam % varNa-upAyO yaTAyaTam // NCit-_1.102 //
   pradāya sarvamīśena $ devena padmayoninā &	pradAya sarvam-ISena $ devena padmayoninA &
   nirdiṣṭaṃ citralakṣaṇaṃ % buddhimantaḥ kṛte śṛṇu // NCit_1.103 //	nirdizwam citra-lakzaNam % budDimantaH kRte SRNu // NCit-_1.103 //
   sarvavastusamākīrṇā $ ākṛtīrlakṣaṇānvitāḥ &	sarva-vastu-samAkIrNAH $ AkRtIH-lakzaNa-anvitAH &
   lokaśraddhāspadaṃ mahyaṃ % likhitvādau hyupāharat // NCit_1.104 //	loka-SradDA-Aspadam mahyam % liKitvA-AdO hi-upAharat // NCit-_1.104 //
   kena mānena śobhanāḥ $ sthānopāyaiśca kīdṛśaiḥ &	kena mAnena SoBanAH $ sTAna-upAyEH-ca kIdRSEH &
   brahmaṇaḥ kṛpayā labdhāḥ % sarve śilpā mayā kṛtāḥ // NCit_1.105 //	brahmaNaH kRpayA labDAH % sarve SilpAH mayA kRtAH // NCit-_1.105 //
   ākāreṇedṛśenaiva $ prajā mayā vinirmitāḥ &	AkAreNa-IdRSena-eva $ prajAH mayA vinirmitAH &
   devaiścitraṃ vivarddhitaṃ % vividhaṃ lakṣaṇānvitam // NCit_1.106 //	devEH-citram vivardDitam % viviDam lakzaNa-anvitam // NCit-_1.106 //
   jñeyaṃ mattastvathā rājan $ lakṣaṇamākṛti tathā &	jQeyam mattaH-tu-aTA rAjan $ lakzaNam-AkRti taTA &
   sādṛśyaṃ veśasaundaryaṃ % parimāṇaṃ kalānvitaṃ // NCit_1.107 //	sAdRSyam veSa-sOndaryam % parimANam kalA-anvitam // NCit-_1.107 //
   citramīdṛśaṃ saṃlekhyaṃ $ yatnād buddhimatā tvayā &	citram-IdRSam saMleKyam $ yatnAt budDimatA tvayA &
   darśanīyaṃ manuṣyebhyo % vidvabhyo guṇayuktebhyaḥ \	darSanIyam manuzyeByaH % vidvaByaH guNa-yukteByaH \
   citrasandarśane tāvad # utsāhamatiyuktebhyaḥ // NCit_1.108 //	citra-sandarSane tAvat # utsAham-ati-yukteByaH // NCit-_1.108 //
   munināgāsurāṇāṃ ca $ pretānāṃ yakṣarakṣasām &	muninAga-asurANAm ca $ pretAnAm yakza-rakzasAm &
   gandharvāṇāṃ ca rājendra % vidhivat kakṣaṇādikam \	ganDarvANAm ca rAja-indra % viDivat kakzaNa-Adikam \
   likhitvā vividhaṃ samyak # tubhyaṃ mayā pradaśryate // NCit_1.109 //	liKitvA viviDam samyak # tuByam mayA pradaSryate // NCit-_1.109 //
   || iti nagnajiccitralakṣaṇanirdeśe nagnajayo nāma prathamaḥ parivarttaḥ ||	|| iti nagnajit-citra-lakzaNa-nirdeSe nagnajayaH nAma praTamaH parivarttaH ||
   dvitīyaḥ parivarttaḥ	dvitIyaH parivarttaH
   yathoktaṃ brahmaṇā pūrvam $ ācaṣṭe bhūpatiṃ tathā &	yaTA-uktam brahmaNA pUrvam $ Acazwe BUpatim taTA &
   likhanādividhiṃ samyak % citrasya parinirmito // NCit_2.1 //	liKana-Adi-viDim samyak % citrasya parinirmitaH // NCit-_2.1 //
   sthāvare jaṃgame naṣṭe $ pralayānte ca vai purā &	sTAvare jaMgame nazwe $ pralaya-ante ca vE purA &
   prādurabhūt suvarṇāṇḍaṃ % tamo hatvā jalāt kila // NCit_2.2 //	prAduraBUt suvarNa-aNxam % tamaH hatvA jalAt kila // NCit-_2.2 //
   tasmādaṇḍāt prādurabhūt $ lokapitāmahaḥ svayam &	tasmAt-aNxAt prAduraBUt $ lokapitAmahaH svayam &
   omityekākṣaraṃ tasmād % vedavidyāśca kalpanā // NCit_2.3 //	om-iti-eka-akzaram tasmAt % veda-vidyAH-ca kalpanA // NCit-_2.3 //
   catasraśca prajāstāsāṃ $ rupasaṃjñādayastadā &	catasraH-ca prajAH-tAsAm $ rupa-saMjQA-AdayaH-tadA &
   āyuṣā sahitasyaiva % brahmaṇo jātireva ca // NCit_2.4 //	AyuzA sahitasya-eva % brahmaNaH jAtiH-eva ca // NCit-_2.4 //
   sthānaṃ caryā ca dharmaśca $ nyāyaśca prābhavan tadā &	sTAnam caryA ca DarmaH-ca $ nyAyaH-ca prABavan tadA &
   evaṃ kṛte sati brahmā- % cintayat jagato hitam // NCit_2.5 //	evam kRte sati brahmA % cintayat jagataH hitam // NCit-_2.5 //
   evaṃ cintayatastasya $ matiritthaṃ babhūva ha &	evam cintayataH-tasya $ matiH-itTam baBUva ha &
   kathaṃ janāśca jānīyuḥ % saṃjñāṃ devamahībhūjām \	kaTam janAH-ca jAnIyuH % saMjQAm deva-mahIBUjAm \
   apramādena cādaraḥ # sadā teṣu kathaṃ bhavet // NCit_2.6 //	apramAdena ca-AdaraH # sadA tezu kaTam Bavet // NCit-_2.6 //
   brahmetthaṃ cintayitvā tu $ viṣṇoḥ śivasya cātmanaḥ &	brahma-itTam cintayitvA tu $ vizNoH Sivasya ca-AtmanaH &
   śakrasya sarvadevānāṃ % parimāṇaṃ guṇaṃ tathā // NCit_2.7 //	Sakrasya sarva-devAnAm % parimANam guNam taTA // NCit-_2.7 //
   savastraṃ vividhasthitam $ alaṃkārāstrasaṃyutaṃ &	sa-vastram viviDa-sTitam $ alaMkAra-astra-saMyutam &
   manoramaṃ surupaṃ ca % atyantasradṛśaṃ tathā // NCit_2.8 //	manoramam surupam ca % atyanta-sradRSam taTA // NCit-_2.8 //
   sasavibhaktasarvāṅgaṃ $ pratyaṅgaṃ ca yathāyatham &	sa-sa-viBakta-sarva-aFgam $ pratyaFgam ca yaTAyaTam &
   miśritena ca varṇena % citrākāraṃ vinirmame // NCit_2.9 //	miSritena ca varNena % citra-AkAram vinirmame // NCit-_2.9 //
   vilokya tāni citrāṇi $ netramūlāt pramoditāḥ &	vilokya tAni citrANi $ netra-mUlAt pramoditAH &
   sādhu sādhviti saṃpūjya % praśaṃśasurvidhiṃ surāḥ // NCit_2.10 //	sADu sADu-iti saMpUjya % praSaMSasuH-viDim surAH // NCit-_2.10 //
   ime devāḥ prasannāśca $ svaptākāraṃ ca lebhire &	ime devAH prasannAH-ca $ svapta-AkAram ca leBire &
   adhiṣṭhānaṃ prabhāvaṃ ca % kṛtavantastathā ime // NCit_2.11 //	aDizWAnam praBAvam ca % kRtavantaH-taTA ime // NCit-_2.11 //
   prāha saptasurān brahmā $ astu puṇyaṃ samāśritam &	prAha sapta-surAn brahmA $ astu puNyam samASritam &
   adya prabhṛti sarvatra % yuṣmākaṃ pratimāsu ca \	adya praBRti sarvatra % yuzmAkam pratimAsu ca \
   nātra śaṅkā kṛthā naraḥ # pūjayiṣyati vaḥ sadā // NCit_2.12 //	na-atra SaFkA kRTAH naraH # pUjayizyati vaH sadA // NCit-_2.12 //
   śūddhayā dānena vidhivat $ tatparāyaṇamānasaḥ &	SUdDayA dAnena viDivat $ tad-parAyaNa-mAnasaH &
   manuṣyeṣu ca yo nāma % bhavantaṃ pūjayiṣyati \	manuzyezu ca yaH nAma % Bavantam pUjayizyati \
   tasmai kāmasya siddhaye # nairujyaṃ saṃpradāsyati // NCit_2.13 //	tasmE kAmasya sidDaye # nErujyam saMpradAsyati // NCit-_2.13 //
   nānā prakāraduḥsvapnāt $ dveṣagrastebhya eva ca &	nAnA prakAra-duHsvapnAt $ dveza-grasteByaH eva ca &
   sarveṣā rakṣaṇa kṛtvā % pāpān nāśayati dhruvam // NCit_2.14 //	sarvezA rakzaNa kRtvA % pApAt nASayati Druvam // NCit-_2.14 //
   dharmaśca sadṛśo bhāvyaḥ $ rakṣohānirbhaved dhruvam &	DarmaH-ca sadRSaH BAvyaH $ rakzaH-hA-niH-Bavet Druvam &
   yaśovṛddhirbhaved viśve % yuṣmākaṃ paripūjanāt // NCit_2.15 //	yaSaH-vRdDiH-Bavet viSve % yuzmAkam paripUjanAt // NCit-_2.15 //
   lokapūjāvyavasthāyai $ pratimānāṃ yathāyatham &	loka-pUjA-vyavasTAyE $ pratimAnAm yaTAyaTam &
   nāmādikīrtanaṃ kārya % stavapūjādikaṃ tathā // NCit_2.16 //	nAma-Adi-kIrtanam kAryaH % stava-pUjA-Adikam taTA // NCit-_2.16 //
   pratimāṃ yāṃ pratidinaṃ $ puṇyātmā pūjayiṣyati &	pratimAm yAm pratidinam $ puNya-AtmA pUjayizyati &
   tayaiva dīyate śāntis % tasmai bhaktāya sarvataḥ // NCit_2.17 //	tayA-eva dIyate SAntiH % tasmE BaktAya sarvatas // NCit-_2.17 //
   evaṃ vavatviti prāhur $ devāḥ prasannamānasāḥ &	evam vavatu-iti prAhuH $ devAH prasanna-mAnasAH &
   svīyaveṣaiḥ svacetasā % svādhiṣṭhānaṃ samāgatāḥ \	svIya-vezEH sva-cetasA % svADizWAnam samAgatAH \
   itthaṃ pūjābhavad viśva- # vāsibhiste prapūjitāḥ // NCit_2.18 //	itTam pUjA-Bavat viSva # vAsiBiH-te prapUjitAH // NCit-_2.18 //
   parimāṇādikaṃ teṣāṃ $ mattaḥ śrutvā ca lakṣaṇam &	parimANa-Adikam tezAm $ mattaH SrutvA ca lakzaNam &
   adya manuṣyalokeṣu % pracāraya prayatnataḥ // NCit_2.19 //	adya manuzya-lokezu % pracAraya prayatnataH // NCit-_2.19 //
   brahmaṇaśca mayā prāptaṃ $ vidyottamā ca lakṣaṇam &	brahmaNaH-ca mayA prAptam $ vidyA-uttamA ca lakzaNam &
   aśeṣaṃ parimāṇaṃ ca % tubhyamadya pradīyate // NCit_2.20 //	aSezam parimANam ca % tuByam-adya pradIyate // NCit-_2.20 //
   trilokeṣu ca pūjyānāṃ $ sarveṣāṃ dehināṃ tathā &	trilokezu ca pUjyAnAm $ sarvezAm dehinAm taTA &
   pāpahānikaraṃ bhīter % nāśakam netramodakaṃ // NCit_2.22 //	pApa-hAni-karam BIteH % nASakam netramodakam // NCit-_2.22 //
   ādyutpannañca doṣeṇa $ hīnaṃ nānāśrayaṃ param &	Adi-utpannaQca dozeNa $ hInam nAnA-ASrayam param &
   vijānīhi kṣitīndra tvaṃ % yaśorāśivivardhakam // NCit_2.23 //	vijAnIhi kziti-indra tvam % yaSaH-rASi-vivarDakam // NCit-_2.23 //
   || citralakṣaṇe pūjotpattirnām dvitīyaḥ parivarttaḥ ||	|| citra-lakzaNe pUjA-utpattiH-nAm dvitIyaH parivarttaH ||
   tṛtīyaḥ parivarttaḥ	tRtIyaH parivarttaH
   lokasya kāyamānaṃ māṃ $ svayambhūrupadiṣṭavān &	lokasya kAyamAnam mAm $ svayamBUrupadizwavAn &
   tat tathaiva pravakṣyāmi % mānaṃ brūhi prajāsu ca // NCit_3.1 //	tat taTA-eva pravakzyAmi % mAnam brUhi prajAsu ca // NCit-_3.1 //
   devarākṣasagandharva $ siddhanartakakinnarāḥ &	deva-rAkzasa-ganDarva $ sidDa-nartaka-kinnarAH &
   vidyādharāśca nāgendrāḥ % piśācapretakāyikāḥ // NCit_3.2 //	vidyADarAH-ca nAga-indrAH % piSAca-pretakAyikAH // NCit-_3.2 //
   ye bhavanti ca teṣāṃ vai $ bhūpatonāṃ tatastathā &	ye Bavanti ca tezAm vE $ BUpatA-UnAm tatas-taTA &
   sarveṣāṃ prāṇijātānāṃ % mānamidaṃ pravartate // NCit_3.3 //	sarvezAm prANi-jAtAnAm % mAnam-idam pravartate // NCit-_3.3 //
   paramāṇuśca vālāgraṃ $ likṣā yūko yavo 'ṅguliḥ &	paramANuH-ca vAla-agram $ likzA yUkaH yavaH aFguliH &
   aṣṭāṣṭaguṇavṛddhyā vai % jñātavyamiti niścitam // NCit_3.4 //	azwa-azwaguNa-vRdDyA vE % jQAtavyam-iti niScitam // NCit-_3.4 //
   paramāṇubhiraṣṭābhir $ ekaṃ vālāgramucyate &	paramANuBiH-azwABiH $ ekam vAlAgram-ucyate &
   vālāgrāṣṭau ca likṣā sā % parimāṇajñakīrtitā \	vAla-agra-azwO ca likzA sA % parimANa-jQa-kIrtitA \
   aṣṭalikṣā bhaved yūkaḥ # aṣṭayūkā yavaḥ smṛtaḥ // NCit_3.5 //	azwa-likzA Bavet yUkaH # azwayUkAH yavaH smRtaH // NCit-_3.5 //
   dvyaṅgulordvyaṅgulaṃ mānam $ aṅguliḥ syād yavāṣṭakam &	dvi-aFguloH-dvi-aFgulam mAnam $ aFguliH syAt yava-azwakam &
   ardhāṅguliścaturyavā % iti mānaṃ nigadyate // NCit_3.6 //	arDa-aFguliH-catur-yavAH % iti mAnam nigadyate // NCit-_3.6 //
   vistārasya yathaivārtha $ āyāmena prakāśitaḥ &	vistArasya yaTA-eva-arTa $ AyAmena prakASitaH &
   tathārohasamucchrāyau % paryāyavācinau matau \	taTA-Aroha-samucCrAyO % paryAya-vAcinO matO \
   parimāṇānusareṇa # varṇanoyāḥ kṣitau narāḥ // NCit_3.7 //	parimANa-anusareNa # varNanoyAH kzitO narAH // NCit-_3.7 //
   ucchrāyaśca tathāyāmo $ rājñāṃ nyagrodhavṛkṣavat &	ucCrAyaH-ca taTA-AyAmaH $ rAjQAm nyagroDa-vRkza-vat &
   vistṛtaścakravartināṃ % śruyatāṃ varṇyate mayā // NCit_3.8 //	vistRtaH-cakravartinAm % SruyatAm varNyate mayA // NCit-_3.8 //
   ucchrāyaścakravartināṃ $ svāṅguleḥ parimāṇataḥ &	ucCrAyaH-cakravartinAm $ sva-aFguleH parimANataH &
   aṣṭottaraśataṃ jñeyaṃ % kadācinna parāṅguleḥ // NCit_3.9 //	azwottaraSatam jQeyam % kadAcid-na para-aFguleH // NCit-_3.9 //
   cakravartimahīpānām $ ucchrāyaparimāṇakam &	cakravarti-mahIpAnAm $ ucCrAya-parimANakam &
   sākṣāt savarṇyate cātra % purvoktaṃ vistareṇa ca // NCit_3.10 //	sAkzAt savarNyate ca-atra % purva-uktam vistareNa ca // NCit-_3.10 //
   mukhādīnāṃ parimāṇaṃ $ śruyatāmucyate mayā &	muKa-AdInAm parimANam $ SruyatAm-ucyate mayA &
   tribhāgena vibhaktaṃ ca % samānena tathā budhaiḥ \	tri-BAgena viBaktam ca % samAnena taTA buDEH \
   civunāsālalāṭaṃ vā # caturaṅgulamānakam // NCit_3.11 //	civu-nAsA-lalAwam vA # catur-aFgula-mAnakam // NCit-_3.11 //
   āyāmo mukhabhāgasya $ bhaveccaturdaśāṅguliḥ &	AyAmaH muKa-BAgasya $ Bavet-caturdaSa-aFguliH &
   urddhabhāge tvadhībhāge % āyamo dvādaśāṅguliḥ \	urdDa-BAge tu-aDIBAge % AyamaH dvAdaSa-aFguliH \
   āroho vadanasyātra # dvādaśāṅgulimānakaḥ // NCit_3.12 //	ArohaH vadanasya-atra # dvAdaSa-aFguli-mAnakaH // NCit-_3.12 //
   ārohaścaturaṃgulam $ uṣṇīṣasya bhaved dhruvaṃ &	ArohaH-catur-aMgulam $ uzNIzasya Bavet Druvam &
   āyāmaśca tathaivāsya % ṣaḍaṅgulasamāyutaḥ // NCit_3.13 //	AyAmaH-ca taTA-eva-asya % zaz-aFgula-samAyutaH // NCit-_3.13 //
   śīrṣaṃ chatrasamākāram $ āyāmo dvādaśāṅgulaḥ &	SIrzam Catra-sama-AkAram $ AyAmaH dvAdaSa-aFgulaH &
   dvātriṃśat tasya maṇdalam % aṅgulīnāṃ hi mānataḥ // NCit_3.14 //	dvAtriMSat tasya maNdalam % aFgulInAm hi mAnataH // NCit-_3.14 //
   karṇadeśasya cāyamo $ dvyaṅguliparimāṇakaḥ &	karNa-deSasya ca-ayamaH $ dvi-aFguli-parimANakaH &
   caturaṅgalisamucchrāyo % randhramardhāṅgalaṃ matam \	caturaFgali-samucCrAyaH % ranDram-arDAFgalam matam \
   karṇārandhrasya cāroha # ekāṅgulo bhaved dhruvam // NCit_3.15 //	karNa-aranDrasya ca-Aroha # eka-aFgulaH Bavet Druvam // NCit-_3.15 //
   samānatalavijñeyaṃ $ bhrupṛṣṭhakarṇayostathā &	samAna-tala-vijQeyam $ BrupRzWa-karNayoH-taTA &
   akṣikoṣasya vistāraḥ % karṇarandhrasamānakaḥ // NCit_3.16 //	akzi-kozasya vistAraH % karNa-ranDra-samAnakaH // NCit-_3.16 //
   karṇasya luṭikāmānaṃ $ niścayena na kīrtyate &	karNasya luwikA-mAnam $ niScayena na kIrtyate &
   bhruvorucchrāya āroho % dvau yavau caturaṃguliḥ // NCit_3.17 //	BruvoH-ucCrAyaH ArohaH % dvO yavO catur-aMguliH // NCit-_3.17 //
   sarveṣāmeva śāntānāṃ $ bhruḥsyānnavaśaśāṅkavat &	sarvezAm-eva SAntAnAm $ BruHsyAt-nava-Sa-SAFka-vat &
   narttane rodane krodhe % cāpākārā bhavet sadā // NCit_3.18 //	naRttane rodane kroDe % cApa-AkArA Bavet sadA // NCit-_3.18 //
   bhaye śoke ca bhrūprāntāv $ unnatau kramikau smṛtau &	Baye Soke ca BrU-prAntO $ unnatO kramikO smRtO &
   nāsākośāt samutthāya % ardhalalāṭagāminau // NCit_3.19 //	nAsA-koSAt samutTAya % arDa-lalAwa-gAminO // NCit-_3.19 //
   ekāṅgulistathā madhyaḥ $ romakoṣasamāvṛtaḥ &	eka-aFguliH-taTA maDyaH $ romakoza-samAvRtaH &
   bhrūmadhyāt keśaparyantaṃ % mānaṃ dvyardhāṅgulaṃ matam // NCit_3.20 //	BrU-maDyAt keSa-paryantam % mAnam dvi-arDa-aFgulam matam // NCit-_3.20 //
   bhrūvaḥ prabhṛti bhālāntaṃ $ mānaṃ syāccaturaṅgulam &	BrUvaH praBRti BAla-antam $ mAnam syAt-catur-aFgulam &
   dvyaṅgulau hyakṣikoṣaḥ syān % netramadhyaṃ tathaiva tu // NCit_3.21 //	dvi-aFgulO hi-akzi-kozaH syAt % netra-maDyam taTA-eva tu // NCit-_3.21 //
   cakṣuṣodvaryaṅgulāroha $ āyāmaścaikakāṅguliḥ &	cakzuzA-udvarI-aFgula-Aroha $ AyAmaH-ca-ekaka-aFguliH &
   tribhāgastārakā hyasya % mukhamānasusammatā // NCit_3.22 //	tri-BAgaH-tArakA hi-asya % muKa-mAna-su-sammatAH // NCit-_3.22 //
   cakṣuvat tārakocchrāyo $ nayanaṃ cāpasannibham &	cakzu-vat tAraka-ucCrAyaH $ nayanam cApa-sanniBam &
   yad bhavettasya mānaṃ syād % yavatrayapramāṇakam // NCit_3.23 //	yat Bavet-tasya mAnam syAt % yava-traya-pramANakam // NCit-_3.23 //
   utpalapatranetrasya $ pramāṇaṃṣaḍyavaṃ smṛtam &	utpala-patra-netrasya $ pramANaMzaz-yavam smRtam &
   matsyodarasunetrasya % mānamaṣṭayavaṃ bhavet // NCit_3.24 //	matsya-udara-sunetrasya % mAnam-azwa-yavam Bavet // NCit-_3.24 //
   padmapatranibhaṃ netraṃ $ navayavaiḥ susaṃnitam &	padma-patra-niBam netram $ nava-yavEH su-saMnitam &
   varāṭakābhanetrasya % mānaṃ daśayavaṃ bhavet // NCit_3.25 //	varAwaka-ABa-netrasya % mAnam daSa-yavam Bavet // NCit-_3.25 //
   ucchrāyaśca tathāyāmo $ netrāṇāṃ varṇito mayā &	ucCrAyaH-ca taTA-AyAmaH $ netrANAm varNitaH mayA &
   nirvikalpaṃ bhaveccakṣur % yogināṃ cāpasannibhaṃ // NCit_3.26 //	nirvikalpam Bavet-cakzuH % yoginAm cApa-sanniBam // NCit-_3.26 //
   kāmināṃ ca tathā strīṇāṃ $ netraṃ matsyodaraṃ bhavet &	kAminAm ca taTA strINAm $ netram matsya-udaram Bavet &
   sāmānyānaṃ tu karttavyam % utpaladalasannibham // NCit_3.27 //	sAmAnyAnam tu karttavyam % utpala-dala-sanniBam // NCit-_3.27 //
   trastasya rudataścaiva $ padmapatranibhaṃ varam &	trastasya rudataH-ca-eva $ padma-patra-niBam varam &
   kruddhasya duḥkhitasyaiva % varāṭakanibhaṃ sadā // NCit_3.28 //	krudDasya duHKitasya-eva % varAwaka-niBam sadA // NCit-_3.28 //
   utpaladalavannetraṃ $ raktāntaṃ kṛṣṇatārakam &	utpala-dala-vat-netram $ rakta-antam kRzNa-tArakam &
   dīrghāgrasundaraṃ pakṣma % śuvarṇaṃ saralaṃ mṛdu // NCit_3.29 //	dIrGa-agra-sundaram pakzma % SuvarNam saralam mRdu // NCit-_3.29 //
   gokṣīravarṇavatsnigdhaṃ $ prajāhitakaraṃ bhavet &	go-kzIra-varNa-vat-snigDam $ prajA-hita-karam Bavet &
   rājannetat vijānīyād % yathā syāt netralakṣaṇam // NCit_3.30 //	rAjan=-etat vijAnIyAt % yaTA syAt netra-lakzaNam // NCit-_3.30 //
   prasannapadmavannetrāṃ $ nīlavalkalasundaraṃ &	prasanna-padma-vat-netrAm $ nIla-valkala-sundaram &
   antarākhacitaṃ kṛṣṇaṃ % tārakaṃ śrīsukhapradam \	antarAKacitam kRzNam % tArakam SrI-suKa-pradam \
   vilikhayet tathā dhīmān # citraśāstreṣu dīkṣitaḥ // NCit_3.31 //	viliKayet taTA DImAn # citra-SAstrezu dIkzitaH // NCit-_3.31 //
   netramānamidaṃ jñeyaṃ $ yathāśāstramudīritam &	netra-mAnam-idam jQeyam $ yaTASAstram-udIritam &
   ṣaṭtriṃśaddṛṣṭiniyama- % lakṣaṇamagra ucyate // NCit_3.32 //	zawtriMSat-dRzwi-niyama % lakzaNam-agraH ucyate // NCit-_3.32 //
   nāsāyāḥ punarārohaś $ caturaṅgulimātrakaḥ &	nAsAyAH punar-ArohaH $ catur-aFguli-mAtrakaH &
   māsāgrasya samucchrāyau % dvyaṅguliparimāṇakaḥ // NCit_3.33 //	mAsa-agrasya samucCrAyO % dvi-aFguli-parimANakaH // NCit-_3.33 //
   vakratāyāḥ puṭasyāpi $ āyāmaḥ svāṅgulidvayam &	vakratAyAH puwasya-api $ AyAmaH sva-aFguli-dvayam &
   nāsārandhrāgradeśasya % mānavaṃ syāccaturyavam \	nAsA-ranDra-agra-deSasya % mAnavam syAt-caturyavam \
   ucchrāyaśca tathaivāsya # yavadvayasamāyutaḥ // NCit_3.34 //	ucCrAyaH-ca taTA-eva-asya # yava-dvaya-samAyutaH // NCit-_3.34 //
   deśasturandhrayormadhye $ dviyavaparimāṇakaḥ &	deSaH-tu-ranDrayoH-maDye $ dvi-yava-parimANakaH &
   ārohaḥ ṣaḍyavastasya % oṣṭha ekāṅguliḥ smṛtaḥ // NCit_3.35 //	ArohaH zaz-yavaH-tasya % ozWaH eka-aFguliH smRtaH // NCit-_3.35 //
   adharo 'rdhāṅgulistasya $ gojī cārdhāṅgulistathā &	aDaraH arDa-aFguliH-tasya $ gojI ca-arDa-aFguliH-taTA &
   adharoṣṭhasya cārohaś % caturaṅgulimānakaḥ // NCit_3.36 //	aDarozWasya ca-ArohaH % catur-aFguli-mAnakaH // NCit-_3.36 //
