   PADA MARKERS	PADAH MARKERS
   tāvaccīrṇavratasyāpi $ tat pāpaṃ na praṇaśyati // YS182v_3.60 //	tAvat-cIrNa-vratasya-api $ tat pApam na praNaSyati // YS182u-_3.60 //
   yad dehakaṃ kākabalākacillām- $ edhyena liptaṃ tu bhavet kadācit &	yat dehakam kAka-balA-kacillAm $ eDyena liptam tu Bavet kadAcid &
   śrotre mukhe vā parimastake vā % jñā[snā]nena lepopahatasya śuddhiḥ //	Srotre muKe vA parimastake vA % jQA[snA]nena lepa-upahatasya SudDiH //
   YS182v_3.61 //	YS182u-_3.61 //
   abhakṣyāṇām apeyānām $ alehyānāṃ ca bhakṣaṇe &	aBakzyANAm apeyAnAm $ alehyAnAm ca BakzaNe &
   retomūtrapurīṣāṇāṃ % prāyaścittaṃ kathaṃ bhavet // YS182v_3.62 //	retaH-mUtra-purIzANAm % prAyaScittam kaTam Bavet // YS182u-_3.62 //
   padmodumbarabilvānāṃ $ kuśāśvatthapalāśayoḥ &	padma-udumbara-bilvAnAm $ kuSa-aSvatTa-palASayoH &
   eteṣām udakaṃ pītvā % pañcagavyena śudhyati // YS182v_3.63 //	etezAm udakam pItvA % paQcagavyena SuDyati // YS182u-_3.63 //
   strīṇāṃ rajasvalānāṃ ca $ sparśaś caiva bhaved yadi &	strINAm rajasvalAnAm ca $ sparSaH ca-eva Bavet yadi &
   caturṇām api varṇanāṃ % prāyaścittaṃ kathaṃ bhavet // YS182v_3.64 //	caturNAm api varNanAm % prAyaScittam kaTam Bavet // YS182u-_3.64 //
   spṛṣṭvā rajasvalā 'nyonyaṃ $ sagotrā cānyagotrakā &	spRzwvA rajasvalA anyonyam $ sagotrA ca-anya-gotrakAH &
   kāmād akāmato vā 'pi % trirātrāc cuddhir iṣyate // YS182v_3.65 //	kAmAt akAmatas vA api % tri-rAtrAt cudDiH izyate // YS182u-_3.65 //
   spṛṣṭvā rajasvalā 'nyonyaṃ $ brāhmaṇī kṣattriyā tathā &	spRzwvA rajasvalA anyonyam $ brAhmaNI kzattriyA taTA &
   ardhakṛcchraṃ caret pūrvā % pādakṛcchraṃ tathottarā // YS182v_3.66 //	arDa-kRcCram caret pUrvA % pAda-kRcCram taTA-uttarAH // YS182u-_3.66 //
   spṛṣṭvā rajasvalā 'nyonyaṃ $ brāhmaṇī vaiśyinī tathā &	spRzwvA rajasvalA anyonyam $ brAhmaNI vESyinI taTA &
   pādahīnaṃ caret pūrvā % pādam ekaṃ tathottarā // YS182v_3.67 //	pAda-hInam caret pUrvA % pAdam ekam taTA-uttarAH // YS182u-_3.67 //
   spṛṣṭvā rajasvalā 'nyonyaṃ $ brāhmaṇī śūdriṇī tathā &	spRzwvA rajasvalA anyonyam $ brAhmaNI SUdriNI taTA &
   kṛcchreṇa śudhyate śūdrī % brāhmī dānena śudhyati // YS182v_3.68 //	kRcCreNa SuDyate SUdrI % brAhmI dAnena SuDyati // YS182u-_3.68 //
   vipraḥ spṛṣṭo niśāyāṃ tū- $ dakyayā patitena vā &	vipraH spRzwaH niSAyAm tU $ dakyayA patitena vA &
   divā ''nītena toyena % snāpayed agnisaṃnidhau // YS182v_3.69 //	divA aanItena toyena % snApayet agni-saMniDO // YS182u-_3.69 //
   divā caivārkasaṃspṛṣṭaṃ $ rātrau nakṣatradarśanāt &	divA ca-eva-arka-saMspRzwam $ rAtrO nakzatra-darSanAt &
   saṃdhyayor ubhayor vā 'pi % pavitraṃ sarvadā jalam // YS182v_3.70 //	saMDyayoH uBayoH vA api % pavitram sarvadA jalam // YS182u-_3.70 //
   iti śrīyāmye dharmaśāstre tṛtīyo 'dhyāyaḥ ||	iti SrIyAmye DarmaSAstre tRtIyaH aDyAyaH ||
   adhyāya 4	aDyAya 4
   khātaṃ vāpī tathā kūpa- $ pāṣāṇe śastraghātite &	KAtam vApI taTA kUpa $ pAzANe Sastra-GAtite &
   yaṣṭyā tu ghātite caiva % mṛtpiṇḍānyeva sādhayet // YS182v_4.1 //	yazwyA tu GAtite ca-eva % mRd-piNxAni-eva sADayet // YS182u-_4.1 //
   govadhe caiva yat pāpaṃ $ balīvardasya caiva hi &	go-vaDe ca-eva yat pApam $ balIvardasya ca-eva hi &
   prāyaścittaṃ bhavet tatra % striyā vā puruṣasya vā // YS182v_4.2 //	prAyaScittam Bavet tatra % striyAH vA puruzasya vA // YS182u-_4.2 //
   khāte ca patitā yā gauḥ $ kūpe vā cāvaṭe 'pi vā &	KAte ca patitA yA gOH $ kUpe vA ca-avawe api vA &
   āśā[śai]vālakuḍe[ṇḍe] vā 'pi % śastraghātena caiva hi // YS182v_4.3 //	ASA[-SE]vAla-kuxe[Nxe] vA api % Sastra-GAtena ca-eva hi // YS182u-_4.3 //
   yaṣṭyā tu patitā yā gaur $ balīvardo mṛto 'pi vā &	yazwyA tu patitA yA gOH $ balIvardaH mRtaH api vA &
   vatso vatsataro vā 'pi % prāyaścittī bhaven naraḥ // YS182v_4.4 //	vatsaH vatsataraH vA api % prAyaScittI Bavet naraH // YS182u-_4.4 //
   nārī vā 'pi kumāro vā $ prāyaścittād viśudhyati &	nArI vA api kumAraH vA $ prAyaScittAt viSuDyati &
   pāpī prakhyāpayet pāpaṃ % dattvā dhenuṃ tathā vṛṣam // YS182v_4.5 //	pApI praKyApayet pApam % dattvA Denum taTA vRzam // YS182u-_4.5 //
   pracchannapāpino ye syuḥ $ kṛtaghnā duṣṭacāriṇaḥ &	pracCanna-pApinaH ye syuH $ kRtaGnAH duzwa-cAriNaH &
   narakeṣu ca pacyante % yāvad ābhūtasaṃplavam // YS182v_4.6 //	narakezu ca pacyante % yAvat ABUtasaMplavam // YS182u-_4.6 //
   tasmāc ca pāpinā grāhyaṃ $ prāyaścittaṃ yathā tathā &	tasmAt ca pApinA grAhyam $ prAyaScittam yaTA taTA &
   pramādāc ca hatā yena % kapilā vā tathetarā // YS182v_4.7 //	pramAdAt ca hatAH yena % kapilA vA taTA-itarAH // YS182u-_4.7 //
   yathā brahmavadhe pāpaṃ $ kapilāyā vadhe tathā &	yaTA brahma-vaDe pApam $ kapilAyAH vaDe taTA &
   balīvarde 'pi ca tathā % prāyaścittaṃ samaṃ smṛtam // YS182v_4.8 //	balIvarde api ca taTA % prAyaScittam samam smRtam // YS182u-_4.8 //
   rodhane bandhane caiva $ mṛtpiṇḍanavagomaye &	roDane banDane ca-eva $ mRd-piNxa-nava-gomaye &
   utkṛṣṭenāpi gohantā % prāyaścittena śudhyati // YS182v_4.9 //	utkRzwena-api go-hantA % prAyaScittena SuDyati // YS182u-_4.9 //
   muṣṭyā vā nihatā yā gauḥ $ śakaṭe dhā[vā]ripaṅkayoḥ &	muzwyA vA nihatAH yA gOH $ Sakawe DA[va-a]ri-paFkayoH &
   govartapatitā gāvaḥ % śvanadyām uttare 'pi vā // YS182v_4.10 //	govarta-patitAH gAvaH % Sva-nadyAm uttare api vA // YS182u-_4.10 //
   etat te kathitaṃ sarvaṃ $ gavāṃ ca [vi]ghātam uttamam &	etat te kaTitam sarvam $ gavAm ca [vi]GAtam uttamam &
   yatra yatra mriyed gauś ca % prāyaścittaṃ pṛthak pṛthak // YS182v_4.11 //	yatra yatra mriyet gOH ca % prAyaScittam pRTak pRTak // YS182u-_4.11 //
   vane ca patitā yā gauḥ $ pāmaratrāṭa [sa]śaṅktitā &	vane ca patitA yA gOH $ pAmara-trAwaH [sa]SaFkti-tA &
   mṛtā caiva yadā sā gauḥ % prāyaścittī bhavec ca saḥ // YS182v_4.12 //	mRtA ca-eva yadA sA gOH % prAyaScittI Bavet ca saH // YS182u-_4.12 //
   preṣitaḥ puruṣo vā 'pi $ prāyaścittaṃ ca yat smṛtam &	prezitaH puruzaH vA api $ prAyaScittam ca yat smRtam &
   ābdikaṃ caiva śūdrasya % vaiśyasya dviguṇaṃ bhavet // YS182v_4.13 //	Abdikam ca-eva SUdrasya % vESyasya dviguNam Bavet // YS182u-_4.13 //
   triguṇaṃ kṣattriyasyaiva $ viprasyaiva caturguṇam &	triguNam kzattriyasya-eva $ viprasya-eva caturguNam &
   goṣṭhe nivasanaṃ kāryaṃ % goghno 'ham iti vācayet // YS182v_4.14 //	gozWe nivasanam kAryam % go-GnaH aham iti vAcayet // YS182u-_4.14 //
   kaṣṭena vartamāno 'pi $ kālenaiva śucir bhavet &	kazwena vartamAnaH api $ kAlena-eva SuciH Bavet &
   gavāṃ madhye vased rātrau % divā gā vai(?) hy anuvrajet // YS182v_4.15 //	gavAm maDye vaset rAtrO % divA gAH vE(?) hi anuvrajet // YS182u-_4.15 //
   na strīṇāṃ vapanaṃ kuryān $ na ca govrajanaṃ smṛtam &	na strINAm vapanam kuryAt $ na ca go-vrajanam smRtam &
   na ca goṣṭhe vased rātrau % na kuryād vaidikīṃ śrutim // YS182v_4.16 //	na ca gozWe vaset rAtrO % na kuryAt vEdikIm Srutim // YS182u-_4.16 //
   sarvān keśān samucchritya $ cchedayed aṅguladvayam &	sarvAn keSAn samucCritya $ cCedayet aFgula-dvayam &
   eṣa e[vame]va tu nārīṇāṃ % śiromuṇḍāpanaṃ smṛtam // YS182v_4.17 //	ezaH e[vam-e]va tu nArINAm % SiromuNxApanam smRtam // YS182u-_4.17 //
   sūtake mṛtake caiva $ vidhiṃ prabrūhi no yama &	sUtake mRtake ca-eva $ viDim prabrUhi naH yamaH &
   jātake vartamāne 'pi % mṛtakaṃ ca yadā bhavet // YS182v_4.18 //	jAtake vartamAne api % mRtakam ca yadA Bavet // YS182u-_4.18 //
   ko vidhiḥ sa vinirdiṣṭaḥ $ kathayasva yathā tatham &	kaH viDiH sa vinirdizwaH $ kaTayasva yaTA taTam &
   evam ukto hi bhagavān % yamaḥ prāha yathā tatham // YS182v_4.19 //	evam uktaH hi BagavAn % yamaH prAha yaTA taTam // YS182u-_4.19 //
   jātake naiva mṛtakaṃ $ kṣayaṃ yāti na saṃśayaḥ &	jAtake na-eva mRtakam $ kzayam yAti na saMSayaH &
   pūrvavratam anirdiṣṭaṃ % mayā ca sūtakaṃ bhavet // YS182v_4.20 //	pUrva-vratam anirdizwam % mayA ca sUtakam Bavet // YS182u-_4.20 //
   sūtakena na lipyeta $ iti prāha svayaṃ yamaḥ &	sUtakena na lipyeta $ iti prAha svayam yamaH &
   sūtakena na lipyeta % vrataṃ saṃpūrṇatāṃ vrajet // YS182v_4.21 //	sUtakena na lipyeta % vratam saMpUrNa-tAm vrajet // YS182u-_4.21 //
   śrāddhaṃ dānaṃ tapo yajño $ devatārādhanaṃ tathā &	SrAdDam dAnam tapaH yajQaH $ devatA-ArADanam taTA &
   brahmahā ca surāpaś ca % svarṇasteyī gurudruhaḥ // YS182v_4.22 //	brahma-hA ca surApaH ca % svarNa-steyI guru-druhaH // YS182u-_4.22 //
   saṃsargī pañcamo jñeyas $ tatsamo nātra saṃśayaḥ &	saMsargI paQcamaH jQeyaH $ tad-samaH na-atra saMSayaH &
   eteṣu dvādaśābdaṃ ca % prāyaścittaṃ vidhīyate // YS182v_4.23 //	etezu dvAdaSa-abdam ca % prAyaScittam viDIyate // YS182u-_4.23 //
   tathā pātakināṃ caiva $ ṣaḍabdaṃ caiva saṃsmṛtam &	taTA pAtakinAm ca-eva $ zaxabdam ca-eva saMsmRtam &
   upapātakināṃ caiva % tripañcābdaṃ vidhīyate // YS182v_4.24 //	upapAtakinAm ca-eva % tri-paQca-abdam viDIyate // YS182u-_4.24 //
   prājāpatyais tribhiḥ kṛcchraṃ $ kṛcchraṃ vai dvādaśābdikam &	prAjApatyEH triBiH kRcCram $ kRcCram vE dvAdaSa-Abdikam &
   ekabhaktaṃ tathā naktam % upavāsam athāpi vā // YS182v_4.25 //	eka-Baktam taTA naktam % upavAsam aTa-api vA // YS182u-_4.25 //
   etad dinacatuṣkeṇa $ pādakṛcchraś ca jāyate &	etat dina-catuzkeNa $ pAdakRcCraH ca jAyate &
   tripādakṛcchro vijñeyaḥ % pāpakśayakaraḥ smṛtaḥ // YS182v_4.26 //	tri-pAda-kRcCraH vijQeyaH % pApakSaya-karaH smRtaH // YS182u-_4.26 //
   dharmaśāstrānusāreṇa $ prāyaścittaṃ manīṣibhiḥ &	Darma-SAstra-anusAreNa $ prAyaScittam manIziBiH &
   dātavyaṃ pāpamuktyarthaṃ % prāṇināṃ pāpakāriṇām // YS182v_4.27 //	dAtavyam pApa-mukti-arTam % prANinAm pApa-kAriNAm // YS182u-_4.27 //
   anutāpādya[po ya]dā puṃsāṃ[so] $ bhaved vai pāpinaḥ kila &	anutApa-Adi-a[paH ya]dA puMsAM[so] $ Bavet vE pApinaH kila &
   prāyaścittaṃ tadā deyam % ity āha bhagavān yamaḥ // YS182v_4.28 //	prAyaScittam tadA deyam % iti Aha BagavAn yamaH // YS182u-_4.28 //
   ajñātvā dharmaśāstrāṇi $ prāyaścittaṃ dadāti yaḥ &	ajQAtvA Darma-SAstrANi $ prAyaScittam dadAti yaH &
   prāyaścittī bhavet pūtas % tat pāpaṃ parṣadaṃ vrajet // YS182v_4.29 //	prAyaScittI Bavet pUtaH % tat pApam parzadam vrajet // YS182u-_4.29 //
   tasmāc chāstrānusāreṇa $ prāyaścittaṃ vidhīyate &	tasmAt SAstra-anusAreNa $ prAyaScittam viDIyate &
   aṣṭaśālyāṃ mṛtā ye ca % ye ca strīsūtake mṛtāḥ // YS182v_4.30 //	azwa-SAlyAm mRtAH ye ca % ye ca strI-sUtake mRtAH // YS182u-_4.30 //
   draṃṣṭrābhir bhakṣitā ye ca $ ye ca ātmahano janāḥ &	draMzwrABiH BakzitAH ye ca $ ye ca Atma-hanaH janAH &
   aṣṭaśālyāṃ mṛto vipraḥ % prāyaścittaṃ tu bandhubhiḥ // YS182v_4.31 //	azwa-SAlyAm mRtaH vipraH % prAyaScittam tu banDuBiH // YS182u-_4.31 //
   kāryaṃ tu ābdikaṃ caiva $ tathā strīṇāṃ ca dāpayet &	kAryam tu Abdikam ca-eva $ taTA strINAm ca dApayet &
   śuddhyarthaṃ nānyathā bhāvyam % ity āha bhagavān yamaḥ // YS182v_4.32 //	SudDi-arTam na-anyaTA BAvyam % iti Aha BagavAn yamaH // YS182u-_4.32 //
   durmṛtyumaraṇaṃ prāptā $ ye 'py adhogatim āgatāḥ &	durmRtyu-maraNam prAptAH $ ye api aDogatim AgatAH &
   teṣāṃ śuddhyartham evātra % dvitryabdaṃ hi viśiṣyate // YS182v_4.33 //	tezAm SudDi-arTam eva-atra % dvi-tri-abdam hi viSizyate // YS182u-_4.33 //
   brāhmaṇakṣattriyaviśāṃ $ śūdrānāṃ cāntyajātinām &	brAhmaNa-kzattriya-viSAm $ SUdrAnAm ca-antya-jAtinAm &
   tāratam yena dātavyam % iti prāha svayaṃ yamaḥ // YS182v_4.34 //	tAratam yena dAtavyam % iti prAha svayam yamaH // YS182u-_4.34 //
   patitānāṃ ca viprāṇāṃ $ tathā strīṇāṃ vigarhitam &	patitAnAm ca viprANAm $ taTA strINAm vigarhitam &
   kathaṃ śuddhir bhavet tāsāṃ % teṣāṃ caiva viśeṣataḥ // YS182v_4.35 //	kaTam SudDiH Bavet tAsAm % tezAm ca-eva viSezataH // YS182u-_4.35 //
   vyabhicārād ṛtau śuddhiḥ $ strīṇāṃ caiva na saṃśayaḥ &	vyaBicArAt RtO SudDiH $ strINAm ca-eva na saMSayaH &
   garbhe jāte parityāgo % nānyathā mama bhāṣitam // YS182v_4.36 //	garBe jAte parityAgaH % na-anyaTA mama BAzitam // YS182u-_4.36 //
   duṣṭastrīdarśanenaiva $ pitaro yānty adhogatim &	duzwa-strI-darSanena-eva $ pitaraH yAnti aDogatim &
   ghṛtaṃ yonyāṃ kṣiped ghoraṃ % parapuṃsagatā hi yā // YS182v_4.37 //	GRtam yonyAm kzipet Goram % parapuMsa-gatAH hi yAH // YS182u-_4.37 //
   havanaṃ ca prayatnena $ gāyatryā cāyutatrayam &	havanam ca prayatnena $ gAyatryA ca-ayuta-trayam &
   brāhmaṇān bhojayet paścāc % chatam aṣṭottareṇa hi // YS182v_4.38 //	brAhmaNAn Bojayet paScAt % Catam azwa-uttareNa hi // YS182u-_4.38 //
   vidhavā caiva yā nārī $ puṃsopagatasevinī &	viDavA ca-eva yA nArI $ puMsA-upagata-sevinI &
   tyājyā sā bandhubhiś caiva % nānyathā yamabhāṣitam // YS182v_4.39 //	tyAjyA sA banDuBiH ca-eva % na-anyaTA yama-BAzitam // YS182u-_4.39 //
   patitasya ca viprasya $ anutāparatasya ca &	patitasya ca viprasya $ anutApa-ratasya ca &
   pāpāc caiva nivṛttasya % prāyaścittī bhavet tadā // YS182v_4.40 //	pApAt ca-eva nivRttasya % prAyaScittI Bavet tadA // YS182u-_4.40 //
   tāratam yena dātavyaṃ $ prāyaścittaṃ yathā vidhi &	tAratam yena dAtavyam $ prAyaScittam yaTA viDi &
   sakāmo hi yadā vipraḥ % pāpācāraparo bhavet // YS182v_4.41 //	sa-kAmaH hi yadA vipraH % pApa-AcAra-paraH Bavet // YS182u-_4.41 //
   dṛṣṭvā[diṣṭyā] nivṛttapāpaughaḥ $ prāyaścittī tadārhati &	dRzwvA-a[dizwyA] nivRtta-pApa-oGaH $ prAyaScittI tadA-arhati &
   tathā kṣattriyavaiśyau vā % śūdro vā 'pi yathā kramāt // YS182v_4.42 //	taTA kzattriya-vESyO vA % SUdraH vA api yaTA kramAt // YS182u-_4.42 //
   vidhav āgamane pāpaṃ $ sakṛc caiva tu yad bhavet &	viDau Agamane pApam $ sakRt ca-eva tu yat Bavet &
   asakṛc ca yadā jñātvā % prāyaścittaṃ pravartate // YS182v_4.43 //	asakRt ca yadA jQAtvA % prAyaScittam pravartate // YS182u-_4.43 //
   asakṛd gamanāc caiva $ carec cāndrāyaṇadvayam &	asakRt gamanAt ca-eva $ caret cAndrAyaNa-dvayam &
   sakṛd gamane yat pāpaṃ % prājāpatyadvayena hi // YS182v_4.44 //	sakRt gamane yat pApam % prAjApatya-dvayena hi // YS182u-_4.44 //
   punarbhūr vikṛtā yena $ kṛtā vipreṇa caiva hi &	punarBUH vikRtAH yena $ kRtA vipreNa ca-eva hi &
   vinā śākhāprabhedena % punarbhūr bhaṇyate hi sā // YS182v_4.45 //	vinA SAKA-praBedena % punarBUH BaNyate hi sA // YS182u-_4.45 //
   savarṇaś ca savarṇāyām $ abhiṣikto yadā bhavet &	savarNaH ca savarNAyAm $ aBiziktaH yadA Bavet &
   brāhmaṇaḥ kāmalubdho 'pi % śrāddhe yajñe ca garhitaḥ // YS182v_4.46 //	brAhmaNaH kAma-lubDaH api % SrAdDe yajQe ca garhitaH // YS182u-_4.46 //
   kṣattriyo brāhmaṇīsaktaḥ $ kṣattriṇyāṃ viśa eva vā &	kzattriyaH brAhmaNI-saktaH $ kzattriNyAm viSaH eva vA &
   vaiśyāyā gamane śūdraḥ % patitāyā bhavān yathā // YS182v_4.47 //	vESyAyAH gamane SUdraH % patitAyAH BavAn yaTA // YS182u-_4.47 //
   prātilomye mahatpāpaṃ $ pravadanti manīṣiṇaḥ &	prAtilomye mahat-pApam $ pravadanti manIziNaH &
   prāyaścittaṃ cā ''nulomye % na bhavaty eva cānyathā // YS182v_4.48 //	prAyaScittam cA aanulomye % na Bavati eva ca-anyaTA // YS182u-_4.48 //
   mānasaṃ vācikaṃ caiva $ kāyikaṃ pātakaṃ smṛtam &	mAnasam vAcikam ca-eva $ kAyikam pAtakam smRtam &
   tasmāt pāpād viśuddhyarthaṃ % prāyaścittaṃ dine dine // YS182v_4.49 //	tasmAt pApAt viSudDi-arTam % prAyaScittam dine dine // YS182u-_4.49 //
   prātah saṃdhyāṃ sanakṣatrām $ upāsyām e[sītai]va yatnataḥ &	prAtam saMDyAm sa-nakzatrAm $ upAsyAm e[sItE]va yatnatas &
   madhyāhne ca tathā raudrīṃ % sāyaṃ caiva tu vaiṣṇavīm // YS182v_4.50 //	maDyAhne ca taTA rOdrIm % sAyam ca-eva tu vEzNavIm // YS182u-_4.50 //
   trividhaṃ pāpaśuddhyarthaṃ $ saṃdhyopāsanam eva ca &	triviDam pApa-SudDi-arTam $ saMDyA-upAsanam eva ca &
   saṃdhyāhīno hi yo vipraḥ % snānahīnas tathaiva ca // YS182v_4.51 //	saMDyA-hInaH hi yaH vipraH % snAna-hInaH taTA-eva ca // YS182u-_4.51 //
   snānahīno malāśī syāt $ saṃdhyāhīno hi bhrūṇahā &	snAna-hInaH mala-ASI syAt $ saMDyA-hInaH hi BrUNa-hA &
   naiśaṃ pā([naśyetpā])paṃ hi yāṃ dhyātvā % u([turu])pāsanaparo hi saḥ //	nESam pA([naSyet-pA])pam hi yAm DyAtvA % u([turu])pAsana-paraH hi saH //
   YS182v_4.52 //	YS182u-_4.52 //
   brahmalokaṃ vrajaty eva $ nānyathā yamabhāṣitam &	brahma-lokam vrajati eva $ na-anyaTA yama-BAzitam &
   vidyāt apobhyāṃ saṃyuktaḥ % śāntaḥ śucir alampaṭaḥ // YS182v_4.53 //	vidyAt apoByAm saMyuktaH % SAntaH SuciH alampawaH // YS182u-_4.53 //
   alubhdāhlādaniṣpāpā $ bhūdevā nātra saṃśayaḥ &	aluBda-AhlAda-nizpApAH $ BUdevAH na-atra saMSayaH &
   pātrībhūtāś ca vijñeyā % viprās te nātra saṃśayaḥ // YS182v_4.54 //	pAtrI-BUtAH ca vijQeyAH % viprAH te na-atra saMSayaH // YS182u-_4.54 //
   tebhyo dattam anantaṃ hi $ ity āha bhagavān yamaḥ &	teByaH dattam anantam hi $ iti Aha BagavAn yamaH &
   kukarmasthās tu ye viprā % lolupā vedavarjitāḥ // YS182v_4.55 //	kukarma-sTAH tu ye viprAH % lolupAH veda-varjitAH // YS182u-_4.55 //
   saṃdhyāhīnā vratabhraṣṭāḥ $ piśunā viṣayātmakāḥ &	saMDyA-hInAH vrata-BrazwAH $ piSunAH vizaya-AtmakAH &
   tebhyo dattaṃ niṣphalaṃ syān % nātra kāryāvicāraṇā // YS182v_4.56 //	teByaH dattam nizPalam syAt % na-atra kArya-avicAraNAH // YS182u-_4.56 //
   pratigrahe saṃkucitā yadānyātaiyavidhṛtā |	pratigrahe saMkucitA yadA-anyAtEya-viDRtA |
   bhūmidarśanāt pāpamocakā kṛtatretādvāpare kalau nauvarvīroṣitaḥ ||	BUmi-darSanAt pApa-mocakA kRta-tretA-dvApare kalO nOvarvIra-uzitaH ||
   YS182v_4.57 ||	YS182u-_4.57 ||
   rājapratigrahāt sarvaṃ $ brahmavarcasam eva ca &	rAja-pratigrahAt sarvam $ brahmavarcasam eva ca &
   naśyatīti na saṃdeha % ity āha bhagavān yamaḥ // YS182v_4.58 //	naSyati-iti na saMdehaH % iti Aha BagavAn yamaH // YS182u-_4.58 //
   rājñāṃ pratigrahas tyājyo $ lokatrayajigīṣubhiḥ &	rAjQAm pratigrahaH tyAjyaH $ lokatraya-jigIzuBiH &
   rājñaḥ pratigrahāc caiva % brāhmaṇyaṃ hi vilupyate // YS182v_4.59 //	rAjQaH pratigrahAt ca-eva % brAhmaNyam hi vilupyate // YS182u-_4.59 //
   gāvo dūrapracāreṇa $ hiraṇyaṃ lobhalipsayā &	gAvaH dUra-pracAreNa $ hiraNyam loBa-lipsayA &
   strī vinaśyati garve[bhe]ṇa % brāhmaṇo rājasevayā // YS182v_4.60 //	strI vinaSyati garve[-Be]Na % brAhmaNaH rAja-sevayA // YS182u-_4.60 //
   sevakāś cāpi viprāṇāṃ $ rājñāṃ sukṛtanāmabhiḥ &	sevakAH ca-api viprANAm $ rAjQAm su-kRta-nAmaBiH &
   kumbhīpākeṣu pacyante % yāvad ābhūtasaṃplavam // YS182v_4.61 //	kumBIpAkezu pacyante % yAvat ABUtasaMplavam // YS182u-_4.61 //
   asevyāsevino viprā $ ayājyānāṃ ca yājakāḥ &	asevya-AsevinaH viprAH $ ayAjyAnAm ca yAjakAH &
   apāṅktās te ca vijñeyāḥ % sarvadharmabahiṣkatāḥ // YS182v_4.62 //	apAFktAH te ca vijQeyAH % sarva-Darma-bahizkatAH // YS182u-_4.62 //
   iti śrīyāmye dharmaśāstre caturtho 'dhyāyaḥ ||	iti SrIyAmye DarmaSAstre caturTaH aDyAyaH ||
   adhyāya 5	aDyAya 5
   ataḥ paraṃ pravakṣyāmi $ śṛṇudhvaṃ munipuṅgavāḥ &	atas param pravakzyAmi $ SRNuDvam muni-puFgavAH &
   sarveṣām antyajātīnāṃ % varṇādīnāṃ yathā kramam // YS182v_5.1 //	sarvezAm antya-jAtInAm % varNa-AdInAm yaTA kramam // YS182u-_5.1 //
   strīsaṃparkādikaṃ sarvaṃ $ jātam antyajasaṃjñakam &	strI-saMparka-Adikam sarvam $ jAtam antyaja-saMjQakam &
   yonisaṃkarajaṃ sarvaṃ % varṇataś cāpi sarvaśaḥ // YS182v_5.2 //	yoni-saMkara-jam sarvam % varNataH ca-api sarvaSas // YS182u-_5.2 //
   viprakṣattriyaviṭśūdrā- $ varṇijātyeṣv anukramāt &	vipra-kzattriya-viS-SUdrA $ varNi-jAtyezu anukramAt &
   ete brāhmaṇakutsāḥ syus % tasmād brāhmaṇa([ṇya])m uttamam // YS182v_5.3 //	ete brAhmaNa-kutsAH syuH % tasmAt brAhmaNa-([Nya])m uttamam // YS182u-_5.3 //
   vedācārarato vipro $ vedavedāṅgapāragaḥ &	veda-AcAra-rataH vipraH $ veda-vedAFga-pAragaH &
   tair apy anuṣṭhito dharma % uktaś caiva viśeṣataḥ // YS182v_5.4 //	tEH api anuzWitaH DarmaH % uktaH ca-eva viSezataH // YS182u-_5.4 //
   kārye caiva viśeṣeṇa $ tribhir varnair atandritaḥ &	kArye ca-eva viSezeNa $ triBiH varnEH atandritaH &
   balād dāsī kṛtā ye ca % mlecchacāṇḍāladasyubhiḥ // YS182v_5.5 //	balAt dAsI kRtAH ye ca % mlecCa-cANxAla-dasyuBiH // YS182u-_5.5 //
   aśubhaṃ kāritāḥ karma $ gavādiprāṇihiṃsanam &	aSuBam kAritAH karma $ gavA-Adi-prANi-hiMsanam &
   prāyaścittaṃ ca dātavyaṃ % tāratam yena vā dvijaiḥ // YS182v_5.6 //	prAyaScittam ca dAtavyam % tAratam yena vA dvijEH // YS182u-_5.6 //
   śrāddhakāle yadā jātā $ patnī yasya rajasvalā &	SrAdDa-kAle yadA jAtA $ patnI yasya rajasvalA &
   prasūtā vā na kārya ca % daivikaṃ paitṛkaṃ tathā // YS182v_5.7 //	prasUtAH vA na kArya ca % dEvikam pEtRkam taTA // YS182u-_5.7 //
   brāhmaṇā mantritāś caiva $ kṣaṇitā vā prayatnataḥ &	brAhmaNAH mantritAH ca-eva $ kzaNitAH vA prayatnataH &
   uddiśya pitṛpākaṃ ca % kāryaṃ paitṛkam eva tat // YS182v_5.8 //	uddiSya pitR-pAkam ca % kAryam pEtRkam eva tat // YS182u-_5.8 //
   āśaucaṃ na bhavaty eva $ nātra kāryā vicāraṇā &	ASOcam na Bavati eva $ na-atra kAryA vicAraNA &
   prasthāne vā pitā tasya % pañcatvaṃ ca gato bhavet // YS182v_5.9 //	prasTAne vA pitA tasya % paQcatvam ca gataH Bavet // YS182u-_5.9 //
   śrāddhādikām tu putreṇa $ ajñātena kṛtaṃ yadā &	SrAdDa-AdikAm tu putreNa $ ajQAtena kRtam yadA &
   kanyā pradānasamaye % śrutaṃ ca pi([tavānpi])taraṃ mṛtam // YS182v_5.10 //	kanyA pradAna-samaye % Srutam ca pi([tavAn-pi])taram mRtam // YS182u-_5.10 //
   kanyādānaṃ ca tat kāryaṃ $ vacanād bhavate[ti] kṣamaḥ &	kanyA-dAnam ca tat kAryam $ vacanAt BavatA-i[ti] kzamaH &
