   PADA MARKERS	PADAH MARKERS
   SvetUp_4.16 //	Svetu-up_4.16 //
   eṣa devo viśvakarmā mahātmā $ sadā janānāṃ hṛdaye saṃniviṣṭaḥ &	eza devaH viSvakarmA mahAtmA $ sadA janAnAm hRdaye saMnivizwaH &
   hṛdā manīṣā manasābhikḷpto % ya etad vidur amṛtās te bhavanti //	hRdA manIzA manasA-aBik?ptaH % ye etat viduH amRtAH te Bavanti //
   SvetUp_4.17 //	Svetu-up_4.17 //
   yadātamas tan na divā na rātrir $ na san na cāsac chiva eva kevalaḥ &	yadA-atamaH tat na divA na rAtriH $ na san na ca-asat SivaH eva kevalaH &
   tad akṣaraṃ tat savitur vareṇyaṃ % prajñā ca tasmāt prasṛtā purāṇī //	tat akzaram tat savituH vareNyam % prajQA ca tasmAt prasRtA purANI //
   SvetUp_4.18 //	Svetu-up_4.18 //
   nainam ūrdhvaṃ na tiryañcaṃ $ na madhye parijagrabhat &	na-enam UrDvam na tiryaQcam $ na maDye parijagraBat &
   na tasya pratimā asti % yasya nāma mahad yaśaḥ // SvetUp_4.19 //	na tasya pratimA asti % yasya nAma mahat yaSaH // SvetUp_4.19 //
   na saṃdṛśe tiṣṭhati rūpam asya $ na cakṣuṣā paśyati kaścanainaṃ &	na saMdRSe tizWati rUpam asya $ na cakzuzA paSyati kaScana-enam &
   hṛdā hṛdisthaṃ manasā ya enam % evaṃ vidur amṛtās te bhavanti //	hRdA hRdisTam manasA yaH enam % evam viduH amRtAH te Bavanti //
   SvetUp_4.20 //	Svetu-up_4.20 //
   ajāta ity evaṃ kaścid $ bhīruḥ prapadyate &	ajAtaH iti evam kaScid $ BIruH prapadyate &
   rudra yat dakṣiṇaṃ mukham % tena māṃ pāhi nityam // SvetUp_4.21 //	rudra yat dakziNam muKam % tena mAm pAhi nityam // SvetUp_4.21 //
   mā nas toke tanaye mā na āyuṣi $ mā no goṣu mā no aśveṣu rīriṣaḥ &	mA naH toke tanaye mA naH Ayuzi $ mA naH gozu mA naH aSvezu rIrizaH &
   vīrān mā no rudra bhāmito vadhīr % haviṣmantaḥ sadam it tvā havāmahe //	vIrAn mA naH rudra BAmitaH vaDIH % havizmantaH sadam id tvA havAmahe //
   SvetUp_4.22 //	Svetu-up_4.22 //
   pañcamo 'dhyāyaḥ	paQcamaH aDyAyaH
   dve akṣare brahmapare tv anante $ vidyāvidye nihite yatra gūḍhe &	dve akzare brahma-pare tu anante $ vidyA-avidye nihite yatra gUXe &
   kṣaraṃ tv avidyā hy amṛtaṃ tu vidyā % vidyāvidye īśate yas tu so 'nyaḥ //	kzaram tu avidyA hi amRtam tu vidyA % vidyA-vidye ISate yaH tu saH anyaH //
   SvetUp_5.1 //	Svetu-up_5.1 //
   yo yoniṃ yonim adhitiṣṭhaty eko $ viśvāni rūpāṇi yonīś ca sarvāḥ &	yaH yonim yonim aDitizWati ekaH $ viSvAni rUpANi yonIH ca sarvAH &
   ṛṣiṃ prasūtaṃ kapilaṃ yas tam agre % jñānair bibharti jāyamānaṃ ca paśyet	Rzim prasUtam kapilam yaH tam agre % jQAnEH biBarti jAyamAnam ca paSyet-
   // SvetUp_5.2 //	// SvetUp_5.2 //
   ekaikaṃ jālaṃ bahudhā vikurvann $ asmin kṣetre saṃharaty eṣa devaḥ &	ekEkam jAlam bahuDA vikurvan $ asmin kzetre saMharati eza devaH &
   bhūyaḥ sṛṣṭvā patayas tatheśaḥ % sarvādhipatyaṃ kurute mahātmā //	BUyas sRzwvA patayaH taTA-ISaH % sarva-ADipatyam kurute mahAtmA //
   SvetUp_5.3 //	Svetu-up_5.3 //
   sarvā diśa ūrdhvam adhaś ca tiryak $ prakāśayan bhrājate yad vānaḍvān &	sarvAH diSaH UrDvam aDas ca tiryak $ prakASayan BrAjate yat vA-anaxvAn &
   evaṃ sa devo bhagavān vareṇyo % yonisvabhāvān adhitiṣṭhaty ekaḥ //	evam sa devaH BagavAn vareNyaH % yoni-svaBAvAn aDitizWati ekaH //
   SvetUp_5.4 //	Svetu-up_5.4 //
   yac ca svabhāvaṃ pacati viśvayoniḥ $ pācyāṃś ca sarvān pariṇāmayed yaḥ &	yat ca svaBAvam pacati viSvayoniH $ pAcyAn ca sarvAn pariNAmayet yaH &
   sarvam etad viśvam adhitiṣṭhaty eko % guṇāṃś ca sarvān viniyojayed yaḥ //	sarvam etat viSvam aDitizWati ekaH % guNAn ca sarvAn viniyojayet yaH //
   SvetUp_5.5 //	Svetu-up_5.5 //
   tad vedaguhyopaniṣatsu gūḍhaṃ $ tad brahmā vedate brahmayoniṃ &	tat veda-guhya-upanizatsu gUXam $ tat brahmA vedate brahma-yonim &
   ye pūrvaṃ devā ṛṣayaś ca tad vidus % te tanmayā amṛtā vai babhūvuḥ //	ye pUrvam devAH RzayaH ca tat viduH % te tad-mayAH amRtAH vE baBUvuH //
   SvetUp_5.6 //	Svetu-up_5.6 //
   guṇānvayo yaḥ phalakarmakartā $ kṛtasya tasyaiva sa copabhoktā &	guNa-anvayaH yaH Pala-karma-kartA $ kRtasya tasya-eva sa ca-upaBoktA &
   sa viśvarūpas triguṇas trivartmā % prāṇādhipaḥ saṃcarati svakarmabhiḥ //	sa viSva-rUpaH triguNaH tri-vartmA % prANa-aDipaH saMcarati sva-karmaBiH //
   SvetUp_5.7 //	Svetu-up_5.7 //
   aṅguṣṭhamātro ravitulyarūpaḥ $ saṃkalpāhaṃkārasamanvito yaḥ &	aFguzWa-mAtraH ravi-tulya-rUpaH $ saMkalpa-ahaMkAra-samanvitaH yaH &
   buddher guṇenātmaguṇena caiva % ārāgramātro hy avaro 'pi dṛṣṭaḥ //	budDeH guNena-Atma-guNena ca-eva % ArAgra-mAtraH hi avaraH api dRzwaH //
   SvetUp_5.8 //	Svetu-up_5.8 //
   vālāgraśatabhāgasya $ śatadhā kalpitasya ca &	vAla-agra-Sata-BAgasya $ SataDA kalpitasya ca &
   bhāgo jīvaḥ sa vijñeyaḥ % sa cānantyāya kalpate // SvetUp_5.9 //	BAgaH jIvaH sa vijQeyaH % sa ca-AnantyAya kalpate // SvetUp_5.9 //
   naiva strī na pumān eṣa $ na caivāyaṃ napuṃsakaḥ &	na-eva strI na pumAn eza $ na ca-eva-ayam napuMsakaH &
   yad yac charīram ādatte % tena tena sa yujyate // SvetUp_5.10 //	yat yat SarIram Adatte % tena tena sa yujyate // SvetUp_5.10 //
   saṃkalpanasparśanadṛṣṭimohair $ grāsāmbuvṛṣṭyā cātmavivṛddhijanma &	saMkalpana-sparSana-dRzwi-mohEH $ grAsa-ambu-vRzwyA ca-Atma-vivRdDi-janma &
   karmānugāny anukramena dehī % sthāneṣu rūpāṇy abhisaṃprapadyate //	karma-anugAni anukramena dehI % sTAnezu rUpANi aBisaMprapadyate //
   SvetUp_5.11 //	Svetu-up_5.11 //
   sthūlāni sūkṣmāṇi bahūni caiva $ rūpāṇi dehī svaguṇair vṛṇoti &	sTUlAni sUkzmANi bahUni ca-eva $ rUpANi dehI sva-guNEH vRNoti &
   kriyāguṇair ātmaguṇaiś ca teṣāṃ % saṃyogahetur aparo 'pi dṛṣṭaḥ //	kriyA-guNEH Atma-guNEH ca tezAm % saMyoga-hetuH aparaH api dRzwaH //
   SvetUp_5.12 //	Svetu-up_5.12 //
   anādyanantaṃ kalilasya madhye $ viśvasya sraṣṭāram anekarūpaṃ &	anAdi-anantam kalilasya maDye $ viSvasya srazwAram aneka-rUpam &
   viśvasyaikaṃ pariveṣṭitāraṃ % jñātvā devaṃ mucyate sarvapāśaiḥ //	viSvasya-ekam parivezwitAram % jQAtvA devam mucyate sarva-pASEH //
   SvetUp_5.13 //	Svetu-up_5.13 //
   bhāvagrāhyam anīḍākhyaṃ $ bhāvābhāvakaraṃ śivaṃ &	BAva-grAhyam anIxa-AKyam $ BAva-aBAva-karam Sivam &
   kalāsargakaraṃ devaṃ % ye vidus te jahus tanum // SvetUp_5.14 //	kalA-sarga-karam devam % ye viduH te jahuH tanum // SvetUp_5.14 //
   ṣaṣṭho 'dhyāyaḥ	zazWaH aDyAyaH
   svabhāvam eke kavayo vadanti $ kālaṃ tathānye parimuhyamānāḥ &	svaBAvam eke kavayaH vadanti $ kAlam taTA-anye parimuhyamAnAH &
   devasyaiṣa mahimā tu loke % yenedaṃ bhrāmyate brahmacakram // SvetUp_6.1	devasya-eza mahimA tu loke % yena-idam BrAmyate brahma-cakram // SvetUp_6.1
   yenāvṛtaṃ nityam idaṃ hi sarvaṃ $ jñaḥ kālakālo guṇī sarvavidyaḥ &	yena-AvRtam nityam idam hi sarvam $ jQaH kAla-kAlaH guNI sarva-vidyaH &
   teneśitaṃ karma vivartate ha % pṛthivyāptejo'nilakhāni cintyam //	tena-ISitam karma vivartate ha % pRTivI-Ap-tejaH-anila-KAni cintyam //
   SvetUp_6.2 //	Svetu-up_6.2 //
   tat karma kṛtvā vinivartya bhūyas $ tattvasya tattvena sametya yogam &	tat karma kRtvA vinivartya BUyas $ tattvasya tattvena sametya yogam &
   ekena dvābhyāṃ tribhir aṣṭabhir vā % kālena caivātmaguṇaiś ca sūkṣmaiḥ //	ekena dvAByAm triBiH azwaBiH vA % kAlena ca-eva-Atma-guNEH ca sUkzmEH //
   SvetUp_6.3 //	Svetu-up_6.3 //
   ārabhya karmāṇi guṇānvitāni $ bhāvāṃś ca sarvān viniyojayed yaḥ &	AraBya karmANi guNa-anvitAni $ BAvAn ca sarvAn viniyojayet yaH &
   teṣām abhāve kṛtakarmanāśaḥ % karmakṣaye yāti sa tattvato 'nyaḥ //	tezAm aBAve kRta-karma-nASaH % karma-kzaye yAti sa tattvataH anyaH //
   SvetUp_6.4 //	Svetu-up_6.4 //
   ādiḥ sa saṃyoganimittahetuḥ $ paras trikālād akalo 'pi dṛṣṭaḥ &	AdiH sa saMyoga-nimitta-hetuH $ paraH tri-kAlAt akalaH api dRzwaH &
   taṃ viśvarūpaṃ bhavabhūtam īḍyaṃ % devaṃ svacittastham upāsya pūrvam //	tam viSva-rUpam Bava-BUtam Ixyam % devam sva-citta-sTam upAsya pUrvam //
   SvetUp_6.5 //	Svetu-up_6.5 //
   sa vṛkṣakālākṛtibhiḥ paro 'nyo $ yasmāt prapañcaḥ parivartate 'yaṃ &	sa vRkza-kAla-AkRtiBiH paraH anyaH $ yasmAt prapaQcaH parivartate ayam &
   dharmāvahaṃ pāpanudaṃ bhageśaṃ % jñātvātmastham amṛtaṃ viśvadhāma //	Darma-Avaham pApa-nudam Baga-ISam % jQAtvA-Atma-sTam amRtam viSva-DAma //
   SvetUp_6.6 //	Svetu-up_6.6 //
   tam īśvarāṇāṃ paramaṃ maheśvaraṃ $ taṃ devatānāṃ paramaṃ ca daivataṃ &	tam ISvarANAm paramam maheSvaram $ tam devatAnAm paramam ca dEvatam &
   patiṃ patīnāṃ paramaṃ parastād % vidāma devaṃ bhuvaneśam īḍyam //	patim patInAm paramam parastAt % vidAma devam BuvaneSam Ixyam //
   SvetUp_6.7 //	Svetu-up_6.7 //
   na tasya kāryaṃ karaṇaṃ ca vidyate $ na tatsamaś cābhyadhikaś ca dṛśyate &	na tasya kAryam karaNam ca vidyate $ na tad-samaH ca-aByaDikaH ca dRSyate &
   parāsya śaktir vividhaiva śrūyate % svābhāvikī jñānabalakriyā ca //	parA-asya SaktiH viviDA-eva SrUyate % svABAvikI jQAna-bala-kriyA ca //
   SvetUp_6.8 //	Svetu-up_6.8 //
   na tasya kaścit patir asti loke $ na ceśitā naiva ca tasya liṅgaṃ &	na tasya kaScid patiH asti loke $ na ca-ISitAH na-eva ca tasya liFgam &
   sa kāraṇaṃ karaṇādhipādhipo % na cāsya kaścij janitā na cādhipaḥ //	sa kAraNam karaNa-aDipa-aDipaH % na ca-asya kaScid janitA na ca-aDipaH //
   SvetUp_6.9 //	Svetu-up_6.9 //
   yas tantunābha iva tantubhiḥ $ pradhānajaiḥ svabhāvataḥ &	yaH tantunABaH iva tantuBiH $ praDAna-jEH svaBAvataH &
   deva ekaḥ svam āvṛṇoti % sa no dadhād brahmāpyayam // SvetUp_6.10 //	devaH ekaH svam AvRNoti % sa naH daDAt brahma-api-ayam // SvetUp_6.10 //
   eko devaḥ sarvabhūteṣu gūḍhaḥ $ sarvavyāpī sarvabhūtāntarātmā &	ekaH devaH sarva-BUtezu gUXaH $ sarva-vyApI sarva-BUta-antarAtmA &
   karmādhyakṣaḥ sarvabhūtādhivāsaḥ % sākṣī cetā kevalo nirguṇaś ca //	karma-aDyakzaH sarva-BUta-aDivAsaH % sAkzI cetA kevalaH nirguNaH ca //
   SvetUp_6.11 //	Svetu-up_6.11 //
   eko vaśī niṣkriyāṇāṃ bahūṇām $ ekaṃ bījaṃ bahudhā yaḥ karoti &	ekaH vaSI nizkriyANAm bahUNAm $ ekam bIjam bahuDA yaH karoti &
   tam ātmasthaṃ ye 'nupaśyanti dhīrās % teṣāṃ sukhaṃ śāśvataṃ netareṣāṃ //	tam Atma-sTam ye anupaSyanti DIrAH % tezAm suKam SASvatam na-itarezAm //
   SvetUp_6.12 //	Svetu-up_6.12 //
   nityo nityānāṃ cetanaś cetanānām $ eko bahūnāṃ yo vidadhāti kāmān &	nityaH nityAnAm cetanaH cetanAnAm $ ekaH bahUnAm yaH vidaDAti kAmAn &
   tat kāraṇaṃ sāṃkhyayogādhigamyaṃ % jñātvā devaṃ mucyate sarvapāśaiḥ //	tat kAraNam sAMKya-yoga-aDigamyam % jQAtvA devam mucyate sarva-pASEH //
   SvetUp_6.13 //	Svetu-up_6.13 //
   na tatra sūryo bhāti na candratārakaṃ $ nemā vidyuto bhānti kuto 'yam	na tatra sUryaH BAti na candra-tArakam $ na-imAH vidyutaH BAnti kutas ayam
   agniḥ &	agniH &
   tam eva bhāntam anubhāti sarvaṃ % tasya bhāsā sarvam idaṃ vibhāti //	tam eva BAntam anuBAti sarvam % tasya BAsA sarvam idam viBAti //
   SvetUp_6.14 //	Svetu-up_6.14 //
   eko haṃso bhuvanasyāsya madhye $ sa evāgniḥ salile saṃniviṣṭaḥ &	ekaH haMsaH Buvanasya-asya maDye $ saH eva-agniH salile saMnivizwaH &
   tam eva viditvāti mṛtyum eti % nānyaḥ panthā vidyate 'yanāya //	tam eva viditvA-ati mRtyum eti % na-anyaH panTAH vidyate ayanAya //
   SvetUp_6.15 //	Svetu-up_6.15 //
   sa viśvakṛd viśvavid ātmayonir $ jñaḥ kālakālo guṇī sarvavidyaḥ &	sa viSva-kRt viSva-vid AtmayoniH $ jQaH kAla-kAlaH guNI sarva-vidyaH &
   pradhānakṣetrajñapatir guṇeśaḥ % saṃsāramokṣasthitibandhahetuḥ //	praDAna-kzetrajQa-patiH guNeSaH % saMsAra-mokza-sTiti-banDa-hetuH //
   SvetUp_6.16 //	Svetu-up_6.16 //
   sa tanmayo hy amṛta īśasaṃstho $ jñaḥ sarvago bhuvanasyāsya goptā &	sa tad-mayaH hi amRtaH ISa-saMsTaH $ jQaH sarva-gaH Buvanasya-asya goptA &
   sa īśe asya jagato nityam eva % nānyo hetur vidyata īśanāya // SvetUp_6.17	saH ISe asya jagataH nityam eva % na-anyaH hetuH vidyate ISanAya // SvetUp_6.17
   yo brahmāṇaṃ vidadhāti pūrvaṃ $ yo vai vedāṃś ca prahiṇoti tasmai &	yaH brahmANam vidaDAti pUrvam $ yaH vE vedAn ca prahiNoti tasmE &
   taṃ ha devam ātmabuddhiprakāśaṃ % mumukṣur vai śaraṇam ahaṃ prapadye //	tam ha devam Atma-budDi-prakASam % mumukzuH vE SaraNam aham prapadye //
   SvetUp_6.18 //	Svetu-up_6.18 //
   niṣkalaṃ niṣkriyaṃ śāntaṃ $ niravadyaṃ nirañjanam &	nizkalam nizkriyam SAntam $ niravadyam niraQjanam &
   amṛtasya paraṃ setuṃ % dagdhendhanam ivānalam // SvetUp_6.19 //	amRtasya param setum % dagDa-inDanam iva-analam // SvetUp_6.19 //
   yadā carmavad ākāśaṃ $ veṣṭayiṣyanti mānavāḥ &	yadA carma-vat AkASam $ vezwayizyanti mAnavAH &
   tadā devam avijñāya % duḥkhasyānto bhaviṣyati // SvetUp_6.20 //	tadA devam avijQAya % duHKasya-antaH Bavizyati // SvetUp_6.20 //
   tapaḥprabhāvād devaprasādāt $ brahma ha śvetāśvataro 'tha vidvān &	tapaH-praBAvAt deva-prasAdAt $ brahma ha SvetASvataraH aTa vidvAn &
   atyāśramibhyaḥ paramaṃ pavitraṃ % provāca samyag ṛṣisaṅghajuṣṭam //	ati-ASramiByaH paramam pavitram % provAca samyak Rzi-saFGa-juzwam //
   SvetUp_6.21 //	Svetu-up_6.21 //
   vedānte paramaṃ guhyaṃ $ purākalpe pracoditam &	vedAnte paramam guhyam $ purAkalpe pracoditam &
   nāpraśāntāya dātavyaṃ % nāputrāyāśiṣyāya vā punaḥ // SvetUp_6.22 //	na-apraSAntAya dAtavyam % na-aputrAya-aSizyAya vA punar // SvetUp_6.22 //
   yasya deve parā bhaktir $ yathā deve tathā gurau &	yasya deve parA BaktiH $ yaTA deve taTA gurO &
   tasyaite kathitā hy arthāḥ % prakāśante mahātmanaḥ prakāśante mahātmanaḥ	tasya-ete kaTitAH hi arTAH % prakASante mahAtmanaH prakASante mahAtmanaH
   // SvetUp_6.23 //	// SvetUp_6.23 //
