   BhG 7.1	Bhu 7.1
   ya etad vidur amṛtās te bhavanti athetare	yaH etat viduH amRtAH te Bavanti aTa-itare
   duḥkham evāpi yanti || [ŚvetU 3.10] iti śravaṇād iti cet tatrāha matta iti	duHKam eva-api yanti || [ŚvetU 3.10] iti SravaNAt iti ced tatra-Aha mattaH iti
   mattas tvat-sakhāt kṛṣṇāt parataraḥ śreṣṭham anyat kiñcid api nāsty aham	mattaH tu-at--saKAt kRzNAt parataraH SrezWam anyat kiQcid api na-asti aham
   eva sarva-śreṣṭhaṃ vastv ity arthaḥ | nanu tato yad uttarataram ity ādāv	eva sarva--SrezWam vastu iti arTaH | nanu tatas yat uttarataram iti AdO=-
   anyathā śrutim iti cen mandam etat kṣodākṣamatvāt | tathā hi	anyaTA Srutim iti ced mandam etat kzoda-akzama-tvAt | taTA hi
   vedāham etaṃ puruṣaṃ mahāntam	veda-aham etam puruzam mahAntam
   ādity-varṇaṃ tamasaḥ parastāt |	Adity--varNam tamasaH parastAt |
   tam eva vidvān amṛta iha bhavati	tam eva vidvAn amRtaH iha Bavati
   nānyaḥ panthā vidyate 'nayanāya || iti [ŚvetU 3.8]	na-anyaH panTAH vidyate anayanAya || iti [ŚvetU 3.8]
   śvetāśvataraiḥ sarva-jagad-bījasya mahā-puruṣasya viṣṇor jñānam amṛtasya	Sveta-aSvatarEH sarva-jagad-bIjasya mahA--puruzasya vizNoH jQAnam amRtasya
   panthās tato nāstīty upadiśya tad-upapādanāya	panTAH tatas na-asti-iti upadiSya tad--upapAdanAya
   yasmāt paraṃ nāparam asti kiñcid	yasmAt param na-aparam asti kiQcid-
   yasmān nāṇīyona jyāyo 'sti kiñcit	yasmAt na-aNIyona jyAyaH asti kiQcid-
   iti tasyaiva paramatvaṃ tad-itarasya tad-asambhavaṃ ca pratipādya | tato	iti tasya-eva parama-tvam tat--itarasya tat--asamBavam ca pratipAdya | tatas-
   yad uttarotaraṃ ity ādinā pūrvoktam eva nigamitam | na tu tato	yat uttarotaram iti AdinA pUrva-uktam eva nigamitam | na tu tatas-
   'nyac-chreṣṭham astīti uktam | tathā sati teṣāṃ mṛṣāvāditvāpatteḥ | evam	anya-c-SrezWam asti-iti uktam | taTA sati tezAm mRzO=-Adi-tva-ApatteH | evam
   āha sūtrakāraḥ-tathānya-pratiṣedhāt [Vs 3.2.36] iti | mad-anyasya kasyacid	Aha sUtrakAraH-taTA-anya--pratizeDAt [VH 3.2.36] iti | mad--anyasya kasyacid-
   api śraiṣṭhyābhāvād aham eva mad-anya-sarvāśraya ity āha mayīti | protaṃ	api SrEzWyA-aBAvAt aham eva mad--anya--sarva-ASrayaH iti Aha mayi-iti | protam
   grathitaṃ sphuṭam anyat | etena viśvapālakatvaṃ svasyoktam ||7||	graTitam sPuwam anyat | etena viSva-pAlaka-tvam svasya-uktam ||7||
   BhG 7.8	Bhu 7.8
   raso 'ham apsu kaunteya prabhāsmi śaśi-sūryayoḥ |	rasaH aham apsu kOnteya praBA-asmi SaSi--sUryayoH |
   praṇavaḥ sarva-vedeṣu śabdaḥ khe pauruṣaṃ nṛṣu ||8||	praNavaH sarva-vedezu SabdaH Ke pOruzam nRzu ||8||
   śrīdharaḥ - jagataḥ sthiti-hetutvam eva prapañcati raso 'ham iti pañcabhiḥ	SrIDaraH  jagataH sTiti-hetu-tvam eva prapaQcati rasaH aham iti paQcaBiH
   | apsu raso 'haṃ rasa-tan-mātra-rūpayā vibhūtyā tad-āśrayatenāpsu-sthito	| apsu rasaH aham rasa-tan--mAtra--rUpayA viBUtyA tad--ASrayatena-apsu-sTitaH-
   'ham ity arthaḥ | tathā śaśi-sūryayoḥ prabhāsmi | candre sūrye ca	aham iti arTaH | taTA SaSi--sUryayoH praBA-asmi | candre sUrye ca
   prakāśa-rūpayā vibhūtyā tad-āśrayatvena sthito 'ham ity arthaḥ |	prakASa--rUpayA viBUtyA tat--ASraya-tvena sTitaH aham iti arTaH |
   uttarātrāpy evaṃ draṣṭavyam | sarveṣu vedeṣu vaikharī-rūpeṣu	uttarA-atra-api evam drazwavyam | sarvezu vedezu vEKarI--rUpezu
   tan-mūla-bhūtaḥ praṇava oṅkāro 'smi | kha ākāśe śabda-tan-mātra-rūpo 'smi	tan--mUla-BUtaH praNavaH oFkAraH asmi | Ke AkASe Sabda-tan--mAtra--rUpaH asmi
   | nṛṣu puruṣeṣu pauruṣam udyamam asmi | udyame hi puruṣās tiṣṭhanti ||8||	| nRzu puruzezu pOruzam udyamam asmi | udyame hi puruzAH tizWanti ||8||
   madhusūdanaḥ - avādīnāṃ rasādiṣu protatva-pratīteḥ kathaṃ tvayi sarvam	maDusUdanaH  avAdInAm rasa-Adizu prota-tva--pratIteH kaTam tvayi sarvam
   idaṃ protam iti ca na śaṅkyaṃ rasādi-rūpeṇa mamaiva sthitatvād ity āha	idam protam iti ca na SaFkyam rasa-Adi--rUpeNa mama-eva sTita-tvAt iti Aha
   raso 'ham iti pañcabhiḥ | rasaḥ puṇyo madhuras tan-mātra-rūpaḥ sarvāsām	rasaH aham iti paQcaBiH | rasaH puNyaH maDuraH tan--mAtra--rUpaH sarvAsAm
   apāṃ sāraḥ kāraṇa-bhūto yo 'psu sarvāsvanugataḥ so 'haṃ he kaunteya	apAm sAraH kAraNa-BUtaH yaH apsu sarvAsu-anugataH saH aham he kOnteya
   tad-rūpe mayi sarvā āpaḥ protā ity arthaḥ | evaṃ sarveṣu paryāyeṣu	tad--rUpe mayi sarvAH ApaH protAH iti arTaH | evam sarvezu paryAyezu
   vyākhyātavyam | iyaṃ vibhūtir ādhyānāyopadiśyata iti nātīvābhiniveṣṭavyam	vyAKyAtavyam | iyam viBUtiH ADyAnAya-upadiSyate iti na-atIva-aBinivezwavyam
   | tathā porabhā prakāśaḥ śaśi-sūryayor aham asmi | prakāśa-sāmānya-rūpe	| taTA poraBA prakASaH SaSi--sUryayoH aham asmi | prakASa--sAmAnya--rUpe
   mayi śaśi-sūryau protāv ity arthaḥ | tathā praṇaya oṅkāraḥ sarva-vedeṣv	mayi SaSi--sUryO protO iti arTaH | taTA praNayaH oFkAraH sarva-vedezu-
   anusyūto 'haṃ tad yathā śaṅkunā sarvāṇi parṇāni saṃtṛṇṇāny evam oṅkāreṇa	anusyUtaH aham tat yaTA SaFkunA sarvANi parNAni saMtRNNAni evam oFkAreNa
   sarvā vāk iti śruteḥ | saṃtṛṇṇāni grathitāni | sarvā vāk sarvo veda ity	sarvAH vAc iti SruteH | saMtRNNAni graTitAni | sarvAH vAc sarvaH vedaH iti-
   arthaḥ | śabdaḥ puṇyas tan-mātra-rūpaḥ kha ākāśe 'nusyūto 'ham | pauruṣaṃ	arTaH | SabdaH puNyaH tan--mAtra--rUpaH Ke AkASe anusyUtaH aham | pOruzam
   puruṣatva-sāmānyaṃ nṛṣu puruṣeṣu yad anusyūtaṃ tad aham | sāmānya-rūpe	puruza-tva--sAmAnyam nRzu puruzezu yat anusyUtam tat aham | sAmAnya--rUpe
   mayi sarve viśeṣāḥ protāḥ śrautair dundubhy-ādi-dṛṣṭāntair iti sarvatra	mayi sarve viSezAH protAH SrOtEH dunduBi--a-Adi-dRzwAntEH iti sarvatra
   draṣṭavyam ||8||	drazwavyam ||8||
   viśvanāthaḥ - sva-kārye jagaty atra yathāham antaryāmi-rūpeṇa praviṣṭo	viSvanATaH  sva-kArye jagati atra yaTA-aham antaryAmi--rUpeNa pravizwaH-
   varte, tathā kvacit kāraṇa-rūpeṇa kvacit kāryeṣu manuṣyādiṣu sāra-rūpeṇāpy	varte, taTA kvacid kAraNa--rUpeNa kvacid kAryezu manuzya-Adizu sAra--rUpeNa-api-
   ahaṃ varta ity āha raso 'ham iti caturbhiḥ | apsu rasa tat-kāraṇa-bhūto	aham vartaH iti Aha rasaH aham iti caturBiH | apsu rasa tat-kAraNa-BUtaH-
   mad-vibhūtir ity arthaḥ | evaṃ sarvatrāgre 'pi | prabhā prabhā-rūpaḥ |	mad--viBUtiH iti arTaH | evam sarvatra-agre api | praBA praBA--rUpaH |
   praṇava oṅkāraḥ sarva-veda-kāraṇam | ākāśe śabdas tat-kāraṇam | nṛṣu	praNavaH oFkAraH sarva-veda--kAraNam | AkASe SabdaH tat-kAraNam | nRzu
   pauruṣam sakala udyama-viśeṣa eva manuṣya-sāraḥ ||8||	pOruzam sakalaH udyama--viSezaH eva manuzya-sAraH ||8||
   baladevaḥ - tattvaṃ darśayati raso 'ham iti pañcabhiḥ | apsu raso 'haṃ	baladevaH  tattvam darSayati rasaH aham iti paQcaBiH | apsu rasaH aham
   rasa-tan-mātrayā vibhūtyā tāḥ pālayan tāsv ahaṃ vartate | tāṃ vinā tāsām	rasa-tan--mAtrayA viBUtyA tAH pAlayan tAsu aham vartate | tAm vinA tAsAm
   asthiteḥ | śaśini sūrye cāhaṃ prabhāsmi prabhayā vibhūtyā tau pālayan	asTiteH | SaSini sUrye ca-aham praBA-asmi praBayA viBUtyA tO pAlayan
   tayor ahaṃ varte | evaṃ paratra draṣṭavyam | vaikharī-rūpeṣu sarva-vedeṣu	tayoH aham varte | evam paratra drazwavyam | vEKarI--rUpezu sarva-vedezu
   tan-mūla-bhūtaḥ praṇavo 'ham | khe nabhasi śabdas tan-mātra-lakṣaṇo 'ham |	tan--mUla-BUtaH praNavaH aham | Ke naBasi SabdaH tan--mAtra--lakzaNaH aham |
   nṛṣu pauruṣaṃ phalavān udyamo 'ham | tenaiva teṣāṃ sthiteḥ ||8||	nRzu pOruzam PalavAn udyamaH aham | tena-eva tezAm sTiteH ||8||
   BhG 7.9	Bhu 7.9
   puṇyo gandhaḥ pṛthivyāṃ ca tejaś cāsmi vibhāvasau |	puNyaH ganDaH pRTivyAm ca tejaH ca-asmi viBAvasO |
   jīvanaṃ sarva-bhūteṣu tapaś cāsmi tapasviṣu ||9||	jIvanam sarva-BUtezu tapaH ca-asmi tapasvizu ||9||
   śrīdharaḥ - kiṃ ca puṇya iti | puṇyo 'vikṛto gandho gandha-tan-mātram |	SrIDaraH  kim ca puNyaH iti | puNyaH avikRtaH ganDaH ganDa-tan--mAtram |
   pṛthivyā āśraya-bhūto 'ham ity arthaḥ | yad vā vibhūti-rūpeṇāśrayatvasya	pRTivyAH ASraya--BUtaH aham iti arTaH | yat vA viBUti-rUpeNa-ASraya-tvasya
   vivakṣitatvāt surabhi-gandhasyaivotkṛṣṭatayā vibhūtitvāt puṇyo gandha ity	vivakzita-tvAt suraBi--ganDasya-eva-utkRzwa-tayA viBUti-tvAt puNyaH ganDaH iti-
   uktam | tathā vibhāvasāgnau yat tejo duḥsahā sahajā dīptis tad aham |	uktam | taTA viBAvasa-agnO yat tejaH duHsahA sahajA dIptiH tat aham |
   sarva-bhūteṣu jīvanaṃ prāṇa-dhāraṇa-vāyur aham ity arthaḥ | tapasviṣu	sarva-BUtezu jIvanam prANa-DAraNa--vAyuH aham iti arTaH | tapasvizu
   vānaprasthādiṣu dvandva-sahana-rūpaṃ tapo 'smi ||9||	vAnaprasTa-Adizu dvandva--sahana--rUpam tapaH asmi ||9||
   madhusūdanaḥ - puṇyaḥ surabhir avikṛto gandhaḥ sarva-pṛthivī-sāmānya-rūpas	maDusUdanaH  puNyaH suraBiH avikRtaH ganDaH sarva--pRTivI--sAmAnya--rUpas
   tan-mātrākhyaḥ pṛthivyām anusyūto 'ham | ca-kāro rasādīnām api	tan--mAtra-AKyaH pRTivyAm anusyUtaH aham | ca-kAraH rasa-AdInAm api
   puṇyatva-samuccayārthaḥ | śabda-sparśa-rūpa-rasa-gandhānāṃ hi svabhāvata	puNya-tva--samuccaya-arTaH | Sabda--sparSa--rUpa-rasa-ganDAnAm hi svaBAvata
   eva puṇyatvam avikṛtatvaṃ prāṇinām adharma-viśeṣāt tu teṣām apuṇyatvaṃ na	eva puNya-tvam avikRta-tvam prANinAm aDarma--viSezAt tu tezAm apuNya-tvam na
   tu svabhāvata iti draṣṭavyam | tathā vibhāvasāv agnau yat tejaḥ	tu svaBAvataH iti drazwavyam | taTA viBAvasO agnO yat tejaH
   sarva-dahana-prakāśana-sāmarthya-rūpam uṣṇa-sparśa-sahitaṃ sita-bhāsvaraṃ	sarva--dahana--prakASana--sAmarTya--rUpam uzNa--sparSa--sahitam sita-BAsvaram
   rūpaṃ puṇyaṃ tad aham asmi | ca-kārādyo vāyau puṇya uṣṇa-sparśāturāṇām	rUpam puNyam tat aham asmi | ca-kAra-AdyaH vAyO puNyaH uzNa--sparSa-AturANAm
   āpyāyakaḥ śīta-sparśaḥ so 'py aham iti draṣṭavyam |	ApyAyakaH SIta-sparSaH saH api aham iti drazwavyam |
   sarva-bhūteṣu sarveṣu prāṇiṣu jīvanaṃ prāṇa-dhāraṇam āyur aham asmi |	sarva-BUtezu sarvezu prANizu jIvanam prANa-DAraNam AyuH aham asmi |
   tad-rūpe mayi sarve prāṇinaḥ protā ity arthaḥ | tapasviṣu nityaṃ	tad--rUpe mayi sarve prANinaH protAH iti arTaH | tapasvizu nityam
   tapo-yukteṣu vānaprasthādiṣu yat tapaḥ	tapo--yuktezu vAnaprasTa-Adizu yat tapaH
   śītoṣṇa-kṣut-pipāsādi-dvandva-sahana-sāmarthya-rūpaṃ tad aham asmi |	SIta-uzNa--kzut--pipAsA-Adi-dvandva--sahana--sAmarTya--rUpam tat aham asmi |
   tad-rūpe mayi tapasvinaḥ protā viśeṣaṇābhāve viśiṣṭābhāvāt | tapaś ceti	tad--rUpe mayi tapasvinaH protAH viSezaNa-aBAve viSizwa-aBAvAt | tapaH ca-iti
   ca-kāreṇa cittaikāgryam āntaraṃ jihvopasthādi-nigraha-lakṣaṇaṃ bāhyaṃ ca	ca-kAreNa citta-EkAgryam Antaram jihvA-upasTa-Adi-nigraha--lakzaNam bAhyam ca
   sarvaṃ tapaḥ samuccīyate ||9||	sarvam tapaH samuccIyate ||9||
   viśvanāthaḥ -- puṇyo 'vikṛto gandhaḥ puṇyas tu cārv api ity amaraḥ |	viSvanATaH - puNyaH avikRtaH ganDaH puNyaH tu cAru api iti amaraH |
   ca-kāro rasādīnām api puṇyatva-samuccayārthaḥ | tejaḥ	ca-kAraH rasa-AdInAm api puNya-tva--samuccaya-arTaH | tejaH
   sarva-vastu-pācana-prakāśana-śīta-trāṇādi-sāmarthya-rūpaḥ sāraḥ | jīvanam	sarva--vastu--pAcana--prakASa-na-SIta-trANa-Adi-sAmarTya--rUpaH sAraH | jIvanam
   āyur eva sāraḥ | tapo dvandva-sahanādikam eva sāraḥ ||9||	AyuH eva sAraH | tapaH dvandva--sahana-Adikam eva sAraH ||9||
   baladevaḥ -- puṇyo 'vikṛto gandhas tan-mātra-lakṣaṇaḥ | ca-kāro rasādīnām	baladevaH - puNyaH avikRtaH ganDaH tan--mAtra--lakzaNaH | ca-kAraH rasa-AdInAm
   aham api puṇyatva-samuccāyakaḥ | vibhāvasau vahnau tejaḥ	aham api puNya-tva--samuccAyakaH | viBAvasO vahnO tejaH
   sarva-vastu-pacana-prakāśanādi-sāmarthya-rūpaṃ ca śadād vāyau yaḥ puṇyaḥ	sarva--vastu--pacana--prakASana-Adi-sAmarTya--rUpam ca SadAt vAyO yaH puNyaH
   sparśa uṣṇa-sparśa-vyākulānām āpāyakaḥ so 'ham iti bodhyam | jīvanam āyus	sparSaH uzNa--sparSa--vyAkulAnAm ApAyakaH saH aham iti boDyam | jIvanam AyuH-
   tapo dvandva-sahanam ||9||	tapaH dvandva--sahanam ||9||
   BhG 7.10	Bhu 7.10
   bījaṃ māṃ sarva-bhūtānāṃ viddhi pārtha sanātanam |	bIjam mAm sarva-BUtAnAm vidDi pArTa sanAtanam |
   buddhir buddhimatām asmi tejas tejasvinām aham ||10||	budDiH budDimatAm asmi tejaH tejasvinAm aham ||10||
   śrīdharaḥ - kiṃ ca bījam iti | sarveṣāṃ carācarāṇāṃ bhūtānāṃ bījaṃ	SrIDaraH  kim ca bIjam iti | sarvezAm cara-acarANAm BUtAnAm bIjam
   sajātīya-kāryotpādana-sāmarthyam | sanātanaṃ nityam	sajAtIya--kArya-utpAdana--sAmarTyam | sanAtanam nityam
   uttarottara-sarva-kāryeṣv anusyūtam | tad eva bījaṃ mad-vibhūtiṃ viddhi |	uttarottara--sarva--kAryezu anusyUtam | tat eva bIjam mad--viBUtim vidDi |
   na tu prativyakti vinaśyam | tathā buddhimatāṃ buddhiḥ prajñāham asmi |	na tu prativyakti vinaSyam | taTA budDimatAm budDiH prajQA-aham asmi |
   tejasvināṃ pragalbhānāṃ tejaḥ pragalbhatām ||10||	tejasvinAm pragalBAnAm tejaH pragalBa-tAm ||10||
   madhusūdanaḥ - sarvāṇi bhūtāni sva-sva-bījeṣu protāni na tu svayīti cen	maDusUdanaH  sarvANi BUtAni sva--sva--bIjezu protAni na tu svayi-iti ced-
   nety āha bījam iti | yat sarva-bhūtānāṃ sthāvara-jaṅgamānām ekaṃ bījaṃ	na-iti Aha bIjam iti | yat sarva-BUtAnAm sTAvara---jaFgamAnAm ekam bIjam
   kāraṇaṃ | sanātanaṃ nityaṃ bījāntarānapekṣaṃ na tu prativyakti-bhinnam	kAraNam | sanAtanam nityam bIja-antara-anapekzam na tu prativyakti-Binnam
   anityaṃ vā tad-avyākṛtākhyaṃ sarva-bījaṃ mām eva viddhi na tu mad-bhinnaṃ	anityam vA tad--avyAkRta-AKyam sarva-bIjam mAm eva vidDi na tu mad-Binnam
   he pārtha | ato yuktam ekasminn eva mayi sarva-bīje protatvaṃ sarveṣām ity	he pArTa | atas yuktam ekasmin eva mayi sarva-bIje prota-tvam sarvezAm iti-
   arthaḥ | kiṃ ca buddhis tattvātattva-viveka-sāmarthyaṃ tādṛśa-buddhimatām	arTaH | kim ca budDiH tattva-atattva--viveka--sAmarTyam tAdRSa--budDimatAm
   aham asmi | buddhi-rūpe mayi buddhimantaḥ protā viśeṣaṇābhāve	aham asmi | budDi-rUpe mayi budDimantaH protAH viSezaNa-aBAve
   viśiṣṭābhāvasyoktatvāt | tathā tejaḥ prāgalbhyaṃ parābhibhava-sāmarthyaṃ	viSizwa-aBAvasya-ukta-tvAt | taTA tejaH prAgalByam para-aBiBava--sAmarTyam
   pariś cānabhibhāvyatvaṃ tejasvināṃ tathāvidha-prāgalbhya-yuktānāṃ yat tad	pariH ca-anaBiBAvya-tvam tejasvinAm taTAviDa--prAgalBya---yuktAnAm yat tat-
   aham asmi, tejo-rūpe mayi tejasvinaḥ protā ity arthaḥ ||10||	aham asmi, tejaH--rUpe mayi tejasvinaH protAH iti arTaH ||10||
   viśvanāthaḥ - bījam avikṛtaṃ kāraṇaṃ pradhānākhyam ity arthaḥ | sanātanaṃ	viSvanATaH  bIjam avikRtam kAraNam praDAna-AKyam iti arTaH | sanAtanam
   nityaṃ buddhimatāṃ buddhir eva sāraḥ ||10||	nityam budDimatAm budDiH eva sAraH ||10||
   baladevaḥ - sarva-bhūtānāṃ carācarāṇāṃ yad eka-bījaṃ sanātanaṃ nityaṃ, na	baladevaH  sarva-BUtAnAm cara-acarANAm yat eka-bIjam sanAtanam nityaM, na
   tu prativyakti-bhinnam anityaṃ vā tat pradhānākhyaṃ sarva-bījaṃ mām eva	tu prativyakti-Binnam anityam vA tat praDAna-AKyam sarva-bIjam mAm eva
   viddhi tad-rūpayā vibhūtyā tāny ahaṃ pālayāmi tat-pareṇa hi tāni puṣyante	vidDi tad--rUpayA viBUtyA tAni aham pAlayAmi tat--pareNa hi tAni puzyante
   | buddhiḥ sārāsāra-vivekavatī | tejaḥ prāgalbhyaṃ parābhibhava-sāmarthyaṃ	| budDiH sAra-asAra--vivekavatI | tejaH prAgalByam para-aBiBava--sAmarTyam
   parān abhibhāvyatvaṃ ca ||10||	parAn aBiBAvya-tvam ca ||10||
   BhG 7.11	Bhu 7.11
   balaṃ balavatāṃ cāhaṃ kāma-rāga-vivarjitam |	balam balavatAm ca-aham kAma-rAga--vivarjitam |
   dharmāviruddho bhūteṣu kāmo 'smi bharatarṣabha ||11||	Darma-avirudDaH BUtezu kAmaH asmi Barata-RzaBaH ||11||
   śrīdharaḥ - kiṃ ca balam iti | kāmo 'prāpte vastuny abhilāṣo rājasaḥ |	SrIDaraH  kim ca balam iti | kAmaH aprApte vastuni aBilAzaH rAjasaH |
   rāgaḥ punar abhilaṣite 'rthe prāpte 'pi punar adhike 'rthe	rAgaH punar aBilazite arTe prApte api punar aDike arTe
   citta-rañjanātmakas tṛṣṇāpara-paryāyas tāmasaḥ | tābhyāṃ vivarjitaṃ	citta-raQjana-AtmakaH tRzNA-para--paryAyaH tAmasaH | tAByAm vivarjitam
   balavatāṃ balam aham asmi | sāttvikaṃ sva-dharmānuṣṭhāna-sāmarthyam aham	balavatAm balam aham asmi | sAttvikam sva--Darma-anuzWAna--sAmarTyam aham
   ity arthaḥ | dharmeṇāviruddhaḥ sva-dāreṣu putrotpādana-mātropayogī kāmo	iti arTaH | DarmeNa-avirudDaH sva--dArezu putra-utpAdana--mAtra-upayogI kAmaH-
   'ham iti ||11||	aham iti ||11||
   madhusūdanaḥ - aprāpto viṣayaḥ prāpti-kāraṇābhāve 'pi prāpyatām ity ākāraś	maDusUdanaH  aprAptaH vizayaH prApti-kAraNa-aBAve api prApyatAm iti AkAraH-
   citta-vṛtti-viśeṣaḥ kāmaḥ | prāpto viṣayaḥ kṣaya-kāraṇe saty api na	citta-vRtti-viSezaH kAmaH | prAptaH vizayaH kzaya--kAraNe sati api na
   kṣīyatām ity evam-ākāraś citta-vṛtti-viśeṣo rañjanātmā rāgas tābhyāṃ	kzIyatAm iti evam-a-AkAraH citta-vRtti-viSezaH raQjana-AtmA rAgaH tAByAm
   viśeṣeṇa varjitaṃ sarvathā tad-akāraṇaṃ rajas-tamo-virahitaṃ yat	viSezeNa varjitam sarvaTA tat--akAraNam rajas-tamaH--virahitam yat-
   svadharmānuṣṭhānāya dehendriyādi-dhāraṇa-sāmarthyaṃ sāttvikaṃ balam	svaDarma-anuzWAnAya deha-indriya-Adi--DAraNa--sAmarTyam sAttvikam balam
   balavatāṃ tādṛśa-sāttvika-bala-yuktānāṃ saṃsāra-parāṅmukhānāṃ tad aham	balavatAm tAdRSa--sAttvika-bala--yuktAnAm saMsAra--parAFmuKAnAm tat aham
   asmi | tad-rūpe mayi balavantaḥ protā ity arthaḥ | ca-śabdas tu-śabdārtho	asmi | tad--rUpe mayi balavantaH protAH iti arTaH | ca-SabdaH tu--Sabda-arTaH-
   bhinna-kramaḥ | kāma-rāga-vivarjitam eva balaṃ mad-rūpatvena dhyeyaṃ na tu	Binna-kramaH | kAma-rAga--vivarjitam eva balam mad---rUpa-tvena Dyeyam na tu
   saṃsāriṇāṃ kāma-rāga-kāraṇaṃ balam ity arthaḥ |	saMsAriNAm kAma-rAga--kAraNam balam iti arTaH |
   krodhārtho vā rāga-śabdo vyākhyeyaḥ | dharmo dharma-śāstraṃ tenāviruddho	kroDa-arTaH vA rAga--SabdaH vyAKyeyaH | DarmaH Darma-SAstram tena-avirudDaH-
   'pratiṣiddho dharmānukūlo vā yo bhūteṣu prāṇiṣu kāmaḥ	apratizidDaH Darma-anukUlaH vA yaH BUtezu prANizu kAmaH
   śāstrānumata-jāyā-putra-vittādi-viṣayo 'bhilāṣaḥ so 'ham asmi | he	SAstra-anumata-jAyA--putra--vitta-Adi-vizayaH aBilAzaH saH aham asmi | he
   bharatarṣabha ! śāstrāviruddha-kāma-bhūte mayi tathāvidha-kāma-yuktānāṃ	Barata-RzaBa ! SAstra-avirudDa--kAma-BUte mayi taTAviDa--kAma--yuktAnAm
   bhūtānāṃ protatvam ity arthaḥ ||11||	BUtAnAm prota-tvam iti arTaH ||11||
   viśvanāthaḥ - kāmaḥ sva-jīvikādy-abhilāṣaḥ | rāgaḥ krodhas tad-vivarjitam	viSvanATaH  kAmaH sva--jIvikA-Adi--aBilAzaH | rAgaH kroDaH tad--vivarjitam
   | na tad-dvayotthitam ity arthaḥ | dharmāviruddhaḥ sva-bhāryāyāṃ	| na tad--dvaya-utTitam iti arTaH | Darma-avirudDaH sva-BAryAyAm
   putrotpatti-mātropayogī ||11||	putra-utpatti--mAtra-upayogI ||11||
   baladevaḥ -- kāmaḥ sva-jīvikādy-abhilāṣaḥ | rāgas tu prāpte 'py abhilaṣite	baladevaH - kAmaH sva--jIvikA-Adi--aBilAzaH | rAgaH tu prApte api aBilazite
   'rthe punas tato 'py adhike 'rthe citta-rañjanātmako 'titṛṣṇāpara-nāmā,	arTe punar tatas api aDike arTe citta-raQjana-AtmakaH ati-tRzNA-apara-nAmA,
   tābhyāṃ vivarjitaṃ balaṃ sva-dharmānuṣṭhāna-sāmarthyam ity arthaḥ |	tAByAm vivarjitam balam sva--Darma-anuzWAna--sAmarTyam iti arTaH |
   dharmāviruddhaḥ svapatnyāṃ putrotpatti-mātra-hetuḥ ||11||	Darma-avirudDaH sva-patnyAm putra-utpatti--mAtra--hetuH ||11||
   BhG 7.12	Bhu 7.12
   ye caiva sāttvikā bhāvā rājasās tāmasāś ca ye |	ye ca-eva sAttvikAH BAvAH rAjasAH tAmasAH ca ye |
   matta eveti tān viddhi na tv ahaṃ teṣu te mayi ||12||	mattaH eva-iti tAn vidDi na tu aham tezu te mayi ||12||
   śrīdharaḥ - kiṃ ca ye caiveti | ye cānye 'pi sāttvika-bhāvāḥ	SrIDaraH  kim ca ye ca-eva-iti | ye ca-anye api sAttvika--BAvAH
   śama-damādayaḥ | rājasāś ca harṣa-darpādayaḥ | tāmasāś ca śoka-mohādayaḥ |	Sama--dam-AdayaH | rAjasAH ca harza--darpa-AdayaH | tAmasAH ca Soka--moha-AdayaH |
   prāṇināṃ sva-karma-vaśāj jāyante tān matta eva jātān iti viddhi |	prANinAm sva--karma--vaSAt jAyante tAn mattaH eva jAtAn iti vidDi |
   madīya-prakṛti-guṇa-kāryatvāt | evam api teṣv ahaṃ na varte | jīvavat	madIya--prakRti-guNa--kArya-tvAt | evam api tezu aham na varte | jIva-vat-
   tad-adhīno 'haṃ na bhavāmīty arthaḥ | te tu mad-adhīnāḥ santo mayi	tat--aDInaH aham na BavAmi-iti arTaH | te tu mad--aDInAH santaH mayi
   vartanta ity arthaḥ ||12||	vartante iti arTaH ||12||
   madhusūdanaḥ - kim evaṃ parigaṇanena ye caiveti | ye cānye 'pi bhāvāś	maDusUdanaH  kim evam parigaNanena ye ca-eva-iti | ye ca-anye api BAvAH-
   citta-pariṇāmāḥ sāttvikāḥ śama-damādayaḥ | ye ca rājasā harṣa-darpādayaḥ |	citta--pariNAmAH sAttvikAH Sama--dam-AdayaH | ye ca rAjasA harza--darpa-AdayaH |
   ye ca tāmasāḥ śoka-mohādayaḥ prāṇinām avidyā-karmādi-vaśāj jāyante tān	ye ca tAmasAH Soka--moha-AdayaH prANinAm avidyA-karma-Adi--vaSAt jAyante tAn
   matta eva jāyamānān iti ahaṃ kṛtsnasya jagataḥ prabhava ity	mattaH eva jAyamAnAn iti aham kRtsnasya jagataH praBavaH iti-
   ādy-ukta-prakāreṇa viddhi samastān eva | athavā sāttvikā rājasās tāmasāś	Adi--ukta--prakAreNa vidDi samastAn eva | aTavA sAttvikAH rAjasAH tAmasAH-
   ca bhāvāḥ sarve 'pi jaḍa-vargā vyākhyeyā viśeṣa-hetv-abhāvāt | eva-kāraś	ca BAvAH sarve api jaxa-vargAH vyAKyeyAH viSeza--hetu--aBAvAt | eva-kAraH-
   ca samastāvadhāraṇārthaḥ | evam api na tv ahaṃ teṣu, matto jātatve 'pi	ca samasta-avaDAraNa-arTaH | evam api na tu aham tezu, mattaH jAta-tve api
   tad-vaśas tad-vikāra-rūṣito rajju-khaṇḍa iva kalpita-sarva-vikāra-rūṣito	tad--vaSaH tad--vikAra--rUzitaH rajju--KaNxaH iva kalpita--sarva--vikAra--rUzitaH-
