   PADA MARKERS	PADAH MARKERS
   kharasya matam ājñāya % sārathiḥ samacodayat // Ram_3,21.24 //	Karasya matam AjQAya % sAraTiH samacodayat // Ram_3,21.24 //
   sa codito rathaḥ śīghraṃ $ kharasya ripughātinaḥ &	sa coditaH raTaH SIGram $ Karasya ripu GAtinaH &
   śabdenāpūrayām āsa % diśaḥ pratidiśas tathā // Ram_3,21.25 //	Sabdena ApUrayAm Asa % diSaH pratidiSaH taTA // Ram_3,21.25 //
   pravṛddhamanyus tu kharaḥ kharasvano $ ripor vadhārthaṃ tvarito	pravRdDa manyuH tu KaraH Kara svanaH $ ripoH vaDa arTam tvaritaH 
   yathāntakaḥ &	yaTA antakaH &
   acūcudat sārathim unnadan punar % mahābalo megha ivāśmavarṣavān //	acUcudat sAraTim unnadan punar % mahA balaH meGaH iva aSma varzavAn //
   Ram_3,21.26 //	Ram_3,21.26 //
   tat prayātaṃ balaṃ ghoram $ aśivaṃ śoṇitodakam &	tat prayAtam balam Goram $ aSivam SoNita udakam &
   abhyavarṣan mahāmeghas % tumulo gardabhāruṇaḥ // Ram_3,22.1 //	aByavarzat mahA meGaH % tumulaH gardaBa aruNaH // Ram_3,22.1 //
   nipetus turagās tasya $ rathayuktā mahājavāḥ &	nipetuH turagAH tasya $ raTa yuktAH mahA javAH &
   same puṣpacite deśe % rājamārge yadṛcchayā // Ram_3,22.2 //	same puzpa cite deSe % rAjamArge yadRcCayA // Ram_3,22.2 //
   śyāmaṃ rudhiraparyantaṃ $ babhūva pariveṣaṇam &	SyAmam ruDira paryantam $ baBUva parivezaNam &
   alātacakrapratimaṃ % pratigṛhya divākaram // Ram_3,22.3 //	alAta cakra pratimam % pratigRhya divAkaram // Ram_3,22.3 //
   tato dhvajam upāgamya $ hemadaṇḍaṃ samucchritam &	tatas Dvajam upAgamya $ hema daNxam samucCritam &
   samākramya mahākāyas % tasthau gṛdhraḥ sudāruṇaḥ // Ram_3,22.4 //	samAkramya mahA kAyaH % tasTO gRDraH su dAruNaH // Ram_3,22.4 //
   janasthānasamīpe ca $ samākramya kharasvanāḥ &	janasTAna samIpe ca $ samAkramya Kara svanAH &
   visvarān vividhāṃś cakrur % māṃsādā mṛgapakṣiṇaḥ // Ram_3,22.5 //	visvarAn viviDAn cakruH % mAMsAdAH mRga pakziNaH // Ram_3,22.5 //
   vyājahruś ca pradīptāyāṃ $ diśi vai bhairavasvanam &	vyAjahruH ca pradIptAyAm $ diSi vE BErava svanam &
   aśivaṃ yātudhānānāṃ % śivā ghorā mahāsvanāḥ // Ram_3,22.6 //	aSivam yAtuDAnAnAm % SivAH GorAH mahA svanAH // Ram_3,22.6 //
   prabhinnagirisaṃkāśās $ toyaśoṣitadhāriṇaḥ &	praBinna giri saMkASAH $ toya Sozita DAriNaH &
   ākāśaṃ tad anākāśaṃ % cakrur bhīmā balāhakāḥ // Ram_3,22.7 //	AkASam tat anAkASam % cakruH BImAH balAhakAH // Ram_3,22.7 //
   babhūva timiraṃ ghoram $ uddhataṃ romaharṣaṇam &	baBUva timiram Goram $ udDatam roma harzaNam &
   diśo vā vidiśo vāpi % suvyaktaṃ na cakāśire // Ram_3,22.8 //	diSaH vA vidiSaH vA api % su vyaktam na cakASire // Ram_3,22.8 //
   kṣatajārdrasavarṇābhā $ saṃdhyākālaṃ vinā babhau &	kzataja Ardra savarNa ABAH $ saMDyA kAlam vinA baBO &
   kharasyābhimukhaṃ nedus % tadā ghorā mṛgāḥ khagāḥ // Ram_3,22.9 //	Karasya aBimuKam neduH % tadA GorAH mRgAH KagAH // Ram_3,22.9 //
   nityāśivakarā yuddhe $ śivā ghoranidarśanāḥ &	nitya aSiva karAH yudDe $ SivAH Gora nidarSanAH &
   nedur balasyābhimukhaṃ % jvālodgāribhir ānanaiḥ // Ram_3,22.10 //	neduH balasya aBimuKam % jvAlA udgAriBiH AnanEH // Ram_3,22.10 //
   kabandhaḥ parighābhāso $ dṛśyate bhāskarāntike &	kabanDaH pariGa ABAsaH $ dRSyate BAskara antike &
   jagrāha sūryaṃ svarbhānur % aparvaṇi mahāgrahaḥ // Ram_3,22.11 //	jagrAha sUryam svarBAnuH % aparvaNi mahA grahaH // Ram_3,22.11 //
   pravāti mārutaḥ śīghraṃ $ niṣprabho 'bhūd divākaraḥ &	pravAti mArutaH SIGram $ nizpraBaH aBUt divAkaraH &
   utpetuś ca vinā rātriṃ % tārāḥ khadyotasaprabhāḥ // Ram_3,22.12 //	utpetuH ca vinA rAtrim % tArAH Kadyota sapraBAH // Ram_3,22.12 //
   saṃlīnamīnavihagā $ nalinyaḥ puṣpapaṅkajāḥ &	saMlIna mIna vihagAH $ nalinyaH puzpa paFkajAH &
   tasmin kṣaṇe babhūvuś ca % vinā puṣpaphalair drumāḥ // Ram_3,22.13 //	tasmin kzaNe baBUvuH ca % vinA puzpa PalEH drumAH // Ram_3,22.13 //
   uddhūtaś ca vinā vātaṃ $ reṇur jaladharāruṇaḥ &	udDUtaH ca vinA vAtam $ reNuH jalaDara aruNaH &
   vīcīkūcīti vāśyanto % babhūvus tatra sārikāḥ // Ram_3,22.14 //	vIcI kUcI iti vASyantaH % baBUvuH tatra sArikAH // Ram_3,22.14 //
   ulkāś cāpi sanirghoṣā $ nipetur ghoradarśanāḥ &	ulkAH ca api sa nirGozAH $ nipetuH Gora darSanAH &
   pracacāla mahī cāpi % saśailavanakānanā // Ram_3,22.15 //	pracacAla mahI ca api % sa SEla vana kAnanAH // Ram_3,22.15 //
   kharasya ca rathasthasya $ nardamānasya dhīmataḥ &	Karasya ca raTa sTasya $ nardamAnasya DImataH &
   prākampata bhujaḥ savyaḥ % kharaś cāsyāvasajjata // Ram_3,22.16 //	prAkampata BujaH savyaH % KaraH ca asya avasajjata // Ram_3,22.16 //
   sāsrā saṃpadyate dṛṣṭiḥ $ paśyamānasya sarvataḥ &	sa asrA saMpadyate dRzwiH $ paSyamAnasya sarvatas &
   lalāṭe ca rujā jātā % na ca mohān nyavartata // Ram_3,22.17 //	lalAwe ca rujA jAtAH % na ca mohAt nyavartata // Ram_3,22.17 //
   tān samīkṣya mahotpātān $ utthitān romaharṣaṇān &	tAn samIkzya mahA utpAtAn $ utTitAn roma harzaNAn &
   abravīd rākṣasān sarvān % prahasan sa kharas tadā // Ram_3,22.18 //	abravIt rAkzasAn sarvAn % prahasan sa KaraH tadA // Ram_3,22.18 //
   mahotpātān imān sarvān $ utthitān ghoradarśanān &	mahA utpAtAn imAn sarvAn $ utTitAn Gora darSanAn &
   na cintayāmy ahaṃ vīryād % balavān durbalān iva // Ram_3,22.19 //	na cintayAmi aham vIryAt % balavAn durbalAn iva // Ram_3,22.19 //
   tārā api śarais tīkṣṇaiḥ $ pātayeyaṃ nabhastalāt &	tArAH api SarEH tIkzNEH $ pAtayeyam naBastalAt &
   mṛtyuṃ maraṇadharmeṇa % saṃkruddho yojayāmy aham // Ram_3,22.20 //	mRtyum maraNa DarmeNa % saMkrudDaH yojayAmi aham // Ram_3,22.20 //
   rāghavaṃ taṃ balotsiktaṃ $ bhrātaraṃ cāpi lakṣmaṇam &	rAGavam tam bala utsiktam $ BrAtaram ca api lakzmaNam &
   ahatvā sāyakais tīkṣṇair % nopāvartitum utsahe // Ram_3,22.21 //	ahatvA sAyakEH tIkzNEH % na upAvartitum utsahe // Ram_3,22.21 //
   sakāmā bhaginī me 'stu $ pītvā tu rudhiraṃ tayoḥ &	sa kAmA BaginI me astu $ pItvA tu ruDiram tayoH &
   yannimittaṃ tu rāmasya % lakṣmaṇasya viparyayaḥ // Ram_3,22.22 //	yad nimittam tu rAmasya % lakzmaNasya viparyayaH // Ram_3,22.22 //
   na kvacit prāptapūrvo me $ saṃyugeṣu parājayaḥ &	na kvacid prApta pUrvaH me $ saMyugezu parAjayaH &
   yuṣmākam etat pratyakṣaṃ % nānṛtaṃ kathayāmy aham // Ram_3,22.23 //	yuzmAkam etat pratyakzam % na anRtam kaTayAmi aham // Ram_3,22.23 //
   devarājam api kruddho $ mattairāvatayāyinam &	devarAjam api krudDaH $ matta ErAvata yAyinam &
   vajrahastaṃ raṇe hanyāṃ % kiṃ punas tau ca mānuṣau // Ram_3,22.24 //	vajrahastam raNe hanyAm % kim punar tO ca mAnuzO // Ram_3,22.24 //
   sā tasya garjitaṃ śrutvā $ rākṣasasya mahācamūḥ &	sA tasya garjitam SrutvA $ rAkzasasya mahA camUH &
   praharṣam atulaṃ lebhe % mṛtyupāśāvapāśitā // Ram_3,22.25 //	praharzam atulam leBe % mRtyu pASa avapASitAH // Ram_3,22.25 //
   sameyuś ca mahātmāno $ yuddhadarśanakāṅkṣiṇaḥ &	sameyuH ca mahAtmAnaH $ yudDa darSana kAFkziNaH &
   ṛṣayo devagandharvāḥ % siddhāś ca saha cāraṇaiḥ // Ram_3,22.26 //	RzayaH deva ganDarvAH % sidDAH ca saha cAraNEH // Ram_3,22.26 //
   sametya cocuḥ sahitās $ te 'nyonyaṃ puṇyakarmaṇaḥ &	sametya ca UcuH sahitAH $ te anyonyam puNya karmaNaH &
   svasti gobrāhmaṇebhyo 'stu % lokānāṃ ye ca saṃmatāḥ // Ram_3,22.27 //	svasti go brAhmaNeByaH astu % lokAnAm ye ca saMmatAH // Ram_3,22.27 //
   jayatāṃ rāghavo yuddhe $ paulastyān rajanīcarān &	jayatAm rAGavaH yudDe $ pOlastyAn rajanIcarAn &
   cakrahasto yathā yuddhe % sarvān asurapuṃgavān // Ram_3,22.28 //	cakra hastaH yaTA yudDe % sarvAn asura puMgavAn // Ram_3,22.28 //
   etac cānyac ca bahuśo $ bruvāṇāḥ paramarṣayaḥ &	etat ca anyat ca bahuSas $ bruvANAH parama RzayaH &
   dadṛśur vāhinīṃ teṣāṃ % rākṣasānāṃ gatāyuṣām // Ram_3,22.29 //	dadRSuH vAhinIm tezAm % rAkzasAnAm gata AyuzAm // Ram_3,22.29 //
   rathena tu kharo vegāt $ sainyasyāgrād viniḥsṛtaḥ &	raTena tu KaraH vegAt $ sEnyasya agrAt viniHsRtaH &
   taṃ dṛṣṭvā rākṣasaṃ bhūyo % rākṣasāś ca viniḥsṛtāḥ // Ram_3,22.30 //	tam dRzwvA rAkzasam BUyas % rAkzasAH ca viniHsRtAH // Ram_3,22.30 //
   śyenagāmī pṛthugrīvo $ yajñaśatrur vihaṃgamaḥ &	Syena gAmI pRTugrIvaH $ yajQa SatruH vihaMgamaH &
   durjayaḥ karavīrākṣaḥ % paruṣaḥ kālakārmukaḥ // Ram_3,22.31 //	durjayaH karavIrAkzaH % paruzaH kAla kArmukaH // Ram_3,22.31 //
   meghamālī mahāmālī $ sarpāsyo rudhirāśanaḥ &	meGamAlI mahAmAlI $ sarpAsyaH ruDira aSanaH &
   dvādaśaite mahāvīryāḥ % pratasthur abhitaḥ kharam // Ram_3,22.32 //	dvAdaSA ete mahA vIryAH % pratasTuH aBitas Karam // Ram_3,22.32 //
   mahākapālaḥ sthūlākṣaḥ $ pramāthī triśirās tathā &	mahAkapAlaH sTUla akzaH $ pramATI triSirAH taTA &
   catvāra ete senāgryā % dūṣaṇaṃ pṛṣṭhato 'nvayuḥ // Ram_3,22.33 //	catvAraH ete senA agryA % dUzaNam pRzWatas anvayuH // Ram_3,22.33 //
   sā bhīmavegā samarābhikāmā $ sudāruṇā rākṣasavīrasenā &	sA BIma vegA samara aBikAmAH $ su dAruNA rAkzasa vIra senA &
   tau rājaputrau sahasābhyupetā % mālā grahāṇām iva candrasūryau //	tO rAja putrO sahasA aByupetAH % mAlA grahANAm iva candra sUryO //
   Ram_3,22.34 //	Ram_3,22.34 //
   āśramaṃ pratiyāte tu $ khare kharaparākrame &	ASramam pratiyAte tu $ Kare Kara parAkrame &
   tān evautpātikān rāmaḥ % saha bhrātrā dadarśa ha // Ram_3,23.1 //	tAn eva OtpAtikAn rAmaH % saha BrAtrA dadarSa ha // Ram_3,23.1 //
   tān utpātān mahāghorān $ utthitān romaharṣaṇān &	tAn utpAtAn mahA GorAn $ utTitAn roma harzaNAn &
   prajānām ahitān dṛṣṭvā % vākyaṃ lakṣmaṇam abravīt // Ram_3,23.2 //	prajAnAm ahitAn dRzwvA % vAkyam lakzmaNam abravIt // Ram_3,23.2 //
   imān paśya mahābāho $ sarvabhūtāpahāriṇaḥ &	imAn paSya mahA bAho $ sarva BUta apahAriNaH &
   samutthitān mahotpātān % saṃhartuṃ sarvarākṣasān // Ram_3,23.3 //	samutTitAn mahA utpAtAn % saMhartum sarva rAkzasAn // Ram_3,23.3 //
   amī rudhiradhārās tu $ visṛjantaḥ kharasvanān &	amI ruDira DArAH tu $ visRjantaH Kara svanAn &
   vyomni meghā vivartante % paruṣā gardabhāruṇāḥ // Ram_3,23.4 //	vyomni meGAH vivartante % paruzAH gardaBa aruNAH // Ram_3,23.4 //
   sadhūmāś ca śarāḥ sarve $ mama yuddhābhinandinaḥ &	sa DUmAH ca SarAH sarve $ mama yudDa aBinandinaH &
   rukmapṛṣṭhāni cāpāni % viveṣṭante ca lakṣmaṇa // Ram_3,23.5 //	rukma pRzWAni cApAni % vivezwante ca lakzmaNa // Ram_3,23.5 //
   yādṛśā iha kūjanti $ pakṣiṇo vanacāriṇaḥ &	yAdRSAH iha kUjanti $ pakziNaH vana cAriNaH &
   agrato no bhayaṃ prāptaṃ % saṃśayo jīvitasya ca // Ram_3,23.6 //	agratas naH Bayam prAptam % saMSayaH jIvitasya ca // Ram_3,23.6 //
   samprahāras tu sumahān $ bhaviṣyati na saṃśayaḥ &	samprahAraH tu su mahAn $ Bavizyati na saMSayaH &
   ayam ākhyāti me bāhuḥ % sphuramāṇo muhur muhuḥ // Ram_3,23.7 //	ayam AKyAti me bAhuH % sPuramANaH muhur muhur // Ram_3,23.7 //
   saṃnikarṣe tu naḥ śūra $ jayaṃ śatroḥ parājayam &	saMnikarze tu naH SUraH $ jayam SatroH parAjayam &
   suprabhaṃ ca prasannaṃ ca % tava vaktraṃ hi lakṣyate // Ram_3,23.8 //	su praBam ca prasannam ca % tava vaktram hi lakzyate // Ram_3,23.8 //
   udyatānāṃ hi yuddhārthaṃ $ yeṣāṃ bhavati lakṣmaṇaḥ &	udyatAnAm hi yudDa arTam $ yezAm Bavati lakzmaNaH &
   niṣprabhaṃ vadanaṃ teṣāṃ % bhavaty āyuḥparikṣayaḥ // Ram_3,23.9 //	nizpraBam vadanam tezAm % Bavati AyuH parikzayaH // Ram_3,23.9 //
   anāgatavidhānaṃ tu $ kartavyaṃ śubham icchatā &	anAgata viDAnam tu $ kartavyam SuBam icCatA &
   āpadaṃ śaṅkamānena % puruṣeṇa vipaścitā // Ram_3,23.10 //	Apadam SaFkamAnena % puruzeNa vipaScitAH // Ram_3,23.10 //
   tasmād gṛhītvā vaidehīṃ $ śarapāṇir dhanurdharaḥ &	tasmAt gRhItvA vEdehIm $ Sara pANiH DanurDaraH &
   guhām āśraya śailasya % durgāṃ pādapasaṃkulām // Ram_3,23.11 //	guhAm ASraya SElasya % durgAm pAdapa saMkulAm // Ram_3,23.11 //
   pratikūlitum icchāmi $ na hi vākyam idaṃ tvayā &	pratikUlitum icCAmi $ na hi vAkyam idam tvayA &
   śāpito mama pādābhyāṃ % gamyatāṃ vatsa māciram // Ram_3,23.12 //	SApitaH mama pAdAByAm % gamyatAm vatsa mAciram // Ram_3,23.12 //
   evam uktas tu rāmeṇa $ lakṣmaṇaḥ saha sītayā &	evam uktaH tu rAmeNa $ lakzmaNaH saha sItayA &
   śarān ādāya cāpaṃ ca % guhāṃ durgāṃ samāśrayat // Ram_3,23.13 //	SarAn AdAya cApam ca % guhAm durgAm samASrayat // Ram_3,23.13 //
   tasmin praviṣṭe tu guhāṃ $ lakṣmaṇe saha sītayā &	tasmin pravizwe tu guhAm $ lakzmaNe saha sItayA &
   hanta niryuktam ity uktvā % rāmaḥ kavacam āviśat // Ram_3,23.14 //	hanta niryuktam iti uktvA % rAmaH kavacam AviSat // Ram_3,23.14 //
   sa tenāgninikāśena $ kavacena vibhūṣitaḥ &	sa tena agni nikASena $ kavacena viBUzitaH &
   babhūva rāmas timire % vidhūmo 'gnir ivotthitaḥ // Ram_3,23.15 //	baBUva rAmaH timire % viDUmaH agniH iva utTitaH // Ram_3,23.15 //
   sa cāpam udyamya mahac $ charān ādāya vīryavān &	sa cApam udyamya mahat $ CarAn AdAya vIryavAn &
   babhūvāvasthitas tatra % jyāsvanaiḥ pūrayan diśaḥ // Ram_3,23.16 //	baBUva avasTitaH tatra % jyA svanEH pUrayan diSaH // Ram_3,23.16 //
   tato devāḥ sagandharvāḥ $ siddhāś ca saha cāraṇaiḥ &	tatas devAH sa ganDarvAH $ sidDAH ca saha cAraNEH &
   ūcuḥ paramasaṃtrastā % guhyakāś ca parasparam // Ram_3,23.17 //	UcuH parama saMtrastAH % guhyakAH ca parasparam // Ram_3,23.17 //
   caturdaśa sahasrāṇi $ rakṣasāṃ bhīmakarmaṇām &	caturdaSa sahasrANi $ rakzasAm BIma karmaNAm &
   ekaś ca rāmo dharmātmā % kathaṃ yuddhaṃ bhaviṣyati // Ram_3,23.18 //	ekaH ca rAmaH Darma AtmA % kaTam yudDam Bavizyati // Ram_3,23.18 //
   tato gambhīranirhrādaṃ $ ghoravarmāyudhadhvajam &	tatas gamBIra nirhrAdam $ Gora varma AyuDa Dvajam &
   anīkaṃ yātudhānānāṃ % samantāt pratyadṛśyata // Ram_3,23.19 //	anIkam yAtuDAnAnAm % samantAt pratyadRSyata // Ram_3,23.19 //
   siṃhanādaṃ visṛjatām $ anyonyam abhigarjatām &	siMhanAdam visRjatAm $ anyonyam aBigarjatAm &
   cāpāni visphārayatāṃ % jṛmbhatāṃ cāpy abhīkṣṇaśaḥ // Ram_3,23.20 //	cApAni visPArayatAm % jRmBatAm ca api aBIkzNaSas // Ram_3,23.20 //
   vipraghuṣṭasvanānāṃ ca $ dundubhīṃś cāpi nighnatām &	vipra Guzwa svanAnAm ca $ dunduBIn ca api niGnatAm &
   teṣāṃ sutumulaḥ śabdaḥ % pūrayāmāsa tad vanam // Ram_3,23.21 //	tezAm su tumulaH SabdaH % pUrayAmAsa tat vanam // Ram_3,23.21 //
   tena śabdena vitrastāḥ $ śvāpadā vanacāriṇaḥ &	tena Sabdena vitrastAH $ SvApadAH vana cAriNaH &
   dudruvur yatra niḥśabdaṃ % pṛṣṭhato nāvalokayan // Ram_3,23.22 //	dudruvuH yatra niHSabdam % pRzWatas na avalokayan // Ram_3,23.22 //
   tat tv anīkaṃ mahāvegaṃ $ rāmaṃ samupasarpata &	tat tu anIkam mahA vegam $ rAmam samupasarpata &
   dhṛtanānāpraharaṇaṃ % gambhīraṃ sāgaropamam // Ram_3,23.23 //	DRta nAnA praharaNam % gamBIram sAgara upamam // Ram_3,23.23 //
   rāmo 'pi cārayaṃś cakṣuḥ $ sarvato raṇapaṇḍitaḥ &	rAmaH api cArayan cakzuH $ sarvatas raNa paNxitaH &
   dadarśa kharasainyaṃ tad % yuddhābhimukham udyatam // Ram_3,23.24 //	dadarSa Kara sEnyam tat % yudDa aBimuKam udyatam // Ram_3,23.24 //
   vitatya ca dhanur bhīmaṃ $ tūṇyāś coddhṛtya sāyakān &	vitatya ca DanuH BImam $ tUNyAH ca udDRtya sAyakAn &
   krodham āhārayat tīvraṃ % vadhārthaṃ sarvarakṣasām // Ram_3,23.25 //	kroDam AhArayat tIvram % vaDa arTam sarva rakzasAm // Ram_3,23.25 //
   duṣprekṣyaḥ so 'bhavat kruddho $ yugāntāgnir iva jvalan &	duzprekzyaH saH aBavat krudDaH $ yugAnta agniH iva jvalan &
   taṃ dṛṣṭvā tejasāviṣṭaṃ % prāvyathan vanadevatāḥ // Ram_3,23.26 //	tam dRzwvA tejasA Avizwam % prAvyaTan vana devatAH // Ram_3,23.26 //
   tasya kruddhasya rūpaṃ tu $ rāmasya dadṛśe tadā &	tasya krudDasya rUpam tu $ rAmasya dadRSe tadA &
   dakṣasyeva kratuṃ hantum % udyatasya pinākinaḥ // Ram_3,23.27 //	dakzasya iva kratum hantum % udyatasya pinAkinaH // Ram_3,23.27 //
   avaṣṭabdhadhanuṃ rāmaṃ $ kruddhaṃ ca ripughātinam &	avazwabDa Danum rAmam $ krudDam ca ripu GAtinam &
   dadarśāśramam āgamya % kharaḥ saha puraḥsaraiḥ // Ram_3,24.1 //	dadarSa ASramam Agamya % KaraH saha puraHsarEH // Ram_3,24.1 //
   taṃ dṛṣṭvā saguṇaṃ cāpam $ udyamya kharaniḥsvanam &	tam dRzwvA sa guNam cApam $ udyamya Kara niHsvanam &
   rāmasyābhimukhaṃ sūtaṃ % codyatām ity acodayat // Ram_3,24.2 //	rAmasya aBimuKam sUtam % codyatAm iti acodayat // Ram_3,24.2 //
   sa kharasyājñayā sūtas $ turagān samacodayat &	sa Karasya AjQayA sUtaH $ turagAn samacodayat &
   yatra rāmo mahābāhur % eko dhunvan dhanuḥ sthitaḥ // Ram_3,24.3 //	yatra rAmaH mahA bAhuH % ekaH Dunvan DanuH sTitaH // Ram_3,24.3 //
   taṃ tu niṣpatitaṃ dṛṣṭvā $ sarve te rajanīcarāḥ &	tam tu nizpatitam dRzwvA $ sarve te rajanIcarAH &
   nardamānā mahānādaṃ % sacivāḥ paryavārayan // Ram_3,24.4 //	nardamAnAH mahA nAdam % sacivAH paryavArayan // Ram_3,24.4 //
   sa teṣāṃ yātudhānānāṃ $ madhye rato gataḥ kharaḥ &	sa tezAm yAtuDAnAnAm $ maDye rataH gataH KaraH &
   babhūva madhye tārāṇāṃ % lohitāṅga ivoditaḥ // Ram_3,24.5 //	baBUva maDye tArANAm % lohita aFgaH iva uditaH // Ram_3,24.5 //
   tatas taṃ bhīmadhanvānaṃ $ kruddhāḥ sarve niśācarāḥ &	tatas tam BIma DanvAnam $ krudDAH sarve niSAcarAH &
   rāmaṃ nānāvidhaiḥ śastrair % abhyavarṣanta durjayam // Ram_3,24.6 //	rAmam nAnAviDEH SastrEH % aByavarzanta durjayam // Ram_3,24.6 //
   mudgarair āyasaiḥ śūlaiḥ $ prāsaiḥ khaḍgaiḥ paraśvadhaiḥ &	mudgarEH AyasEH SUlEH $ prAsEH KaxgEH paraSvaDEH &
   rākṣasāḥ samare rāmaṃ % nijaghnū roṣatatparāḥ // Ram_3,24.7 //	rAkzasAH samare rAmam % nijaGnuH roza tatparAH // Ram_3,24.7 //
   te balāhakasaṃkāśā $ mahānādā mahābalāḥ &	te balAhaka saMkASAH $ mahA nAdAH mahA balAH &
   abhyadhāvanta kākutsthaṃ % rāmaṃ yuddhe jighāṃsavaḥ // Ram_3,24.8 //	aByaDAvanta kAkutsTam % rAmam yudDe jiGAMsavaH // Ram_3,24.8 //
   te rāme śaravarṣāṇi $ vyasṛjan rakṣasāṃ guṇāḥ &	te rAme Sara varzANi $ vyasRjan rakzasAm guNAH &
   śailendram iva dhārābhir % varṣamāṇā balāhakāḥ // Ram_3,24.9 //	SElendram iva DArABiH % varzamANAH balAhakAH // Ram_3,24.9 //
   sa taiḥ parivṛto ghorai $ rāghavo rakṣasāṃ gaṇaiḥ &	sa tEH parivRtaH GorEH $ rAGavaH rakzasAm gaNEH &
   tithiṣv iva mahādevo % vṛtaḥ pāriṣadāṃ gaṇaiḥ // Ram_3,24.10 //	tiTizu iva mahAdevaH % vRtaH pArizadAm gaNEH // Ram_3,24.10 //
   tāni muktāni śastrāṇi $ yātudhānaiḥ sa rāghavaḥ &	tAni muktAni SastrANi $ yAtuDAnEH sa rAGavaH &
   pratijagrāha viśikhair % nadyoghān iva sāgaraḥ // Ram_3,24.11 //	pratijagrAha viSiKEH % nadI oGAn iva sAgaraH // Ram_3,24.11 //
   sa taiḥ praharaṇair ghorair $ bhinnagātro na vivyathe &	sa tEH praharaNEH GorEH $ Binna gAtraH na vivyaTe &
   rāmaḥ pradīptair bahubhir % vajrair iva mahācalaḥ // Ram_3,24.12 //	rAmaH pradIptEH bahuBiH % vajrEH iva mahA acalaH // Ram_3,24.12 //
   sa viddhaḥ kṣatajādigdhaḥ $ sarvagātreṣu rāghavaḥ &	sa vidDaH kzataja AdigDaH $ sarva gAtrezu rAGavaH &
   babhūva rāmaḥ saṃdhyābhrair % divākara ivāvṛtaḥ // Ram_3,24.13 //	baBUva rAmaH saMDyA aBrEH % divAkaraH iva AvRtaH // Ram_3,24.13 //
   viṣedur devagandharvāḥ $ siddhāś ca paramarṣayaḥ &	vizeduH deva ganDarvAH $ sidDAH ca parama RzayaH &
   ekaṃ sahasrair bahubhis % tadā dṛṣṭvā samāvṛtam // Ram_3,24.14 //	ekam sahasrEH bahuBiH % tadA dRzwvA samAvRtam // Ram_3,24.14 //
   tato rāmaḥ susaṃkruddho $ maṇḍalīkṛtakārmukaḥ &	tatas rAmaH su saMkrudDaH $ maNxalIkRta kArmukaH &
   sasarja niśitān bāṇāñ % śataśo 'tha sahasraśaḥ // Ram_3,24.15 //	sasarja niSitAn bANAn % SataSas aTa sahasraSas // Ram_3,24.15 //
   durāvārān durviṣahān $ kālapāśopamān raṇe &	durAvArAn durvizahAn $ kAla pASa upamAn raNe &
   mumoca līlayā rāmaḥ % kaṅkapattrān ajihmagān // Ram_3,24.16 //	mumoca lIlayA rAmaH % kaFka pattrAn ajihmagAn // Ram_3,24.16 //
   te śarāḥ śatrusainyeṣu $ muktā rāmeṇa līlayā &	te SarAH Satru sEnyezu $ muktA rAmeNa lIlayA &
   ādadū rakṣasāṃ prāṇān % pāśāḥ kālakṛtā iva // Ram_3,24.17 //	AdaduH rakzasAm prANAn % pASAH kAla kRtAH iva // Ram_3,24.17 //
   bhittvā rākṣasadehāṃs tāṃs $ te śarā rudhirāplutāḥ &	BittvA rAkzasa dehAn tAn $ te SarAH ruDira AplutAH &
   antarikṣagatā rejur % dīptāgnisamatejasaḥ // Ram_3,24.18 //	antarikza gatAH rejuH % dIpta agni sama tejasaH // Ram_3,24.18 //
   asaṃkhyeyās tu rāmasya $ sāyakāś cāpamaṇḍalāt &	asaMKyeyAH tu rAmasya $ sAyakAH cApa maNxalAt &
   viniṣpetur atīvogrā % rakṣaḥprāṇāpahāriṇaḥ // Ram_3,24.19 //	vinizpetuH atIva ugrAH % rakzaH prANa apahAriNaH // Ram_3,24.19 //
   tair dhanūṃṣi dhvajāgrāṇi $ varmāṇi ca śirāṃsi ca &	tEH DanUMzi Dvaja agrANi $ varmANi ca SirAMsi ca &
   bahūn sahastābharaṇān % ūrūn karikaropamān // Ram_3,24.20 //	bahUn sa hasta ABaraNAn % UrUn kari kara upamAn // Ram_3,24.20 //
   tato nālīkanārācais $ tīkṣṇāgraiś ca vikarṇibhiḥ &	tatas nAlIka nArAcEH $ tIkzNa agrEH ca vikarNiBiH &
   bhīmam ārtasvaraṃ cakrur % bhidyamānā niśācarāḥ // Ram_3,24.21 //	BImam Arta svaram cakruH % BidyamAnAH niSAcarAH // Ram_3,24.21 //
   tat sainyaṃ niśitair bāṇair $ arditaṃ marmabhedibhiḥ &	tat sEnyam niSitEH bANEH $ arditam marma BediBiH &
   rāmeṇa na sukhaṃ lebhe % śuṣkaṃ vanam ivāgninā // Ram_3,24.22 //	rAmeNa na suKam leBe % Suzkam vanam iva agninA // Ram_3,24.22 //
   kecid bhīmabalāḥ śūrāḥ $ śūlān khaḍgān paraśvadhān &	kecid BIma balAH SUrAH $ SUlAn KaxgAn paraSvaDAn &
   cikṣipuḥ paramakruddhā % rāmāya rajanīcarāḥ // Ram_3,24.23 //	cikzipuH parama krudDAH % rAmAya rajanIcarAH // Ram_3,24.23 //
   tāni bāṇair mahābāhuḥ $ śastrāṇy āvārya rāghavaḥ &	tAni bANEH mahA bAhuH $ SastrANi AvArya rAGavaH &
