   PADA MARKERS	PADAH MARKERS
   prayātaiḥ &	prayAtEH &
   saṃlakṣyate pavanavegacalaiḥ payodai % rājeva cāmaraśatair upavījyamānaḥ	saMlakzyate pavana-vega-calEH payodEH % rAjA-iva cAmara-SatEH upavIjyamAnaH
   // KalRs_3.4 //	// KalRH-_3.4 //
   bhinnāñjanapracayakānti nabho manojñaṃ $ bandhūkapuṣparajasāruṇitā ca	BinnAQjana-pracaya-kAnti naBaH manojQam $ banDUka-puzpa-rajasA-aruNitA ca
   bhūmiḥ &	BUmiH &
   vaprāśca pakvakalamāvṛtabhūmibhāgāḥ % protkaṇṭhayanti na mano bhuvi kasya	vaprAH-ca pakva-kalama-AvRta-BUmi-BAgAH % protkaNWayanti na manaH Buvi kasya
   yūnaḥ // KalRs_3.5 //	yUnaH // KalRH-_3.5 //
   mandānilākulitacārutarāgraśākhaḥ $ puṣpodgamapracayakomalapallavāgraḥ &	manda-anila-Akulita-cArutara-agra-SAKaH $ puzpa-udgama-pracaya-komala-pallava-agraH &
   mattadvirephaparipītamadhuprasekaś % cittaṃ vidārayati kasya na kovidāraḥ	matta-dvirePa-paripIta-maDu-prasekaH % cittam vidArayati kasya na kovidAraH
   // KalRs_3.6 //	// KalRH-_3.6 //
   tārāgaṇapravarabhūṣaṇamudvahantī $ meghāvarodhaparimuktaśaśāṅkavaktrā &	tArA-gaNa-pravara-BUzaNam-udvahantI $ meGa-avaroDa-parimukta-SaSAFka-vaktrA &
   jyotsnādukūlamamalaṃ rajanī dadhānā % vṛddhiṃ prayātyanudinaṃ pramadeva	jyotsnA-dukUlam-amalam rajanI daDAnAH % vRdDim prayAti-anudinam pramadA-iva
   bālā // KalRs_3.7 //	bAlAH // KalRH-_3.7 //
   kāraṇḍavānanavighaṭṭitavīcimālāḥ $ kādambasārasakulākulatīradeśāḥ &	kAraNxava-Anana-viGawwita-vIci-mAlAH $ kAdamba-sArasa-kula-Akula-tIra-deSAH &
   kurvanti haṃsavirutaiḥ parito janasya % prītiṃ saroruharajo 'ruṇitās	kurvanti haMsa-virutEH paritas janasya % prItim saroruha-rajaH aruNitAH-
   taṭinyaḥ // KalRs_3.8 //	tawinyaH // KalRH-_3.8 //
   netrotsavo hṛdayahārimarīcimālaḥ $ prahlādakaḥ śiśirasīkaravārivarṣī &	netra-utsavaH hRdaya-hAri-marIci-mAlaH $ prahlAdakaH SiSira-sIkara-vAri-varzI &
   patyurviyogaviṣadagdhaśarakṣatānāṃ % candro dahatyatitarāṃ tanumaṅganānām	patyuH-viyoga-viza-dagDa-Sara-kzatAnAm % candraH dahati-atitarAm tanum-aFganAnAm
   // KalRs_3.9 //	// KalRH-_3.9 //
   ākampayan phalabharānataśālijālān $ yānartayaṃs taruvarān kusumāvanamrān &	Akampayan Pala-Bara-Anata-SAli-jAlAn $ yAnartayan taru-varAn kusuma-avanamrAn &
   utphullapaṅkajavanāṃ nalinīṃ vidhunvan % nyūnāṃ manaścalayati prasabhaṃ	utPulla-paFkaja-vanAm nalinIm viDunvan % nyUnAm manaH-calayati prasaBam
   nabhasvān // KalRs_3.10 //	naBasvAn // KalRH-_3.10 //
   sonmādahaṃsamithunairupaśobhitāni $ svacchapraphullakamalotpalabhūṣitāni &	sa-unmAda-haMsa-miTunEH-upaSoBitAni $ su-acCa-praPulla-kamala-utpala-BUzitAni &
   mandaprabhātapavanodgatavīcimālāny % utkaṇṭhayanti sahasā hṛdayaṃ sarāṃsi	manda-praBAta-pavana-udgata-vIci-mAlAni % utkaNWayanti sahasA hRdayam sarAMsi
   // KalRs_3.11 //	// KalRH-_3.11 //
   naṣṭaṃ dhanurbalabhido jaladodareṣu $ saudāminī sphurati nādya viyatpatākā	nazwam DanuH-balaBidaH jalada-udarezu $ sOdAminI sPurati na-adya viyat-patAkA
   dhunvanti pakṣapavanairna nabho balākāḥ % paśyanti nonnatamukhā gaganaṃ	Dunvanti pakza-pavanEH-na naBaH balAkAH % paSyanti na-unnata-muKAH gaganam
   mayūrāḥ // KalRs_3.12 //	mayUrAH // KalRH-_3.12 //
   nṛtyaprayogarahitāñśikhino vihāya $ haṃsānupaiti madano madhurapragītān &	nRtya-prayoga-rahitAn-SiKinaH vihAya $ haMsAn-upEti madanaH maDura-pragItAn &
   muktvā kadambakuṭajārjunasarjanīpān % saptacchadānupagatā kusumodgamaśrīḥ	muktvA kadamba-kuwaja-arjuna-sarja-nIpAn % saptacCada-anupagatA kusuma-udgama-SrIH
   // KalRs_3.13 //	// KalRH-_3.13 //
   śephālikākusumagandhamanoharāṇi $ svasthasthitāṇḍajakulapratināditāni &	SePAlikA-kusuma-ganDa-manoharANi $ svasTa-sTita-aNxaja-kula-pratinAditAni &
   paryantasaṃsthitamṛgīnayanotpalāni % protkaṇṭhayantyupavanāni manāṃsi	paryanta-saMsTita-mRgI-nayana-utpalAni % protkaNWayanti-upavanAni manAMsi
   puṃsām // KalRs_3.14 //	puMsAm // KalRH-_3.14 //
   kahlārapadmakumudāni muhurvidhunvaṃs $ tatsaṃgamādadhikaśītalatāmupetaḥ &	kahlAra-padma-kumudAni muhur-viDunvan $ tad-saMgamAt-aDika-SItala-tAm-upetaH &
   utkaṇṭhayatyatitarāṃ pavanaḥ prabhāte %	utkaNWayati-atitarAm pavanaH praBAte %
   pattrāntalagnatuhināmbuvidhūyamānaḥ // KalRs_3.15 //	pattra-anta-lagna-tuhina-ambu-viDUyamAnaH // KalRH-_3.15 //
   sampannaśālinicayāvṛtabhūtalāni $ svasthasthitapracuragokulaśobhitāni &	sampanna-SAli-nicaya-AvRta-BU-talAni $ svasTa-sTita-pracura-go-kula-SoBitAni &
   haṃsaiḥ sasārasakulaiḥ pratināditāni % sīmāntarāṇi janayanti nṛṇāṃ	haMsEH sa-sArasa-kulEH pratinAditAni % sImAntarANi janayanti nRNAm
   pramodam // KalRs_3.16 //	pramodam // KalRH-_3.16 //
   haṃsairjitā sulalitā gatiraṅganānām $ ambhoruhair	haMsEH-jitA su-lalitA gatiH-aFganAnAm $ amBoruhEH-
   vikasitairmukhacandrakāntiḥ &	vikasitEH-muKa-candra-kAntiH &
   nīlotpalairmadakalāni vilocanāni % bhrūvibhramāśca rucirās tanubhis	nIlotpalEH-mada-kalAni vilocanAni % BrU-viBramAH-ca rucirAH tanuBiH-
   taraṃgaiḥ // KalRs_3.17 //	taraMgEH // KalRH-_3.17 //
   śyāmā latāḥ kusumabhāranatapravālāḥ $ strīṇāṃ haranti	SyAmAH latAH kusuma-BAra-nata-pravAlAH $ strINAm haranti
   dhṛtabhūṣaṇabāhukāntim &	DRta-BUzaNa-bAhu-kAntim &
   dantāvabhāsaviśadasmitacandrakāntiṃ % kaṅkelipuṣparucirā navamālatī ca //	danta-avaBAsa-viSada-smita-candra-kAntim % kaFkeli-puzpa-rucirA nava-mAlatI ca //
   KalRs_3.18 //	KalRH-_3.18 //
   keśānnitāntaghananīlavikuñcitāgrān $ āpūrayanti vanitā navamālatībhiḥ &	keSAn-nitAnta-Gana-nIla-vikuQcita-agrAn $ ApUrayanti vanitA nava-mAlatIBiH &
   karṇeṣu ca pravarakāñcanakuṇḍaleṣu % nīlotpalāni vividhāni niveśayanti //	karNezu ca pravara-kAQcana-kuNxalezu % nIlotpalAni viviDAni niveSayanti //
   KalRs_3.19 //	KalRH-_3.19 //
   hāraiḥ sacandanarasaiḥ stanamaṇḍalāni $ śroṇītaṭaṃ suvipulaṃ	hArEH sa-candana-rasEH stana-maNxalAni $ SroNI-tawam su-vipulam
   rasanākalāpaiḥ &	rasanA-kalApEH &
   pādāmbujāni kalanūpuraśekharaiśca % nāryaḥ prahṛṣṭamanaso 'dya	pAda-ambujAni kala-nUpura-SeKarEH-ca % nAryaH prahRzwa-manasaH adya
   vibhūṣayanti // KalRs_3.20 //	viBUzayanti // KalRH-_3.20 //
   sphuṭakumudacitānāṃ rājahaṃsāśritānāṃ $ marakatamaṇibhāsā vāriṇā	sPuwa-kumuda-citAnAm rAjahaMsa-ASritAnAm $ marakata-maNi-BAsAH vAriNA
   bhūṣitānām &	BUzitAnAm &
   śriyamatiśayarūpāṃ vyoma toyāśayānāṃ % vahati vigatameghaṃ	Sriyam-atiSaya-rUpAm vyoma toya-ASayAnAm % vahati vigata-meGam
   candratārāvakīrṇam // KalRs_3.21 //	candra-tArA-avakIrNam // KalRH-_3.21 //
   śaradi kumudasaṅgādvāyavo vānti śītā $ vigatajaladavṛndā digvibhāgā	Saradi kumuda-saFgAt-vAyavaH vAnti SItA $ vigata-jalada-vRndA diS-viBAgA
   manojñāḥ &	manojQAH &
   vigatakaluṣamambhaḥ śyānapaṅkā dharitrī % vimalakiraṇacandraṃ vyoma	vigata-kaluzam-amBaH SyAna-paFkA DaritrI % vimala-kiraNa-candram vyoma
   tārāvicitram // KalRs_3.22 //	tArA-vicitram // KalRH-_3.22 //
   karakamalamanojñāḥ kāntasaṃsaktahastā $ vadanavijitacandrāḥ	kara-kamala-manojQAH kAnta-saMsakta-hastAH $ vadana-vijita-candrAH
   kāścidanyāstaruṇyaḥ &	kAScid-anyAH-taruNyaH &
   racitakusumagandhi prāyaśo yānti veśma %	racita-kusuma-ganDi prAyaSas yAnti veSma %
   prabalamadanahetostyaktasaṃgītarāgāḥ // KalRs_3.23 //	prabala-madana-hetoH-tyakta-saMgIta-rAgAH // KalRH-_3.23 //
   suratarasavilāsāḥ satsakhībhiḥ sametā $ asamaśaravinodaṃ sūcayanti	surata-rasa-vilAsAH sat-saKIBiH sametAH $ asamaSara-vinodam sUcayanti
   prakāmam &	prakAmam &
   anupamamukharāgā rātrimadhye vinodaṃ % śaradi taruṇakāntāḥ sūcayanti	anupama-muKa-rAgAH rAtri-maDye vinodam % Saradi taruNa-kAntAH sUcayanti
   pramodān // KalRs_3.24 //	pramodAn // KalRH-_3.24 //
   divasakaramayūkhair bādhyamānaṃ prabhāte $ varayuvatimukhābhaṃ paṅkajaṃ	divasakaramayUKEH bADyamAnam praBAte $ vara-yuvati-muKa-ABam paFkajam
   jṛmbhate 'dya &	jRmBate adya &
   kumudamapi gate 'staṃ līyate candrabimbe % hasitamiva vadhūnāṃ proṣiteṣu	kumudam-api gate astam lIyate candra-bimbe % hasitam-iva vaDUnAm prozitezu
   priyeṣu // KalRs_3.25 //	priyezu // KalRH-_3.25 //
   asitanayanalakṣmīṃ lakṣayitvotpaleṣu $ kvaṇitakanakakāñcīṃ	asita-nayana-lakzmIm lakzayitvA-utpalezu $ kvaNita-kanaka-kAQcIm
   mattahaṃsasvaneṣu &	matta-haMsa-svanezu &
   adhararuciraśobhāṃ bandhujīve priyāṇāṃ % pathikajana idānīṃ roditi	aDara-rucira-SoBAm banDujIve priyANAm % paTika-janaH idAnIm roditi
   bhrāntacittaḥ // KalRs_3.26 //	BrAnta-cittaH // KalRH-_3.26 //
   strīṇāṃ vihāya vadaneṣu śaśāṅkalakṣmīṃ $ kāmyaṃ ca haṃsavacanaṃ	strINAm vihAya vadanezu SaSAFka-lakzmIm $ kAmyam ca haMsa-vacanam
   maṇinūpureṣu &	maNi-nUpurezu &
   bandhūkakāntimadhareṣu manohareṣu % kvāpi prayāti subhagā śaradāgamaśrīḥ	banDUka-kAntim-aDarezu manoharezu % kvApi prayAti suBagA Sarad-Agama-SrIH
   // KalRs_3.27 //	// KalRH-_3.27 //
   vikacakamalavaktrā phullanīlotpalākṣī $ vikasitanavakāśaśvetavāso vasānā &	vikaca-kamala-vaktrA Pulla-nIlotpala-akzI $ vikasita-nava-kASa-Sveta-vAsaH vasAnAH &
   kumudarucirakāntiḥ kāminīvonmadeyaṃ % pratidiśatu śaradvaścetasaḥ	kumuda-rucira-kAntiH kAminI-iva-unmadeyam % pratidiSatu Sarad-vaH-cetasaH
   prītimagryām // KalRs_3.28 //	prItim-agryAm // KalRH-_3.28 //
   caturthaḥ sargaḥ	caturTaH sargaH
   navapravālodgamasasyaramyaḥ $ praphullalodhraḥ paripakvaśāliḥ &	nava-pravAla-udgama-sasya-ramyaH $ praPulla-loDraH paripakva-SAliH &
   vilīnapadmaḥ prapatattuṣāro % hemantakālaḥ samupāgato 'yam // KalRs_4.1 //	vilIna-padmaH prapatat-tuzAraH % hemanta-kAlaH samupAgataH ayam // KalRH-_4.1 //
   manoharaiś candanarāgagaurais $ tuṣārakundendunibhaiś ca hāraiḥ &	manoharEH candana-rAga-gOrEH $ tuzAra-kunda-indu-niBEH ca hArEH &
   vilāsinīnāṃ stanaśālinīnāṃ % nālaṃkriyante stanamaṇḍalāni // KalRs_4.2 //	vilAsinInAm stana-SAlinInAm % na-alaMkriyante stana-maNxalAni // KalRH-_4.2 //
   na bāhuyugmeṣu vilāsinīnāṃ $ prayānti saṅgaṃ valayāṅgadāni &	na bAhu-yugmezu vilAsinInAm $ prayAnti saFgam valaya-aFgadAni &
   nitambabimbeṣu navaṃ dukūlaṃ % tanvaṃśukaṃ pīnapayodhareṣu // KalRs_4.3 //	nitamba-bimbezu navam dukUlam % tanu-aMSukam pIna-payoDarezu // KalRH-_4.3 //
   kāñcīguṇaiḥ kāñcanaratnacitrair $ no bhūṣayanti pramadā nitambān &	kAQcI-guNEH kAQcana-ratna-citrEH $ naH BUzayanti pramadAH nitambAn &
   na nūpurairhaṃsarutaṃ bhajadbhiḥ % pādāmbujāny ambujakāntibhāñji //	na nUpurEH-haMsa-rutam BajadBiH % pAda-ambujAni ambuja-kAnti-BAQji //
   KalRs_4.4 //	KalRH-_4.4 //
   gātrāṇi kālīyakacarcitāni $ sapattralekhāni mukhāmbujāni &	gAtrANi kAlIyaka-carcitAni $ sa-pattra-leKAni muKa-ambujAni &
   śirāṃsi kālāgurudhūpitāni % kurvanti nāryaḥ suratotsavāya // KalRs_4.5 //	SirAMsi kAlAguru-DUpitAni % kurvanti nAryaH surata-utsavAya // KalRH-_4.5 //
   ratiśramakṣāmavipāṇḍuvaktrāḥ $ samprāptaharṣābhyudayās taruṇyaḥ &	rati-Srama-kzAma-vipANxu-vaktrAH $ samprApta-harza-aByudayAH taruNyaH &
   hasanti noccair daśanāgrabhinnān % prapīḍyamānān adharān avekṣya //	hasanti na-uccEs daSana-agra-BinnAn % prapIxyamAnAn aDarAn avekzya //
   KalRs_4.6 //	KalRH-_4.6 //
   pīnastanoraḥsthalabhāgaśobhām $ āsādya tatpīḍanajātakhedaḥ &	pIna-stana-uraHsTala-BAga-SoBAm $ AsAdya tad-pIxana-jAta-KedaH &
   tṛṇāgralagnaistuhinaiḥ patadbhir % ākrandatīvoṣasi śītakālaḥ // KalRs_4.7	tRNa-agra-lagnEH-tuhinEH patadBiH % Akrandati-iva-uzasi SIta-kAlaH // KalRH-_4.7
   prabhūtaśāliprasavaiścitāni $ mṛgāṅganāyūthavibhūṣitāni &	praBUta-SAli-prasavEH-citAni $ mRga-aFganA-yUTa-viBUzitAni &
   manoharakrauñcanināditāni % sīmāntarāṇy utsukayanti cetaḥ // KalRs_4.8 //	manohara-krOQca-ninAditAni % sImAntarANi utsukayanti cetaH // KalRH-_4.8 //
   praphullanīlotpalaśobhitāni $ sonmādakādambavibhūṣitāni &	praPulla-nIlotpala-SoBitAni $ sa-unmAda-kAdamba-viBUzitAni &
   prasannatoyāni suśītalāni % sarāṃsi cetāṃsi haranti puṃsām // KalRs_4.9 //	prasanna-toyAni su-SItalAni % sarAMsi cetAMsi haranti puMsAm // KalRH-_4.9 //
   mārgaṃ samīkṣyātinirastanīraṃ $ pravāsakhinnaṃ patimudvahantyaḥ &	mArgam samIkzya-ati-nirasta-nIram $ pravAsa-Kinnam patim-udvahantyaH &
   avekṣyamāṇā hariṇekṣaṇākṣyaḥ % prabodhayantīva manorathāni // KalRs_4.10	avekzyamANAH hariNa-IkzaNa-akzyaH % praboDayantI-iva manoraTAni // KalRH-_4.10
   pākaṃ vrajantī himajātaśītair $ ādhūyamānā satataṃ marudbhiḥ &	pAkam vrajantI hima-jAta-SItEH $ ADUyamAnA satatam marudBiH &
   priye priyaṅguḥ priyaviprayuktā % vipāṇḍutāṃ yāti vilāsinīva // KalRs_4.11	priye priyaFguH priya-viprayuktAH % vipANxu-tAm yAti vilAsinI-iva // KalRH-_4.11
   puṣpāsavāmodasugandhivaktro $ niḥśvāsavātaiḥ surabhīkṛtāṅgaḥ &	puzpa-Asava-Amoda-suganDi-vaktraH $ niHSvAsa-vAtEH suraBIkRta-aFgaH &
   parasparāṅgavyatiṣaṅgaśāyī % śete janaḥ kāmarasānuviddhaḥ // KalRs_4.12 //	paraspara-aFga-vyatizaFga-SAyI % Sete janaH kAma-rasa-anuvidDaH // KalRH-_4.12 //
   dantacchadaiḥ savraṇadantacihnaiḥ $ stanaiśca pāṇyagrakṛtābhilekhaiḥ &	dantacCadEH sa-vraNa-danta-cihnEH $ stanEH-ca pANi-agra-kRta-aBileKEH &
   saṃsūcyate nirdayamaṅganānāṃ % ratopabhogo navayauvanānām // KalRs_4.13 //	saMsUcyate nirdayam-aFganAnAm % rata-upaBogaH nava-yOvanAnAm // KalRH-_4.13 //
   kācidvibhūṣayati darpaṇasaktahastā $ bālātapeṣu vanitā vadanāravindam &	kAcid-viBUzayati darpaNa-sakta-hastAH $ bAla-Atapezu vanitA vadana-aravindam &
   dantacchadaṃ priyatamena nipītasāraṃ % dantāgrabhinnam avakṛṣya nirīkṣate	dantacCadam priyatamena nipIta-sAram % danta-agra-Binnam avakRzya nirIkzate
   ca // KalRs_4.14 //	ca // KalRH-_4.14 //
   anyā prakāmasurataśramakhinnadehā $ rātriprajāgaravipāṭalanetrapadmā &	anyA prakAma-surata-Srama-Kinna-dehA $ rAtri-prajAgara-vipAwala-netra-padmA &
   srastāṃsadeśalalitākulakeśapāśā % nidrāṃ prayāti mṛdusūryakarābhitaptā //	srasta-aMsa-deSa-lalita-Akula-keSapASAH % nidrAm prayAti mRdu-sUrya-kara-aBitaptAH //
   KalRs_4.15 //	KalRH-_4.15 //
   nirmālyadāma paribhuktamanojñagandhaṃ $ mūrdhno 'panīya	nirmAlya-dAma pariBukta-manojQa-ganDam $ mUrDnaH apanIya
   ghananīlaśiroruhāntāḥ &	Gana-nIla-Siroruha-antAH &
   pīnonnatastanabharānatagātrayaṣṭyaḥ % kurvanti keśaracanāmaparāstaruṇyaḥ	pIna-unnata-stana-Bara-Anata-gAtra-yazwyaH % kurvanti keSa-racanAm-aparAH-taruNyaH
   // KalRs_4.16 //	// KalRH-_4.16 //
   anyā priyeṇa paribhuktamavekṣya gātraṃ $ harṣānvitā viracitādharacāruśobhā	anyA priyeNa pariBuktam-avekzya gAtram $ harza-anvitA viracita-aDara-cAru-SoBA
   kūrpāsakaṃ paridadhāti nakhakṣatāṅgī % vyālambinīlalalitālakakuñcitākṣī //	kUrpAsakam paridaDAti naKa-kzata-aFgI % vyAlambi-nIla-lalita-alaka-kuQcita-akzI //
   KalRs_4.17 //	KalRH-_4.17 //
   anyāściraṃ suratakelipariśrameṇa $ khedaṃ gatāḥ praśithilīkṛtagātrayaṣṭyaḥ	anyAH-ciram surata-keli-pariSrameNa $ Kedam gatAH praSiTilIkRta-gAtra-yazwyaH
   saṃhṛṣyamāṇapulakorupayodharāntā % abhyañjanaṃ vidadhati pramadāḥ suśobhāḥ	saMhRzyamANa-pulaka-uru-payoDara-antAH % aByaQjanam vidaDati pramadAH su-SoBAH
   // KalRs_4.18 //	// KalRH-_4.18 //
   bahuguṇaramaṇīyo yoṣitāṃ cittahārī $ pariṇatabahuśālivyākulagrāmasīmā &	bahu-guNa-ramaNIyaH yozitAm citta-hArI $ pariNata-bahu-SAli-vyAkula-grAma-sImA &
   vinipatitatuṣāraḥ krauñcanādopagītaḥ % pradiśatu himayuktaḥ kāla eṣaḥ	vinipatita-tuzAraH krOQcanAda-upagItaH % pradiSatu hima-yuktaH kAlaH ezaH
   sukhaṃ vaḥ // KalRs_4.19 //	suKam vaH // KalRH-_4.19 //
   pañcamaḥ sargaḥ	paQcamaH sargaH
   prarūḍhaśālīkṣucayāvṛtakṣitiṃ $ kvacitsthitakrauñcaninādarājitam &	prarUXa-SAli-ikzu-caya-AvRta-kzitim $ kvacid-sTita-krOQca-ninAda-rAjitam &
   prakāmakāmaṃ pramadājanapriyaṃ % varoru kālaṃ śiśirāhvayaṃ śṛṇu //	prakAma-kAmam pramadA-jana-priyam % vara-Uru kAlam SiSira-Ahvayam SRNu //
   KalRs_5.1 //	KalRH-_5.1 //
   niruddhavātāyanamandirodaraṃ $ hutāśano bhānumato gabhastayaḥ &	nirudDa-vAtAyana-mandira-udaram $ hutASanaH BAnumataH gaBastayaH &
   gurūṇi vāsāṃsyabalāḥ sayauvanāḥ % prayānti kāle 'tra janasya sevyatām //	gurUNi vAsAMsi-abalAH sa-yOvanAH % prayAnti kAle atra janasya sevyatAm //
   KalRs_5.2 //	KalRH-_5.2 //
   na candanaṃ candramarīciśītalaṃ $ na harmyapṛṣṭhaṃ śaradindunirmalam &	na candanam candra-marIci-SItalam $ na harmya-pRzWam Sarad-indu-nirmalam &
   na vāyavaḥ sāndratuṣāraśītalā % janasya cittaṃ ramayanti sāmpratam //	na vAyavaH sAndra-tuzAra-SItalA % janasya cittam ramayanti sAmpratam //
   KalRs_5.3 //	KalRH-_5.3 //
   tuṣārasaṃghātanipātaśītalāḥ $ śaśāṅkabhābhiḥ śiśirīkṛtāḥ punaḥ &	tuzAra-saMGAta-nipAta-SItalAH $ SaSAFka-BABiH SiSirIkRtAH punar &
   vipāṇḍutārāgaṇacārubhūṣaṇā % janasya sevyā na bhavanti rātrayaḥ //	vipANxu-tArA-gaNa-cAru-BUzaNAH % janasya sevyAH na Bavanti rAtrayaH //
   KalRs_5.4 //	KalRH-_5.4 //
   gṛhītatāmbūlavilepanasrajaḥ $ puṣpāsavāmoditavaktrapaṅkajāḥ &	gRhIta-tAmbUla-vilepana-srajaH $ puzpa-Asava-Amodita-vaktra-paFkajAH &
   prakāmakālāgurudhūpavāsitaṃ % viśanti śayyāgṛhamutsukāḥ striyaḥ //	prakAma-kAlAguru-DUpa-vAsitam % viSanti SayyA-gRham-utsukAH striyaH //
   KalRs_5.5 //	KalRH-_5.5 //
   kṛtāparādhānbahuśo 'bhitarjitān $ savepathūn sādhvasaluptacetasaḥ &	kRta-aparADAn-bahuSas aBitarjitAn $ sa-vepaTUn sADvasa-lupta-cetasaH &
   nirīkṣya bhartṝn suratābhilāṣiṇaḥ % striyo 'parādhānsamadā visasmaruḥ //	nirIkzya BartLn surata-aBilAziNaH % striyaH aparADAn-samadAH visasmaruH //
   KalRs_5.6 //	KalRH-_5.6 //
   prakāmakāmair yuvabhiḥ sunirdayaṃ $ niśāsu dīrghāsvabhirāmitāściram &	prakAma-kAmEH yuvaBiH su-nirdayam $ niSAsu dIrGAsu-aBirAmitAH-ciram &
   bhramanti mandaṃ śramakheditoravaḥ % kṣapāvasāne navayauvanāḥ striyaḥ //	Bramanti mandam Srama-Kedita-uravaH % kzapA-avasAne nava-yOvanAH striyaH //
   KalRs_5.7 //	KalRH-_5.7 //
   manojñakūrpāsakapīḍitastanāḥ $ sarāgakauśeyakabhūṣitoravaḥ &	manojQa-kUrpAsaka-pIxita-stanAH $ sa-rAga-kOSeyaka-BUzita-uravaH &
   niveśitāntaḥ kusumaiḥ śiroruhair % vibhūṣayantīva himāgamaṃ striyaḥ //	niveSita-antar kusumEH SiroruhEH % viBUzayanti-iva hima-Agamam striyaH //
   KalRs_5.8 //	KalRH-_5.8 //
   payodharaiḥ kuṅkumarāgapiñjaraiḥ $ sukhopasevyairnavayauvanoṣmabhiḥ &	payoDarEH kuFkuma-rAga-piQjarEH $ suKa-upasevyEH-nava-yOvana-UzmaBiH &
   vilāsinībhiḥ paripīḍitorasaḥ % svapanti śītaṃ paribhūya kāminaḥ //	vilAsinIBiH paripIxita-urasaH % svapanti SItam pariBUya kAminaH //
   KalRs_5.9 //	KalRH-_5.9 //
   sugandhiniḥśvāsavikampitotpalaṃ $ manoharaṃ kāmaratiprabodhakam &	suganDi-niHSvAsa-vikampita-utpalam $ manoharam kAmarati-praboDakam &
   niśāsu hṛṣṭā saha kāmibhiḥ striyaḥ % pibanti madyaṃ madanīyamuttamam //	niSAsu hRzwA saha kAmiBiH striyaH % pibanti madyam madanIyam-uttamam //
   KalRs_5.10 //	KalRH-_5.10 //
   apagatamadarāgā yoṣidekā prabhāte $ kṛtanibiḍakucāgrā patyurāliṅganena &	apagata-mada-rAgA yozit-ekA praBAte $ kRta-nibixa-kuca-agrA patyuH-AliFganena &
   priyatamaparibhuktaṃ vīkṣamāṇā svadehaṃ % vrajati śayanavāsādvāsamanyaṃ	priyatama-pariBuktam vIkzamANA sva-deham % vrajati Sayana-vAsAt-vAsam-anyam
   hasantī // KalRs_5.11 //	hasantI // KalRH-_5.11 //
   agurusurabhidhūpāmoditaṃ keśapāśaṃ $ galitakusumamālaṃ kuñcitāgraṃ vahantī	aguru-suraBi-DUpa-Amoditam keSa-pASam $ galita-kusuma-mAlam kuQcita-agram vahantI
   tyajati gurunitambā nimnanābhiḥ sumadhyā % uṣasi śayanamanyā kāminī	tyajati guru-nitambA nimna-nABiH sumaDyA % uzasi Sayanam-anyA kAminI
   cāruśobhām // KalRs_5.12 //	cAru-SoBAm // KalRH-_5.12 //
   kanakakamalakāntaiś cārutāmrādharoṣṭhaiḥ $ śravaṇataṭaniṣaktaiḥ	kanaka-kamala-kAntEH cAru-tAmra-aDarozWEH $ SravaNa-tawa-nizaktEH
   pāṭalopāntanetraiḥ &	pAwalA-upAnta-netrEH &
   uṣasi vadanabimbairaṃsasaṃsaktakeśaiḥ % śriya iva gṛhamadhye saṃsthitā	uzasi vadana-bimbEH-aMsa-saMsakta-keSEH % SriyaH iva gRha-maDye saMsTitA
   yoṣito 'dya // KalRs_5.13 //	yozitaH adya // KalRH-_5.13 //
   pṛthujaghanabharārtāḥ kiṃcidānamramadhyāḥ $	pRTu-jaGana-Bara-ArtAH kiMcid-Anamra-maDyAH $
   stanabharaparikhedānmandamandaṃ vrajantyaḥ &	stana-Bara-pariKedAt-manda-mandam vrajantyaH &
   suratasamayaveṣaṃ naiśamāśu prahāya % dadhati divasayogyaṃ	surata-samaya-vezam nESam-ASu prahAya % daDati divasa-yogyam
   veśamanyāstaruṇyaḥ // KalRs_5.14 //	veSam-anyAH-taruNyaH // KalRH-_5.14 //
   nakhapadacitabhāgān vīkṣamāṇāḥ stanāntān $ adharakisalayāgraṃ dantabhinnaṃ	naKa-pada-cita-BAgAn vIkzamANAH stana-antAn $ aDara-kisalaya-agram danta-Binnam
   spṛśantyaḥ &	spRSantyaH &
   abhimatarataveṣaṃ nandayantyastaruṇyaḥ % saviturudayakāle	aBimata-rata-vezam nandayantyaH-taruNyaH % savituH-udaya-kAle
   bhūṣayantyānanāni // KalRs_5.15 //	BUzayanti-AnanAni // KalRH-_5.15 //
   pracuraguḍavikāraḥ svāduśālīkṣuramyaḥ $	pracura-guxa-vikAraH svAdu-SAli-ikzu-ramyaH $
   prabalasuratakelirjātakandarpadarpaḥ &	prabala-surata-keliH-jAta-kandarpa-darpaH &
   priyajanarahitānāṃ citasaṃtāpahetuḥ % śiśirasamaya eṣa śreyase vo 'stu	priya-jana-rahitAnAm cita-saMtApa-hetuH % SiSira-samayaH eza Sreyase vaH astu
   nityam // KalRs_5.16 //	nityam // KalRH-_5.16 //
   ṣaṣṭhaḥ sargaḥ [vasantavarṇana]	zazWaH sargaH [vasanta-varNa-na]
   praphullacūtāṅkuratīkṣṇasāyako $ dvirephamālāvilasaddhanurguṇaḥ &	praPulla-cUta-aFkura-tIkzNa-sAyakaH $ dvirePa-mAlA-vilasat-DanuH-guNaH &
