   PADA MARKERS	PADAH MARKERS
   paśya bhūta-vikārāṃs tvaṃ $ bhūta-mātrān yathārthataḥ &	paSya BUta--vikArAn tvam $ BUta--mAtrAn yaTArTataH &
   tat-kṣaṇād bandha-nirmuktaḥ % sva-rūpa-stho bhaviṣyasi // Avg_9.7 //	tat-kzaNAt banDa--nirmuktaH % sva-rUpa--sTaH Bavizyasi // Avc-_9.7 //
   vāsanā eva saṃsāra $ iti sarvā vimuñca tāḥ &	vAsanAH eva saMsAraH $ iti sarvAH vimuQca tAH &
   tat-tyāgo vāsanā-tyāgāt % sthitir adya yathā tathā // Avg_9.8 //	tat-tyAgaH vAsanA-tyAgAt % sTitiH adya yaTA taTA // Avc-_9.8 //
   aṣṭāvakra uvāca	azwAvakraH uvAca
   vihāya vairiṇaṃ kāmam $ arthaṃ cānartha-saṅkulam &	vihAya vEriNam kAmam $ arTam ca-anarTa--saFkulam &
   dharmam apy etayor hetuṃ % sarvatrānādaraṃ kuru // Avg_10.1 //	Darmam api etayoH hetum % sarvatra-anAdaram kuru // Avc-_10.1 //
   svapnendra-jālavat paśya $ dināni trīṇi pañca vā &	svapna-indra--jAla-vat paSya $ dinAni trINi paQca vA &
   mitra-kṣetra-dhanāgāra- % dāra-dāyādi-sampadaḥ // Avg_10.2 //	mitra-kzetra-Dana-AgAra % dAra-dAya-Adi-sampadaH // Avc-_10.2 //
   yatra yatra bhavet tṛṣṇā, $ saṃsāraṃ viddhi tatra vai &	yatra yatra Bavet tRzNA, $ saMsAram vidDi tatra vE &
   prauḍha-vairāgyam āśritya % vīta-tṛṣṇaḥ sukhī bhava // Avg_10.3 //	prOXa--vErAgyam ASritya % vIta-tRzNaH suKI Bava // Avc-_10.3 //
   tṛṣṇā-mātrātmako bandhas, $ tan-nāśo mokṣa ucyate &	tRzNA--mAtrA-AtmakaH banDas, $ tan-nASaH mokzaH ucyate &
   bhavāsaṃsakti-mātreṇa % prāpti-tuṣṭir muhur-muhuḥ // Avg_10.4 //	Bava-asaMsakti--mAtreNa % prApti-tuzwiH muhur--muhur // Avc-_10.4 //
   tvam ekaś cetanaḥ śuddho $ jaḍaṃ viśvam asat tathā &	tvam ekaH cetanaH SudDaH $ jaxam viSvam asat taTA &
   avidyāpi na kiṃcit sā % kā bubhutsā tathāpi te // Avg_10.5 //	avidyA-api na kiMcid sA % kA buButsA taTA-api te // Avc-_10.5 //
   rājyaṃ sutāḥ kalatrāṇi $ śarīrāṇi sukhāni ca &	rAjyam sutAH kalatrANi $ SarIrANi suKAni ca &
   saṃsaktasyāpi naṣṭāni % tava janmani janmani // Avg_10.6 //	saMsaktasya-api nazwAni % tava janmani janmani // Avc-_10.6 //
   alam arthena kāmena $ sukṛtenāpi karmaṇā &	alam arTena kAmena $ sukRtena-api karmaNA &
   ebhyaḥ saṃsāra-kāntāre % na viśrāntam abhūn manaḥ // Avg_10.7 //	eByaH saMsAra--kAntAre % na viSrAntam aBUt manaH // Avc-_10.7 //
   kṛtaṃ na kati janmāni $ kāyena manasā girā &	kRtam na kati janmAni $ kAyena manasA girA &
   duḥkham āyāsadaṃ karma % tad adyāpy uparamyatām // Avg_10.8 //	duHKam AyAsa-dam karma % tat adya-api uparamyatAm // Avc-_10.8 //
   aṣṭāvakra uvāca	azwAvakraH uvAca
   bhāvābhāva-vikāraś ca $ sva-bhāvād iti niścayī &	BAva-aBAva--vikAraH ca $ sva-BAvAt iti niScayI &
   nirvikāro gata-kleśaḥ % sukhenaivopaśāmyati // Avg_11.1 //	nirvikAraH gata-kleSaH % suKena-eva-upaSAmyati // Avc-_11.1 //
   īśvaraḥ sarva-nirmātā $ nehānya iti niścayī &	ISvaraH sarva-nirmAtA $ na-iha-anyaH iti niScayI &
   antar-galita-sarvāśaḥ % śāntaḥ kvāpi na sajjate // Avg_11.2 //	antar--galita--sarva-ASaH % SAntaH kvApi na sajjate // Avc-_11.2 //
   āpadaḥ sampadaḥ kāle $ daivād eveti niścayī &	ApadaH sampadaH kAle $ dEvAt eva-iti niScayI &
   tṛptaḥ svasthendriyo nityaṃ % na vāñchati na śocati // Avg_11.3 //	tRptaH svasTa-indriyaH nityam % na vAQCati na Socati // Avc-_11.3 //
   sukha-duḥkhe janma-mṛtyū $ daivād eveti niścayī &	suKa--duHKe janma--mRtyU $ dEvAt eva-iti niScayI &
   sādhyādarśī nirāyāsaḥ % kurvann api na lipyate // Avg_11.4 //	sADya-AdarSI nirAyAsaH % kurvan api na lipyate // Avc-_11.4 //
   cintayā jāyate duḥkhaṃ $ nānyatheheti niścayī &	cintayA jAyate duHKam $ na-anyaTA-iha-iti niScayI &
   tayā hīnaḥ sukhī śāntaḥ % sarvatra galita-spṛhaḥ // Avg_11.5 //	tayA hInaH suKI SAntaH % sarvatra galita--spRhaH // Avc-_11.5 //
   nāhaṃ deho na me deho $ bodho 'ham iti niścayī &	na-aham dehaH na me dehaH $ boDaH aham iti niScayI &
   kaivalyam iva saṃprāpto % na smaraty akṛtaṃ kṛtam // Avg_11.6 //	kEvalyam iva saMprAptaH % na smarati akRtam kRtam // Avc-_11.6 //
   ā-brahma-stamba-paryantam $ aham eveti niścayī &	A--brahma--stamba--paryantam $ aham eva-iti niScayI &
   nirvikalpaḥ śuciḥ śāntaḥ % prāptāprāpta-vinirvṛtaḥ // Avg_11.7 //	nirvikalpaH SuciH SAntaH % prApta-aprApta--vinirvRtaH // Avc-_11.7 //
   nānāścaryam idaṃ viśvaṃ $ na kiṃcid iti niścayī &	nAnA-AScaryam idam viSvam $ na kiMcid iti niScayI &
   nirvāsanaḥ sphūrti-mātro % na kiṃcid iva śāmyati // Avg_11.8 //	nirvAsanaH sPUrti--mAtraH % na kiMcid iva SAmyati // Avc-_11.8 //
   janaka uvāca	janakaH uvAca
   kāya-kṛty-āsahaḥ pūrvaṃ $ tato vāg-vistarāsahaḥ &	kAya-kRty-AsahaH pUrvam $ tatas vAc--vistara-asahaH &
   atha cintāsahas tasmād % evam evāham āsthitaḥ // Avg_12.1 //	aTa cintA-asahaH tasmAt % evam eva-aham AsTitaH // Avk-_12.1 //
   prīty-abhāvena śabdāder $ adṛśyatvena cātmanaḥ &	prIti--aBAvena Sabda-AdeH $ adRSya-tvena ca-AtmanaH &
   vikṣepaikāgra-hṛdaya % evam evāhaṃ āsthitaḥ // Avg_12.2 //	vikzepa-ekAgra-hRdaya % evam eva-aham AsTitaH // Avk-_12.2 //
   sam-ādhyās-ādi-vikṣiptau $ vyavahāraḥ samādhaye &	sam-ADyAs-a-Adi--vikziptO $ vyavahAraH samADaye &
   evaṃ vilokya niyamam % evam evāham āsthitaḥ // Avg_12.3 ??? //	evam vilokya niyamam % evam eva-aham AsTitaH // Avk-_12.3 ??? //
   heyopādeya-virahād $ evaṃ harṣa-viṣādayoḥ &	heya-upAdeya--virahAt $ evam harza--vizAdayoH &
   abhāvād adya he brahmann % evam evāham āsthitaḥ // Avg_12.4 //	aBAvAt adya he brahman % evam eva-aham AsTitaH // Avk-_12.4 //
   āśramānāśramaṃ dhyānaṃ $ cittas-vīkṛta-varjanam &	ASramAn-ASramam DyAnam $ citta-s-vIkRta--varjanam &
   vikalpaṃ mama vīkṣyaitair % evam evāham āsthitaḥ // Avg_12.5 //	vikalpam mama vIkzya-etEH % evam eva-aham AsTitaH // Avk-_12.5 //
   karmānuṣṭhānam ajñānād $ yathaivoparamas tathā &	karma-anuzWAnam ajQAnAt $ yaTA-eva-uparamaH taTA &
   buddhvā saṃyag idaṃ tattvam % evam evāham āsthitaḥ // Avg_12.6 //	budDvA saMyak idam tattvam % evam eva-aham AsTitaH // Avk-_12.6 //
   acintyaṃ cintyamāno 'pi $ cintārūpaṃ bhajaty asau &	acintyam cintyamAnaH api $ cintA-rUpam Bajati asO &
   tyaktvā tad-bhāvanaṃ tasmād % evam evāham āsthitaḥ // Avg_12.7 //	tyaktvA tad--BAvanam tasmAt % evam eva-aham AsTitaH // Avk-_12.7 //
   evam eva kṛtaṃ yena $ sa kṛtārtho bhaved asau &	evam eva kRtam yena $ sa kRtArTaH Bavet asO &
   evam eva svabhāvo yaḥ % sa kṛtārtho bhaved asau // Avg_12.8 //	evam eva svaBAvaH yaH % sa kRtArTaH Bavet asO // Avk-_12.8 //
   janaka uvāca	janakaH uvAca
   akiṃcana-bhavaṃ svāsthyaṃ $ kaupīnatve 'pi durlabham &	akiMcana--Bavam svAsTyam $ kOpIna-tve api durlaBam &
   tyāgādāne vihāyāsmād % aham āse yathā-sukham // Avg_13.1 //	tyAga-AdAne vihAya-asmAt % aham Ase yaTA--suKam // Avc-_13.1 //
   kutrāpi khedaḥ kāyasya, $ jihvā kutrāpi khidyate &	kutra-api KedaH kAyasya, $ jihvA kutra-api Kidyate &
   manaḥ kutrāpi tat tyaktvā % puruṣārthe sthitaḥ sukham // Avg_13.2 //	manaH kutra-api tat tyaktvA % puruza-arTe sTitaH suKam // Avk-_13.2 //
   kṛtaṃ kim api naiva syād $ iti sañcintya tattvataḥ &	kRtam kim api na-eva syAt $ iti saQcintya tattvataH &
   yadā yat kartum āyāti % tat kṛtvāse yathā-sukham // Avg_13.3 //	yadA yat kartum AyAti % tat kRtvA-Ase yaTA--suKam // Avc-_13.3 //
   karma-naiṣkarmya-nirbandha- $ bhāvā deha-stha-yoginaḥ &	karma--nEzkarmya--nirbanDa $ BAvAH deha--sTa--yoginaH &
   saṃyogāyoga-virahād % aham āse yathā-sukham // Avg_13.4 //	saMyoga-ayoga--virahAt % aham Ase yaTA--suKam // Avc-_13.4 //
   arthānarthau na me sthityā $ gatyā na śayanena vā &	arTa-anarTO na me sTityA $ gatyA na Sayanena vA &
   tiṣṭhan gacchan svapan tasmād % aham āse yathā-sukham // Avg_13.5 //	tizWan gacCan svapan tasmAt % aham Ase yaTA--suKam // Avc-_13.5 //
   svapato nāsti me hāniḥ $ siddhir yatnavato na vā &	svapataH na-asti me hAniH $ sidDiH yatnavataH na vA &
   nāśollāsau vihāyāsmād % aham āse yathā-sukham // Avg_13.6 //	nASa-ullAsO vihAya-asmAt % aham Ase yaTA--suKam // Avc-_13.6 //
   sukhādi-rūpā niyamaṃ $ bhāveṣv ālokya bhūriśaḥ &	suKa-Adi-rUpAH niyamam $ BAvezu Alokya BUriSas &
   śubhāśubhe vihāyāsmād % aham āse yathā-sukham // Avg_13.7 //	SuBa-aSuBe vihAya-asmAt % aham Ase yaTA--suKam // Avc-_13.7 //
   janaka uvāca	janakaH uvAca
   prakṛtyā śūnya-citto yaḥ $ pramādād bhāva-bhāvanaḥ &	prakRtyA SUnya-cittaH yaH $ pramAdAt BAva-BAvanaH &
   nidrito bodhita iva % kṣīṇa-saṃsmaraṇo hi saḥ // Avg_14.1 //	nidritaH boDitaH iva % kzINa-saMsmaraNaH hi saH // Avk-_14.1 //
   kva dhanāni kva mitrāṇi $ kva me viṣaya-dasyavaḥ &	kva DanAni kva mitrANi $ kva me vizaya-dasyavaH &
   kva śāstraṃ kva ca vijñānaṃ % yadā me galitā spṛhā // Avg_14.2 //	kva SAstram kva ca vijQAnam % yadA me galitA spRhA // Avc-_14.2 //
   vijñāte sākṣi-puruṣe $ paramātmani ceśvare &	vijQAte sAkzi-puruze $ paramAtmani ca-ISvare &
   nairāśye bandha-mokṣe ca % na cintā muktaye mama // Avg_14.3 //	nErASye banDa-mokze ca % na cintA muktaye mama // Avc-_14.3 //
   antar-vikalpa-śūnyasya $ bahiḥ sva-cchanda-cāriṇaḥ &	antar-vikalpa--SUnyasya $ bahis sva-cCanda--cAriNaH &
   bhrāntasyeva daśās tās tās % tādṛśā eva jānate // Avg_14.4 //	BrAntasya-iva daSAH tAH tAH % tAdRSAH eva jAnate // Avc-_14.4 //
   aṣṭāvakra uvāca	azwAvakraH uvAca
   yathā-tathopadeśena $ kṛtārthaḥ sattva-buddhimān &	yaTA-taTA-upadeSena $ kRtArTaH sattva-budDimAn &
   ājīvam api jijñāsuḥ % paras tatra vimuhyati // Avg_15.1 //	AjIvam api jijQAsuH % paraH tatra vimuhyati // Avc-_15.1 //
   mokṣo viṣaya-vairasyaṃ $ bandho vaiṣayiko rasaḥ &	mokzaH vizaya-vErasyam $ banDaH vEzayikaH rasaH &
   etāvad eva vijñānaṃ % yathecchasi tathā kuru // Avg_15.2 //	etAvat eva vijQAnam % yaTA-icCasi taTA kuru // Avc-_15.2 //
   vāgmi-prājña-mahodyogaṃ $ janaṃ mūka-jaḍālasam &	vAgmi--prAjQa--mahA-udyogam $ janam mUka--jaxa-alasam &
   karoti tattva-bodho 'yam % atas tyakto bubhukṣubhiḥ // Avg_15.3 //	karoti tattva-boDaH ayam % atas tyaktaH buBukzuBiH // Avc-_15.3 //
   na tvaṃ deho na te deho $ bhoktā kartā na vā bhavān &	na tvam dehaH na te dehaH $ BoktA kartA na vA BavAn &
   cid-rūpo 'si sadā sākṣī % nirapekṣaḥ sukhaṃ cara // Avg_15.4 //	cit---rUpaH asi sadA sAkzI % nirapekzaH suKam cara // Avc-_15.4 //
   rāga-dveṣau mano-dharmau $ na manas te kadācana &	rAga--dvezO mano--DarmO $ na manaH te kadAcana &
   nirvikalpo 'si bodhātmā % nirvikāraḥ sukhaṃ cara // Avg_15.5 //	nirvikalpaH asi boDa-AtmA % nirvikAraH suKam cara // Avc-_15.5 //
   sarva-bhūteṣu cātmānaṃ $ sarva-bhūtāni cātmani &	sarva-BUtezu ca-AtmAnam $ sarva-BUtAni ca-Atmani &
   vijñāya nirahaṃ-kāro % nirmamas tvaṃ sukhī bhava // Avg_15.6 //	vijQAya nirahaM-kAraH % nirmamaH tvam suKI Bava // Avc-_15.6 //
   viṣvaṃ sphurati yatredaṃ $ taraṅgā iva sāgare &	vizvam sPurati yatra-idam $ taraFgAH iva sAgare &
   tat tvam eva na sandehaś % cin-mūrte vijvaro bhava // Avg_15.7 //	tat tvam eva na sandehaH % cin-mUrte vijvaraH Bava // Avc-_15.7 //
   śraddhatsva tāta śraddhatsva $ nātra mohaṃ kuruṣva bhoḥ &	SradDatsva tAta SradDatsva $ na-atra moham kuruzva BoH &
   jñāna-svarūpo bhagavān % ātmā tvaṃ prakṛteḥ paraḥ // Avg_15.8 //	jQAna--svarUpaH BagavAn % AtmA tvam prakRteH paraH // Avc-_15.8 //
   guṇaiḥ saṃveṣṭito dehas $ tiṣṭhaty āyāti yāti ca &	guNEH saMvezwitaH dehaH $ tizWati AyAti yAti ca &
   ātmā na gantā nāgantā % kim enam anuśocasi // Avg_15.9 //	AtmA na gantA na-AgantA % kim enam anuSocasi // Avk-_15.9 //
   dehas tiṣṭhatu kalpāntaṃ $ gacchatv adyaiva vā punaḥ &	dehaH tizWatu kalpa-antam $ gacCatu adya-eva vA punar &
   kva vṛddhiḥ kva ca vā hānis % tava cin-mātra-rūpiṇaḥ // Avg_15.10 //	kva vRdDiH kva ca vA hAniH % tava cin--mAtra--rUpiNaH // Avc-_15.10 //
   tvayy ananta-mahāmbhodhau $ viśva-vīciḥ sva-bhāvataḥ &	tvayi ananta--mahA-amBoDO $ viSva-vIciH sva-BAvataH &
   udetu vāstam āyātu % na te vṛddhir na vā kṣatiḥ // Avg_15.11 //	udetu vA-astam AyAtu % na te vRdDiH na vA kzatiH // Avc-_15.11 //
   tāta cin-mātra-rūpo 'si $ na te bhinnam idaṃ jagat &	tAta cin--mAtra--rUpaH asi $ na te Binnam idam jagat &
   ataḥ kasya kathaṃ kutra % heyopādeya-kalpanā // Avg_15.12 //	atas kasya kaTam kutra % heya-upAdeya-kalpanA // Avc-_15.12 //
   ekasminn avyaye śānte $ cid-ākāśe 'male tvayi &	ekasmin avyaye SAnte $ cit--a-AkASe amale tvayi &
   kuto janma kutaḥ karma % kuto 'haṃkāra eva ca // Avg_15.13 //	kutas janma kutas karma % kutas ahaMkAraH eva ca // Avc-_15.13 //
   yat tvaṃ paśyasi tatraikas $ tvam eva pratibhāsase &	yat tvam paSyasi tatra-ekaH $ tvam eva pratiBAsase &
   kiṃ pṛthak bhāsate svarṇāt % kaṭakāṅgada-nūpuram // Avg_15.14 //	kim pRTak BAsate svarNAt % kawaka-aFgada-nUpuram // Avc-_15.14 //
   ayaṃ so 'ham ayam nāhaṃ $ vibhāgam iti santyaja &	ayam saH aham ayam na-aham $ viBAgam iti santyaja &
   sarvam ātmeti niścitya % niḥsaṅkalpaḥ sukhī bhava // Avg_15.15 //	sarvam AtmA-iti niScitya % niHsaFkalpaH suKI Bava // Avc-_15.15 //
   tavaivājñānato viśvaṃ $ tvam ekaḥ param-ārthataḥ &	tava-eva-ajQAnataH viSvam $ tvam ekaH param-ArTataH &
   tvatto 'nyo nāsti saṃsārī % nāsaṃsārī ca kaścana // Avg_15.16 //	tvattaH anyaH na-asti saMsArI % na-asaMsArI ca kaScana // Avc-_15.16 //
   bhrānti-mātram idaṃ viśvaṃ $ na kiṃcid iti niścayī &	BrAnti--mAtram idam viSvam $ na kiMcid iti niScayI &
   nirvāsanaḥ sphūrti-mātro % na kiṃcid iva śāmyati // Avg_15.17 //	nirvAsanaH sPUrti--mAtraH % na kiMcid iva SAmyati // Avc-_15.17 //
   eka eva bhavāmbhodhāv $ āsīd asti bhaviṣyati &	ekaH eva Bava-amBoDO $ AsIt asti Bavizyati &
   na te bandho 'sti mokṣo vā % kṛta-kṛtyaḥ sukhaṃ cara // Avg_15.18 //	na te banDaH asti mokzaH vA % kRta-kRtyaH suKam cara // Avc-_15.18 //
   mā saṅkalpa-vikalpābhyāṃ $ cittaṃ kṣobhaya cin-maya &	mA saFkalpa--vikalpAByAm $ cittam kzoBaya cin--mayaH &
   upaśāmya sukhaṃ tiṣṭha % svātmany ānanda-vigrahe // Avg_15.19 //	upaSAmya suKam tizWa % sva-Atmani Ananda--vigrahe // Avc-_15.19 //
   tyajaiva dhyānaṃ sarvatra $ mā kiṃcid dhṛdi dhāraya &	tyaja-eva DyAnam sarvatra $ mA kiMcid DRdi DAraya &
   ātmā tvaṃ mukta evāsi % kiṃ vimṛśya kariṣyasi // Avg_15.20 //	AtmA tvam muktaH eva-asi % kim vimRSya karizyasi // Avc-_15.20 //
   aṣṭāvakra uvāca	azwAvakraH uvAca
   ācakṣva śṛṇu vā tāta $ nānā-śāstrāṇy-anekaśaḥ &	Acakzva SRNu vA tAta $ nAnA-SAstrANi--anekaSas &
   tathāpi na tava svāsthyaṃ % sarva-vismaraṇād ṛte // Avg_16.1 //	taTA-api na tava svAsTyam % sarva-vismaraNAt Rte // Avc-_16.1 //
   bhogaṃ karma samādhiṃ vā $ kuru vijña tathāpi te &	Bogam karma samADim vA $ kuru vijQa taTA-api te &
   cittaṃ nirasta-sarvāśam % atyarthaṃ rocayiṣyati // Avg_16.2 //	cittam nirasta--sarva-ASam % atyarTam rocayizyati // Avc-_16.2 //
   āyāsāt sakalo duḥkhī $ nainaṃ jānāti kaścana &	AyAsAt sakalaH duHKI $ na-enam jAnAti kaScana &
   anenaivopadeśena % dhanyaḥ prāpnoti nirvṛtim // Avg_16.3 //	anena-eva-upadeSena % DanyaH prApnoti nirvRtim // Avc-_16.3 //
   vyāpāre khidyate yas tu $ nimeṣonmeṣayor api &	vyApAre Kidyate yaH tu $ nimeza-unmezayoH api &
   tasyālasyadhurīṇasya % sukhaṃ nānyasya kasyacit // Avg_16.4 //	tasya-Alasya-DurINasya % suKam na-anyasya kasyacid // Avc-_16.4 //
   idaṃ kṛtam idaṃ neti $ dvandvair muktaṃ yadā manaḥ &	idam kRtam idam na-iti $ dvandvEH muktam yadA manaH &
   dharmārtha-kāma-mokṣeṣu % nirapekṣaṃ tadā bhavet // Avg_16.5 //	Darma-arTa-kAma--mokzezu % nirapekzam tadA Bavet // Avc-_16.5 //
   virakto viṣaya-dveṣṭā $ rāgī viṣaya-lolupaḥ &	viraktaH vizaya-dvezwA $ rAgI vizaya-lolupaH &
   graha-mokṣa-vihīnas tu % na virakto na rāgavān // Avg_16.6 //	graha-mokza--vihInaH tu % na viraktaH na rAgavAn // Avc-_16.6 //
   heyopādeyatā tāvat $ saṃsāra-viṭapāṅkuraḥ &	heya-upAdeya-tA tAvat $ saMsAra--viwapa-aFkuraH &
   spṛhā jīvati yāvad vai % nirvicāradaśāspadam // Avg_16.7 //	spRhA jIvati yAvat vE % nirvicAra-daSA-Aspadam // Avc-_16.7 //
   pravṛttau jāyate rāgo $ nirvṛttau dveṣa eva hi &	pravRttO jAyate rAgaH $ nirvRttO dvezaH eva hi &
   nirdvandvo bālavad dhīmān % evam eva vyava-sthitaḥ // Avg_16.8 //	nirdvandvaH bAla-vat DImAn % evam eva vyava-sTitaH // Avc-_16.8 //
   hātum icchati saṃsāraṃ $ rāgī duḥkha-jihāsayā &	hAtum icCati saMsAram $ rAgI duHKa--jihAsayA &
   vīta-rāgo hi nirduḥkhas % tasminn api na khidyati // Avg_16.9 //	vIta-rAgaH hi nirduHKaH % tasmin api na Kidyati // Avc-_16.9 //
   yasyābhimāno mokṣe 'pi $ dehe 'pi mamatā tathā &	yasya-aBimAnaH mokze api $ dehe api mamatA taTA &
   na ca jñānī na vā yogī % kevalaṃ duḥkhabhāg asau // Avg_16.10 //	na ca jQAnI na vA yogI % kevalam duHKa-BAj asO // Avk-_16.10 //
   haro yady upadeṣṭā te $ hariḥ kamala-jo 'pi vā &	haraH yadi upadezwA te $ hariH kamala-jaH api vA &
   tathāpi na tava svāsthyaṃ % sarva-vismaraṇād ṛte // Avg_16.11 //	taTA-api na tava svAsTyam % sarva-vismaraNAt Rte // Avc-_16.11 //
   aṣṭāvakra uvāca	azwAvakraH uvAca
   tena jñāna-phalaṃ prāptaṃ $ yogābhyāsa-phalaṃ tathā &	tena jQAna-Palam prAptam $ yoga-aByAsa--Palam taTA &
   tṛptaḥ svacchendriyo nityam % ekākī ramate tu yaḥ // Avg_17.1 //	tRptaH su-acCa-indriyaH nityam % ekAkI ramate tu yaH // Avc-_17.1 //
   na kadācij jagaty asmiṃs $ tattva-jño hanta khidyati &	na kadAcid jagati asmin $ tattva--jQaH hanta Kidyati &
   yata ekena tenedaṃ % pūrṇaṃ brahmāṇḍa-maṇḍalam // Avg_17.2 //	yatas ekena tena-idam % pUrNam brahmANxa--maNxalam // Avk-_17.2 //
   na jātu viṣayāḥ ke 'pi $ svārāmaṃ harṣayanty amī &	na jAtu vizayAH ke api $ sva-ArAmam harzayanti amI &
   sallakī-pallava-prītam % ivebhaṃ nimba-pallavāḥ // Avg_17.3 //	sallakI--pallava--prItam % iva-iBam nimba--pallavAH // Avc-_17.3 //
   yas tu bhogeṣu bhukteṣu $ na bhavaty adhivāsitaḥ &	yaH tu Bogezu Buktezu $ na Bavati aDivAsitaH &
   abhukteṣu nirākāṅkṣī % tādṛśo bhava-durlabhaḥ // Avg_17.4 //	aBuktezu nirAkAFkzI % tAdRSaH Bava--durlaBaH // Avk-_17.4 //
   bubhukṣur iha saṃsāre $ mumukṣur api dṛśyate &	buBukzuH iha saMsAre $ mumukzuH api dRSyate &
   bhoga-mokṣa-nirākāṅkṣī % viralo hi mahāśāyaḥ // Avg_17.5 //	Boga-mokza--nirAkAFkzI % viralaH hi mahA-SAyaH // Avc-_17.5 //
   dharmārtha-kāma-mokṣeṣu $ jīvite maraṇe tathā &	Darma-arTa-kAma--mokzezu $ jIvite maraNe taTA &
   kasyāpy udāra-cittasya % heyopādeyatā na hi // Avg_17.6 //	kasya-api udAra--cittasya % heya-upAdeya-tA na hi // Avc-_17.6 //
   vāñchā na viśva-vilaye $ na dveṣas tasya ca sthitau &	vAQCA na viSva--vilaye $ na dvezaH tasya ca sTitO &
   yathā jīvikayā tasmād % dhanya āste yathā sukhaṃ // Avg_17.7 //	yaTA jIvikayA tasmAt % DanyaH Aste yaTA suKam // Avc-_17.7 //
   kṛtārtho 'nena jñānenety $ evaṃ galita-dhīḥ kṛtī &	kRtArTaH anena jQAnena-iti $ evam galita-DIH kRtI &
   paśyan śṛṇvan spṛśan jighrann % aśnann aste yathā sukhaṃ // Avg_17.8 //	paSyan SRNvan spRSan jiGran % aSnan aste yaTA suKam // Avc-_17.8 //
   śūnyā dṛṣṭir vṛthā ceṣṭā $ vikalānīndriyāṇi ca &	SUnyA dRzwiH vRTA cezwA $ vikalAni-indriyANi ca &
   na spṛhā na viraktir vā % kṣīṇa-saṃsāra-sāgare // Avg_17.9 //	na spRhA na viraktiH vA % kzINa--saMsAra--sAgare // Avc-_17.9 //
   na jagarti na nidrāti $ nonmīlati na mīlati &	na jagarti na nidrAti $ na-unmIlati na mIlati &
   aho para-daśā kvāpi % vartate mukta-cetasaḥ // Avg_17.10 //	aho para-daSA kvApi % vartate mukta--cetasaH // Avc-_17.10 //
   sarvatra dṛśyate sva-sthaḥ $ sarvatra vimalāśayaḥ &	sarvatra dRSyate sva-sTaH $ sarvatra vimala-ASayaH &
   samasta-vāsanā mukto % muktaḥ sarvatra rājate // Avg_17.11 //	samasta--vAsanA muktaH % muktaH sarvatra rAjate // Avc-_17.11 //
   paśyan śṛṇvan spṛśan jighrann $ aśnan gṛhṇan vadanvrajan &	paSyan SRNvan spRSan jiGran $ aSnan gRhNan vadan-vrajan &
   īhitānīhitair mukto % mukta eva mahāśayaḥ // Avg_17.12 //	Ihita-anIhitEH muktaH % muktaH eva mahA-ASayaH // Avc-_17.12 //
   na nindati na ca stauti $ na hṛṣyati na kupyati &	na nindati na ca stOti $ na hRzyati na kupyati &
   na dadāti na gṛhṇāti % muktaḥ sarvatra nīrasaḥ // Avg_17.13 //	na dadAti na gRhNAti % muktaH sarvatra nIrasaH // Avc-_17.13 //
   sānurāgāṃ striyaṃ dṛṣṭvā $ mṛtyuṃ vā samupasthitam &	sa-anurAgAm striyam dRzwvA $ mRtyum vA samupasTitam &
   avihvala-manāḥ sva-stho % mukta eva mahāśayaḥ // Avg_17.14 //	avihvala-manAH sva-sTaH % muktaH eva mahA-ASayaH // Avc-_17.14 //
   sukhe duḥkhe nare nāryāṃ $ saṃpatsu ca vipatsu ca &	suKe duHKe nare nAryAm $ saMpatsu ca vipatsu ca &
   viśeṣo naiva dhīrasya % sarvatra sama-darśinaḥ // Avg_17.15 //	viSezaH na-eva DIrasya % sarvatra sama-darSinaH // Avc-_17.15 //
   na hiṃsā naiva kāruṇyaṃ $ nauddhatyaṃ na ca dīnatā &	na hiMsA na-eva kAruNyam $ na-OdDatyam na ca dIna-tA &
   nāścaryaṃ naiva ca kṣobhaḥ % kṣīṇa-saṃsaraṇe nare // Avg_17.16 //	na-AScaryam na-eva ca kzoBaH % kzINa--saMsaraNe nare // Avc-_17.16 //
   na mukto viṣaya-dveṣṭā $ na vā viṣaya-lolupaḥ &	na muktaH vizaya-dvezwA $ na vA vizaya-lolupaH &
   asaṃsakta-manā nityaṃ % prāptāprāptam upāśnute // Avg_17.17 //	asaMsakta-manAH nityam % prApta-aprAptam upASnute // Avc-_17.17 //
   samādhānāsamādhāna- $ hitāhita-vikalpanāḥ &	samADAna-asamADAna $ hita-ahita--vikalpanAH &
   śūnya-citto na jānāti % kaivalyam iva saṃsthitaḥ // Avg_17.18 //	SUnya--cittaH na jAnAti % kEvalyam iva saMsTitaH // Avc-_17.18 //
   nirmamo nirahaṃkāro $ na kiṃcid iti niścitaḥ &	nirmamaH nirahaMkAraH $ na kiMcid iti niScitaH &
   antar-galita-sarvāśaḥ % kurvann api karoti na // Avg_17.19 //	antar--galita--sarva-ASaH % kurvan api karoti na // Avc-_17.19 //
   manaḥ-prakāśa-sammoha- $ svapna-jāḍya-vivarjitaḥ &	manaH--prakASa--sammoha $ svapna--jAxya--vivarjitaH &
   daśāṃ kām api saṃprāpto % bhaved galita-mānasaḥ // Avg_17.20 //	daSAm kAm api saMprAptaH % Bavet galita-mAnasaH // Avc-_17.20 //
   aṣṭāvakra uvāca	azwAvakraH uvAca
