   PADA MARKERS	PADAH MARKERS
   punarvivāhitā mūḍhaiḥ $ pitṛbhrātṛmukhaiḥ khalaiḥ &	punar-vivAhitAH mUXEH $ pitR-BrAtR-muKEH KalEH &
   yadi sā te 'khilāḥ sarve % syurvai nirayagāminaḥ // Ang_1.193 //	yadi sA te aKilAH sarve % syuH-vE niraya-gAminaH // Ank-_1.193 //
   punarvivāhitā sā tu $ mahārauravabhāginī &	punar-vivAhitA sA tu $ mahArOrava-BAginI &
   tatpatiḥ pitṛbhiḥ sārdhaṃ % kālasūtragato bhavet // Ang_1.194 //	tad-patiH pitRBiH sArDam % kAlasUtra-gataH Bavet // Ank-_1.194 //
   dātā cāṅgāraśayana- $ nāmakaṃ pratipadyate &	dAtA ca-aFgAra-Sayana $ nAmakam pratipadyate &
   tasya niṣkṛtiḥ	tasya nizkRtiH
   taddoṣaśamanāyātha % prāyaścittamidaṃ param // Ang_1.195 //	tad-doza-SamanAya-aTa % prAyaScittam-idam param // Ank-_1.195 //
   dātā setugataḥ sadyo $ dhanuṣkoṭyāṃ samāhitaḥ &	dAtA setu-gataH sadyas $ DanuzkowyAm samAhitaH &
   nityaṃ triṣavaṇasnāyī % yāvakāhāra eva vai // Ang_1.196 //	nityam trizavaNa-snAyI % yAvaka-AhAraH eva vE // Ank-_1.196 //
   saṃvatsaraṃ prayatnena $ vasedevānvahaṃ tarām &	saMvatsaram prayatnena $ vaset-eva-anvaham tarAm &
   svakṛtaṃ yacca tatpāpaṃ % vadannityanvahan yatan // Ang_1.197 //	sva-kRtam yat-ca tat-pApam % vadanniti-anvahan yatat // Ank-_1.197 //
   sarveṣvapi ca tīrtheṣu $ taptakṛcchraśataṃ caret &	sarvezu-api ca tIrTezu $ taptakRcCra-Satam caret &
   tataḥ śuddho bhavedevaṃ % voḍhā cāpi tadā punaḥ // Ang_1.198 //	tatas SudDaH Bavet-evam % voXA ca-api tadA punar // Ank-_1.198 //
   taddoṣaśamanāyaiva $ puṇyaṃ cāndrāyaṇatrayam &	tad-doza-SamanAya-eva $ puNyam cAndrAyaNa-trayam &
   yatnātkurvan vasettatra % ṛtutrayamatandritaḥ // Ang_1.199 //	yatnAt-kurvan vaset-tatra % Rtu-trayam-atandritaH // Ank-_1.199 //
   pratinityaṃ pañcagavyaṃ $ pibaṃstadvidhinā rudan &	pratinityam paQcagavyam $ piban=-tad-viDinA rudan &
   nirlajjayā lokapuraḥ % kūṣmāṇḍādīn paṭhaṃstathā // Ang_1.200 //	nirlajjayA lokapuras % kUzmANxa-AdIn paWan=-taTA // Ank-_1.200 //
   drupadāṃ nāma gāyatrīṃ $ gāyatrīṃ vedamātaram &	drupadAm nAma gAyatrIm $ gAyatrIm vedamAtaram &
   saṃdhyātraye sahasrāṇi % japaṃstaptākhyakaṃ śivam // Ang_1.201 //	saMDyA-traye sahasrANi % japan=-tapta-AKyakam Sivam // Ank-_1.201 //
   kṛcchraṃ vidhānataḥ kṛtvā $ punaḥsaṃskārataḥ punaḥ &	kRcCram viDAnataH kRtvA $ punar-saMskArataH punar &
   puṭagarbhavidhānena % śuddho bhavati tatra cet // Ang_1.202 //	puwa-garBa-viDAnena % SudDaH Bavati tatra ced // Ank-_1.202 //
   na cettaptaśataṃ kuryāt $ punarupanayātparam &	na ced-tapta-Satam kuryAt $ punar-upanayAt-param &
   sā cedbhartṛdvayaṃ tyaktvā % setusnānasahasrakam // Ang_1.203 //	sA ced-BartR-dvayam tyaktvA % setu-snAna-sahasrakam // Ank-_1.203 //
   kṛtvā ca yāvakāhārā $ varṣamātreṇa śudhyati &	kRtvA ca yAvaka-AhArAH $ varza-mAtreNa SuDyati &
   yadyaputrā putriṇī cet % patedevāśu taiḥ saha // Ang_1.204 //	yadi-aputrA putriNI ced % patet-eva-ASu tEH saha // Ank-_1.204 //
   sā vai putraistadudbhūtaiś $ caṇḍālatvaṃ bhajeta vai &	sA vE putrEH-tad-udBUtEH $ caNxAla-tvam Bajeta vE &
   bhrāntyā putrikādivivāhe jāte svamātraśuddhiḥ	BrAntyA putrikA-Adi-vivAhe jAte sva-mAtra-SudDiH
   yadi svasāraṃ tanayāṃ % cirādbhrāntyādikṛcchrataḥ // Ang_1.205 //	yadi svasAram tanayAm % cirAt-BrAnti-Adi-kRcCrataH // Ank-_1.205 //
   vivahenmohato jñāte $ kṛtvā cāndrasahasrakam &	vivahet-mohataH jQAte $ kRtvA cAndra-sahasrakam &
   cāpāgrayānataḥ paścāt % puṭagarbhavidhānataḥ // Ang_1.206 //	cApa-agra-yAnataH paScAt % puwa-garBa-viDAnataH // Ank-_1.206 //
   karaṇājjātakādīnāṃ $ svamātrasya śucirbhavet &	karaNAt-jAtaka-AdInAm $ sva-mAtrasya SuciH-Bavet &
   pareṣāṃ śūdratulyo 'yaṃ % tatastāṃ bibhṛyādapi // Ang_1.207 //	parezAm SUdra-tulyaH ayam % tatas-tAm biBRyAt-api // Ank-_1.207 //
   pūrvadharmaṃ vinikṣipya $ tasyāṃ bhaktyā japanvaset &	pUrva-Darmam vinikzipya $ tasyAm BaktyA japan-vaset &
   putre jāte	putre jAte
   yadi tasyāṃ prajāyeraṃs % tāṃścaṇḍāleṣu vinyaset // Ang_1.208 //	yadi tasyAm prajAyeran % tAn=-caNxAlezu vinyaset // Ank-_1.208 //
   tataḥ svayaṃ ca nityaṃ vai $ yāvakāśī caredbhuvam &	tatas svayam ca nityam vE $ yAvakASI caret-Buvam &
   pāpaprakhyāpanaṃ kurvan % yāvajjīvaṃ hariṃ bhajan // Ang_1.209 //	pApa-praKyApanam kurvan % yAvajjIvam harim Bajan // Ank-_1.209 //
   puṇyakṣetreṣu niyataṃ $ vasan bhaktyā rasāmaṭet &	puNya-kzetrezu niyatam $ vasan BaktyA rasAmawet &
   vivāhitāṃ ca vidhavāṃ % mahāmohena vañcakaiḥ // Ang_1.210 //	vivAhitAm ca viDavAm % mahA-mohena vaQcakEH // Ank-_1.210 //
   dattāṃ vivāhya tajjñātvā $ sadyaścaṇḍālatāṃ vrajet &	dattAm vivAhya tat-jQAtvA $ sadyas-caNxAla-tAm vrajet &
   taddoṣaśamanāyaiva % pūrvavattu samācaret // Ang_1.211 //	tad-doza-SamanAya-eva % pUrvavat-tu samAcaret // Ank-_1.211 //
   dviguṇaṃ nikhilaṃ kṛtyaṃ $ samunneyaṃ vicakṣaṇaiḥ &	dviguNam niKilam kRtyam $ samunneyam vicakzaNEH &
   ekadvitricatuḥpañcavāraṃ vivāhitā	eka-dvi-tri-catur-paQca-vAram vivAhitA
   ekadvitricatuḥpañca- % vāraṃ vai yā vivāhitā // Ang_1.212 //	eka-dvi-tri-catur-paQca % vAram vE yA vivAhitAH // Ank-_1.212 //
   atikṣudraikakāleṣu $ pāpaikabahuleṣu ca &	ati-kzudra-eka-kAlezu $ pApa-eka-bahulezu ca &
   vijñātā cettu tāṃ samyak % pṛṣṭvā gatvā vicārya ca // Ang_1.213 //	vijQAtA ced-tu tAm samyak % pRzwvA gatvA vicArya ca // Ank-_1.213 //
   tattvaṃ tasyāstu vijñāya $ prāyaścittaṃ tataścaret &	tattvam tasyAH-tu vijQAya $ prAyaScittam tatas-caret &
   yatra yatra ca sā gatvā % yaṃ yaṃ vā svajanaiḥ saha // Ang_1.214 //	yatra yatra ca sA gatvA % yam yam vA sva-janEH saha // Ank-_1.214 //
   māyayā mohayāmāsa $ vañcayitvāticaryayā &	mAyayA mohayAmAsa $ vaQcayitvA-ati-caryayA &
   taṃ taṃ jñātvā ca saṃbhāṣya % tattadvāṅmūlamapyalam // Ang_1.215 //	tam tam jQAtvA ca saMBAzya % tad-tat-vAc-mUlam-api-alam // Ank-_1.215 //
   śrutvā paścācchrotriyebhyaḥ $ śrāvayitvākhilaṃ tataḥ &	SrutvA paScAt-SrotriyeByaH $ SrAvayitvA-aKilam tatas &
   rājñe bandhuni vāvedya % prāyaścittaṃ tataścaret // Ang_1.216 //	rAjQe banDuni vA-AvedyaH % prAyaScittam tatas-caret // Ank-_1.216 //
   etādṛśeṣu kṛtyeṣu $ sā kṣetraṃ prabhaveddhruvam &	etAdRSezu kRtyezu $ sA kzetram praBavet-Druvam &
   prathamodvāhakasyaiva % paraṃ tveṣā parā na tu // Ang_1.217 //	praTama-udvAhakasya-eva % param tu-ezA parA na tu // Ank-_1.217 //
   kadāciddharmakṛtyānāṃ $ na tasyāpi parasya vā &	kadAcid-Darma-kRtyAnAm $ na tasya-api parasya vA &
   tadapekṣayā veśyā viśiṣyate	tad-apekzayA veSyA viSizyate
   sā bhogamātrayogyāpi % veśyā tasyā viśiṣyate // Ang_1.218 //	sA Boga-mAtra-yogyA-api % veSyA tasyAH viSizyate // Ank-_1.218 //
   tayā cetteṣu kṛtyeṣu $ sapaṅktau bhojanaṃ tathā &	tayA ced-tezu kRtyezu $ sa-paFktO Bojanam taTA &
   saha vā bhojanaṃ duṣṭaṃ % yadi pātityakārakam // Ang_1.219 //	saha vA Bojanam duzwam % yadi pAtitya-kArakam // Ank-_1.219 //
   tacchudhyarthaṃ rasāyāṃ tu $ śvabhre saṃchādya dharmataḥ &	tat-SuDi-arTam rasAyAm tu $ SvaBre saMCAdya DarmataH &
   khanitvā yāmamātraṃ vā % ghaṭikādvayameva vā // Ang_1.220 //	KanitvA yAma-mAtram vA % GawikA-dvayam-eva vA // Ank-_1.220 //
   tasmāduddhṛtya paścāttu $ jātakādi samācaret &	tasmAt-udDRtya paScAt-tu $ jAtaka-Adi samAcaret &
   taptakṛcchrasahasrāṇi % dharmataśca samācaret // Ang_1.221 //	taptakRcCra-sahasrANi % DarmataH-ca samAcaret // Ank-_1.221 //
   niyatātmā yāvakāśī $ cāpāgraṃ tadbhavecchuciḥ &	niyata-AtmA yAvakASI $ cApa-agram tat-Bavet-SuciH &
   pañca snānasahasrāṇi % svayaṃ vipramukhena vā // Ang_1.222 //	paQca snAna-sahasrANi % svayam vipra-muKena vA // Ank-_1.222 //
   samācarettataḥ svasya $ śuddho bhavati kevalam &	samAcaret-tatas svasya $ SudDaH Bavati kevalam &
   na pareṣāmayaṃ yogya % evamāha purā bhṛguḥ // Ang_1.223 //	na parezAmayam yogyaH % evam-Aha purA BRguH // Ank-_1.223 //
   praviṣṭaparakāyena $ yadi saṃyogamāpnuyāt &	pravizwa-para-kAyena $ yadi saMyogam-ApnuyAt &
   trimāsayāvakāhārā % sādhvī śudhyati nānyathā // Ang_1.224 //	tri-mAsa-yAvaka-AhArAH % sADvI SuDyati na-anyaTA // Ank-_1.224 //
   praviṣṭaparavarṣmāṇaṃ $ vijñātaṃ svapatiṃ satī &	pravizwa-para-varzmANam $ vijQAtam sva-patim satI &
   prapālayedviśeṣeṇa % ratimātraṃ na cācaret // Ang_1.225 //	prapAlayet-viSezeNa % rati-mAtram na ca-Acaret // Ank-_1.225 //
   kāyayoreva saṃbandhaḥ $ purā saṃskṛtayoḥ purā &	kAyayoH-eva saMbanDaH $ purA saMskRtayoH purA &
   nātmanorasti saṃbandho % bhinnakāye na cettataḥ // Ang_1.226 //	na-AtmanoH-asti saMbanDaH % Binna-kAye na ced-tatas // Ank-_1.226 //
   ātmānyakāyaṃ spṛśyenna $ tena pātityamāpnuyāt &	AtmAni-akAyam spRSyet-na $ tena pAtityam-ApnuyAt &
   surāṇāmapi caivaṃ hi % manuṣyāṇāṃ tu kiṃ punaḥ // Ang_1.227 //	surANAm-api ca-evam hi % manuzyANAm tu kim punar // Ank-_1.227 //
   agrāhyamūrtayo grāhyamūrtayaśca	agrAhya-mUrtayaH grAhya-mUrtayaH-ca
   agrāhyābhedyamūrtīnāṃ $ grāhmabhaidyaśarīriṇām &	agrAhya-aBedya-mUrtInAm $ grAhma-BEdya-SarIriNAm &
   devānāṃ sumahābhedas % tāratamyaṃ ca tatparam // Ang_1.228 //	devAnAm su-mahA-BedaH % tAratamyam ca tad-param // Ank-_1.228 //
   spaṣṭameva prabhavati $ tenāgrāhyāḥ surāstu ye &	spazwam-eva praBavati $ tena-agrAhyAH surAH-tu ye &
   grāhyakāyasurāṇāṃ vai % prapūjyāḥ paramāḥ param // Ang_1.229 //	grAhya-kAya-surANAm vE % prapUjyAH paramAH param // Ank-_1.229 //
   adhikā vandanīyāśca $ te na nīcāstu tena vai &	aDikAH vandanIyAH-ca $ te na nIcAH-tu tena vE &
   agrāhyamūrtinivedyam	agrAhya-mUrti-nivedyam
   tanniveditamatyarthaṃ % na teṣāṃ parikalpayet // Ang_1.230 //	tat-niveditam-atyarTam % na tezAm parikalpayet // Ank-_1.230 //
   tenāparādhaḥ sumahān $ prabhavenna tathācaret &	tena-aparADaH su-mahAn $ praBavet-na taTA-Acaret &
   agrāhyābhedyamūrtīnāṃ % grāhyabhedyaniveditam // Ang_1.231 //	agrAhya-aBedya-mUrtInAm % grAhya-Bedya-niveditam // Ank-_1.231 //
   ayogyaṃ satataṃ syāddhi $ śūdrasyeva śrutiryathā &	ayogyam satatam syAt-hi $ SUdrasya-iva SrutiH-yaTA &
   śrautasmārtakriyādakṣaḥ % paitṛkoddeśato 'pi vā // Ang_1.232 //	SrOta-smArta-kriyA-t-akzaH % pEtRka-uddeSataH api vA // Ank-_1.232 //
   niruptamanyoddeśena $ na devāya nivedayet &	niruptam-anya-uddeSena $ na devAya nivedayet &
   niveditenāniveditayojane	niveditena-anivedita-yojane
   niveditena rucyarthaṃ % yojayennāniveditam // Ang_1.233 //	niveditena ruci-arTam % yojayet-na-aniveditam // Ank-_1.233 //
   tathā niveditaṃ bhūyo $ lavaṇaṃ ca niyojayet &	taTA niveditam BUyas $ lavaNam ca niyojayet &
   nivedanādatha punas % tadādāya ghṛtena vā // Ang_1.234 //	nivedanAt-aTa punar % tat-AdAya GRtena vA // Ank-_1.234 //
   tailena lavaṇenāpi $ yatnena na niyojayet &	tElena lavaNena-api $ yatnena na niyojayet &
   taducchiṣṭaṃ na kurvīta % tatkareṇa na pīḍayet // Ang_1.235 //	tat-ucCizwam na kurvIta % tad-kareNa na pIxayet // Ank-_1.235 //
   na khaṇḍayenmitho 'jñānān $ na tatprokṣaṇamācaret &	na KaNxayet-miTas ajQAnAn $ na tat-prokzaNam-Acaret &
   pariṣiñcennaivameva % tūṣṇīmāsye vinikṣipet // Ang_1.236 //	pariziQcet-na-evam-eva % tUzNIm-Asye vinikzipet // Ank-_1.236 //
   gṛhṇīyāttu tadantarvai $ na dantairapi pīḍayet &	gRhNIyAt-tu tad-antar-vE $ na dantEH-api pIxayet &
   tadetatparamaṃ śuddhaṃ % nirmālyamatidurlabham // Ang_1.237 //	tat-etat-paramam SudDam % nirmAlya-m-ati-durlaBam // Ank-_1.237 //
   devānāmapi tadbhojyaṃ $ prayatnenātibhaktitaḥ &	devAnAm-api tad-Bojyam $ prayatnena-ati-BaktitaH &
   tadopadaṃśaṃ svīkuryān % niveditamahākṣaṇe // Ang_1.238 //	tadA-upadaMSam svIkuryAt % nivedita-mahA-kzaNe // Ank-_1.238 //
   bhagavatprasādagrahaṇe bhakṣaṇaviṣaye	Bagavat-prasAda-grahaNe BakzaNa-vizaye
   niveditasya haviṣo $ bhakṣaṇe samupasthite &	niveditasya havizaH $ BakzaNe samupasTite &
   āpośanaṃ na kurvīta % prokṣaṇaṃ pariṣecanam // Ang_1.239 //	ApoSanam na kurvIta % prokzaNam parizecanam // Ank-_1.239 //
   yadi kurvīta mohena $ rauravaṃ narakaṃ vrajet &	yadi kurvIta mohena $ rOravam narakam vrajet &
   annaṃ pakvāt samuddhṛtya % pṛthakpātre niyujya ca // Ang_1.240 //	annam pakvAt samudDRtya % pRTak-pAtre niyujya ca // Ank-_1.240 //
   kṛtvā sukhoṣṇaṃ saṃskṛtya $ paścācchākhādibhiryajet &	kRtvA suKa-uzNam saMskRtya $ paScAt-SAKA-AdiBiH-yajet &
   atyuṣṇādinivedane	ati-uzNa-Adi-nivedane
   asahyoṣṇaṃ mahoṣṇaṃ vā % pakvapātragamaiva vā // Ang_1.241 //	asahya-uzNam mahA-uzNam vA % pakva-pAtra-gamA-eva vA // Ank-_1.241 //
   yo nivedayate mohād $ devāya narakī bhavet &	yaH nivedayate mohAt $ devAya narakI Bavet &
   nivedanaprakasaḥ	nivedana-prakasaH
   tasmādannaṃ samuddhṛtya % pṛthakpātre nidhāya ca // Ang_1.242 //	tasmAt-annam samudDRtya % pRTak-pAtre niDAya ca // Ank-_1.242 //
   kṛtvā yatnātsukhoṣṇaṃ ca $ rāśi kṛtvābhighārya ca &	kRtvA yatnAt-suKa-uzNam ca $ rASi kRtvA-aBiGArya ca &
   atiśuddhamatiśreṣṭhaṃ % rājayogyaṃ suśobhanam // Ang_1.243 //	ati-SudDam-ati-SrezWam % rAja-yogyam su-SoBanam // Ank-_1.243 //
   śākabhakṣyaphalopetaṃ $ devāya vinivedayet &	SAka-Bakzya-Pala-upetam $ devAya vinivedayet &
   tadannamapi yatnena % paścāddadyātsamāhitaḥ // Ang_1.244 //	tat-annam-api yatnena % paScAt-dadyAt-samAhitaH // Ank-_1.244 //
   aprokṣyāpariṣicyaivam $ aprāṇāhutipūrvakam &	aprokzya-aparizicya-evam $ aprANa-Ahuti-pUrvakam &
   ucchiṣṭamapyakṛtvaiva % yatnāddadyātsvayaṃ śuciḥ // Ang_1.245 //	ucCizwam-api-akRtvA-eva % yatnAt-dadyAt-svayam SuciH // Ank-_1.245 //
   svīkāraprakāraḥ	svIkAra-prakAraH
   niveditāni vastūni $ na dantaiḥ parighaṭṭayet &	niveditAni vastUni $ na dantEH pariGawwayet &
   na khaṇḍayecchabdayecca % kiṃ tu tūṣṇīṃ tadambuvat // Ang_1.246 //	na KaNxayet-Sabdayet-ca % kim tu tUzNIm tat-ambu-vat // Ank-_1.246 //
   rasavatphalavadyatnāt $ prāśayecca na śabdayet &	rasavat-Pala-vat-yatnAt $ prASayet-ca na Sabdayet &
   kaṇṭhato vāpi yatnena % kāṣṭhabhūtaphalānyapi // Ang_1.247 //	kaNWataH vA-api yatnena % kAzWa-BUta-PalAni-api // Ank-_1.247 //
   arbhakebhyo dadyāt	arBakeByaH dadyAt-
   pradadyādarbhakebhyo vai $ na svīkuryātsvayaṃ yadi &	pradadyAt-arBakeByaH vE $ na svIkuryAt-svayam yadi &
   svīkuryāttu tadā naktam % upaviṣṭaḥ śucisthale // Ang_1.248 //	svIkuryAt-tu tadA naktam % upavizwaH Suci-sTale // Ank-_1.248 //
   śabdānajanayanneva $ tāmudantādibhirhyadan &	SabdAn-ajanayan=-eva $ tAm-udanta-AdiBiH-hi-adan &
   guhasthasya rātrāvuṣṇodakasnānam	guhasTasya rAtrO=-uzNa-udaka-snAnam
   gṛhī na rātrau snāyīta % yadi snāyīta vāriṇā // Ang_1.249 //	gRhI na rAtrO snAyIta % yadi snAyIta vAriNA // Ank-_1.249 //
   uṣṇena bhavane vipra- $ sākṣito vahnisākṣitaḥ &	uzNena Bavane vipra $ sAkzitaH vahni-sAkzitaH &
   uṣṇena śakto na snāyād % aśaktaścettadācaret // Ang_1.250 //	uzNena SaktaH na snAyAt % aSaktaH-ced-tat-Acaret // Ank-_1.250 //
   abhyaṅgam	aByaFgam
   abhyaktaśca tathā snāyāc $ charīrārogyahetave &	aByaktaH-ca taTA snAyAt $ SarIra-Arogya-hetave &
   tatsnānaṃ kathitaṃ sadbhir % na nityaṃ tena nācaret // Ang_1.251 //	tat-snAnam kaTitam sadBiH % na nityam tena na-Acaret // Ank-_1.251 //
   karma naimittikaṃ tasmād $ devānāmapi nārcanam &	karma nEmittikam tasmAt $ devAnAm-api na-arcanam &
   yāvannityādikarmaughaṃ % nirvatyaiva vidhānataḥ // Ang_1.252 //	yAvat-nityAdi-karma-oGam % nirvatya-eva viDAnataH // Ank-_1.252 //
   paścādabhyañjanasnānaṃ $ na cetkāle tu madhyame &	paScAt-aByaQjana-snAnam $ na ced-kAle tu maDyame &
   madhyāhne saṃgave vāpi % snānaṃ kṛtvā tu tādṛśam // Ang_1.253 //	maDyAhne saMgave vA-api % snAnam kRtvA tu tAdRSam // Ank-_1.253 //
   mādhyāhnikasnānam	mA-aDyAhnika-snAnam
   mādhyaṃdinasya kṛtyasya $ punaḥsnānaṃ yathāvidhi &	mADyaMdinasya kRtyasya $ punaHsnAnam yaTAviDi &
   kṛtvā tatprārabhetkarma % tenaitatkarma nācaret // Ang_1.254 //	kRtvA tad-prAraBet-karma % tena-etat-karma na-Acaret // Ank-_1.254 //
   malāpakarṣaṇārthāya $ taddhi snānaṃ prakīrtitam &	mala-apakarzaNa-arTAya $ tat-hi snAnam prakIrtitam &
   kṣurasnānam	kzura-snAnam
   evameva kṣurasnānaṃ % karmāyogyaṃ pracakṣate // Ang_1.255 //	evam-eva kzura-snAnam % karma-ayogyam pracakzate // Ank-_1.255 //
   kṣurasnānātparaṃ yastu $ punaḥ snānāntaraṃ vinā &	kzura-snAnAt-param yaH-tu $ punar snAna-antaram vinA &
   karoti vaidikaṃ karma % na tatphalamavāpnuyāt // Ang_1.256 //	karoti vEdikam karma % na tad-Palam-avApnuyAt // Ank-_1.256 //
   bhavedapi pratyavāyī $ tathāto nācaredbudhaḥ &	Bavet-api pratyavAyI $ taTA-atas na-Acaret-buDaH &
   prātaḥsāyaṃparvādiṣvabhyañjanasnānam	prAtaHsAyaMparva-Adizu-aByaQjana-snAnam
   nābhyañjanaṃ prakurvīta % prātaḥsāyaṃ na parvasu // Ang_1.257 //	na-aByaQjanam prakurvIta % prAtaHsAyam na parvasu // Ank-_1.257 //
   grahaṇe śrāddhakāleṣu $ vrateṣu nikhileṣvapi &	grahaNe SrAdDa-kAlezu $ vratezu niKilezu-api &
   puṇyavaidikadīkṣāsu % na naktaṃ kṣetratīrthayoḥ // Ang_1.258 //	puNya-vEdika-dIkzAsu % na naktam kzetra-tIrTayoH // Ank-_1.258 //
   suptvā bhuktvā ruditvā vā $ dūraṃ gatvā pipāsitaḥ &	suptvA BuktvA ruditvA vA $ dUram gatvA pipAsitaH &
   atikṣudhāturo rogī % na kurvīta kathaṃcana // Ang_1.259 //	atikzuDA-AturaH rogI % na kurvIta kaTaMcana // Ank-_1.259 //
   akṛtvā nityakarmāṇi $ chardayitvātitāḍitaḥ &	akRtvA nityakarmANi $ CardayitvA-ati-tAxitaH &
   śaptaḥ śapitvā vyājena % ghātayitvā narān parān // Ang_1.260 //	SaptaH SapitvA vyAjena % GAtayitvA narAn parAn // Ank-_1.260 //
   hṛtvā dhanāni dīnānāṃ $ na kuryāttattu sarvadā &	hRtvA DanAni dInAnAm $ na kuryAt-tat-tu sarvadA &
   svajanān preṣayitvā ca % nyakkṛtya gurubāndhavān // Ang_1.261 //	sva-janAn prezayitvA ca % nyakkRtya guru-bAnDavAn // Ank-_1.261 //
   tadavaśyakakṛtyeṣu $ kartavyatvena śāstrataḥ &	tad-avaSyaka-kRtyezu $ kartavya-tvena SAstrataH &
   mahatsūpasthiteṣveva % tānyakṛtvaiva maurkhyataḥ // Ang_1.262 //	mahat-su-upasTitezu-eva % tAni-akRtvA-eva mOrKyataH // Ank-_1.262 //
   na kuryādeva sahasā $ vigrahodvartanaṃ dvijaḥ &	na kuryAt-eva sahasA $ vigraha-udvartanam dvijaH &
   abhyañjanasnānaṃ sodakumbhanāndīśrāddhayoḥ	aByaQjana-snAnam soda-kumBa-nAndISrAdDayoH
   sodakumbhaśrāddhamātraṃ % kṛtvābhyañjanataḥ param // Ang_1.263 //	sodakumBa-SrAdDa-mAtram % kRtvA-aByaQjanataH param // Ank-_1.263 //
   kuryādeveti hārīto $ naivāneneti vai manuḥ &	kuryAt-eva-iti hArItaH $ na-eva-anena-iti vE manuH &
   snātasnānena kurvīta % na śrāddhāni kadācana // Ang_1.264 //	snAta-snAnena kurvIta % na SrAdDAni kadAcana // Ank-_1.264 //
   nāndiṃ tābhyāṃ prakurvītā- $ -nukalpenaiva tatsmṛtam &	nAndim tAByAm prakurvItA $ -nukalpena-eva tat-smRtam &
   snānamabhyañjanaṃ snānam % aśaktasya kadācana // Ang_1.265 //	snAnam-aByaQjanam snAnam % aSaktasya kadAcana // Ank-_1.265 //
   sodakumbhasya nāndyāśca $ kartuḥ saṃpadyate kila &	sodakumBasya nAndyAH-ca $ kartuH saMpadyate kila &
   krośasthitanadīsnānācchrāddham	kroSa-sTita-nadI-snAnAt-SrAdDam
   krośasthitanadīsnānān % na pitroḥ śrāddhamācaret // Ang_1.266 //	kroSa-sTita-nadI-snAnAn % na pitroH SrAdDam-Acaret // Ank-_1.266 //
   mahādavabhṛthāccāpi $ śāvādvārṣāvagāhataḥ &	mahAdava-BRTAt-ca-api $ SAvAt-vArzA-avagAhataH &
   tadaṅgasnānataḥ sadyaḥ % śrāddhākhyaṃ karma taccaret // Ang_1.267 //	tad-aFga-snAnataH sadyas % SrAdDa-AKyam karma tat-caret // Ank-_1.267 //
   saṃkalpaḥ	saMkalpaH
   karmamātrasya sarvatra $ prāṇānāyamya mantrataḥ &	karma-mAtrasya sarvatra $ prANAn-Ayamya mantrataH &
   kariṣya iti vāgukti- % rūpaṃ saṃkalpamācaret // Ang_1.268 //	karizye iti vAgukti % rUpam saMkalpam-Acaret // Ank-_1.268 //
   na saṃkalpaṃ vinā karma $ nityakāmyādikaṃ caret &	na saMkalpam vinA karma $ nitya-kAmya-Adikam caret &
   sa mānasaḥ syātsaṃkalpaḥ % kartavyo vācikaḥ paraḥ // Ang_1.269 //	sa mAnasaH syAt-saMkalpaH % kartavyaH vAcikaH paraH // Ank-_1.269 //
   yasya ityetadvākyena $ tathā prāha śrutiḥ śivā &	yasya iti-etat-vAkyena $ taTA prAha SrutiH SivAH &
   deśaḥ kālaśca saṃkalpe % vaktavyau tatra cetpunaḥ // Ang_1.270 //	deSaH kAlaH-ca saMkalpe % vaktavyO tatra ced-punar // Ank-_1.270 //
   tithiḥ kāla iti prokto $ vyatyāse tasya karma tat &	tiTiH kAlaH iti proktaH $ vyatyAse tasya karma tat &
   naṣṭameva bhavetsadyas % tasmāttattu punaścaret // Ang_1.271 //	nazwam-eva Bavet-sadyas % tasmAt-tat-tu punar-caret // Ank-_1.271 //
   pitṛśrāddhavyatyāse punaścaret	pitR-SrAdDavyatyAse punar-caret-
   ekasminneva divase $ pitroḥ śrāddhamupasthitam &	ekasmin=-eva divase $ pitroH SrAdDam-upasTitam &
   tatkrameṇaiva kartavyaṃ % vyatyāse tu punaścaret // Ang_1.272 //	tad-krameNa-eva kartavyam % vyatyAse tu punar-caret // Ank-_1.272 //
   mohādataddinakṛta- $ śrāddhaṃ cāpi punaścaret &	mohAt-atad-dina-kRta $ SrAdDam ca-api punar-caret &
   śūnyatithikṛtaṃ punaścaret	SUnyatiTi-kRtam punar-caret
   tathā śūnyatithau yatnāt % kṛtaṃ cāpi punaścaret // Ang_1.273 //	taTA SUnya-tiTO yatnAt % kRtam ca-api punar-caret // Ank-_1.273 //
   sūtakānte śūnyatithi- $ doṣo 'yaṃ śrāddhakarmaṇaḥ &	sUtakAnte SUnyatiTi $ dozaH ayam SrAdDa-karmaNaH &
   kadācinna bhavatyeva % tasmāttatraiva taccaret // Ang_1.274 //	kadAcid-na Bavati-eva % tasmAt-tatra-eva tat-caret // Ank-_1.274 //
   pitṛśrāddhātparaṃ kāruṇyaśrāddham	pitR-SrAdDAt-param kAruNya-SrAdDam
   pituḥ śrāddhātparaṃ śrāddhaṃ $ kāruṇyānāṃ samācaret &	pituH SrAdDAt-param SrAdDam $ kAruNyAnAm samAcaret &
   tadanyathākṛtaṃ taccet % paredyustatpunaścaret // Ang_1.275 //	tat-anyaTA-akRtam tat-ced % paredyus-tat-punar-caret // Ank-_1.275 //
   nimittagrahaṇaśrāddhaṃ $ kṛtvānnenāpi taddinam &	nimitta-grahaNa-SrAdDam $ kRtvA-annena-api tad-dinam &
