   BhG 8.1	Bhu 8.1
   divaṃ nayantīty arthaḥ | hutāstāḥ soma-rājākhya-divya-dehatayā pariṇamante	divam nayanti-iti arTaH | hutAH-tAH soma-rAja-AKya--divya--deha-tayA pariNamante
   tena dehena sa tatra karma-phalāni bhuṅkte | tad-bhogāvasāne 'smayo	tena dehena sa tatra karma--PalAni BuFkte | tad--Boga-avasAne asmayaH-
   jīvavān dehais tair devaiḥ parjanyāgnau huto vṛṣṭir bhavati | vṛṣṭi-bhūtās	jIvavAn dehEH tEH devEH parjanya-agnO hutaH vRzwiH Bavati | vRzwi-BUtAs
   tāḥ sajīvāḥ pṛthivy-agnau tair hutā brīhy-ādy-anna-bhāvaṃ labhante |	tAH sa-jIvAH pRTivI--agnO tEH hutAH brIhy-a-Adi--anna--BAvam laBante |
   anna-bhūtāḥ sajīvās tāḥ puruṣāgnau hutā reto-bhāvaṃ bhajante | reto-bhūtāḥ	anna-BUtAH sa-jIvAH tAH puruza-agnO hutAH reto--BAvam Bajante | reto--BUtAH
   sa-jīvās tā yoṣid-agnau tair hutā garbhātmanā sthitā manuṣya-bhāvaṃ	sa-jIvAH tAH yozit--agnO tEH hutA garBa-AtmanA sTitA manuzya-BAvam
   prayāntīti tad-bhāva-hetur anuśaya-śabda-vācyaḥ karma-śeṣaḥ karmeti | evam	prayAnti-iti tad--BAva--hetuH anuSaya--Sabda-vAcyaH karma-SezaH karma-iti | evam
   evoktaṃ sūtrakṛtā tad-antara-pratipattau ity ādibhiḥ ||3||	eva-uktam sUtra-kRtA tad--antara--pratipattO iti AdiBiH ||3||
   BhG 8.4	Bhu 8.4
   adhibhūtaṃ kṣaro bhāvaḥ puruṣaś cādhidaivatam |	aDiBUtam kzaraH BAvaH puruzaH ca-aDidEvatam |
   adhiyajño 'ham evātra dehe dehabhṛtāṃ vara ||4||	aDiyajQaH aham eva-atra dehe dehaBRtAm varaH ||4||
   śrīdharaḥ - kiṃ ca adhibhūtam iti | kṣaro vinaśvaro bhāvo dehādi-padārthaḥ	SrIDaraH  kim ca aDiBUtam iti | kzaraH vinaSvaraH BAvaH deha-Adi-padArTaH
   | bhūtaṃ prāṇi-mātram adhikṛtya bhavatīty adhibhūtam ucyate | puruṣo	| BUtam prANi--mAtram aDikRtya Bavati-iti aDiBUtam ucyate | puruzaH-
   vairājaḥ sūrya-maṇḍala-madhyavartī svāṃśa-bhūta-sarva-devatānām adhipatir	vErAjaH sUrya--maNxala--maDya-vartI sva-aMSa--BUta--sarva--devatAnAm aDipatiH-
   adhidaivatam ucyate | adhidaivatam adhiṣṭhātrī devatā |	aDidEvatam ucyate | aDidEvatam aDizWAtrI devatA |
   sa vai śarīrī prathamaḥ sa vai puruṣa ucyate |	sa vE SarIrI praTamaH sa vE puruzaH ucyate |
   ādikartā sa bhūtānāṃ brahmāgre samavartata || iti śruteḥ |	AdikartA sa BUtAnAm brahma-agre samavartata || iti SruteH |
   atrāsmin dehe 'ntaryāmitvena sthito 'ham evādhiyajño	atra-asmin dehe antaryAmi-tvena sTitaH aham eva-aDiyajQaH-
   yajñādi-karma-pravartakas tat-phala-dātā ca | katham ity asyāpy uttaram	yajQa-Adi--karma--pravartakaH tat-Pala--dAtA ca | kaTam iti asya-api uttaram
   anenaivoktaṃ bhraṣṭavyam | antaryāmiṇo 'saṅgatvādibhir guṇair	anena-eva-uktam Brazwavyam | antaryAmiNaH asaFga-tva-AdiBiH guNEH-
   jīva-vailakṣaṇyena dehāntarvartitvasya prasiddhatvāt | tathā ca śrutiḥ-	jIva--vElakzaNyena deha-antar-varti-tvasya prasidDa-tvAt | taTA ca SrutiH-
   dvā suparṇā sayujā sakhāyā	dvA suparNA sa-yujA saKAyA
   samānaṃ vṛkṣaṃ pariṣasvajāte |	samAnam vRkzam parizasvajAte |
   tayor anyaḥ pippalaṃ svādv atty	tayoH anyaH pippalam svAdu atty
   anaśnann anyo 'bhicākaśīti || [MuṇḍU 7.1.1]	anaSnan anyaH aBicAkaSIti || [MuNxU 7.1.1]
   deha-bhṛtāṃ madhye śreṣṭheti sambodhayaṃs tvam apy evambhūtam antaryāmiṇaṃ	deha-BRtAm maDye SrezWA-iti samboDayan tvam api evamBUtam antaryAmiNam
   parādhīna-sva-pravṛtti-nivṛtty-anvaya-vyatirekābhyāṃ boddhum arhasīti	para-aDIna--sva--pravRtti--nivRtti--anvaya--vyatirekAByAm bodDum arhasi-iti
   sūcayati ||4||	sUcayati ||4||
   madhusūdanaḥ - sampraty agrima-praśna-trayasyottaram āha adhibhūtam iti |	maDusUdanaH  samprati agrima--praSna-trayasya-uttaram Aha aDiBUtam iti |
   kṣaratīti kṣaro vināśī bhāvo yat kiṃcij janimad vastu bhūtaṃ prāṇi-jātam	kzarati-iti kzaraH vinASI BAvaH yat kiMcid janimat vastu BUtam prANi-jAtam
   adhikṛtya bhavatīty adhibhūtam ity ucyate | puruṣo hiraṇyagarbhaḥ	aDikRtya Bavati-iti aDiBUtam iti ucyate | puruzaH hiraNyagarBaH
   samaṣṭi-liṅgātmā vyaṣṭi-sarva-karaṇānugrāhakaḥ ātmaivedam agra āsīt	samazwi--liFga-AtmA vyazwi--sarva-karaNa-anugrAhakaH AtmA-eva-idam agre AsIt-
   puruṣavidhaḥ ity upakramya sa yat pūrvo 'smāt sarvasvmāt sarvān pāpmana	puruzaviDaH iti upakramya sa yat pUrvaH asmAt sarva-svmAt sarvAn pApmana
   auṣattasmāt puruṣaḥ ity ādi-śrutyā pratipāditaḥ | ca-kārāt-	Ozat-tasmAt puruzaH iti Adi-SrutyA pratipAditaH | ca-kArAt-
   sa vai śarīrī prathamaḥ sa vai puruṣa ucyate |	sa vE SarIrI praTamaH sa vE puruzaH ucyate |
   ādikartā sa bhūtānāṃ brahmāgre samavartata ||	AdikartA sa BUtAnAm brahma-agre samavartata ||
   ity ādi-smṛtyā ca pratipāditaḥ | adhidaivataṃ daivatāny ādityādīn	iti Adi-smRtyA ca pratipAditaH | aDidEvatam dEvatAni Aditya-AdIn
   adhikṛtya cakṣur-ādi-karaṇāny anugṛhṇātīti | tathocyate adhiyajñaḥ	aDikRtya cakzuH--Adi-karaNAni anugRhNAti-iti | taTA-ucyate aDiyajQaH
   sarva-yajñādhiṣṭhātā sarva-yajña-phala-dāyakaś ca | sarva-yajñābhimāninī	sarva-yajQa-aDizWAtA sarva-yajQa-Pala-dAyakaH ca | sarva-yajQa-aBimAninI
   viṣṇv-ākhyā devatā yajño vai viṣṇuḥ iti śruteḥ | sa ca viṣṇur adhiyajño	vizNu--A-AKyA devatAH yajQaH vE vizNuH iti SruteH | sa ca vizNuH aDiyajQaH-
   'haṃ vāsudeva eva na mad-bhinnaḥ kaścit | ataeva para-brahmaṇaḥ sakāśād	aham vAsudevaH eva na mad-BinnaH kaScid | ataeva para-brahmaNaH sakASAt-
   atyantābhedenaiva pratipattavya iti katham iti vyākhyātam | sa cātrāsmin	atyanta-aBedena-eva pratipattavyaH iti kaTam iti vyAKyAtam | sa ca-atra-asmin
   manuṣya-dehe yajña-rūpeṇa vartate buddhyādi-vyatirikto viṣṇu-rūpatvāt |	manuzya--dehe yajQa--rUpeNa vartate budDi-Adi--vyatiriktaH vizNu--rUpa-tvAt |
   etena sa kim asmin dehe tato bahir vā dehe cet ko 'tra buddhyādis tad	etena sa kim asmin dehe tatas bahis vA dehe ced kaH atra budDi-AdiH tat-
   vyatirikto veti sandeho nirastaḥ | manuṣya-dehe ca yajñasyāvasthānaṃ	vyatiriktaH vA-iti sandehaH nirastaH | manuzya--dehe ca yajQasya-avasTAnam
   yajñasya manuṣya-deha-nirvartyatvāt | puruṣo vai yajñaḥ puruṣas tena yajño	yajQasya manuzya--deha--nirvartya-tvAt | puruzaH vE yajQaH puruzaH tena yajQaH-
   yad enaṃ puruṣas tanute ity ādi śruteḥ |	yat enam puruzaH tanute iti Adi SruteH |
   he deha-bhṛtāṃ vara sarva-prāṇināṃ śreṣṭheti sambodhayan pratikṣaṇaṃ	he deha-BRtAm vara sarva--prANinAm SrezWA-iti samboDayan pratikzaNam
   mat-sambhāṣaṇāt kṛtakṛtyas tvam etad-bodha-yogyo 'sīti protsāhayaty	mat--samBAzaNAt kRtakRtyaH tvam etat--boDa--yogyaH asi-iti protsAhayati-
   arjunaṃ bhagavān | arjunasya sarva-prāṇi-śreṣṭhatvaṃ	arjunam BagavAn | arjunasya sarva--prANi--SrezWa-tvam
   bhagavad-anugrahātiśaya-bhājanatvāt prasiddham eva ||4||	Bagavat--anugraha-atiSaya--BAjana-tvAt prasidDam eva ||4||
   viśvanāthaḥ --- kṣaro naśvaro bhāvaḥ padārtho ghaṭa-paṭādir adhibhūtam	viSvanATaH -- kzaraH naSvaraH BAvaH padArTaH Gawa-pawa-AdiH aDiBUtam
   adhibhūta-śabda-vācyaḥ puruṣaḥ samaṣṭi-virāḍ-adhidaivata-śabda-vācyaḥ |	aDiBUta--Sabda--vAcyaH puruzaH samazwi--virAj--aDidEvata--Sabda--vAcyaH |
   adhikṛtya vartamānāni sūryādi-daivatāni yatra iti tan-nirukteḥ | atra dehe	aDikRtya vartamAnAni sUrya-Adi-dEvatAni yatra iti tan--nirukteH | atra dehe
   'dhiyajño yajñādi-karma-pravartako 'ntaryāmy ahaṃ mad-aṃśakatvād aham	aDiyajQaH yajQa-Adi-karma--pravartakaH antaryAmi aham mad--aMSaka-tvAt aham
   evety eva-kāreṇa kathaṃ jñeya ity asyottaram antaryāmitve 'ham eva	eva-iti eva-kAreNa kaTam jQeyaH iti asya-uttaram antar-yAmi-tve aham eva
   mad-abhinnatve naiva jñeyo na tu adhyātmādir ive mad-bhinnatvenety arthaḥ	mad--aBinna-tve na-eva jQeyaH na tu aDyAtma-AdiH ive mad-Binna-tvena-iti arTaH
   | dehe deha-bhṛtāṃ vareti tvaṃ tu sākṣān mat-sakhatvāt sarva-śreṣṭha eva	| dehe deha-BRtAm vara-iti tvam tu sAkzAt mat--saKa-tvAt sarva--SrezWaH eva
   bhavasīti bhāvaḥ ||4||	Bavasi-iti BAvaH ||4||
   baladevaḥ - adhīti | kṣaraḥ pratikṣaṇa-pariṇāmī bhāvaḥ sthūlo dehaḥ sa	baladevaH  aDi-iti | kzaraH pratikzaNa--pariNAmI BAvaH sTUlaH dehaH sa
   mayādhibhūtam it ucyate | bhūtaṃ prāṇinam adhikṛtya bhavatīti vyutpatteḥ |	mayA-aDiBUtam id ucyate | BUtam prANinam aDikRtya Bavati-iti vyutpatteH |
   puruṣaḥ samaṣṭi-virāṭ sa mayādhidaivam ity ucyate adhikṛtya vartamānāny	puruzaH samazwi-virAj sa mayA-aDidEvam iti ucyate aDikRtya vartamAnAni-
   ādityādīni daivatāny atreti vyutpatteḥ | atra dehe 'dhiyajño yajñam	Aditya-AdIni dEvatAni atra-iti vyutpatteH | atra dehe aDiyajQaH yajQam
   adhikṛtya vartata iti vyutpattes tat-pravartakas tat-phala-pradaś cāham	aDikRtya vartate iti vyutpatteH tat-pravartakaH tat-Pala--pradaH ca-aham
   eva | pratyākhyeyāni tu svayam evohyāni | eva-kāreṇa svasmāt tasya bhedo	eva | pratyAKyeyAni tu svayam eva-UhyAni | eva-kAreNa svasmAt tasya BedaH-
   nirākṛtaḥ | anena katham ity asyāpy uttaram uktaṃ	nirAkRtaH | anena kaTam iti asya-api uttaram uktam
   prādeśa-mātra-vapustvenāntar-niyamayann ahaṃ yajñādi-pravartaka ity arthaḥ	prAdeSa--mAtra-vapuH-tvena-antar-niyamayan aham yajQa-Adi-pravartakaH iti arTaH
   | tathā ca mad-arcā-sevanād etān brahmādīn saptārthān svarūpato ' śrameṇa	| taTA ca mad--arcA--sevanAt etAn brahma-AdIn sapta-arTAn svarUpataH a SrameNa
   vindatīti | tatra brahmādhiyajñau prāpyatayādhyātmādīni tu heyatayeti	vindati-iti | tatra brahma-aDiyajQO prApyatayA-aDyAtma-AdIni tu heyatayA-iti
   BhG 8.5	Bhu 8.5
   anta-kāle ca mām eva smaran muktvā kalevaram |	anta-kAle ca mAm eva smaran muktvA kalevaram |
   yaḥ prayāti sa madbhāvaṃ yāti nāsty atra saṃśayaḥ ||5||	yaH prayAti sa mad-BAvam yAti na-asti atra saMSayaH ||5||
   śrīdharaḥ - prayāṇa-kāle ca jñāyo 'sīty anena pṛṣṭam anta-kāle jñānopāyaṃ	SrIDaraH  prayANa--kAle ca jQAyaH asi-iti anena pRzwam anta-kAle jQAna-upAyam
   tat-phalaṃ ca darśayati anta-kāla iti | mām evokta-lakṣaṇam	tat-Palam ca darSayati anta-kAlaH iti | mAm eva-ukta-lakzaNam
   antaryāmi-rūpaṃ parameśvaraṃ smaran dehaṃ tyaktvā yaḥ	antaryAmi--rUpam parameSvaram smaran deham tyaktvA yaH
   prakarṣeṇārcir-ādi-mārgeṇottarāyaṇa-pathā yāti sa mad-bhāvaṃ mad-rūpatāṃ	prakarzeNa-arciH--Adi--mArgeNa-uttarAyaNa--paTA yAti sa mad-BAvam mad---rUpa-tAm
   yāti | atra saṃśayo nāsti | smaraṇaṃ jñānopāyaḥ | mad-bhāvāpattiś ca	yAti | atra saMSayaH na-asti | smaraNam jQAna-upAyaH | mad--BAva-ApattiH ca
   phalam ity arthaḥ ||5||	Palam iti arTaH ||5||
   madhusūdanaḥ - idānīṃ prayāṇa-kāle ca kathaṃ jñeyo 'sīti saptamasya	maDusUdanaH  idAnIm prayANa--kAle ca kaTam jQeyaH asi-iti saptamasya
   praśnasyottaram āha anta-kāle ceti | mām eva bhagavantaṃ vāsudevam	praSnasya-uttaram Aha anta-kAle ca-iti | mAm eva Bagavantam vAsudevam
   adhiyajñaṃ sa-guṇaṃ nirguṇaṃ vā paramam akṣaraṃ brahma na tv adhyātmādikaṃ	aDiyajQam sa-guNam nirguNam vA paramam akzaram brahma na tu aDyAtma-Adikam
   smaran sadā cintayaṃs tat-saṃskāra-pāṭavāt	smaran sadA cintayan tat--saMskAra--pAwavAt-
   samasta-karaṇa-grāma-vaiyagryavaty anta-kāle 'pi smaran kalevaraṃ muktvā	samasta-karaNa-grAma-vEyagryavatI anta-kAle api smaran kalevaram muktvA
   śarīre 'haṃ-mamābhimānaṃ tyaktvā prāṇa-viyoga-kāle yaḥ prayāti	SarIre ahaM-mama-aBimAnam tyaktvA prANa--viyoga--kAle yaH prayAti
   sa-guṇa-dhyāna-pakṣe 'gnijyotir-ahaḥ-śukla ity ādi-vacyamāṇena	sa-guNa--DyAna--pakze agni-jyotiH--ahaH-SuklaH iti Adi-vacyamANena
   deva-yāna-mārgeṇa pitṛ-yāna-mārgāt prakarṣeṇa yāti sa upāsako mad-bhāvaṃ	deva-yAna--mArgeNa pitR-yAna--mArgAt prakarzeNa yAti saH upAsakaH mad-BAvam
   mad-rūpatāṃ nirguṇa-brahma-bhāvaṃ hiraṇya-garbha-loka-bhogānte yāti	mad---rUpa-tAm nirguNa--brahma--BAvam hiraNya-garBa--loka---Boga-ante yAti
   prāpnoti | nirguṇa-brahma-smaraṇa-pakṣe tu kalevaraṃ tyaktvā prayātīti	prApnoti | nirguNa--brahma-smaraNa-pakze tu kalevaram tyaktvA prayAti-iti
   loka-dṛṣṭy-abhiprāyaṃ na tasya prāṇā utkrāmanty atraiva samavanīyante iti	loka-dRzwi--aBiprAyam na tasya prANAH utkrAmanti atra-eva samavanIyante iti
   śrutes tasya prāṇotkramaṇābhāvena gaty-abhāvāt | sa mad-bhāvaṃ sākṣād eva	SruteH tasya prANa-utkramaNa-aBAvena gati--aBAvAt | sa mad-BAvam sAkzAt eva
   yāti brahmaiva san brahmāpy eti (BAU 4.4.6) iti śruteḥ | nāsty atra	yAti brahma-eva san brahmA-api eti (BAU 4.4.6) iti SruteH | na-asti atra
   deha-vyatirikta ātmani mad-bhāva-prāptau vā saṃśayaḥ | ātmā	deha--vyatiriktaH Atmani mad--BAva--prAptO vA saMSayaH | AtmA
   dehādy-atirikto na vā, deha-vyatireke 'pi īśvarād bhinno na veti sandeho	deha-Adi--atiriktaH na vA, deha-vyatireke api ISvarAt BinnaH na vA-iti sandehaH-
   na vidyate chidyante sarva-saṃśayāḥ (MuṇḍU 2.2.8) iti śruteḥ | atra ca	na vidyate Cidyante sarva-saMSayAH (MuNxU 2.2.8) iti SruteH | atra ca
   kalevaraṃ muktvā prayātīti dehād bhinnatvaṃ mad-bhāvaṃ yātīti ceśvarād	kalevaram muktvA prayAti-iti dehAt Binna-tvam mad-BAvam yAti-iti ca-ISvarAt-
   abhinnatvaṃ jīvasyoktam iti draṣṭavyam ||5||	aBinna-tvam jIvasya-uktam iti drazwavyam ||5||
   viśvanāthaḥ --- prayāṇa-kāle kathaṃ jñeyo 'sīty asyottaram āha-anta-kāle	viSvanATaH -- prayANa--kAle kaTam jQeyaH asi-iti asya-uttaram Aha-anta--kAle
   ceti | mām eva smarann iti mat-smaraṇam eva maj-jñānam | na tu	ca-iti | mAm eva smaran iti mat--smaraNam eva maj--jQAnam | na tu
   ghaṭa-paṭādir ivāhaṃ kenāpi tattvato jñātuṃ śakya iti bhāvaḥ |	Gawa-pawa-AdiH iva-aham kena-api tattvataH jQAtum SakyaH iti BAvaH |
   smaraṇa-rūpa-jñānasya prakāras tu caturdaśa-śloke vakṣyate ||5||	smaraNa--rUpa--jQAnasya prakAraH tu caturdaSa-Sloke vakzyate ||5||
   baladevaḥ -- prayāṇa-kāle kathaṃ jñeyo 'sīty asyottaram āha-anteti | atra	baladevaH - prayANa--kAle kaTam jQeyaH asi-iti asya-uttaram Aha-anta-iti | atra
   smaraṇātmakena jñānena jñeyo bhavan-mad-bhāvopalambhanaṃ ca tat phalaṃ	smaraNa-Atmakena jQAnena jQeyaH Bavan-mad--BAva-upalamBanam ca tat Palam
   prayacchāmīty uktam | tatra mad-bhāvaṃ mat-svabhāvam ity arthaḥ | yathāham	prayacCAmi-iti uktam | tatra mad-BAvam mat--svaBAvam iti arTaH | yaTA-aham
   apahata-pāpmatvādi-guṇāṣṭaka-viśiṣṭa-svabhāvas tādṛśaḥ sa mat-smartā	apahata-pApma-tva-Adi--guNa-azwaka-viSizwa--svaBAvaH tAdRSaH sa mat-smartA
   bhavatīti ||5||	Bavati-iti ||5||
   BhG 8.6	Bhu 8.6
   yaṃ yaṃ vāpi smaran bhāvaṃ tyajaty ante kalevaram |	yam yam vA-api smaran BAvam tyajati ante kalevaram |
   taṃ tam evaiti kaunteya sadā tadbhāvabhāvitaḥ ||6||	tam tam eva-eti kOnteya sadA tad-BAva-BAvitaH ||6||
   śrīdharaḥ - na kevalaṃ māṃ smaran mad-bhāvaṃ prāpnotīti niyamaḥ | kiṃ	SrIDaraH  na kevalam mAm smaran mad-BAvam prApnoti-iti niyamaH | kim
   tarhi? yaṃ yam iti | yaṃ yaṃ bhāvaṃ devatāntaraṃ vānyam api vānta-kāle	tarhi? yam yam iti | yam yam BAvam devatA-antaram vA-anyam api vA-anta--kAle
   smaran dehaṃ tyajati taṃ tam eva smaryamāṇaṃ bhāvaṃ prāpnoti | anta-kāle	smaran deham tyajati tam tam eva smaryamANam BAvam prApnoti | anta-kAle
   bhāva-viśeṣa-smaraṇe hetuḥ | sadā tad-bhāva-bhāvita iti sarvadā tasya	BAva--viSeza-smaraNe hetuH | sadA tad--BAva--BAvitaH iti sarvadA tasya
   bhāvo bhāvanā anucintanam | tena bhāvito vāsita-cittaḥ ||6||	BAvaH BAvanA anucintanam | tena BAvitaH vAsita--cittaH ||6||
   madhusūdanaḥ - anta-kāle bhagavantam anudhyāyato bhagavat-prāptir niyateti	maDusUdanaH  anta-kAle Bagavantam anuDyAyataH Bagavat--prAptiH niyata-iti
   vaditum anyad api yatkiṃcid api yat kiṃcit tat-kāle dhyāyato dehaṃ	vaditum anyat api yat-kiMcid api yat kiMcid tat-kAle DyAyataH deham
   tyajatas tat-prāptir avaśyambhāvinīti darśayati yaṃ yam iti | na kevalaṃ	tyajataH tat--prAptiH avaSyam-BAvinI-iti darSayati yam yam iti | na kevalam
   māṃ smaran mad-bhāvaṃ yātīti niyamaḥ kiṃ tarhi yaṃ yaṃ cāpi bhāvaṃ	mAm smaran mad-BAvam yAti-iti niyamaH kim tarhi yam yam ca-api BAvam
   devatā-viśeṣaṃ ca-kārād anyad api yat kiṃcid vā smaraṃś cintayann ante	devatA--viSezam ca-kArAt anyat api yat kiMcid vA smaran cintayan ante
   prāṇa-viyoga-kāle kalevaraṃ tyajati sa taṃ tam eva smaryamāṇaṃ bhāvam eva	prANa--viyoga--kAle kalevaram tyajati sa tam tam eva smaryamANam BAvam eva
   nānyam eti prāpnoti | he kaunteyeti pitṛ-ṣvasṛ-putratvena snehātiśayaṃ	na-anyam eti prApnoti | he kOnteya-iti pitR-zu-asR--putra-tvena sneha-atiSayam
   sūcayati | tena cāvaśyānugrāhyatvaṃ tena ca pratāraṇāśaṅkā-śūnyatvam iti |	sUcayati | tena ca-avaSya-anugrAhya-tvam tena ca pratAraNa-ASaFkA--SUnya-tvam iti |
   anta-kāle smaraṇodyamāsambhave 'pi pūrvābhyāsa-janitā vāsanaiva	anta-kAle smaraNa-udyamA-samBave api pUrva-aByAsa--janitAH vAsanA-eva
   smṛti-hetur ity āha - sadā sarvadā tasmin devatā-viśeṣādau bhāvo bhāvanā	smRti-hetuH iti Aha  sadA sarvadA tasmin devatA--viSeza-AdO BAvaH BAvanA
   vāsanā tad-bhāvaḥ sa bhāvitaḥ sampādito yena sa tathā bhāvita-tad-bhāva	vAsanA tad--BAvaH sa BAvitaH sampAditaH yena sa taTA BAvita--tad-BAva
   ity arthaḥ | ādhitāgny-āder ākṛti-gaṇatvād bhāvita-padasya para-nipātaḥ |	iti arTaH | ADitAgni--AdeH AkRti--gaNa-tvAt BAvita-padasya para--nipAtaH |
   tad-bhāvena tac-cintanena bhāvito vāsita-citta iti vā ||6||	tad--BAvena tac-cintanena BAvitaH vAsita-cittaH iti vA ||6||
   viśvanāthaḥ --- mām eva smaran māṃ prāpnotītivan mad-anyam api smaran	viSvanATaH -- mAm eva smaran mAm prApnoti-iti-vat mad--anyam api smaran
   mad-anyam eva prāpnotīty āha yaṃ yam iti | tasya bhāvena	mad--anyam eva prApnoti-iti Aha yam yam iti | tasya BAvena
   bhāvanenānucintanena bhāvito vāsitas tan-mayī-bhūtaḥ ||6||	BAvanena-anucintanena BAvitaH vAsitaH tan--mayI-BUtaH ||6||
   baladevaḥ - na ca mat-smarteiva mad-bhāvaṃ yātīti niyamaḥ | kintv	baladevaH  na ca mat-smartA-iiva mad-BAvam yAti-iti niyamaH | kintv
   anya-smartāpy anya-bhāvaṃ yātīty āha yaṃ yam iti | bhāvaṃ padārtham | taṃ	anya-smartA-api anya-BAvam yAti-iti Aha yam yam iti | BAvam padArTam | tam
   tam eva bhāva-deha-tyāgottaram evaiti | yathā bharato dehānte mṛgaṃ	tam eva BAva-deha--tyAga-uttaram eva-eti | yaTA BarataH dehAnte mRgam
   cintayan mṛgo 'bhūt | antima-smṛtiś ca pūrva-smṛti-viṣayaiva bhavatīty āha	cintayan mRgaH aBUt | antima-smRtiH ca pUrva--smRti-vizayA-eva Bavati-iti Aha
   sadeti | tad-bhāva-bhāvitas tat-smṛti-vāsita-cittaḥ ||6||	sadA-iti | tad--BAva--BAvitaH tat--smRti--vAsita--cittaH ||6||
   BhG 8.7	Bhu 8.7
   tasmāt sarveṣu kāleṣu mām anusmara yudhya ca |	tasmAt sarvezu kAlezu mAm anusmara yuDya ca |
   mayy arpitamanobuddhir mām evaiṣyasy asaṃśayaḥ ||7||	mayi arpita-manaH-budDiH mAm eva-ezyasi asaMSayaH ||7||
   śrīdharaḥ - yasmāt pūrva-vāsanaivānta-kāle smṛti-hetuḥ, na tu tadā	SrIDaraH  yasmAt pUrva--vAsanA-eva-anta-kAle smRti--hetuH, na tu tadA
   vivaśasya smaraṇodyamo sambhavati tasmād iti | tasmāt sarvadā mām anusmara	vivaSasya smaraNa-udyamaH samBavati tasmAt iti | tasmAt sarvadA mAm anusmara
   cintaya | satataṃ smaraṇaṃ ca citta-śuddhiṃ vinā na bhavati | ato yudhya	cintaya | satatam smaraNam ca citta-SudDim vinA na Bavati | atas yuDya
   ca yudhyasva | citta-śuddhy-arthaṃ yuddhādikaṃ svadharmam anutiṣṭhety	ca yuDyasva | citta--SudDi--arTam yudDa-Adikam svaDarmam anutizWa-iti-
   arthaḥ | evaṃ mayy arpitaṃ manaḥ saṅkalpātmakaṃ buddhiś ca	arTaH | evam mayi arpitam manaH saFkalpa-Atmakam budDiH ca
   vyavasāyātmikāyena tvayā sa tvaṃ māme va prāpsyasi | asaṃśayaḥ saṃśayo	vyavasAya-AtmikAyena tvayA sa tvam mAme va prApsyasi | asaMSayaH saMSayaH-
   'tra nāsti ||7||	atra na-asti ||7||
   madhusūdanaḥ - yasmād evaṃ pūrva-smaraṇābhyāsa-janitāntyā bhāvanaiva	maDusUdanaH  yasmAt evam pUrva--smaraNa-aByAsa--janita-antyAH BAvanA-eva
   tadānīṃ paravaśasya dehāntara-prāptau kāraṇaṃ tasmād iti | tasmān	tadAnIm paravaSasya deha-antara--prAptO kAraNam tasmAt iti | tasmAt-
   mad-viṣayakāntya-bhāvanotpatty-arthaṃ sarveṣu kāleṣu pūrvam evādareṇa māṃ	mad--vizaya-kAnti-a-BAvana-utpatti--arTam sarvezu kAlezu pUrvam eva-AdareNa mAm
   saguṇam īśvaram anusmara cintaya | yady antaḥkaraṇāśuddhi-vaśān na śaknoṣi	sa-guNam ISvaram anusmara cintaya | yadi antaHkaraNa-aSudDi--vaSAt na Saknozi
   satatam anusmartuṃ tato 'ntaḥkaraṇa-śuddhaye yudhya ca |	satatam anusmartum tatas antaHkaraNa--SudDaye yuDya ca |
   antaḥkaraṇa-śuddhy-arthaṃ yuddhādikaṃ svadharmaṃ kuru | yudhyeti	antaHkaraNa--SudDi--arTam yudDa-Adikam svaDarmam kuru | yuDya-iti
   yudhyasvety arthaḥ | evaṃ ca nitya-naimittika-karmānuṣṭhānenāśuddhi-kṣayān	yuDyasva-iti arTaH | evam ca nitya--nEmitti-ka-karma-anuzWAnena-aSudDi--kzayAn
   mayi bhagavati vāsudeve 'rpite saṅkalpādhyavasāya-lakṣaṇe mano-buddhī yena	mayi Bagavati vAsudeve arpite saFkalpa-aDyavasAya--lakzaNe mano-budDI yena
   tvayā sa tvam īdṛśaḥ sarvadā mac-cintana-paraḥ san mām evaiṣyasi prāpsyasi	tvayA sa tvam IdRSaH sarvadA mac--cintana--paraH san mAm eva-ezyasi prApsyasi
   | asaṃśayo nātra saṃśayo vidyate | idaṃ ca saguṇa-brahma-cintanam	| asaMSayaH na-atra saMSayaH vidyate | idam ca sa-guNa--brahma--cintanam
   upāsakānām uktaṃ teṣām antya-bhāvanā-sāpekṣatvāt | nirguṇa-brahma-jñānināṃ	upAsakAnAm uktam tezAm antya-BAvanA-sApekza-tvAt | nirguNa-brahma-jQAninAm
   tu jñāna-sama-kālam evājñāna-nivṛtti-lakṣaṇāyā mukteḥ siddhatvān nāsty	tu jQAna--sama--kAlam eva-ajQAna--nivRtti--lakzaNAyAH mukteH sidDa-tvAt na-asti-
   antya-bhāvanāpekṣeti draṣṭavyam ||7||	antya-BAvanA-apekzA-iti drazwavyam ||7||
   viśvanāthaḥ --- manaḥ saṅkalpakātmakam | buddhir vyavasāyātmikā ||7||	viSvanATaH -- manaH saFkalpaka-Atmakam | budDiH vyavasAya-AtmikA ||7||
   baladevaḥ - yasmāt pūrva-smṛtir evāntima-smṛti-hetus tasmāt tvaṃ sarveṣu	baladevaH  yasmAt pUrva-smRtiH eva-antima--smRti-hetuH tasmAt tvam sarvezu
